season_end_year,game_id,game_date,matchup,result,team_points,team_plus_minus,team_source_url,franchise
2015,21400646,2015-01-23,CHI @ DAL,W,102,4,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,DAL
2015,21400637,2015-01-22,CHI vs. SAS,W,104,23,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,SAS
2015,21400620,2015-01-19,CHI @ CLE,L,94,-14,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,CLE
2015,21400602,2015-01-17,CHI vs. ATL,L,99,-8,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,ATL
2015,21400591,2015-01-16,CHI @ BOS,W,119,16,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,BOS
2015,21400579,2015-01-14,CHI vs. WAS,L,99,-6,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,WAS
2015,21400566,2015-01-12,CHI vs. ORL,L,114,-7,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,ORL
2015,21400554,2015-01-10,CHI vs. MIL,W,95,8,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,MIL
2015,21400543,2015-01-09,CHI @ WAS,L,86,-16,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,WAS
2015,21400528,2015-01-07,CHI vs. UTA,L,77,-20,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,UTA
2015,21400512,2015-01-05,CHI vs. HOU,W,114,9,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,HOU
2015,21400496,2015-01-03,CHI vs. BOS,W,109,5,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,BOS
2015,21400482,2015-01-01,CHI vs. DEN,W,106,5,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,DEN
2015,21400467,2014-12-30,CHI vs. BKN,L,82,-14,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,BKN
2015,21400460,2014-12-29,CHI @ IND,W,92,2,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,IND
2015,21400447,2014-12-27,CHI vs. NOP,W,107,7,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,NOP
2015,21400430,2014-12-25,CHI vs. LAL,W,113,20,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,LAL
2015,21400419,2014-12-23,CHI @ WAS,W,99,8,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,WAS
2015,21400410,2014-12-22,CHI vs. TOR,W,129,9,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,TOR
2015,21400389,2014-12-19,CHI @ MEM,W,103,6,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,MEM
2015,21400379,2014-12-18,CHI vs. NYK,W,103,6,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,NYK
2015,21400358,2014-12-15,CHI @ ATL,L,86,-7,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,ATL
2015,21400349,2014-12-14,CHI @ MIA,W,93,18,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,MIA
2015,21400328,2014-12-12,CHI vs. POR,W,115,9,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,POR
2015,21400320,2014-12-10,CHI vs. BKN,W,105,25,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,BKN
2015,21400289,2014-12-06,CHI vs. GSW,L,102,-10,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,GSW
2015,21400263,2014-12-03,CHI @ CHA,W,102,7,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,CHA
2015,21400257,2014-12-02,CHI vs. DAL,L,129,-3,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,DAL
2015,21400242,2014-11-30,CHI @ BKN,W,102,18,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,BKN
2015,21400223,2014-11-28,CHI @ BOS,W,109,7,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,BOS
2015,21400209,2014-11-25,CHI @ DEN,L,109,-5,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,DEN
2015,21400204,2014-11-24,CHI @ UTA,W,97,2,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,UTA
2015,21400183,2014-11-21,CHI @ POR,L,87,-18,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,POR
2015,21400171,2014-11-20,CHI @ SAC,L,88,-15,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,SAC
2015,21400154,2014-11-17,CHI @ LAC,W,105,16,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,LAC
2015,21400135,2014-11-15,CHI vs. IND,L,90,-9,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,IND
2015,21400119,2014-11-13,CHI @ TOR,W,100,7,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,TOR
2015,21400101,2014-11-10,CHI vs. DET,W,102,11,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,DET
2015,21400086,2014-11-08,CHI vs. BOS,L,101,-5,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,BOS
2015,21400073,2014-11-07,CHI @ PHI,W,118,3,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,PHI
2015,21400062,2014-11-05,CHI @ MIL,W,95,9,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,MIL
2015,21400053,2014-11-04,CHI vs. ORL,W,98,8,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,ORL
2015,21400035,2014-11-01,CHI @ MIN,W,106,1,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,MIN
2015,21400022,2014-10-31,CHI vs. CLE,L,108,-6,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,CLE
2015,21400010,2014-10-29,CHI @ NYK,W,104,24,https://www.nba.com/stats/teams/boxscores?Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,NYK
2016,21501222,2016-04-13,CHI vs. PHI,W,115,10,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,PHI
2016,21501208,2016-04-11,CHI @ NOP,W,121,5,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,NOP
2016,21501191,2016-04-09,CHI vs. CLE,W,105,3,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,CLE
2016,21501174,2016-04-07,CHI @ MIA,L,98,-8,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,MIA
2016,21501158,2016-04-05,CHI @ MEM,L,92,-16,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,MEM
2016,21501150,2016-04-03,CHI @ MIL,W,102,4,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,MIL
2016,21501139,2016-04-02,CHI vs. DET,L,90,-4,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,DET
2016,21501124,2016-03-31,CHI @ HOU,W,103,3,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,HOU
2016,21501107,2016-03-29,CHI @ IND,W,98,2,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,IND
2016,21501099,2016-03-28,CHI vs. ATL,L,100,-2,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,ATL
2016,21501083,2016-03-26,CHI @ ORL,L,89,-22,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,ORL
2016,21501070,2016-03-24,CHI @ NYK,L,94,-12,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,NYK
2016,21501060,2016-03-23,CHI vs. NYK,L,107,-8,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,NYK
2016,21501049,2016-03-21,CHI vs. SAC,W,109,7,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,SAC
2016,21501034,2016-03-19,CHI vs. UTA,W,92,7,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,UTA
2016,21501016,2016-03-17,CHI vs. BKN,W,118,16,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,BKN
2016,21501006,2016-03-16,CHI @ WAS,L,96,-21,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,WAS
2016,21500991,2016-03-14,CHI @ TOR,W,109,2,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,TOR
2016,21500966,2016-03-11,CHI vs. MIA,L,96,-22,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,MIA
2016,21500960,2016-03-10,CHI @ SAS,L,101,-8,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,SAS
2016,21500940,2016-03-07,CHI vs. MIL,W,100,10,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,MIL
2016,21500927,2016-03-05,CHI vs. HOU,W,108,8,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,HOU
2016,21500897,2016-03-02,CHI @ ORL,L,89,-13,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,ORL
2016,21500892,2016-03-01,CHI @ MIA,L,111,-18,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,MIA
2016,21500871,2016-02-27,CHI vs. POR,L,95,-8,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,POR
2016,21500865,2016-02-26,CHI @ ATL,L,88,-15,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,ATL
2016,21500850,2016-02-24,CHI vs. WAS,W,109,5,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,WAS
2016,21500831,2016-02-21,CHI vs. LAL,W,126,11,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,LAL
2016,21500809,2016-02-19,CHI vs. TOR,W,116,10,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,TOR
2016,21500803,2016-02-18,CHI @ CLE,L,95,-11,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,CLE
2016,21500796,2016-02-10,CHI vs. ATL,L,90,-23,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,ATL
2016,21500774,2016-02-08,CHI @ CHA,L,91,-17,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,CHA
2016,21500766,2016-02-06,CHI @ MIN,L,105,-7,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,MIN
2016,21500757,2016-02-05,CHI @ DEN,L,110,-5,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,DEN
2016,21500744,2016-02-03,CHI @ SAC,W,107,5,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,SAC
2016,21500728,2016-02-01,CHI @ UTA,L,96,-9,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,UTA
2016,21500714,2016-01-31,CHI @ LAC,L,93,-27,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,LAC
2016,21500697,2016-01-28,CHI @ LAL,W,114,23,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,LAL
2016,21500669,2016-01-25,CHI vs. MIA,L,84,-5,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,MIA
2016,21500659,2016-01-23,CHI @ CLE,W,96,13,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,CLE
2016,21500646,2016-01-22,CHI @ BOS,L,101,-9,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,BOS
2016,21500634,2016-01-20,CHI vs. GSW,L,94,-31,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,GSW
2016,21500619,2016-01-18,CHI @ DET,W,111,10,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,DET
2016,21500597,2016-01-15,CHI vs. DAL,L,77,-6,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,DAL
2016,21500587,2016-01-14,CHI @ PHI,W,115,4,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,PHI
2016,21500573,2016-01-12,CHI @ MIL,L,101,-5,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,MIL
2016,21500567,2016-01-11,CHI vs. WAS,L,100,-14,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,WAS
2016,21500551,2016-01-09,CHI @ ATL,L,105,-15,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,ATL
2016,21500537,2016-01-07,CHI vs. BOS,W,101,9,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,BOS
2016,21500522,2016-01-05,CHI vs. MIL,W,117,11,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,MIL
2016,21500507,2016-01-03,CHI @ TOR,W,115,2,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,TOR
2016,21500493,2016-01-01,CHI vs. NYK,W,108,27,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,NYK
2016,21500478,2015-12-30,CHI vs. IND,W,102,2,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,IND
2016,21500463,2015-12-28,CHI vs. TOR,W,104,7,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,TOR
2016,21500449,2015-12-26,CHI @ DAL,L,111,-7,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,DAL
2016,21500437,2015-12-25,CHI @ OKC,W,105,9,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,OKC
2016,21500414,2015-12-21,CHI vs. BKN,L,102,-3,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,BKN
2016,21500400,2015-12-19,CHI @ NYK,L,91,-16,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,NYK
2016,21500391,2015-12-18,CHI vs. DET,L,144,-3,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,DET
2016,21500377,2015-12-16,CHI vs. MEM,W,98,13,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,MEM
2016,21500361,2015-12-14,CHI vs. PHI,W,115,19,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,PHI
2016,21500348,2015-12-12,CHI vs. NOP,W,98,4,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,NOP
2016,21500330,2015-12-10,CHI vs. LAC,W,83,3,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,LAC
2016,21500319,2015-12-09,CHI @ BOS,L,100,-5,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,BOS
2016,21500309,2015-12-07,CHI vs. PHX,L,101,-2,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,PHX
2016,21500292,2015-12-05,CHI vs. CHA,L,96,-6,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,CHA
2016,21500273,2015-12-02,CHI vs. DEN,W,99,9,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,DEN
2016,21500257,2015-11-30,CHI vs. SAS,W,92,3,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,SAS
2016,21500231,2015-11-27,CHI @ IND,L,92,-12,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,IND
2016,21500213,2015-11-24,CHI @ POR,W,93,5,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,POR
2016,21500187,2015-11-20,CHI @ GSW,L,94,-12,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,GSW
2016,21500174,2015-11-18,CHI @ PHX,W,103,6,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,PHX
2016,21500153,2015-11-16,CHI vs. IND,W,96,1,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,IND
2016,21500132,2015-11-13,CHI vs. CHA,W,102,5,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,CHA
2016,21500100,2015-11-09,CHI @ PHI,W,111,23,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,PHI
2016,21500085,2015-11-07,CHI vs. MIN,L,93,-9,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,MIN
2016,21500070,2015-11-05,CHI vs. OKC,W,104,6,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,OKC
2016,21500053,2015-11-03,CHI @ CHA,L,105,-25,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,CHA
2016,21500043,2015-11-01,CHI vs. ORL,W,92,5,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,ORL
2016,21500025,2015-10-30,CHI @ DET,L,94,-4,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,DET
2016,21500006,2015-10-28,CHI @ BKN,W,115,15,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,BKN
2016,21500002,2015-10-27,CHI vs. CLE,W,97,2,https://www.nba.com/stats/teams/boxscores?Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,CLE
2017,21601222,2017-04-12,CHI vs. BKN,W,112,39,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,BKN
2017,21601206,2017-04-10,CHI vs. ORL,W,122,47,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,ORL
2017,21601188,2017-04-08,CHI @ BKN,L,106,-1,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,BKN
2017,21601173,2017-04-06,CHI @ PHI,W,102,12,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,PHI
2017,21601160,2017-04-04,CHI @ NYK,L,91,-9,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,NYK
2017,21601146,2017-04-02,CHI @ NOP,W,117,7,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,NOP
2017,21601138,2017-04-01,CHI vs. ATL,W,106,2,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,ATL
2017,21601122,2017-03-30,CHI vs. CLE,W,99,6,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,CLE
2017,21601090,2017-03-26,CHI @ MIL,W,109,15,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,MIL
2017,21601077,2017-03-24,CHI vs. PHI,L,107,-10,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,PHI
2017,21601061,2017-03-22,CHI vs. DET,W,117,22,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,DET
2017,21601051,2017-03-21,CHI @ TOR,L,120,-2,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,TOR
2017,21601032,2017-03-18,CHI vs. UTA,W,95,9,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,UTA
2017,21601021,2017-03-17,CHI @ WAS,L,107,-5,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,WAS
2017,21601009,2017-03-15,CHI vs. MEM,L,91,-7,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,MEM
2017,21600991,2017-03-13,CHI @ CHA,W,115,6,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,CHA
2017,21600985,2017-03-12,CHI @ BOS,L,80,-20,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,BOS
2017,21600966,2017-03-10,CHI vs. HOU,L,94,-21,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,HOU
2017,21600949,2017-03-08,CHI @ ORL,L,91,-7,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,ORL
2017,21600938,2017-03-06,CHI @ DET,L,95,-14,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,DET
2017,21600922,2017-03-04,CHI vs. LAC,L,91,-10,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,LAC
2017,21600906,2017-03-02,CHI vs. GSW,W,94,7,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,GSW
2017,21600891,2017-02-28,CHI vs. DEN,L,107,-18,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,DEN
2017,21600871,2017-02-25,CHI @ CLE,W,117,18,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,CLE
2017,21600859,2017-02-24,CHI vs. PHX,W,128,7,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,PHX
2017,21600849,2017-02-16,CHI vs. BOS,W,104,1,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,BOS
2017,21600831,2017-02-14,CHI vs. TOR,W,105,11,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,TOR
2017,21600816,2017-02-12,CHI @ MIN,L,89,-28,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,MIN
2017,21600807,2017-02-10,CHI @ PHX,L,97,-18,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,PHX
2017,21600792,2017-02-08,CHI @ GSW,L,92,-31,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,GSW
2017,21600778,2017-02-06,CHI @ SAC,W,112,5,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,SAC
2017,21600749,2017-02-03,CHI @ HOU,L,117,-4,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,HOU
2017,21600740,2017-02-01,CHI @ OKC,W,128,28,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,OKC
2017,21600716,2017-01-29,CHI vs. PHI,W,121,13,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,PHI
2017,21600700,2017-01-27,CHI vs. MIA,L,88,-12,https://www.nba.com/stats/teams/boxscores?Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,MIA
