TEAM_ID,TEAM_NAME,FAMILY,FGA,FGM,SHARE,RANK
1610612752,New York Knicks,Standard jumpers,2186,850,29.830786026200872,15
1610612752,New York Knicks,Step-backs,425,164,5.79967248908297,10
1610612752,New York Knicks,Tip-ins,136,65,1.8558951965065504,22
1610612752,New York Knicks,Turnarounds/fades,441,183,6.018013100436681,8
1610612753,Orlando Magic,Dunks,462,406,6.377691882937604,12
1610612753,Orlando Magic,Floaters,685,315,9.456101601325233,12
1610612753,Orlando Magic,Hooks,162,70,2.236333517393705,17
1610612753,Orlando Magic,Layups,2060,1153,28.437327443401433,4
1610612753,Orlando Magic,Pull-ups,1032,361,14.246272777471011,12
1610612753,Orlando Magic,Running jumpers,182,71,2.512424075096632,25
1610612753,Orlando Magic,Standard jumpers,1917,706,26.46327995582551,23
1610612753,Orlando Magic,Step-backs,355,111,4.9006073992269465,16
1610612753,Orlando Magic,Tip-ins,134,72,1.849806736609608,24
1610612753,Orlando Magic,Turnarounds/fades,255,98,3.520154610712314,25
1610612754,Indiana Pacers,Dunks,346,302,4.737130339539978,25
1610612754,Indiana Pacers,Floaters,482,216,6.599123767798466,26
1610612754,Indiana Pacers,Hooks,158,76,2.163198247535597,20
1610612754,Indiana Pacers,Layups,1770,1014,24.23329682365827,14
1610612754,Indiana Pacers,Pull-ups,1038,410,14.211391018619935,13
1610612754,Indiana Pacers,Running jumpers,253,97,3.463855421686747,7
1610612754,Indiana Pacers,Standard jumpers,2398,874,32.831325301204814,6
1610612754,Indiana Pacers,Step-backs,285,111,3.90197152245345,24
1610612754,Indiana Pacers,Tip-ins,132,63,1.8072289156626504,25
1610612754,Indiana Pacers,Turnarounds/fades,442,183,6.051478641840088,7
1610612755,Philadelphia 76ers,Dunks,432,372,5.834683954619125,23
1610612755,Philadelphia 76ers,Floaters,578,239,7.806591031874663,20
1610612755,Philadelphia 76ers,Hooks,108,43,1.4586709886547813,29
1610612755,Philadelphia 76ers,Layups,1943,1117,26.242571582928147,6
1610612755,Philadelphia 76ers,Pull-ups,1063,395,14.357104267963264,11
1610612755,Philadelphia 76ers,Running jumpers,162,66,2.188006482982172,28
1610612755,Philadelphia 76ers,Standard jumpers,1995,742,26.94489465153971,21
1610612755,Philadelphia 76ers,Step-backs,495,166,6.685575364667747,8
1610612755,Philadelphia 76ers,Tip-ins,220,99,2.971366828741221,3
1610612755,Philadelphia 76ers,Turnarounds/fades,408,183,5.510534846029174,11
1610612756,Phoenix Suns,Dunks,444,386,6.008932196508323,19
1610612756,Phoenix Suns,Floaters,483,212,6.536743808363784,27
1610612756,Phoenix Suns,Hooks,135,58,1.8270401948842874,26
1610612756,Phoenix Suns,Layups,1430,796,19.35309243470023,30
1610612756,Phoenix Suns,Pull-ups,1495,551,20.232778454459332,1
1610612756,Phoenix Suns,Running jumpers,239,100,3.23453782649885,11
1610612756,Phoenix Suns,Standard jumpers,1982,752,26.823656787115986,22
1610612756,Phoenix Suns,Step-backs,506,202,6.848017323047774,7
1610612756,Phoenix Suns,Tip-ins,213,97,2.882663418595209,4
1610612756,Phoenix Suns,Turnarounds/fades,462,208,6.252537555826228,5
1610612757,Portland Trail Blazers,Dunks,555,473,7.511165245635404,5
1610612757,Portland Trail Blazers,Floaters,427,178,5.778860468263635,30
1610612757,Portland Trail Blazers,Hooks,137,58,1.8541074570307212,25
1610612757,Portland Trail Blazers,Layups,1997,1123,27.026661253214236,5
1610612757,Portland Trail Blazers,Pull-ups,823,274,11.138178373257546,26
1610612757,Portland Trail Blazers,Running jumpers,189,73,2.5578562728380025,24
1610612757,Portland Trail Blazers,Standard jumpers,2360,824,31.93936933279199,8
1610612757,Portland Trail Blazers,Step-backs,534,190,7.226958993097848,6
1610612757,Portland Trail Blazers,Tip-ins,137,73,1.8541074570307212,23
1610612757,Portland Trail Blazers,Turnarounds/fades,230,84,3.112735146839897,29
1610612758,Sacramento Kings,Dunks,431,379,5.904918481983834,20
1610612758,Sacramento Kings,Floaters,742,339,10.165776133716948,7
1610612758,Sacramento Kings,Hooks,254,114,3.4799287573640223,4
1610612758,Sacramento Kings,Layups,1712,993,23.455267844910264,19
1610612758,Sacramento Kings,Pull-ups,1095,421,15.002055076037813,7
1610612758,Sacramento Kings,Running jumpers,133,46,1.822167420194547,30
1610612758,Sacramento Kings,Standard jumpers,1913,688,26.209069735580215,24
1610612758,Sacramento Kings,Step-backs,344,119,4.712974380052062,17
1610612758,Sacramento Kings,Tip-ins,166,77,2.274284148513495,9
1610612758,Sacramento Kings,Turnarounds/fades,509,232,6.973558021646801,4
1610612759,San Antonio Spurs,Dunks,544,498,7.380274046940713,7
1610612759,San Antonio Spurs,Floaters,460,215,6.240672907339574,29
1610612759,San Antonio Spurs,Hooks,138,83,1.8722018722018723,24
1610612759,San Antonio Spurs,Layups,1754,1023,23.795957129290464,17
1610612759,San Antonio Spurs,Pull-ups,988,380,13.403880070546737,17
1610612759,San Antonio Spurs,Running jumpers,267,104,3.622303622303622,5
1610612759,San Antonio Spurs,Standard jumpers,2432,923,32.99416632749966,5
