game_id,game_date,matchup,result,team_points,team_plus_minus,season_end_year,team_source_url,source_opponent,franchise
21100870,2012-04-12,CHI vs. MIA,W,96,10,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
21100857,2012-04-10,CHI vs. NYK,W,98,12,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
21100835,2012-04-08,CHI @ NYK,L,99,-1,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
21100813,2012-04-05,CHI vs. BOS,W,93,7,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
21100786,2012-04-02,CHI vs. HOU,L,93,-6,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,HOU,HOU
21100777,2012-04-01,CHI @ OKC,L,78,-14,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,OKC,OKC
21100763,2012-03-30,CHI vs. DET,W,83,12,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
21100749,2012-03-28,CHI @ ATL,W,98,21,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
21100733,2012-03-26,CHI vs. DEN,L,91,-17,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,DEN,DEN
21100714,2012-03-24,CHI vs. TOR,W,102,1,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
21100683,2012-03-21,CHI @ TOR,W,94,12,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
21100673,2012-03-19,CHI @ ORL,W,85,26,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
21100658,2012-03-17,CHI vs. PHI,W,89,9,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
21100647,2012-03-16,CHI vs. POR,L,89,-11,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,POR,POR
21100629,2012-03-14,CHI vs. MIA,W,106,4,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
21100612,2012-03-12,CHI vs. NYK,W,104,5,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
21100598,2012-03-10,CHI vs. UTA,W,111,14,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,UTA,UTA
21100582,2012-03-08,CHI vs. ORL,L,94,-5,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
21100575,2012-03-07,CHI @ MIL,W,106,2,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
21100557,2012-03-05,CHI vs. IND,W,92,20,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
21100550,2012-03-04,CHI @ PHI,W,96,5,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
21100531,2012-03-02,CHI @ CLE,W,112,21,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
21100520,2012-02-29,CHI @ SAS,W,96,7,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,SAS,SAS
21100506,2012-02-28,CHI vs. NOH,W,99,4,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,NOH,NOP
21100493,2012-02-22,CHI vs. MIL,W,110,19,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
21100470,2012-02-20,CHI vs. ATL,W,90,11,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
21100457,2012-02-18,CHI vs. NJN,L,85,-12,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,NJN,BKN
21100443,2012-02-16,CHI vs. BOS,W,89,9,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
21100423,2012-02-14,CHI vs. SAC,W,121,6,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,SAC,SAC
21100409,2012-02-12,CHI @ BOS,L,91,-4,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
21100391,2012-02-10,CHI @ CHA,W,95,31,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,CHA,CHA
21100381,2012-02-08,CHI @ NOH,W,90,23,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,NOH,NOP
21100360,2012-02-06,CHI @ NJN,W,108,21,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,NJN,BKN
21100349,2012-02-04,CHI @ MIL,W,113,23,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
21100327,2012-02-02,CHI @ NYK,W,105,3,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
21100315,2012-02-01,CHI @ PHI,L,82,-16,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
21100300,2012-01-30,CHI @ WAS,W,98,10,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
21100291,2012-01-29,CHI @ MIA,L,93,-4,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
21100277,2012-01-27,CHI vs. MIL,W,107,7,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
21100261,2012-01-25,CHI vs. IND,L,90,-5,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
21100244,2012-01-23,CHI vs. NJN,W,110,15,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,NJN,BKN
21100232,2012-01-21,CHI vs. CHA,W,95,6,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,CHA,CHA
21100222,2012-01-20,CHI @ CLE,W,114,39,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
21100198,2012-01-17,CHI vs. PHX,W,118,21,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,PHX,PHX
21100185,2012-01-16,CHI @ MEM,L,86,-16,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,MEM,MEM
21100174,2012-01-14,CHI vs. TOR,W,77,13,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
21100162,2012-01-13,CHI @ BOS,W,88,9,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
21100147,2012-01-11,CHI vs. WAS,W,78,14,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
21100138,2012-01-10,CHI @ MIN,W,111,11,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,MIN,MIN
21100130,2012-01-09,CHI vs. DET,W,92,24,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
21100110,2012-01-07,CHI @ ATL,L,94,-15,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
21100103,2012-01-06,CHI @ ORL,W,97,14,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
21100087,2012-01-04,CHI @ DET,W,99,16,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
21100077,2012-01-03,CHI vs. ATL,W,76,2,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
21100062,2012-01-01,CHI vs. MEM,W,104,40,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,MEM,MEM
21100049,2011-12-30,CHI @ LAC,W,114,13,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,LAC,LAC
21100036,2011-12-29,CHI @ SAC,W,108,10,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,SAC,SAC
21100017,2011-12-26,CHI @ GSW,L,91,-8,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,GSW,GSW
21100003,2011-12-25,CHI @ LAL,W,88,1,2012,https://www.nba.com/stats/teams/boxscores?Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,LAL,LAL
21201222,2013-04-17,CHI vs. WAS,W,95,3,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
21201203,2013-04-15,CHI @ ORL,W,102,18,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
21201194,2013-04-14,CHI @ MIA,L,93,-12,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
21201176,2013-04-12,CHI @ TOR,L,88,-9,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
21201174,2013-04-11,CHI vs. NYK,W,118,7,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
21201158,2013-04-09,CHI vs. TOR,L,98,-3,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
21201150,2013-04-07,CHI @ DET,L,85,-14,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
21201131,2013-04-05,CHI vs. ORL,W,87,1,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
21201123,2013-04-04,CHI @ BKN,W,92,2,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,BKN,BKN
21201108,2013-04-02,CHI @ WAS,L,86,-4,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
21201097,2013-03-31,CHI vs. DET,W,95,1,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
21201085,2013-03-30,CHI @ DAL,L,98,-2,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,DAL,DAL
21201062,2013-03-27,CHI vs. MIA,W,101,4,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
21201044,2013-03-24,CHI @ MIN,W,104,7,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,MIN,MIN
21201035,2013-03-23,CHI vs. IND,W,87,3,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
21201019,2013-03-21,CHI vs. POR,L,89,-10,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,POR,POR
21200999,2013-03-18,CHI vs. DEN,L,118,-1,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,DEN,DEN
21200978,2013-03-15,CHI @ GSW,W,113,18,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,GSW,GSW
21200963,2013-03-13,CHI @ SAC,L,79,-42,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,SAC,SAC
21200935,2013-03-10,CHI @ LAL,L,81,-9,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,LAL,LAL
21200922,2013-03-08,CHI vs. UTA,W,89,1,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,UTA,UTA
21200909,2013-03-06,CHI @ SAS,L,83,-18,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,SAS,SAS
21200887,2013-03-03,CHI @ IND,L,92,-5,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
21200877,2013-03-02,CHI vs. BKN,W,96,11,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,BKN,BKN
21200862,2013-02-28,CHI vs. PHI,W,93,11,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
21200846,2013-02-26,CHI vs. CLE,L,98,-3,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
21200838,2013-02-24,CHI @ OKC,L,72,-30,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,OKC,OKC
21200813,2013-02-22,CHI @ CHA,W,105,30,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,CHA,CHA
21200809,2013-02-21,CHI vs. MIA,L,67,-19,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
21200793,2013-02-19,CHI @ NOH,W,96,9,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,NOH,NOP
21200778,2013-02-13,CHI @ BOS,L,69,-2,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
21200766,2013-02-11,CHI vs. SAS,L,89,-14,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,SAS,SAS
21200746,2013-02-08,CHI @ UTA,W,93,4,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,UTA,UTA
21200734,2013-02-07,CHI @ DEN,L,96,-32,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,DEN,DEN
21200413,2013-02-04,CHI @ IND,L,101,-10,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
21200696,2013-02-02,CHI @ ATL,W,93,17,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
21200687,2013-02-01,CHI @ BKN,L,89,-4,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,BKN,BKN
21200676,2013-01-30,CHI @ MIL,W,104,16,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
21200663,2013-01-28,CHI vs. CHA,W,93,8,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,CHA,CHA
21200644,2013-01-26,CHI @ WAS,L,73,-13,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
21200636,2013-01-25,CHI vs. GSW,W,103,16,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,GSW,GSW
21200620,2013-01-23,CHI vs. DET,W,85,3,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
21200612,2013-01-21,CHI vs. LAL,W,95,12,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,LAL,LAL
21200595,2013-01-19,CHI vs. MEM,L,82,-3,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,MEM,MEM
21200584,2013-01-18,CHI @ BOS,W,100,1,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
21200570,2013-01-16,CHI @ TOR,W,107,2,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,TOR,TOR
21200558,2013-01-14,CHI vs. ATL,W,97,39,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
21200546,2013-01-12,CHI vs. PHX,L,81,-16,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,PHX,PHX
21200534,2013-01-11,CHI @ NYK,W,108,7,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
21200520,2013-01-09,CHI vs. MIL,L,96,-8,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
21200506,2013-01-07,CHI vs. CLE,W,118,26,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
21200481,2013-01-04,CHI @ MIA,W,96,7,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,MIA,MIA
21200465,2013-01-02,CHI @ ORL,W,96,2,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
21200453,2012-12-31,CHI vs. CHA,L,81,-10,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,CHA,CHA
21200441,2012-12-29,CHI vs. WAS,W,87,10,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
21200408,2012-12-25,CHI vs. HOU,L,97,-23,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,HOU,HOU
21200391,2012-12-22,CHI @ ATL,L,75,-17,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
21200383,2012-12-21,CHI @ NYK,W,110,4,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
21200360,2012-12-18,CHI vs. BOS,W,100,11,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
21200353,2012-12-17,CHI @ MEM,L,71,-9,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,MEM,MEM
21200341,2012-12-15,CHI vs. BKN,W,83,1,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,BKN,BKN
21200312,2012-12-12,CHI @ PHI,W,96,7,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
21200308,2012-12-11,CHI vs. LAC,L,89,-5,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,LAC,LAC
21200288,2012-12-08,CHI vs. NYK,W,93,8,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
21200274,2012-12-07,CHI @ DET,W,108,4,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
21200262,2012-12-05,CHI @ CLE,W,95,10,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
21200254,2012-12-04,CHI vs. IND,L,76,-4,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
21200235,2012-12-01,CHI vs. PHI,W,93,5,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
21200214,2012-11-28,CHI vs. DAL,W,101,23,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,DAL,DAL
21200199,2012-11-26,CHI vs. MIL,L,92,-1,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
21200188,2012-11-24,CHI @ MIL,W,93,7,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
21200165,2012-11-21,CHI @ HOU,L,89,-4,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,HOU,HOU
21200145,2012-11-18,CHI @ POR,L,94,-8,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,POR,POR
21200132,2012-11-17,CHI @ LAC,L,80,-21,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,LAC,LAC
21200116,2012-11-14,CHI @ PHX,W,112,6,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,PHX,PHX
21200098,2012-11-12,CHI vs. BOS,L,95,-6,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
21200084,2012-11-10,CHI vs. MIN,W,87,7,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,MIN,MIN
21200066,2012-11-08,CHI vs. OKC,L,91,-6,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,OKC,OKC
21200050,2012-11-06,CHI vs. ORL,W,99,6,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
21200031,2012-11-03,CHI vs. NOH,L,82,-7,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,NOH,NOP
21200019,2012-11-02,CHI @ CLE,W,115,29,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,CLE,CLE
21200007,2012-10-31,CHI vs. SAC,W,93,6,2013,https://www.nba.com/stats/teams/boxscores?Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,SAC,SAC
21301223,2014-04-16,CHI @ CHA,L,86,-5,2014,https://www.nba.com/stats/teams/boxscores?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,CHA,CHA
21301208,2014-04-14,CHI vs. ORL,W,108,13,2014,https://www.nba.com/stats/teams/boxscores?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,ORL,ORL
21301197,2014-04-13,CHI @ NYK,L,89,-11,2014,https://www.nba.com/stats/teams/boxscores?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,NYK,NYK
21301181,2014-04-11,CHI vs. DET,W,106,8,2014,https://www.nba.com/stats/teams/boxscores?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,DET,DET
21301169,2014-04-09,CHI @ MIN,W,102,15,2014,https://www.nba.com/stats/teams/boxscores?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,MIN,MIN
21301144,2014-04-05,CHI @ WAS,W,96,18,2014,https://www.nba.com/stats/teams/boxscores?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,WAS,WAS
21301137,2014-04-04,CHI vs. MIL,W,102,12,2014,https://www.nba.com/stats/teams/boxscores?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,MIL,MIL
21301120,2014-04-02,CHI @ ATL,W,105,13,2014,https://www.nba.com/stats/teams/boxscores?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,ATL,ATL
21301106,2014-03-31,CHI vs. BOS,W,94,14,2014,https://www.nba.com/stats/teams/boxscores?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
21301097,2014-03-30,CHI @ BOS,W,107,5,2014,https://www.nba.com/stats/teams/boxscores?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,BOS,BOS
21301080,2014-03-28,CHI vs. POR,L,74,-17,2014,https://www.nba.com/stats/teams/boxscores?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,POR,POR
21301050,2014-03-24,CHI vs. IND,W,89,12,2014,https://www.nba.com/stats/teams/boxscores?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
21301034,2014-03-22,CHI vs. PHI,W,91,10,2014,https://www.nba.com/stats/teams/boxscores?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,PHI,PHI
21301022,2014-03-21,CHI @ IND,L,79,-12,2014,https://www.nba.com/stats/teams/boxscores?Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,IND,IND
