season,player_id,player,age,clutch_games,clutch_minutes,clutch_points,clutch_fgm,clutch_fga,clutch_ftm,clutch_fta,wins,losses,source_url,season_end_year,games,clutch_points_per_game,clutch_points_per_minute,clutch_points_per_5_minutes,qualified,selected,league_average_clutch_points,league_qualified_players,league_average_ratio
2015-16,202703,Nikola Mirotic,25,29,80.01,28,4,18,18,23,15,14,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741,2016,29,0.9655172413793104,0.34995625546806647,1.7497812773403323,True,False,37.104166666666664,288,0.7546322290847839
2015-16,203946,Cameron Bairstow,25,1,1.25,2,1,1,0,0,0,1,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741,2016,1,2.0,1.6,8.0,False,False,37.104166666666664,288,0.05390230207748456
2016-17,203487,Michael Carter-Williams,25,18,36.58833333333333,22,9,13,4,5,12,6,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741,2017,18,1.2222222222222223,0.6012845624743771,3.0064228123718855,True,False,37.05281690140845,284,0.5937470303145491
2016-17,203530,Joffrey Lauvergne,25,5,10.118333333333334,0,0,4,0,0,2,3,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741,2017,5,0.0,0.0,0.0,False,False,37.05281690140845,284,0.0
2016-17,203926,Doug McDermott,25,17,48.7,20,5,15,9,9,10,7,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741,2017,17,1.1764705882352942,0.4106776180698152,2.0533880903490758,True,False,37.05281690140845,284,0.539770027558681
2017-18,1626170,Jerian Grant,25,17,61.33833333333333,21,4,9,12,14,6,11,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741,2018,17,1.2352941176470589,0.3423633942885091,1.7118169714425455,True,False,36.409893992932865,283,0.576766304347826
2017-18,1626245,Cristiano Felicio,25,7,14.64,7,2,3,3,4,4,3,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741,2018,7,1.0,0.4781420765027322,2.390710382513661,False,False,36.409893992932865,283,0.19225543478260868
2017-18,1628021,David Nwaba,25,24,68.775,20,8,10,4,8,17,7,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741,2018,24,0.8333333333333334,0.2908033442384587,1.4540167211922936,True,False,36.409893992932865,283,0.5493012422360248
2018-19,1627739,Kris Dunn,25,21,75.01833333333333,27,10,23,5,7,8,13,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741,2019,21,1.2857142857142858,0.35991202150585416,1.7995601075292709,True,False,36.52669039145908,281,0.7391855027279812
2018-19,1627853,Ryan Arcidiacono,25,20,66.17166666666667,10,3,8,1,2,10,10,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741,2019,20,0.5,0.1511220814548019,0.7556104072740095,True,False,36.52669039145908,281,0.27377240841777084
2018-19,1627885,Shaquille Harrison,25,14,35.51166666666666,17,6,9,3,3,6,8,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741,2019,14,1.2142857142857142,0.47871591495752575,2.393579574787629,True,False,36.52669039145908,281,0.46541309431021044
2019-20,203897,Zach LaVine,25,33,115.355,109,30,91,33,37,11,22,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741,2020,33,3.303030303030303,0.944909193359629,4.724545966798145,True,False,32.78228782287823,271,3.3249662314272848
2020-21,1628436,Luke Kornet,25,2,0.8466666666666667,0,0,0,0,0,1,1,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741,2021,2,0.0,0.0,0.0,False,False,31.9,270,0.0
2020-21,1628990,Chandler Hutchison,25,1,0.0833333333333333,0,0,0,0,0,0,1,https://www.nba.com/stats/players/clutch-traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&ClutchTime=Last%205%20Minutes&PointDiff=5&TeamID=1610612741,2021,1,0.0,0.0,0.0,False,False,31.9,270,0.0
