season,player_id,player,clutch_games,clutch_points
2014-15,2570,Kendrick Perkins,7,2
2014-15,202702,Kenneth Faried,25,44
2014-15,203145,Kent Bazemore,24,11
2014-15,203484,Kentavious Caldwell-Pope,35,57
2014-15,2030,Kenyon Martin,1,0
2014-15,201142,Kevin Durant,9,42
2014-15,708,Kevin Garnett,18,7
2014-15,201567,Kevin Love,26,25
2014-15,2755,Kevin Martin,19,43
2014-15,202338,Kevin Seraphin,11,4
2014-15,203114,Khris Middleton,36,65
2014-15,2550,Kirk Hinrich,28,29
2014-15,202691,Klay Thompson,27,64
2014-15,977,Kobe Bryant,21,84
2014-15,201585,Kosta Koufos,10,0
2014-15,203123,Kostas Papanikolaou,7,4
2014-15,2743,Kris Humphries,18,22
2014-15,203937,Kyle Anderson,5,0
2014-15,2594,Kyle Korver,34,55
2014-15,200768,Kyle Lowry,34,103
2014-15,203124,Kyle O'Quinn,8,4
2014-15,202713,Kyle Singler,22,7
2014-15,202681,Kyrie Irving,28,71
2014-15,200746,LaMarcus Aldridge,39,124
2014-15,202362,Lance Stephenson,20,11
2014-15,202498,Lance Thomas,20,20
2014-15,202361,Landry Fields,1,0
2014-15,204038,Langston Galloway,20,29
2014-15,203580,Larry Drew II,2,0
2014-15,202336,Larry Sanders,12,1
2014-15,202730,Lavoy Allen,14,8
2014-15,2544,LeBron James,25,105
2014-15,2571,Leandro Barbosa,5,1
2014-15,203485,Lorenzo Brown,5,3
2014-15,200811,Lou Amundson,9,10
2014-15,101150,Lou Williams,35,58
2014-15,201601,Luc Mbah a Moute,25,16
2014-15,2449,Luis Scola,34,15
2014-15,202337,Luke Babbitt,12,11
2014-15,2557,Luke Ridnour,9,2
2014-15,2736,Luol Deng,32,19
2014-15,1938,Manu Ginobili,31,67
2014-15,201188,Marc Gasol,42,105
2014-15,101162,Marcin Gortat,28,35
2014-15,201158,Marco Belinelli,22,22
2014-15,202694,Marcus Morris Sr.,26,17
2014-15,203935,Marcus Smart,31,44
2014-15,201977,Marcus Thornton,10,4
2014-15,201596,Mario Chalmers,32,33
2014-15,203900,Markel Brown,7,0
2014-15,202693,Markieff Morris,43,96
2014-15,201578,Marreese Speights,11,14
2014-15,101110,Martell Webster,4,6
2014-15,101107,Marvin Williams,36,23
2014-15,203486,Mason Plumlee,18,6
2014-15,2440,Matt Barnes,31,17
2014-15,2588,Matt Bonner,13,1
2014-15,203521,Matthew Dellavedova,19,14
2014-15,203090,Maurice Harkless,8,7
2014-15,203086,Meyers Leonard,6,3
2014-15,201563,Michael Beasley,6,10
2014-15,203487,Michael Carter-Williams,27,39
2014-15,203077,Michael Kidd-Gilchrist,24,11
2014-15,201144,Mike Conley,37,117
2014-15,2399,Mike Dunleavy,18,13
2014-15,2034,Mike Miller,8,3
2014-15,203488,Mike Muscala,5,8
2014-15,203118,Mike Scott,14,15
2014-15,203101,Miles Plumlee,12,4
2014-15,203141,Mirza Teletovic,12,10
2014-15,203956,Mitch McGary,3,0
2014-15,2590,Mo Williams,29,76
2014-15,101145,Monta Ellis,37,135
2014-15,101126,Nate Robinson,5,0
2014-15,2403,Nene,30,39
2014-15,203457,Nerlens Noel,25,39
2014-15,201979,Nick Calathes,15,3
2014-15,2555,Nick Collison,11,3
2014-15,203910,Nick Johnson,5,2
2014-15,201156,Nick Young,22,32
2014-15,201587,Nicolas Batum,37,35
2014-15,203917,Nik Stauskas,11,2
2014-15,202703,Nikola Mirotic,26,32
2014-15,201593,Nikola Pekovic,14,24
2014-15,202696,Nikola Vučević,43,70
2014-15,203943,Noah Vonleh,1,0
2014-15,202708,Norris Cole,28,20
2014-15,201564,O.J. Mayo,21,22
2014-15,201600,Omer Asik,30,15
2014-15,201956,Omri Casspi,18,9
2014-15,203490,Otto Porter Jr.,21,9
2014-15,200782,P.J. Tucker,44,49
2014-15,203798,PJ Hairston,4,0
2014-15,203143,Pablo Prigioni,17,2
2014-15,201976,Patrick Beverley,27,27
2014-15,202335,Patrick Patterson,34,37
2014-15,201988,Patty Mills,8,11
2014-15,2200,Pau Gasol,44,98
2014-15,202331,Paul George,2,2
2014-15,200794,Paul Millsap,36,41
2014-15,1718,Paul Pierce,34,55
2014-15,203544,Pero Antic,16,6
2014-15,203103,Perry Jones III,10,3
2014-15,203515,Phil Pressey,10,4
2014-15,203112,Quincy Acy,12,0
2014-15,202347,Quincy Pondexter,32,18
2014-15,200765,Rajon Rondo,31,27
2014-15,201196,Ramon Sessions,13,8
2014-15,200751,Randy Foye,11,13
2014-15,2446,Rasual Butler,30,17
2014-15,203492,Ray McCallum,22,12
2014-15,101109,Raymond Felton,3,7
2014-15,2501,Reggie Evans,6,0
2014-15,202704,Reggie Jackson,32,80
2014-15,2210,Richard Jefferson,21,17
2014-15,203495,Ricky Ledo,1,0
2014-15,201937,Ricky Rubio,15,22
2014-15,203133,Robbie Hummel,5,2
2014-15,203496,Robert Covington,24,41
2014-15,203135,Robert Sacre,9,8
2014-15,201577,Robin Lopez,27,12
2014-15,203918,Rodney Hood,18,17
2014-15,201155,Rodney Stuckey,32,51
2014-15,101179,Ronnie Price,11,1
2014-15,201579,Roy Hibbert,38,37
2014-15,200752,Rudy Gay,34,55
2014-15,203497,Rudy Gobert,27,19
2014-15,203893,Russ Smith,1,0
2014-15,201566,Russell Westbrook,31,123
2014-15,201583,Ryan Anderson,27,16
2014-15,200797,Ryan Hollins,7,1
2014-15,203527,Ryan Kelly,14,7
2014-15,2223,Samuel Dalembert,11,8
2014-15,203930,Sean Kilpatrick,2,2
2014-15,2742,Sebastian Telfair,3,3
2014-15,201586,Serge Ibaka,32,27
2014-15,203508,Sergey Karasev,6,2
2014-15,203498,Shabazz Muhammad,6,8
2014-15,203894,Shabazz Napier,12,2
2014-15,203499,Shane Larkin,24,21
2014-15,200769,Shannon Brown,1,1
2014-15,2733,Shaun Livingston,9,3
2014-15,1890,Shawn Marion,10,4
2014-15,200761,Shawne Williams,16,3
2014-15,202714,Shelvin Mack,5,2
2014-15,204021,Sim Bhullar,1,0
2014-15,203524,Solomon Hill,37,23
2014-15,203915,Spencer Dinwiddie,6,5
2014-15,201150,Spencer Hawes,8,3
2014-15,201939,Stephen Curry,26,90
2014-15,2581,Steve Blake,24,6
2014-15,200779,Steve Novak,10,0
2014-15,203500,Steven Adams,30,8
2014-15,203933,T.J. Warren,2,4
2014-15,201959,Taj Gibson,21,12
2014-15,204028,Tarik Black,11,4
2014-15,2419,Tayshaun Prince,30,31
2014-15,203093,Terrence Jones,15,16
2014-15,203082,Terrence Ross,30,34
2014-15,200757,Thabo Sefolosha,15,2
2014-15,201152,Thaddeus Young,35,61
2014-15,203080,Thomas Robinson,7,8
2014-15,201168,Tiago Splitter,15,5
2014-15,1495,Tim Duncan,36,73
2014-15,204025,Tim Frazier,2,0
2014-15,203501,Tim Hardaway Jr.,27,27
2014-15,202389,Timofey Mozgov,17,24
2014-15,202699,Tobias Harris,40,59
2014-15,2754,Tony Allen,31,29
2014-15,2225,Tony Parker,21,37
2014-15,203503,Tony Snell,19,2
2014-15,203100,Tony Wroten,8,28
2014-15,204037,Travis Wear,6,0
2014-15,2772,Trevor Ariza,41,38
2014-15,202344,Trevor Booker,25,8
2014-15,203504,Trey Burke,31,47
2014-15,202684,Tristan Thompson,28,18
2014-15,203584,Troy Daniels,6,0
2014-15,201951,Ty Lawson,32,59
2014-15,203898,Tyler Ennis,3,0
2014-15,201946,Tyler Hansbrough,7,4
2014-15,204020,Tyler Johnson,7,11
2014-15,203092,Tyler Zeller,31,27
2014-15,201936,Tyreke Evans,42,73
2014-15,2199,Tyson Chandler,35,25
2014-15,2617,Udonis Haslem,18,0
2014-15,203505,Vander Blue,1,3
2014-15,203506,Victor Oladipo,41,76
2014-15,1713,Vince Carter,20,12
2014-15,201961,Wayne Ellington,28,40
2014-15,202325,Wesley Johnson,41,42
2014-15,202083,Wesley Matthews,32,56
2014-15,203115,Will Barton,9,6
2014-15,101198,Will Bynum,2,2
2014-15,2584,Willie Green,17,9
2014-15,201163,Wilson Chandler,33,60
2014-15,203897,Zach LaVine,15,23
2014-15,2216,Zach Randolph,36,61
2014-15,2585,Zaza Pachulia,29,22
2014-15,204054,Zoran Dragic,2,4
