season,player_id,player,clutch_games,clutch_points
2015-16,1626164,Devin Booker,25,23
2015-16,2734,Devin Harris,25,12
2015-16,203906,Devyn Marble,2,0
2015-16,203473,Dewayne Dedmon,5,2
2015-16,203079,Dion Waiters,38,18
2015-16,1717,Dirk Nowitzki,44,123
2015-16,202388,Donald Sloan,17,4
2015-16,202700,Donatas Motiejunas,6,0
2015-16,203926,Doug McDermott,27,12
2015-16,203110,Draymond Green,33,58
2015-16,2400,Drew Gooden,1,0
2015-16,2730,Dwight Howard,39,44
2015-16,203939,Dwight Powell,19,4
2015-16,2548,Dwyane Wade,38,142
2015-16,202734,E'Twaun Moore,22,25
2015-16,202334,Ed Davis,23,15
2015-16,203901,Elfrid Payton,32,59
2015-16,202407,Elijah Millsap,3,0
2015-16,202343,Elliot Williams,1,0
2015-16,1882,Elton Brand,3,1
2015-16,1626144,Emmanuel Mudiay,36,63
2015-16,202683,Enes Freedom,20,13
2015-16,202339,Eric Bledsoe,18,46
2015-16,201569,Eric Gordon,27,41
2015-16,101141,Ersan Ilyasova,17,15
2015-16,203095,Evan Fournier,42,76
2015-16,202323,Evan Turner,37,41
2015-16,203105,Festus Ezeli,6,4
2015-16,1626163,Frank Kaminsky,12,5
2015-16,202066,Garrett Temple,22,13
2015-16,203914,Gary Harris,44,30
2015-16,202390,Gary Neal,11,13
2015-16,201588,George Hill,47,36
2015-16,101123,Gerald Green,21,21
2015-16,201945,Gerald Henderson,11,7
2015-16,203507,Giannis Antetokounmpo,38,53
2015-16,203922,Glenn Robinson III,6,6
2015-16,201609,Goran Dragic,36,38
2015-16,202330,Gordon Hayward,42,112
2015-16,203476,Gorgui Dieng,32,45
2015-16,202328,Greg Monroe,31,58
2015-16,202349,Greivis Vasquez,6,3
2015-16,203084,Harrison Barnes,24,26
2015-16,202355,Hassan Whiteside,27,51
2015-16,203138,Hollis Thompson,30,33
2015-16,203546,Ian Clark,4,2
2015-16,101133,Ian Mahinmi,40,34
2015-16,202697,Iman Shumpert,14,4
2015-16,203477,Isaiah Canaan,29,17
2015-16,202738,Isaiah Thomas,46,144
2015-16,202397,Ish Smith,29,61
2015-16,200826,J.J. Barea,27,30
2015-16,201581,JJ Hickson,5,10
2015-16,200755,JJ Redick,34,78
2015-16,2747,JR Smith,24,19
2015-16,203960,JaKarr Sampson,17,7
2015-16,203210,JaMychal Green,16,15
2015-16,201580,JaVale McGee,4,0
2015-16,203953,Jabari Parker,30,31
2015-16,203109,Jae Crowder,39,64
2015-16,1626143,Jahlil Okafor,16,14
2015-16,2037,Jamal Crawford,39,59
2015-16,2749,Jameer Nelson,19,14
2015-16,202341,James Anderson,10,2
2015-16,203516,James Ennis III,2,1
2015-16,201935,James Harden,49,174
2015-16,201949,James Johnson,6,4
2015-16,2592,James Jones,3,0
2015-16,203923,James Young,2,0
2015-16,203099,Jared Cunningham,1,0
2015-16,201162,Jared Dudley,23,21
2015-16,203096,Jared Sullinger,34,34
2015-16,1626185,Jarell Martin,5,0
2015-16,101127,Jarrett Jack,19,29
2015-16,201160,Jason Smith,16,6
2015-16,1891,Jason Terry,33,31
2015-16,201574,Jason Thompson,3,0
2015-16,201965,Jeff Ayres,1,0
2015-16,201145,Jeff Green,32,58
2015-16,201952,Jeff Teague,36,85
2015-16,203481,Jeff Withey,3,2
2015-16,203924,Jerami Grant,29,13
2015-16,202379,Jeremy Evans,1,2
2015-16,203087,Jeremy Lamb,14,4
2015-16,202391,Jeremy Lin,29,61
2015-16,1626170,Jerian Grant,11,18
2015-16,201573,Jerryd Bayless,20,26
2015-16,202710,Jimmy Butler III,38,137
2015-16,201149,Joakim Noah,13,2
2015-16,201975,Jodie Meeks,1,4
2015-16,204060,Joe Ingles,33,13
2015-16,2207,Joe Johnson,42,80
2015-16,1626202,Joe Young,2,0
2015-16,201202,Joel Anthony,2,2
2015-16,203530,Joffrey Lauvergne,10,3
2015-16,203089,John Henson,12,7
2015-16,203098,John Jenkins,2,0
2015-16,202322,John Wall,33,114
2015-16,203948,Johnny O'Bryant III,5,4
2015-16,202720,Jon Leuer,13,10
2015-16,201973,Jonas Jerebko,20,4
2015-16,202685,Jonas Valanciunas,31,49
2015-16,203613,Jonathon Simmons,5,6
2015-16,203903,Jordan Clarkson,29,44
2015-16,200770,Jordan Farmar,4,7
2015-16,202706,Jordan Hamilton,3,5
2015-16,201941,Jordan Hill,28,23
2015-16,203895,Jordan McRae,2,8
2015-16,203268,Jorge Gutierrez,1,0
2015-16,101181,Jose Calderon,27,10
2015-16,203962,Josh Huestis,1,0
2015-16,201177,Josh McRoberts,2,2
2015-16,1626196,Josh Richardson,13,3
2015-16,2746,Josh Smith,7,1
2015-16,201950,Jrue Holiday,38,99
2015-16,203944,Julius Randle,29,37
2015-16,1626147,Justin Anderson,10,5
2015-16,203200,Justin Holiday,11,3
2015-16,1626159,Justise Winslow,33,28
2015-16,203994,Jusuf Nurkić,5,4
2015-16,203909,KJ McDaniels,3,0
2015-16,1626157,Karl-Anthony Towns,46,97
2015-16,202695,Kawhi Leonard,24,56
2015-16,203482,Kelly Olynyk,19,15
2015-16,1626162,Kelly Oubre Jr.,3,0
2015-16,202689,Kemba Walker,41,142
2015-16,203088,Kendall Marshall,2,0
2015-16,2570,Kendrick Perkins,4,0
2015-16,202702,Kenneth Faried,30,54
2015-16,203145,Kent Bazemore,36,59
2015-16,203484,Kentavious Caldwell-Pope,36,43
2015-16,201142,Kevin Durant,37,148
2015-16,708,Kevin Garnett,11,2
2015-16,201567,Kevin Love,29,45
2015-16,2755,Kevin Martin,14,19
2015-16,202338,Kevin Seraphin,5,4
2015-16,1626172,Kevon Looney,1,0
2015-16,203114,Khris Middleton,38,96
2015-16,2550,Kirk Hinrich,12,5
2015-16,202691,Klay Thompson,32,68
2015-16,977,Kobe Bryant,24,68
2015-16,201585,Kosta Koufos,17,10
2015-16,203123,Kostas Papanikolaou,1,0
2015-16,2743,Kris Humphries,8,11
2015-16,204001,Kristaps Porziņģis,30,41
2015-16,203937,Kyle Anderson,10,13
2015-16,2594,Kyle Korver,40,26
2015-16,200768,Kyle Lowry,47,111
2015-16,203124,Kyle O'Quinn,7,3
2015-16,202713,Kyle Singler,9,0
2015-16,202681,Kyrie Irving,16,58
2015-16,200746,LaMarcus Aldridge,26,38
2015-16,203934,Lamar Patterson,2,3
2015-16,202362,Lance Stephenson,20,16
2015-16,202498,Lance Thomas,25,24
2015-16,204038,Langston Galloway,35,44
2015-16,1626204,Larry Nance Jr.,12,4
2015-16,202730,Lavoy Allen,26,6
2015-16,2544,LeBron James,30,121
2015-16,2571,Leandro Barbosa,6,0
2015-16,200811,Lou Amundson,3,2
2015-16,101150,Lou Williams,25,46
2015-16,201601,Luc Mbah a Moute,30,7
2015-16,203512,Lucas Nogueira,4,2
2015-16,1626242,Luis Montero,2,0
2015-16,2449,Luis Scola,18,13
2015-16,202337,Luke Babbitt,16,10
2015-16,2736,Luol Deng,37,52
2015-16,1938,Manu Ginobili,16,22
2015-16,201188,Marc Gasol,27,67
2015-16,1626273,Marcelo Huertas,6,0
2015-16,101162,Marcin Gortat,29,36
2015-16,201158,Marco Belinelli,29,28
2015-16,202694,Marcus Morris Sr.,38,35
2015-16,203935,Marcus Smart,32,14
2015-16,201977,Marcus Thornton,16,24
2015-16,201596,Mario Chalmers,18,26
2015-16,1626209,Mario Hezonja,11,25
2015-16,203900,Markel Brown,14,16
2015-16,202693,Markieff Morris,21,18
2015-16,201578,Marreese Speights,3,4
2015-16,101107,Marvin Williams,38,41
2015-16,203486,Mason Plumlee,34,24
2015-16,2440,Matt Barnes,36,45
2015-16,203521,Matthew Dellavedova,27,4
2015-16,203090,Maurice Harkless,13,6
2015-16,1897,Metta World Peace,3,3
2015-16,203086,Meyers Leonard,17,15
2015-16,201563,Michael Beasley,9,10
2015-16,203487,Michael Carter-Williams,21,31
2015-16,203077,Michael Kidd-Gilchrist,2,1
2015-16,201144,Mike Conley,30,52
2015-16,2399,Mike Dunleavy,11,8
2015-16,2034,Mike Miller,10,0
2015-16,203488,Mike Muscala,6,1
2015-16,203118,Mike Scott,12,3
2015-16,203101,Miles Plumlee,10,6
2015-16,203141,Mirza Teletovic,28,27
2015-16,2590,Mo Williams,12,18
2015-16,101145,Monta Ellis,50,126
2015-16,1626149,Montrezl Harrell,2,0
2015-16,1626167,Myles Turner,26,33
2015-16,202357,Nemanja Bjelica,16,5
2015-16,2403,Nene,10,12
2015-16,203457,Nerlens Noel,24,39
2015-16,2555,Nick Collison,4,0
2015-16,201156,Nick Young,15,2
2015-16,201587,Nicolas Batum,35,46
2015-16,203917,Nik Stauskas,21,7
2015-16,203999,Nikola Jokić,25,23
2015-16,202703,Nikola Mirotic,29,28
2015-16,202696,Nikola Vučević,33,78
2015-16,203943,Noah Vonleh,4,0
2015-16,1626181,Norman Powell,6,0
2015-16,202708,Norris Cole,22,7
2015-16,201564,O.J. Mayo,13,14
2015-16,201600,Omer Asik,3,2
2015-16,201956,Omri Casspi,23,10
2015-16,203490,Otto Porter Jr.,24,9
2015-16,200782,P.J. Tucker,36,29
2015-16,203798,PJ Hairston,12,3
2015-16,203143,Pablo Prigioni,4,0
2015-16,1626192,Pat Connaughton,2,0
2015-16,201976,Patrick Beverley,38,42
2015-16,202335,Patrick Patterson,35,23
2015-16,201988,Patty Mills,16,18
2015-16,2200,Pau Gasol,42,75
2015-16,202331,Paul George,51,150
2015-16,200794,Paul Millsap,41,78
2015-16,1718,Paul Pierce,21,8
2015-16,203515,Phil Pressey,5,0
2015-16,203112,Quincy Acy,10,7
2015-16,200765,Rajon Rondo,38,33
2015-16,1626176,Rakeem Christmas,1,0
2015-16,201196,Ramon Sessions,19,9
2015-16,200751,Randy Foye,24,9
2015-16,1626173,Rashad Vaughn,6,2
2015-16,2446,Rasual Butler,2,3
2015-16,203526,Raul Neto,15,14
2015-16,203492,Ray McCallum,1,0
2015-16,101109,Raymond Felton,40,63
2015-16,203493,Reggie Bullock Jr.,2,0
2015-16,202704,Reggie Jackson,37,178
2015-16,2210,Richard Jefferson,10,2
2015-16,1626158,Richaun Holmes,4,0
2015-16,201937,Ricky Rubio,44,59
2015-16,203496,Robert Covington,26,21
2015-16,203135,Robert Sacre,1,2
2015-16,201577,Robin Lopez,28,39
2015-16,203918,Rodney Hood,38,90
2015-16,201155,Rodney Stuckey,12,17
2015-16,1626178,Rondae Hollis-Jefferson,9,0
2015-16,101179,Ronnie Price,15,3
2015-16,201579,Roy Hibbert,12,8
2015-16,200752,Rudy Gay,37,66
2015-16,203497,Rudy Gobert,25,24
2015-16,201566,Russell Westbrook,42,132
2015-16,201583,Ryan Anderson,36,29
2015-16,200797,Ryan Hollins,4,0
2015-16,203527,Ryan Kelly,4,0
2015-16,1626257,Salah Mejri,3,2
2015-16,201619,Sasha Kaun,1,0
2015-16,2756,Sasha Vujacic,15,4
2015-16,203930,Sean Kilpatrick,7,2
2015-16,201586,Serge Ibaka,39,36
2015-16,203508,Sergey Karasev,1,0
2015-16,203552,Seth Curry,7,8
2015-16,203498,Shabazz Muhammad,23,6
2015-16,203894,Shabazz Napier,6,12
2015-16,203499,Shane Larkin,27,21
2015-16,2733,Shaun Livingston,24,19
2015-16,203963,Shayne Whittington,1,0
2015-16,202714,Shelvin Mack,12,13
2015-16,203524,Solomon Hill,22,12
2015-16,201603,Sonny Weems,2,0
2015-16,203915,Spencer Dinwiddie,1,6
2015-16,201150,Spencer Hawes,14,7
2015-16,1626169,Stanley Johnson,23,14
2015-16,201939,Stephen Curry,31,137
2015-16,2581,Steve Blake,7,0
2015-16,200779,Steve Novak,1,0
2015-16,203500,Steven Adams,33,24
2015-16,204456,T.J. McConnell,21,5
2015-16,203933,T.J. Warren,12,8
2015-16,201959,Taj Gibson,34,14
2015-16,204028,Tarik Black,2,0
2015-16,2419,Tayshaun Prince,25,9
2015-16,203093,Terrence Jones,9,12
2015-16,203082,Terrence Ross,21,21
2015-16,1626179,Terry Rozier,2,0
2015-16,200757,Thabo Sefolosha,34,14
2015-16,201152,Thaddeus Young,38,56
2015-16,203080,Thomas Robinson,10,4
2015-16,201168,Tiago Splitter,4,2
2015-16,202353,Tibor Pleiss,1,0
2015-16,1495,Tim Duncan,19,14
2015-16,204025,Tim Frazier,9,7
2015-16,203501,Tim Hardaway Jr.,8,0
2015-16,202389,Timofey Mozgov,4,7
2015-16,202699,Tobias Harris,41,40
2015-16,201962,Toney Douglas,13,14
2015-16,2754,Tony Allen,27,11
2015-16,2225,Tony Parker,24,52
2015-16,203503,Tony Snell,16,7
2015-16,2772,Trevor Ariza,47,58
2015-16,202344,Trevor Booker,27,26
2015-16,203504,Trey Burke,19,27
2015-16,1626168,Trey Lyles,14,5
2015-16,202684,Tristan Thompson,31,25
2015-16,203584,Troy Daniels,4,17
2015-16,201951,Ty Lawson,10,8
2015-16,203898,Tyler Ennis,7,5
2015-16,201946,Tyler Hansbrough,2,0
2015-16,204020,Tyler Johnson,11,11
2015-16,203092,Tyler Zeller,2,2
2015-16,201936,Tyreke Evans,15,38
2015-16,2199,Tyson Chandler,23,15
2015-16,1626145,Tyus Jones,1,0
2015-16,2617,Udonis Haslem,2,2
2015-16,203506,Victor Oladipo,38,67
2015-16,1713,Vince Carter,15,15
2015-16,201961,Wayne Ellington,25,6
2015-16,202325,Wesley Johnson,25,10
2015-16,202083,Wesley Matthews,46,70
2015-16,203115,Will Barton,42,78
2015-16,1626161,Willie Cauley-Stein,15,6
2015-16,203186,Willie Reed,1,0
2015-16,204098,Xavier Munford,4,0
2015-16,203897,Zach LaVine,41,64
2015-16,2216,Zach Randolph,33,68
2015-16,2585,Zaza Pachulia,39,26
