season,player_id,player,clutch_games,clutch_points
2012-13,202419,Chris Johnson,2,0
2012-13,203187,Chris Johnson,2,0
2012-13,2549,Chris Kaman,13,13
2012-13,101108,Chris Paul,27,120
2012-13,202698,Chris Singleton,20,20
2012-13,2404,Chris Wilcox,7,1
2012-13,101236,Chuck Hayes,15,2
2012-13,202332,Cole Aldrich,2,0
2012-13,201147,Corey Brewer,35,24
2012-13,1894,Corey Maggette,1,0
2012-13,202709,Cory Joseph,3,0
2012-13,201584,Courtney Lee,27,8
2012-13,201571,D.J. Augustin,16,12
2012-13,201591,DJ White,1,0
2012-13,201161,Daequan Cook,6,2
2012-13,2563,Dahntay Jones,19,7
2012-13,203081,Damian Lillard,46,101
2012-13,2863,Damien Wilkins,16,8
2012-13,202345,Damion James,1,0
2012-13,200789,Daniel Gibson,15,9
2012-13,201568,Danilo Gallinari,39,86
2012-13,201980,Danny Green,37,30
2012-13,201967,Dante Cunningham,36,26
2012-13,203121,Darius Miller,3,0
2012-13,202721,Darius Morris,5,0
2012-13,201589,Darrell Arthur,12,10
2012-13,201954,Darren Collison,41,59
2012-13,101135,David Lee,36,45
2012-13,2561,David West,41,81
2012-13,201599,DeAndre Jordan,18,21
2012-13,202732,DeAndre Liggins,1,0
2012-13,201971,DeJuan Blair,5,0
2012-13,201942,DeMar DeRozan,47,76
2012-13,202326,DeMarcus Cousins,30,55
2012-13,201960,DeMarre Carroll,14,4
2012-13,203199,DeQuan Jones,7,2
2012-13,2205,DeSagana Diop,1,0
2012-13,2052,DeShawn Stevenson,18,4
2012-13,965,Derek Fisher,6,13
2012-13,101114,Deron Williams,37,83
2012-13,202324,Derrick Favors,20,9
2012-13,202682,Derrick Williams,15,18
2012-13,2734,Devin Harris,19,13
2012-13,203079,Dion Waiters,34,62
2012-13,1717,Dirk Nowitzki,29,85
2012-13,201187,Dominic McGuire,13,3
2012-13,202346,Dominique Jones,3,2
2012-13,202388,Donald Sloan,1,0
2012-13,202700,Donatas Motiejunas,3,3
2012-13,2748,Dorell Wright,24,8
2012-13,203117,Doron Lamb,5,7
2012-13,203110,Draymond Green,33,8
2012-13,2400,Drew Gooden,1,0
2012-13,2730,Dwight Howard,39,43
2012-13,2548,Dwyane Wade,32,80
2012-13,202734,E'Twaun Moore,21,10
2012-13,2853,Earl Barron,2,4
2012-13,201947,Earl Clark,17,6
2012-13,2248,Earl Watson,7,2
2012-13,202334,Ed Davis,12,9
2012-13,202327,Ekpe Udoh,14,4
2012-13,1882,Elton Brand,24,18
2012-13,2731,Emeka Okafor,29,22
2012-13,202683,Enes Freedom,4,8
2012-13,202339,Eric Bledsoe,18,13
2012-13,201569,Eric Gordon,22,38
2012-13,201953,Eric Maynor,11,5
2012-13,101141,Ersan Ilyasova,32,36
2012-13,203095,Evan Fournier,4,0
2012-13,202323,Evan Turner,38,39
2012-13,203105,Festus Ezeli,14,4
2012-13,101128,Francisco Garcia,13,8
2012-13,202066,Garrett Temple,17,6
2012-13,202390,Gary Neal,18,23
2012-13,201588,George Hill,40,88
2012-13,101123,Gerald Green,12,6
2012-13,201945,Gerald Henderson,25,37
2012-13,2222,Gerald Wallace,26,26
2012-13,201175,Glen Davis,17,20
2012-13,201609,Goran Dragic,39,69
2012-13,202330,Gordon Hayward,35,39
2012-13,255,Grant Hill,5,1
2012-13,202328,Greg Monroe,34,42
2012-13,202962,Greg Smith,10,13
2012-13,201880,Greg Stiemsma,2,0
2012-13,202349,Greivis Vasquez,40,64
2012-13,202970,Gustavo Ayon,5,1
2012-13,101124,Hakim Warrick,6,6
2012-13,201632,Hamed Haddadi,2,0
2012-13,203084,Harrison Barnes,24,18
2012-13,2045,Hedo Turkoglu,2,2
2012-13,101133,Ian Mahinmi,8,0
2012-13,202697,Iman Shumpert,9,0
2012-13,202738,Isaiah Thomas,27,36
2012-13,202397,Ish Smith,5,0
2012-13,201274,Ivan Johnson,6,4
2012-13,200826,J.J. Barea,26,33
2012-13,201581,JJ Hickson,36,43
2012-13,200755,JJ Redick,40,84
2012-13,2747,JR Smith,37,59
2012-13,201580,JaVale McGee,17,16
2012-13,203109,Jae Crowder,16,0
2012-13,2224,Jamaal Tinsley,13,13
2012-13,2037,Jamal Crawford,30,76
2012-13,2749,Jameer Nelson,32,53
2012-13,202341,James Anderson,4,2
2012-13,201935,James Harden,42,130
2012-13,201949,James Johnson,15,4
2012-13,2592,James Jones,1,1
2012-13,200778,James White,4,0
2012-13,202686,Jan Vesely,7,0
2012-13,2457,Jannero Pargo,8,6
2012-13,203099,Jared Cunningham,1,0
2012-13,201162,Jared Dudley,35,20
2012-13,2407,Jared Jeffries,6,1
2012-13,203096,Jared Sullinger,7,0
2012-13,101127,Jarrett Jack,37,97
2012-13,202363,Jarvis Varnado,1,0
2012-13,2215,Jason Collins,4,0
2012-13,467,Jason Kidd,34,40
2012-13,101131,Jason Maxiell,17,19
2012-13,2202,Jason Richardson,18,19
2012-13,201160,Jason Smith,11,17
2012-13,1891,Jason Terry,36,57
2012-13,201574,Jason Thompson,22,17
2012-13,201965,Jeff Ayres,2,1
2012-13,201145,Jeff Green,33,53
2012-13,201952,Jeff Teague,32,59
2012-13,203106,Jeffery Taylor,19,5
2012-13,202379,Jeremy Evans,1,0
2012-13,202391,Jeremy Lin,36,56
2012-13,202951,Jeremy Pargo,9,16
2012-13,202719,Jeremy Tyler,2,0
2012-13,979,Jermaine O'Neal,16,22
2012-13,711,Jerry Stackhouse,9,12
2012-13,201573,Jerryd Bayless,27,27
2012-13,202690,Jimmer Fredette,20,17
2012-13,202710,Jimmy Butler III,43,39
2012-13,201149,Joakim Noah,32,45
2012-13,201975,Jodie Meeks,23,15
2012-13,2207,Joe Johnson,33,72
2012-13,201202,Joel Anthony,3,5
2012-13,200777,Joel Freeland,3,0
2012-13,101130,Johan Petro,2,0
2012-13,203089,John Henson,9,6
2012-13,203098,John Jenkins,5,4
2012-13,101249,John Lucas III,11,6
2012-13,2422,John Salmons,26,24
2012-13,202322,John Wall,29,44
2012-13,202720,Jon Leuer,1,0
2012-13,201973,Jonas Jerebko,9,9
2012-13,202685,Jonas Valanciunas,13,18
2012-13,202348,Jordan Crawford,27,36
2012-13,202706,Jordan Hamilton,2,0
2012-13,201941,Jordan Hill,4,2
2012-13,101181,Jose Calderon,33,34
2012-13,2735,Josh Childress,1,0
2012-13,2572,Josh Howard,1,0
2012-13,201177,Josh McRoberts,22,19
2012-13,2746,Josh Smith,34,78
2012-13,201950,Jrue Holiday,40,102
2012-13,202695,Kawhi Leonard,30,44
2012-13,2586,Keith Bogans,20,14
2012-13,202689,Kemba Walker,37,84
2012-13,203088,Kendall Marshall,7,2
2012-13,2570,Kendrick Perkins,24,5
2012-13,202702,Kenneth Faried,36,49
2012-13,203145,Kent Bazemore,12,1
2012-13,2030,Kenyon Martin,4,2
2012-13,201142,Kevin Durant,37,154
2012-13,708,Kevin Garnett,34,103
2012-13,203158,Kevin Jones,3,0
2012-13,201567,Kevin Love,9,12
2012-13,2755,Kevin Martin,30,26
2012-13,202338,Kevin Seraphin,22,30
2012-13,2039,Keyon Dooling,2,1
2012-13,203114,Khris Middleton,5,6
2012-13,203119,Kim English,2,1
2012-13,2550,Kirk Hinrich,34,19
2012-13,202691,Klay Thompson,37,38
2012-13,977,Kobe Bryant,42,156
2012-13,201585,Kosta Koufos,21,15
2012-13,2743,Kris Humphries,14,6
2012-13,203126,Kris Joseph,1,0
2012-13,703,Kurt Thomas,2,0
2012-13,2198,Kwame Brown,3,2
2012-13,2594,Kyle Korver,31,42
2012-13,200768,Kyle Lowry,36,60
2012-13,203124,Kyle O'Quinn,6,5
2012-13,202713,Kyle Singler,23,13
2012-13,202681,Kyrie Irving,35,145
2012-13,200746,LaMarcus Aldridge,43,79
2012-13,1885,Lamar Odom,18,0
2012-13,202362,Lance Stephenson,32,26
2012-13,202498,Lance Thomas,9,4
2012-13,202361,Landry Fields,15,0
2012-13,202336,Larry Sanders,34,43
2012-13,202730,Lavoy Allen,18,5
2012-13,2544,LeBron James,35,130
2012-13,2571,Leandro Barbosa,7,2
2012-13,101132,Linas Kleiza,5,0
2012-13,200811,Lou Amundson,2,0
2012-13,101150,Lou Williams,16,43
2012-13,201601,Luc Mbah a Moute,15,8
2012-13,2449,Luis Scola,28,31
2012-13,202337,Luke Babbitt,21,12
2012-13,2557,Luke Ridnour,35,28
2012-13,2575,Luke Walton,13,4
2012-13,2736,Luol Deng,43,82
2012-13,203146,Maalik Wayns,1,0
2012-13,202723,Malcolm Lee,2,0
2012-13,202952,Malcolm Thomas,1,0
2012-13,1938,Manu Ginobili,23,53
2012-13,202705,MarShon Brooks,7,2
2012-13,201188,Marc Gasol,41,55
2012-13,101162,Marcin Gortat,28,30
2012-13,201158,Marco Belinelli,29,41
2012-13,948,Marcus Camby,1,0
2012-13,202694,Marcus Morris Sr.,13,14
2012-13,201977,Marcus Thornton,28,45
2012-13,201596,Mario Chalmers,25,14
2012-13,202693,Markieff Morris,24,20
2012-13,2605,Marquis Daniels,13,10
2012-13,203104,Marquis Teague,6,6
2012-13,201578,Marreese Speights,10,8
2012-13,101110,Martell Webster,41,28
2012-13,101107,Marvin Williams,17,13
2012-13,2440,Matt Barnes,27,25
2012-13,2588,Matt Bonner,13,5
2012-13,203090,Maurice Harkless,17,11
2012-13,1897,Metta World Peace,34,26
2012-13,203086,Meyers Leonard,7,2
2012-13,201563,Michael Beasley,15,15
2012-13,203077,Michael Kidd-Gilchrist,20,17
2012-13,101153,Mickael Gelabale,5,0
2012-13,2554,Mickael Pietrus,6,0
2012-13,201144,Mike Conley,41,84
2012-13,2399,Mike Dunleavy,39,39
2012-13,2229,Mike James,22,11
2012-13,2034,Mike Miller,4,3
2012-13,203118,Mike Scott,2,0
2012-13,203141,Mirza Teletovic,8,12
2012-13,2590,Mo Williams,21,43
2012-13,101145,Monta Ellis,42,130
2012-13,201986,Nando De Colo,9,7
2012-13,101126,Nate Robinson,33,52
2012-13,1737,Nazr Mohammed,6,6
2012-13,2403,Nene,38,48
2012-13,2555,Nick Collison,10,4
2012-13,201156,Nick Young,20,3
2012-13,201587,Nicolas Batum,42,76
2012-13,201593,Nikola Pekovic,30,47
2012-13,202696,Nikola Vučević,35,44
2012-13,202701,Nolan Smith,5,7
2012-13,202708,Norris Cole,9,8
2012-13,201564,O.J. Mayo,45,119
2012-13,201600,Omer Asik,34,14
2012-13,201956,Omri Casspi,3,0
2012-13,200782,P.J. Tucker,35,31
2012-13,203143,Pablo Prigioni,5,0
2012-13,201976,Patrick Beverley,13,6
2012-13,202335,Patrick Patterson,25,30
2012-13,201988,Patty Mills,6,1
2012-13,2200,Pau Gasol,26,29
2012-13,202331,Paul George,42,86
2012-13,200794,Paul Millsap,35,77
2012-13,1718,Paul Pierce,38,115
2012-13,202347,Quincy Pondexter,22,6
2012-13,200765,Rajon Rondo,17,33
2012-13,201196,Ramon Sessions,29,63
2012-13,200751,Randy Foye,36,45
2012-13,1740,Rashard Lewis,7,7
2012-13,951,Ray Allen,37,82
2012-13,101109,Raymond Felton,30,36
2012-13,2501,Reggie Evans,27,6
2012-13,202704,Reggie Jackson,8,0
2012-13,202130,Reggie Williams,6,3
2012-13,1888,Richard Hamilton,9,24
2012-13,2210,Richard Jefferson,8,1
2012-13,201937,Ricky Rubio,22,39
2012-13,201577,Robin Lopez,23,30
2012-13,201155,Rodney Stuckey,29,46
2012-13,201958,Rodrigue Beaubois,4,3
2012-13,2427,Roger Mason Jr.,27,5
2012-13,200758,Ronnie Brewer,7,0
2012-13,101179,Ronnie Price,8,2
2012-13,101142,Ronny Turiaf,2,0
2012-13,201579,Roy Hibbert,37,27
2012-13,2767,Royal Ivey,13,0
2012-13,200752,Rudy Gay,37,87
2012-13,201566,Russell Westbrook,37,106
2012-13,201583,Ryan Anderson,42,54
2012-13,200797,Ryan Hollins,4,0
2012-13,201970,Sam Young,10,2
2012-13,2223,Samuel Dalembert,6,6
2012-13,2562,Sasha Pavlovic,10,3
2012-13,2742,Sebastian Telfair,17,12
2012-13,201586,Serge Ibaka,33,25
2012-13,2203,Shane Battier,31,15
2012-13,200769,Shannon Brown,21,31
2012-13,2733,Shaun Livingston,21,6
2012-13,1890,Shawn Marion,35,26
2012-13,202714,Shelvin Mack,5,0
2012-13,201150,Spencer Hawes,30,29
2012-13,201939,Stephen Curry,38,104
2012-13,1536,Stephen Jackson,9,8
2012-13,2581,Steve Blake,15,10
2012-13,959,Steve Nash,26,39
2012-13,200779,Steve Novak,23,2
2012-13,201959,Taj Gibson,31,11
2012-13,2419,Tayshaun Prince,43,40
2012-13,202227,Terrel Harris,1,0
2012-13,203093,Terrence Jones,3,0
2012-13,203082,Terrence Ross,17,9
2012-13,201944,Terrence Williams,3,0
2012-13,200757,Thabo Sefolosha,29,15
2012-13,201152,Thaddeus Young,38,38
2012-13,203080,Thomas Robinson,5,0
2012-13,201168,Tiago Splitter,24,13
2012-13,1495,Tim Duncan,35,85
2012-13,202389,Timofey Mozgov,2,4
2012-13,202699,Tobias Harris,14,18
2012-13,201962,Toney Douglas,14,22
2012-13,2754,Tony Allen,37,27
2012-13,2225,Tony Parker,32,109
2012-13,203100,Tony Wroten,1,0
2012-13,203129,Tornike Shengelia,1,3
2012-13,2566,Travis Outlaw,2,3
2012-13,2772,Trevor Ariza,32,23
2012-13,202344,Trevor Booker,14,8
2012-13,202684,Tristan Thompson,44,48
2012-13,2211,Troy Murphy,2,0
2012-13,201951,Ty Lawson,40,109
2012-13,201946,Tyler Hansbrough,22,8
2012-13,203092,Tyler Zeller,25,26
2012-13,201936,Tyreke Evans,27,51
2012-13,200748,Tyrus Thomas,5,7
2012-13,203116,Tyshawn Taylor,3,8
2012-13,2199,Tyson Chandler,33,25
2012-13,2617,Udonis Haslem,9,4
2012-13,203139,Viacheslav Kravtsov,1,0
2012-13,201964,Victor Claver,6,0
2012-13,1713,Vince Carter,44,66
2012-13,2209,Vladimir Radmanovic,5,3
2012-13,201961,Wayne Ellington,27,18
2012-13,202325,Wesley Johnson,10,8
2012-13,202083,Wesley Matthews,36,70
2012-13,203115,Will Barton,7,2
2012-13,101198,Will Bynum,20,30
2012-13,2584,Willie Green,2,0
2012-13,201163,Wilson Chandler,14,24
2012-13,202333,Xavier Henry,3,2
2012-13,2216,Zach Randolph,38,64
2012-13,2585,Zaza Pachulia,13,3
