season,player_id,player,clutch_games,clutch_points
2002-03,339,Tom Gugliotta,1,2
2002-03,389,Toni Kukoc,32,38
2002-03,1499,Tony Battie,23,22
2002-03,960,Tony Delk,22,17
2002-03,763,Tony Massenburg,5,2
2002-03,2225,Tony Parker,43,67
2002-03,1503,Tracy McGrady,37,112
2002-03,145,Tracy Murray,1,0
2002-03,696,Travis Best,31,47
2002-03,969,Travis Knight,6,2
2002-03,1762,Tremaine Fowlkes,6,0
2002-03,2239,Trenton Hassell,28,8
2002-03,1607,Troy Hudson,39,62
2002-03,2211,Troy Murphy,35,24
2002-03,238,Tyrone Hill,10,7
2002-03,1731,Tyronn Lue,39,22
2002-03,2199,Tyson Chandler,13,13
2002-03,452,Vin Baker,5,0
2002-03,1713,Vince Carter,25,55
2002-03,2428,Vincent Yarbrough,14,5
2002-03,958,Vitaly Potapenko,10,6
2002-03,124,Vlade Divac,28,28
2002-03,2209,Vladimir Radmanovic,31,28
2002-03,1735,Vladimir Stepania,19,4
2002-03,702,Voshon Lenard,32,44
2002-03,1887,Wally Szczerbiak,27,53
2002-03,1005,Walt Williams,17,9
2002-03,962,Walter McCarty,38,29
2002-03,1917,Wang Zhi-zhi,4,2
2002-03,445,Wesley Person,30,59
2002-03,2397,Yao Ming,32,83
2002-03,2216,Zach Randolph,12,19
2002-03,1442,Zeljko Rebraca,2,0
2002-03,980,Zydrunas Ilgauskas,33,55
