season,player_id,player,clutch_games,clutch_points
2016-17,201949,James Johnson,31,29
2016-17,203949,James Michael McAdoo,3,3
2016-17,203923,James Young,3,0
2016-17,201162,Jared Dudley,22,8
2016-17,204067,Jarell Eddie,1,0
2016-17,1626185,Jarell Martin,7,5
2016-17,1627784,Jarrod Uthoff,2,0
2016-17,201160,Jason Smith,11,2
2016-17,1891,Jason Terry,21,0
2016-17,1627759,Jaylen Brown,18,16
2016-17,201145,Jeff Green,23,20
2016-17,201952,Jeff Teague,37,52
2016-17,203481,Jeff Withey,2,4
2016-17,203924,Jerami Grant,31,13
2016-17,203087,Jeremy Lamb,11,19
2016-17,202391,Jeremy Lin,15,29
2016-17,1626170,Jerian Grant,13,9
2016-17,201573,Jerryd Bayless,2,9
2016-17,202710,Jimmy Butler III,38,163
2016-17,201149,Joakim Noah,14,12
2016-17,201975,Jodie Meeks,9,3
2016-17,203925,Joe Harris,16,14
2016-17,204060,Joe Ingles,30,23
2016-17,2207,Joe Johnson,28,50
2016-17,203954,Joel Embiid,18,58
2016-17,203530,Joffrey Lauvergne,10,3
2016-17,203089,John Henson,20,11
2016-17,202322,John Wall,53,168
2016-17,202720,Jon Leuer,21,5
2016-17,201973,Jonas Jerebko,18,1
2016-17,202685,Jonas Valanciunas,30,27
2016-17,1626780,Jonathan Gibson,5,2
2016-17,203613,Jonathon Simmons,24,13
2016-17,203903,Jordan Clarkson,34,49
2016-17,202348,Jordan Crawford,7,14
2016-17,203895,Jordan McRae,1,2
2016-17,1626175,Jordan Mickey,2,0
2016-17,101181,Jose Calderon,2,0
2016-17,201177,Josh McRoberts,4,0
2016-17,1626196,Josh Richardson,25,19
2016-17,201950,Jrue Holiday,31,67
2016-17,1627823,Juancho Hernangomez,5,2
2016-17,203944,Julius Randle,34,48
2016-17,1626147,Justin Anderson,9,3
2016-17,203120,Justin Hamilton,14,5
2016-17,203200,Justin Holiday,27,35
2016-17,1626159,Justise Winslow,12,18
2016-17,203994,Jusuf Nurkić,18,34
2016-17,203909,KJ McDaniels,1,0
2016-17,1626157,Karl-Anthony Towns,44,97
2016-17,202695,Kawhi Leonard,37,141
2016-17,1627770,Kay Felder,1,2
2016-17,203482,Kelly Olynyk,18,7
2016-17,1626162,Kelly Oubre Jr.,37,12
2016-17,202689,Kemba Walker,50,167
2016-17,202702,Kenneth Faried,22,8
2016-17,203145,Kent Bazemore,36,41
2016-17,203484,Kentavious Caldwell-Pope,33,80
2016-17,201142,Kevin Durant,16,47
2016-17,201567,Kevin Love,22,48
2016-17,202338,Kevin Seraphin,4,4
2016-17,1626172,Kevon Looney,1,0
2016-17,203114,Khris Middleton,10,18
2016-17,202691,Klay Thompson,24,37
2016-17,201585,Kosta Koufos,19,6
2016-17,1627739,Kris Dunn,13,2
2016-17,2743,Kris Humphries,5,0
2016-17,204001,Kristaps Porziņģis,34,50
2016-17,203937,Kyle Anderson,23,6
2016-17,2594,Kyle Korver,28,30
2016-17,200768,Kyle Lowry,38,119
2016-17,203124,Kyle O'Quinn,13,13
2016-17,202713,Kyle Singler,5,0
2016-17,1627787,Kyle Wiltjer,1,0
2016-17,202681,Kyrie Irving,31,110
2016-17,200746,LaMarcus Aldridge,32,63
2016-17,202362,Lance Stephenson,5,4
2016-17,202498,Lance Thomas,18,11
2016-17,204038,Langston Galloway,28,42
2016-17,1626204,Larry Nance Jr.,19,20
2016-17,202730,Lavoy Allen,9,2
2016-17,2544,LeBron James,35,112
2016-17,2571,Leandro Barbosa,15,8
2016-17,101150,Lou Williams,36,53
2016-17,201601,Luc Mbah a Moute,22,1
2016-17,203512,Lucas Nogueira,17,6
2016-17,202337,Luke Babbitt,7,0
2016-17,2736,Luol Deng,19,3
2016-17,1627763,Malcolm Brogdon,28,27
2016-17,1627098,Malcolm Delaney,11,3
2016-17,1627736,Malik Beasley,2,0
2016-17,1938,Manu Ginobili,25,10
2016-17,201188,Marc Gasol,40,92
2016-17,1626273,Marcelo Huertas,1,0
2016-17,101162,Marcin Gortat,44,50
2016-17,201158,Marco Belinelli,35,30
2016-17,1627875,Marcus Georges-Hunt,2,2
2016-17,202694,Marcus Morris Sr.,33,54
2016-17,203935,Marcus Smart,45,52
2016-17,201977,Marcus Thornton,8,0
2016-17,1626209,Mario Hezonja,3,3
2016-17,202693,Markieff Morris,46,64
2016-17,1627737,Marquese Chriss,21,16
2016-17,201578,Marreese Speights,12,3
2016-17,1627850,Marshall Plumlee,2,2
2016-17,101107,Marvin Williams,45,47
2016-17,203486,Mason Plumlee,33,39
2016-17,2440,Matt Barnes,33,32
2016-17,203521,Matthew Dellavedova,31,21
2016-17,203090,Maurice Harkless,30,24
2016-17,1626254,Maurice Ndour,1,2
2016-17,1897,Metta World Peace,3,2
2016-17,203086,Meyers Leonard,15,6
2016-17,201563,Michael Beasley,5,8
2016-17,203487,Michael Carter-Williams,18,22
2016-17,203077,Michael Kidd-Gilchrist,43,27
2016-17,201144,Mike Conley,38,116
2016-17,2399,Mike Dunleavy,11,3
2016-17,2034,Mike Miller,2,0
2016-17,203488,Mike Muscala,14,6
2016-17,203101,Miles Plumlee,2,0
2016-17,1627851,Mindaugas Kuzminskas,8,5
2016-17,203141,Mirza Teletovic,10,2
2016-17,101145,Monta Ellis,21,27
2016-17,1626149,Montrezl Harrell,15,14
2016-17,1626167,Myles Turner,38,57
2016-17,202357,Nemanja Bjelica,14,10
2016-17,2403,Nene,26,18
2016-17,203457,Nerlens Noel,19,12
2016-17,2555,Nick Collison,3,0
2016-17,201156,Nick Young,27,19
2016-17,201587,Nicolas Batum,47,81
2016-17,1627852,Nicolas Brussino,3,3
2016-17,203917,Nik Stauskas,27,17
2016-17,203999,Nikola Jokić,34,59
2016-17,202703,Nikola Mirotic,29,29
2016-17,202696,Nikola Vučević,32,53
2016-17,203943,Noah Vonleh,4,7
2016-17,1626181,Norman Powell,26,20
2016-17,202708,Norris Cole,3,4
2016-17,1627855,Okaro White,5,7
2016-17,201600,Omer Asik,6,0
2016-17,201956,Omri Casspi,7,0
2016-17,203490,Otto Porter Jr.,49,54
2016-17,200782,P.J. Tucker,44,27
2016-17,1627783,Pascal Siakam,3,0
2016-17,1626192,Pat Connaughton,3,2
2016-17,1627868,Patricio Garino,1,0
2016-17,201976,Patrick Beverley,30,10
2016-17,1627775,Patrick McCaw,8,2
2016-17,202335,Patrick Patterson,29,18
2016-17,201988,Patty Mills,29,57
2016-17,2200,Pau Gasol,29,21
2016-17,202331,Paul George,36,143
2016-17,200794,Paul Millsap,37,89
2016-17,1718,Paul Pierce,2,0
2016-17,1627835,Paul Zipser,9,4
2016-17,203510,Pierre Jackson,2,2
2016-17,203112,Quincy Acy,7,4
2016-17,1626188,Quinn Cook,2,2
2016-17,200765,Rajon Rondo,21,13
2016-17,1626176,Rakeem Christmas,1,0
2016-17,201196,Ramon Sessions,4,0
2016-17,200751,Randy Foye,19,14
2016-17,1626173,Rashad Vaughn,3,8
2016-17,203526,Raul Neto,1,0
2016-17,101109,Raymond Felton,14,6
2016-17,203493,Reggie Bullock Jr.,6,6
2016-17,202704,Reggie Jackson,15,34
2016-17,202130,Reggie Williams,1,0
2016-17,2210,Richard Jefferson,19,9
2016-17,1626158,Richaun Holmes,20,13
2016-17,201937,Ricky Rubio,37,35
2016-17,203496,Robert Covington,38,56
2016-17,201577,Robin Lopez,31,11
2016-17,203918,Rodney Hood,21,26
2016-17,203585,Rodney McGruder,17,10
2016-17,201155,Rodney Stuckey,7,2
2016-17,1627758,Ron Baker,10,5
2016-17,1626178,Rondae Hollis-Jefferson,25,12
2016-17,101179,Ronnie Price,1,0
2016-17,201579,Roy Hibbert,2,0
2016-17,200752,Rudy Gay,19,32
2016-17,203497,Rudy Gobert,43,70
2016-17,201566,Russell Westbrook,40,247
2016-17,201583,Ryan Anderson,29,23
2016-17,1626257,Salah Mejri,17,4
2016-17,1626155,Sam Dekker,3,8
2016-17,2756,Sasha Vujacic,6,3
2016-17,203930,Sean Kilpatrick,25,54
2016-17,203902,Semaj Christon,12,0
2016-17,201586,Serge Ibaka,38,42
2016-17,200771,Sergio Rodriguez,20,13
2016-17,203552,Seth Curry,30,45
2016-17,203498,Shabazz Muhammad,9,12
2016-17,203894,Shabazz Napier,8,8
2016-17,2733,Shaun Livingston,15,6
2016-17,1627848,Shawn Long,2,2
2016-17,1627815,Sheldon Mac,1,0
2016-17,202714,Shelvin Mack,22,28
2016-17,1627746,Skal Labissiere,2,7
2016-17,203524,Solomon Hill,35,17
2016-17,203915,Spencer Dinwiddie,15,20
2016-17,201150,Spencer Hawes,11,7
2016-17,1626169,Stanley Johnson,12,10
2016-17,201939,Stephen Curry,23,87
2016-17,1627757,Stephen Zimmerman,1,2
2016-17,203500,Steven Adams,39,27
2016-17,204456,T.J. McConnell,38,35
2016-17,203933,T.J. Warren,31,32
2016-17,201959,Taj Gibson,32,16
2016-17,204028,Tarik Black,6,5
2016-17,1627752,Taurean Prince,9,9
2016-17,203093,Terrence Jones,16,18
2016-17,203082,Terrence Ross,31,35
2016-17,1626179,Terry Rozier,25,9
2016-17,200757,Thabo Sefolosha,28,20
2016-17,201152,Thaddeus Young,32,15
2016-17,203080,Thomas Robinson,6,0
2016-17,1627748,Thon Maker,3,7
2016-17,201168,Tiago Splitter,1,4
2016-17,204025,Tim Frazier,15,18
2016-17,203501,Tim Hardaway Jr.,35,79
2016-17,1627817,Tim Quarterman,1,0
2016-17,202389,Timofey Mozgov,9,4
2016-17,1627789,Timothe Luwawu-Cabarrot,11,9
2016-17,202699,Tobias Harris,34,33
2016-17,203107,Tomas Satoransky,8,0
2016-17,201962,Toney Douglas,5,8
2016-17,2754,Tony Allen,33,27
2016-17,2225,Tony Parker,20,25
2016-17,203503,Tony Snell,37,16
2016-17,1626203,Treveon Graham,1,0
2016-17,2772,Trevor Ariza,39,18
2016-17,202344,Trevor Booker,31,28
2016-17,203504,Trey Burke,1,0
2016-17,1626168,Trey Lyles,11,3
2016-17,202684,Tristan Thompson,24,11
2016-17,203584,Troy Daniels,22,32
2016-17,1627786,Troy Williams,5,0
2016-17,201951,Ty Lawson,30,27
2016-17,203898,Tyler Ennis,6,5
2016-17,204020,Tyler Johnson,38,67
2016-17,1627755,Tyler Ulis,13,8
2016-17,203092,Tyler Zeller,5,0
2016-17,201936,Tyreke Evans,9,10
2016-17,2199,Tyson Chandler,28,17
2016-17,1626145,Tyus Jones,15,5
2016-17,2617,Udonis Haslem,2,0
2016-17,203506,Victor Oladipo,34,55
2016-17,1713,Vince Carter,34,17
2016-17,1627735,Wade Baldwin IV,5,5
2016-17,201961,Wayne Ellington,17,14
2016-17,1627782,Wayne Selden,2,1
2016-17,202325,Wesley Johnson,10,0
2016-17,202083,Wesley Matthews,35,42
2016-17,203115,Will Barton,20,32
2016-17,1626161,Willie Cauley-Stein,17,32
2016-17,203186,Willie Reed,3,2
2016-17,1626195,Willy Hernangomez,14,18
2016-17,201163,Wilson Chandler,31,39
2016-17,1627812,Yogi Ferrell,16,20
2016-17,203897,Zach LaVine,24,31
2016-17,2216,Zach Randolph,33,54
2016-17,2585,Zaza Pachulia,9,3
