season,player_id,player,clutch_games,clutch_points
2007-08,201199,DJ Strawberry,2,0
2007-08,201161,Daequan Cook,28,19
2007-08,2563,Dahntay Jones,5,3
2007-08,2863,Damien Wilkins,25,27
2007-08,1800,Damon Jones,33,41
2007-08,757,Damon Stoudamire,13,14
2007-08,2424,Dan Dickau,15,12
2007-08,200789,Daniel Gibson,33,46
2007-08,101122,Danny Granger,44,54
2007-08,2443,Darius Songaila,26,13
2007-08,200827,Darius Washington,1,0
2007-08,2545,Darko Milicic,15,12
2007-08,353,Darrell Armstrong,10,9
2007-08,2758,David Harrison,8,4
2007-08,101135,David Lee,34,28
2007-08,2561,David West,29,53
2007-08,2205,DeSagana Diop,16,7
2007-08,2052,DeShawn Stevenson,33,63
2007-08,2753,Delonte West,24,20
2007-08,1507,Derek Anderson,2,2
2007-08,965,Derek Fisher,31,45
2007-08,101114,Deron Williams,34,72
2007-08,2046,Desmond Mason,20,15
2007-08,1904,Devean George,14,1
2007-08,2484,Devin Brown,38,37
2007-08,2734,Devin Harris,27,45
2007-08,87,Dikembe Mutombo,1,0
2007-08,1717,Dirk Nowitzki,40,125
2007-08,201187,Dominic McGuire,9,2
2007-08,923,Donyell Marshall,4,3
2007-08,2748,Dorell Wright,15,12
2007-08,2400,Drew Gooden,31,31
2007-08,101204,Dwayne Jones,5,0
2007-08,2730,Dwight Howard,36,40
2007-08,2548,Dwyane Wade,30,91
2007-08,2853,Earl Barron,5,0
2007-08,1863,Earl Boykins,6,5
2007-08,2248,Earl Watson,30,29
2007-08,2109,Eddie Gill,1,0
2007-08,2067,Eddie House,23,14
2007-08,224,Eddie Jones,12,8
2007-08,2201,Eddy Curry,20,21
2007-08,2059,Eduardo Najera,20,8
2007-08,1882,Elton Brand,1,0
2007-08,2731,Emeka Okafor,32,66
2007-08,15,Eric Piatkowski,1,0
2007-08,727,Eric Snow,4,0
2007-08,956,Erick Dampier,23,15
2007-08,101177,Fabricio Oberto,20,4
2007-08,2436,Flip Murray,6,2
2007-08,1922,Francisco Elson,3,2
2007-08,101128,Francisco Garcia,37,49
2007-08,2410,Fred Jones,25,13
2007-08,101123,Gerald Green,1,0
2007-08,2222,Gerald Wallace,25,38
2007-08,2240,Gilbert Arenas,6,14
2007-08,201175,Glen Davis,10,15
2007-08,1921,Gordan Giricek,4,0
2007-08,255,Grant Hill,29,16
2007-08,1761,Greg Buckner,7,0
2007-08,200799,Guillermo Diaz,1,0
2007-08,101124,Hakim Warrick,18,21
2007-08,2045,Hedo Turkoglu,35,109
2007-08,200756,Hilton Armstrong,5,1
2007-08,101113,Ike Diogu,2,0
2007-08,2137,Ime Udoka,14,9
2007-08,1956,Ira Newble,15,7
2007-08,200826,J.J. Barea,3,4
2007-08,200755,JJ Redick,6,2
2007-08,2747,JR Smith,17,21
2007-08,1521,Jacque Vaughn,10,2
2007-08,2063,Jake Voskuhl,2,0
2007-08,2048,Jamaal Magloire,2,0
2007-08,2224,Jamaal Tinsley,22,58
2007-08,2037,Jamal Crawford,38,91
2007-08,200081,Jamario Moon,23,19
2007-08,2749,Jameer Nelson,23,50
2007-08,2592,James Jones,23,27
2007-08,1899,James Posey,31,30
2007-08,2457,Jannero Pargo,16,35
2007-08,201162,Jared Dudley,24,3
2007-08,2407,Jared Jeffries,19,3
2007-08,101127,Jarrett Jack,33,57
2007-08,2260,Jarron Collins,2,0
2007-08,2553,Jarvis Hayes,16,9
2007-08,2215,Jason Collins,19,2
2007-08,2078,Jason Hart,2,0
2007-08,2574,Jason Kapono,23,23
2007-08,467,Jason Kidd,45,41
2007-08,101131,Jason Maxiell,23,8
2007-08,2202,Jason Richardson,37,91
2007-08,201160,Jason Smith,8,0
2007-08,1891,Jason Terry,42,82
2007-08,1715,Jason Williams,22,20
2007-08,201159,Javaris Crittenton,2,0
2007-08,1902,Jeff Foster,30,11
2007-08,201145,Jeff Green,24,25
2007-08,976,Jeff McInnis,14,6
2007-08,1741,Jelani McCoy,1,0
2007-08,979,Jermaine O'Neal,15,20
2007-08,711,Jerry Stackhouse,24,27
2007-08,201149,Joakim Noah,13,9
2007-08,2207,Joe Johnson,44,101
2007-08,693,Joe Smith,26,37
2007-08,201202,Joel Anthony,5,4
2007-08,2038,Joel Przybilla,25,2
2007-08,101130,Johan Petro,3,2
2007-08,2422,John Salmons,34,53
2007-08,200770,Jordan Farmar,18,5
2007-08,200816,Jorge Garbajosa,1,0
2007-08,101181,Jose Calderon,32,54
2007-08,200767,Josh Boone,28,18
2007-08,2735,Josh Childress,35,27
2007-08,2572,Josh Howard,37,30
2007-08,2694,Josh Powell,10,11
2007-08,2746,Josh Smith,43,67
2007-08,2434,Juan Carlos Navarro,31,44
2007-08,2413,Juan Dixon,8,0
2007-08,201153,Julian Wright,4,0
2007-08,200818,Justin Williams,2,0
2007-08,436,Juwan Howard,1,0
2007-08,2416,Kareem Rush,24,30
2007-08,2867,Kasib Powell,2,0
2007-08,2586,Keith Bogans,31,31
2007-08,101235,Kelenna Azubuike,35,40
2007-08,2570,Kendrick Perkins,17,4
2007-08,1903,Kenny Thomas,3,0
2007-08,2030,Kenyon Martin,26,41
2007-08,201142,Kevin Durant,35,118
2007-08,708,Kevin Garnett,27,43
2007-08,2755,Kevin Martin,30,88
2007-08,1563,Kevin Ollie,2,0
2007-08,2039,Keyon Dooling,19,14
2007-08,2550,Kirk Hinrich,28,12
2007-08,2745,Kirk Snyder,8,7
2007-08,977,Kobe Bryant,39,147
2007-08,2743,Kris Humphries,5,4
2007-08,703,Kurt Thomas,22,26
2007-08,2198,Kwame Brown,7,3
2007-08,2594,Kyle Korver,25,52
2007-08,200768,Kyle Lowry,30,41
2007-08,200746,LaMarcus Aldridge,41,60
2007-08,1885,Lamar Odom,39,41
2007-08,200984,Lance Allred,1,0
2007-08,1716,Larry Hughes,29,25
2007-08,2544,LeBron James,51,251
2007-08,2571,Leandro Barbosa,29,24
2007-08,200796,Leon Powe,7,8
2007-08,101132,Linas Kleiza,24,20
2007-08,283,Lindsey Hunter,2,0
2007-08,953,Lorenzen Wright,1,0
2007-08,200811,Lou Amundson,1,0
2007-08,101150,Lou Williams,37,62
2007-08,2449,Luis Scola,19,16
2007-08,2739,Luke Jackson,3,0
2007-08,2557,Luke Ridnour,15,18
2007-08,2575,Luke Walton,23,13
2007-08,2736,Luol Deng,26,24
2007-08,101129,Luther Head,15,13
2007-08,2124,Malik Allen,12,8
2007-08,990,Malik Rose,6,4
2007-08,1938,Manu Ginobili,35,115
2007-08,2556,Marcus Banks,3,4
2007-08,948,Marcus Camby,34,24
2007-08,200766,Marcus Williams,8,11
2007-08,200776,Mardy Collins,6,2
2007-08,201238,Mario West,13,2
2007-08,1548,Mark Blount,18,13
2007-08,2060,Marko Jaric,26,20
2007-08,2605,Marquis Daniels,25,33
2007-08,101110,Martell Webster,21,8
2007-08,101107,Marvin Williams,38,56
2007-08,2440,Matt Barnes,26,8
2007-08,2588,Matt Bonner,14,5
2007-08,2679,Matt Carroll,33,43
2007-08,1723,Matt Harpring,12,11
2007-08,2230,Maurice Evans,12,3
2007-08,2246,Mehmet Okur,26,34
2007-08,2408,Melvin Ely,1,2
2007-08,1897,Metta World Peace,29,90
2007-08,1720,Michael Doleac,3,0
2007-08,714,Michael Finley,31,36
2007-08,2072,Michael Redd,41,127
2007-08,1913,Michael Ruffin,10,0
2007-08,101153,Mickael Gelabale,1,0
2007-08,2554,Mickael Pietrus,18,7
2007-08,1710,Mike Bibby,20,35
2007-08,201144,Mike Conley,11,20
2007-08,2399,Mike Dunleavy,43,54
2007-08,2229,Mike James,13,6
2007-08,2034,Mike Miller,33,57
2007-08,2366,Mike Wilks,2,0
2007-08,1630,Mikki Moore,27,16
2007-08,2590,Mo Williams,38,88
2007-08,101145,Monta Ellis,44,89
2007-08,2050,Morris Peterson,12,19
2007-08,101126,Nate Robinson,29,49
2007-08,1737,Nazr Mohammed,18,15
2007-08,2420,Nenad Krstic,5,0
2007-08,2403,Nene,4,2
2007-08,2555,Nick Collison,25,25
2007-08,201174,Nick Fazekas,4,2
2007-08,201156,Nick Young,12,20
2007-08,200762,Oleksiy Pecherov,1,0
2007-08,101158,Orien Greene,1,0
2007-08,136,P.J. Brown,1,0
2007-08,2200,Pau Gasol,32,64
2007-08,200794,Paul Millsap,13,7
2007-08,1718,Paul Pierce,34,53
2007-08,978,Peja Stojakovic,24,42
2007-08,2056,Primoz Brezec,1,0
2007-08,2047,Quentin Richardson,22,8
2007-08,200763,Quincy Douby,15,10
2007-08,2624,Quinton Ross,25,8
2007-08,1711,Raef LaFrentz,2,0
2007-08,1747,Rafer Alston,31,35
2007-08,1952,Raja Bell,38,32
2007-08,200765,Rajon Rondo,29,31
2007-08,201196,Ramon Sessions,7,9
2007-08,201043,Randolph Morris,7,4
2007-08,200751,Randy Foye,16,33
2007-08,101119,Rashad McCants,31,41
2007-08,1740,Rashard Lewis,35,64
2007-08,739,Rasheed Wallace,28,38
2007-08,1725,Rasho Nesterovic,17,13
2007-08,2446,Rasual Butler,13,7
2007-08,951,Ray Allen,32,68
2007-08,101109,Raymond Felton,36,111
2007-08,2501,Reggie Evans,18,1
2007-08,200764,Renaldo Balkman,17,8
2007-08,1888,Richard Hamilton,29,69
2007-08,2210,Richard Jefferson,42,111
2007-08,2499,Richie Frahm,4,2
2007-08,1729,Ricky Davis,42,63
2007-08,109,Robert Horry,9,0
2007-08,2741,Robert Swift,1,0
2007-08,200760,Rodney Carney,12,14
2007-08,201155,Rodney Stuckey,14,16
2007-08,2427,Roger Mason Jr.,27,31
2007-08,200758,Ronnie Brewer,20,25
2007-08,101179,Ronnie Price,2,0
2007-08,101142,Ronny Turiaf,17,7
2007-08,2767,Royal Ivey,23,22
2007-08,1739,Ruben Patterson,4,0
2007-08,200752,Rudy Gay,36,97
2007-08,1763,Ryan Bowen,3,0
2007-08,101155,Ryan Gomes,32,38
2007-08,200797,Ryan Hollins,11,0
2007-08,101136,Salim Stoudamire,4,5
2007-08,208,Sam Cassell,18,42
2007-08,2223,Samuel Dalembert,41,49
2007-08,2562,Sasha Pavlovic,15,14
2007-08,2756,Sasha Vujacic,16,30
2007-08,1513,Scot Pollard,1,0
2007-08,1752,Sean Marks,1,5
2007-08,201157,Sean Williams,14,9
2007-08,2742,Sebastian Telfair,25,8
2007-08,200771,Sergio Rodriguez,2,1
2007-08,2203,Shane Battier,35,21
2007-08,200769,Shannon Brown,2,5
2007-08,406,Shaquille O'Neal,27,17
2007-08,1890,Shawn Marion,32,31
2007-08,200761,Shawne Williams,20,19
2007-08,200749,Shelden Williams,9,2
2007-08,2470,Smush Parker,5,0
2007-08,200780,Solomon Jones,1,0
2007-08,201150,Spencer Hawes,3,2
2007-08,201186,Stephane Lasme,4,0
2007-08,101211,Stephen Graham,1,0
2007-08,1536,Stephen Jackson,39,116
2007-08,950,Stephon Marbury,11,19
2007-08,2581,Steve Blake,31,20
2007-08,1883,Steve Francis,1,2
2007-08,959,Steve Nash,41,117
2007-08,200779,Steve Novak,4,3
2007-08,2031,Stromile Swift,5,0
2007-08,2551,T.J. Ford,14,33
2007-08,200814,Tarence Kinsey,3,2
2007-08,2419,Tayshaun Prince,34,33
2007-08,200757,Thabo Sefolosha,19,12
2007-08,201152,Thaddeus Young,20,17
2007-08,689,Theo Ratliff,5,2
2007-08,1495,Tim Duncan,36,79
2007-08,1501,Tim Thomas,24,19
2007-08,2754,Tony Allen,17,12
2007-08,2225,Tony Parker,29,64
2007-08,1503,Tracy McGrady,24,41
2007-08,101143,Travis Diener,19,11
2007-08,2566,Travis Outlaw,37,86
2007-08,2239,Trenton Hassell,14,0
2007-08,2772,Trevor Ariza,5,2
2007-08,1607,Troy Hudson,1,0
2007-08,2211,Troy Murphy,26,5
2007-08,1731,Tyronn Lue,16,18
2007-08,200748,Tyrus Thomas,11,15
2007-08,2199,Tyson Chandler,26,19
2007-08,2617,Udonis Haslem,29,44
2007-08,1713,Vince Carter,40,112
2007-08,2209,Vladimir Radmanovic,12,6
2007-08,101144,Von Wafer,3,1
2007-08,1887,Wally Szczerbiak,31,27
2007-08,200835,Walter Herrmann,6,5
2007-08,2584,Willie Green,18,10
2007-08,201163,Wilson Chandler,10,6
2007-08,200821,Yakhouba Diawara,1,0
2007-08,2397,Yao Ming,28,76
2007-08,201146,Yi Jianlian,30,30
2007-08,2216,Zach Randolph,27,54
2007-08,2585,Zaza Pachulia,4,4
2007-08,980,Zydrunas Ilgauskas,38,71
