season,player_id,player,clutch_games,clutch_points
2017-18,201196,Ramon Sessions,2,2
2017-18,1626173,Rashad Vaughn,2,0
2017-18,203526,Raul Neto,2,0
2017-18,101109,Raymond Felton,21,3
2017-18,203493,Reggie Bullock Jr.,24,17
2017-18,202704,Reggie Jackson,19,61
2017-18,1626158,Richaun Holmes,9,16
2017-18,201937,Ricky Rubio,19,39
2017-18,203496,Robert Covington,39,58
2017-18,201577,Robin Lopez,18,21
2017-18,203918,Rodney Hood,21,13
2017-18,1628681,Rodney Purvis,2,0
2017-18,1627758,Ron Baker,4,0
2017-18,1626178,Rondae Hollis-Jefferson,40,48
2017-18,1626220,Royce O'Neale,10,6
2017-18,200752,Rudy Gay,13,22
2017-18,203497,Rudy Gobert,20,36
2017-18,201566,Russell Westbrook,46,173
2017-18,201583,Ryan Anderson,11,3
2017-18,1627853,Ryan Arcidiacono,4,2
2017-18,1626257,Salah Mejri,21,7
2017-18,1626155,Sam Dekker,4,3
2017-18,203930,Sean Kilpatrick,6,12
2017-18,1628400,Semi Ojeleye,17,3
2017-18,201586,Serge Ibaka,31,20
2017-18,203894,Shabazz Napier,21,14
2017-18,203499,Shane Larkin,11,9
2017-18,1627885,Shaquille Harrison,7,0
2017-18,2733,Shaun Livingston,15,3
2017-18,202714,Shelvin Mack,19,6
2017-18,1628414,Sindarius Thornwell,23,1
2017-18,1627746,Skal Labissiere,11,6
2017-18,203524,Solomon Hill,2,0
2017-18,203915,Spencer Dinwiddie,41,105
2017-18,1626169,Stanley Johnson,29,21
2017-18,201939,Stephen Curry,16,63
2017-18,1628425,Sterling Brown,4,0
2017-18,203500,Steven Adams,41,40
2017-18,204456,T.J. McConnell,21,4
2017-18,203933,T.J. Warren,33,56
2017-18,201959,Taj Gibson,40,38
2017-18,204028,Tarik Black,5,4
2017-18,1627752,Taurean Prince,38,40
2017-18,1628390,Terrance Ferguson,1,3
2017-18,203082,Terrence Ross,7,4
2017-18,1626179,Terry Rozier,34,38
2017-18,200757,Thabo Sefolosha,9,7
2017-18,201152,Thaddeus Young,39,22
2017-18,1627748,Thon Maker,8,4
2017-18,204025,Tim Frazier,3,0
2017-18,203501,Tim Hardaway Jr.,22,44
2017-18,1627817,Tim Quarterman,1,2
2017-18,1627789,Timothe Luwawu-Cabarrot,8,0
2017-18,202699,Tobias Harris,42,47
2017-18,203107,Tomas Satoransky,21,24
2017-18,2754,Tony Allen,7,2
2017-18,2225,Tony Parker,5,6
2017-18,203503,Tony Snell,26,8
2017-18,1628470,Torrey Craig,17,5
2017-18,204037,Travis Wear,2,0
2017-18,1626203,Treveon Graham,6,5
2017-18,2772,Trevor Ariza,29,30
2017-18,202344,Trevor Booker,14,11
2017-18,203504,Trey Burke,11,14
2017-18,1626168,Trey Lyles,18,12
2017-18,202684,Tristan Thompson,14,0
2017-18,203584,Troy Daniels,25,14
2017-18,1627786,Troy Williams,4,1
2017-18,1628463,Tyler Cavanaugh,3,3
2017-18,1628416,Tyler Dorsey,13,10
2017-18,203898,Tyler Ennis,3,13
2017-18,204020,Tyler Johnson,35,19
2017-18,1627755,Tyler Ulis,18,16
2017-18,203092,Tyler Zeller,14,0
2017-18,201936,Tyreke Evans,26,53
2017-18,1627820,Tyrone Wallace,10,2
2017-18,2199,Tyson Chandler,20,12
2017-18,1626145,Tyus Jones,11,5
2017-18,203506,Victor Oladipo,41,144
2017-18,1713,Vince Carter,11,0
2017-18,1627735,Wade Baldwin IV,2,0
2017-18,201961,Wayne Ellington,39,52
2017-18,1627782,Wayne Selden,12,19
2017-18,1628411,Wes Iwundu,6,0
2017-18,202325,Wesley Johnson,23,17
2017-18,202083,Wesley Matthews,36,33
2017-18,203115,Will Barton,41,86
2017-18,1626161,Willie Cauley-Stein,35,47
2017-18,203186,Willie Reed,1,1
2017-18,1626195,Willy Hernangomez,1,0
2017-18,201163,Wilson Chandler,32,11
2017-18,1628504,Xavier Rathan-Mayes,2,2
2017-18,1627812,Yogi Ferrell,40,24
2017-18,1628380,Zach Collins,3,3
2017-18,203897,Zach LaVine,9,27
2017-18,2216,Zach Randolph,21,47
2017-18,2585,Zaza Pachulia,1,0
2017-18,1627753,Zhou Qi,1,1
