season,player_id,player,clutch_games,clutch_points
2022-23,1631108,Max Christie,5,0
2022-23,1629622,Max Strus,33,29
2022-23,1628467,Maxi Kleber,26,18
2022-23,1630593,McKinley Wright IV,1,6
2022-23,1630695,Micah Potter,1,0
2022-23,1629008,Michael Porter Jr.,22,24
2022-23,1628969,Mikal Bridges,34,44
2022-23,201144,Mike Conley,44,59
2022-23,203488,Mike Muscala,14,4
2022-23,1630540,Miles McBride,5,6
2022-23,1629011,Mitchell Robinson,22,20
2022-23,1628964,Mo Bamba,3,4
2022-23,1628420,Monte Morris,23,22
2022-23,1626149,Montrezl Harrell,6,9
2022-23,1629021,Moritz Wagner,12,10
2022-23,1629650,Moses Brown,2,0
2022-23,1630541,Moses Moody,6,6
2022-23,1631217,Moussa Diabaté,2,1
2022-23,1626167,Myles Turner,38,61
2022-23,1630230,Naji Marshall,19,17
2022-23,1629642,Nassir Little,8,5
2022-23,1631466,Nate Williams,1,0
2022-23,1630233,Nathan Knight,4,0
2022-23,1629675,Naz Reid,16,19
2022-23,1629651,Nic Claxton,34,21
2022-23,1630208,Nick Richards,7,4
2022-23,1629638,Nickeil Alexander-Walker,13,6
2022-23,201587,Nicolas Batum,29,36
2022-23,203999,Nikola Jokić,29,100
2022-23,202696,Nikola Vučević,37,55
2022-23,203943,Noah Vonleh,2,0
2022-23,1626181,Norman Powell,26,31
2022-23,1628384,OG Anunoby,35,49
2022-23,1630167,Obi Toppin,6,7
2022-23,1630534,Ochai Agbaji,20,30
2022-23,1630209,Omer Yurtseven,1,0
2022-23,1630168,Onyeka Okongwu,16,7
2022-23,1631115,Orlando Robinson,6,2
2022-23,1629052,Oshae Brissett,9,4
2022-23,203490,Otto Porter Jr.,4,0
2022-23,1631172,Ousmane Dieng,2,0
2022-23,200782,P.J. Tucker,28,17
2022-23,1629023,P.J. Washington,39,92
2022-23,1631094,Paolo Banchero,40,91
2022-23,1627783,Pascal Siakam,36,63
2022-23,1626192,Pat Connaughton,21,3
2022-23,201976,Patrick Beverley,26,10
2022-23,1630172,Patrick Williams,29,13
2022-23,201988,Patty Mills,5,8
2022-23,202331,Paul George,36,90
2022-23,1630194,Paul Reed,7,2
2022-23,1630202,Payton Pritchard,3,3
2022-23,1631212,Peyton Watson,4,1
2022-23,1630173,Precious Achiuwa,12,13
2022-23,1629656,Quentin Grimes,34,42
2022-23,1631245,Quenton Jackson,1,0
2022-23,1630181,R.J. Hampton,7,2
2022-23,1629628,RJ Barrett,35,56
2022-23,203526,Raul Neto,2,0
2022-23,203493,Reggie Bullock Jr.,48,39
2022-23,202704,Reggie Jackson,23,12
2022-23,1626158,Richaun Holmes,3,2
2022-23,201937,Ricky Rubio,3,0
2022-23,203496,Robert Covington,8,2
2022-23,1629057,Robert Williams III,11,4
2022-23,201577,Robin Lopez,3,0
2022-23,203585,Rodney McGruder,3,0
2022-23,1629641,Romeo Langford,8,6
2022-23,1626220,Royce O'Neale,37,28
2022-23,200752,Rudy Gay,3,0
2022-23,203497,Rudy Gobert,37,56
2022-23,1629060,Rui Hachimura,14,7
2022-23,201566,Russell Westbrook,32,62
2022-23,1627853,Ryan Arcidiacono,1,0
2022-23,1630240,Saben Lee,4,3
2022-23,1630180,Saddiq Bey,27,22
2022-23,1630573,Sam Hauser,7,3
2022-23,1630572,Sandro Mamukelashvili,3,6
2022-23,1630583,Santi Aldama,14,2
2022-23,1630567,Scottie Barnes,39,66
2022-23,201586,Serge Ibaka,1,0
2022-23,203552,Seth Curry,17,21
2022-23,1631101,Shaedon Sharpe,6,10
2022-23,1628983,Shai Gilgeous-Alexander,38,128
2022-23,1629003,Shake Milton,16,15
2022-23,1631323,Simone Fontecchio,9,5
2022-23,1630219,Skylar Mays,2,2
2022-23,203915,Spencer Dinwiddie,40,67
2022-23,1626169,Stanley Johnson,4,4
2022-23,201939,Stephen Curry,27,100
2022-23,203500,Steven Adams,17,16
2022-23,1629004,Svi Mykhailiuk,4,6
2022-23,204456,T.J. McConnell,20,9
2022-23,203933,T.J. Warren,6,0
2022-23,201959,Taj Gibson,8,2
2022-23,1629659,Talen Horton-Tucker,17,28
2022-23,1631106,Tari Eason,14,5
2022-23,1627752,Taurean Prince,20,16
2022-23,1629611,Terance Mann,26,8
2022-23,1629056,Terence Davis,6,5
2022-23,203082,Terrence Ross,17,2
2022-23,1626179,Terry Rozier,33,73
2022-23,1630678,Terry Taylor,2,2
2022-23,201152,Thaddeus Young,13,10
2022-23,1630177,Theo Maledon,8,5
2022-23,1629033,Theo Pinson,9,0
2022-23,1628418,Thomas Bryant,10,26
2022-23,203501,Tim Hardaway Jr.,37,31
2022-23,202699,Tobias Harris,36,42
2022-23,1628470,Torrey Craig,31,20
2022-23,1629027,Trae Young,39,138
2022-23,1630200,Tre Jones,22,40
2022-23,1630544,Tre Mann,8,6
2022-23,1630570,Trendon Watford,8,9
2022-23,1630235,Trent Forrest,2,0
2022-23,1626168,Trey Lyles,23,20
2022-23,1630530,Trey Murphy III,30,49
2022-23,1628972,Troy Brown Jr.,23,13
2022-23,1629660,Ty Jerome,12,3
2022-23,1631102,TyTy Washington Jr.,3,2
2022-23,1629639,Tyler Herro,44,110
2022-23,1630169,Tyrese Haliburton,35,94
2022-23,1630178,Tyrese Maxey,29,36
2022-23,1626145,Tyus Jones,28,20
2022-23,1628962,Udoka Azubuike,3,2
2022-23,1630586,Usman Garuba,6,5
2022-23,203506,Victor Oladipo,19,18
2022-23,1628427,Vlatko Cancar,6,7
2022-23,1631117,Walker Kessler,24,32
2022-23,1628976,Wendell Carter Jr.,31,42
2022-23,1629117,Wenyen Gabriel,15,14
2022-23,202083,Wesley Matthews,13,4
2022-23,203115,Will Barton,4,5
2022-23,1626195,Willy Hernangomez,2,2
2022-23,1641645,Xavier Cooks,1,0
2022-23,1630214,Xavier Tillman,12,7
2022-23,1629139,Yuta Watanabe,15,14
2022-23,1628380,Zach Collins,16,23
2022-23,203897,Zach LaVine,34,100
2022-23,1630192,Zeke Nnaji,8,3
2022-23,1630533,Ziaire Williams,5,0
2022-23,1629627,Zion Williamson,13,53
