season_end_year_prev,season_prev,player_id,player_prev,games_prev,minutes_prev,points_prev,team_games_prev,team_points_prev,player_source_url_prev,team_source_url_prev,minutes_per_game_prev,points_per_game_prev,points_per_36_prev,qualified_prev,join_year,season_end_year_cur,season_cur,player_cur,games_cur,minutes_cur,points_cur,team_games_cur,team_points_cur,player_source_url_cur,team_source_url_cur,minutes_per_game_cur,points_per_game_cur,points_per_36_cur,qualified_cur,gain_per_36,percentage_increase,gain_per_game,gain_minutes_per_game,rank
2012,2011–12,2430,Carlos Boozer,66,1948.3733333333332,991,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,29.52080808080808,15.015151515151516,18.310659148144094,True,2013,2013,2012–13,Carlos Boozer,79,2546.24,1281,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,32.230886075949364,16.21518987341772,18.11141133593063,True,-0.19924781221346421,-1.0881520463104646,1.2000383582662053,2.7100779951412832,64
2022,2021–22,202696,Nikola Vučević,73,2417.5433333333335,1288,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,33.117031963470325,17.643835616438356,19.179800982540126,True,2023,2023,2022–23,Nikola Vučević,82,2746.355,1447,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,33.49213414634146,17.646341463414632,18.96768626051621,True,-0.2121147220239159,-1.1059276486602205,0.002505846976276871,0.3751021828711387,65
2024,2023–24,1630172,Patrick Williams,43,1174.085,429,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,27.304302325581396,9.976744186046512,13.154073171874266,True,2025,2025,2024–25,Patrick Williams,63,1576.3266666666666,566,82,9660,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,25.0210582010582,8.984126984126984,12.926254710318082,True,-0.22781846155618446,-1.7319233257976747,-0.9926172019195274,-2.283244124523197,66
2010,2009–10,201959,Taj Gibson,82,2203.5816666666665,735,82,7993,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,26.872947154471543,8.963414634146341,12.0077237890737,True,2011,2011,2010–11,Taj Gibson,80,1742.246666666667,569,82,8087,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,21.778083333333335,7.1125,11.757232998006405,True,-0.25049079106729444,-2.086080555044295,-1.8509146341463412,-5.094863821138208,67
2006,2005–06,2768,Chris Duhon,74,2154.4816666666666,647,82,8020,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,29.114617117117117,8.743243243243244,10.810952982503913,True,2007,2007,2006–07,Chris Duhon,78,1905.66,558,82,8100,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,24.431538461538462,7.153846153846154,10.541229810144516,True,-0.2697231723593969,-2.4949065341039587,-1.5893970893970897,-4.6830786555786545,68
2018,2017–18,201577,Robin Lopez,64,1689.7766666666666,756,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,26.402760416666666,11.8125,16.10627045388641,True,2019,2019,2018–19,Robin Lopez,74,1605.6816666666666,704,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,21.6984009009009,9.513513513513514,15.783950533989199,True,-0.3223199198972111,-2.001207671385128,-2.298986486486486,-4.704359515765766,69
2022,2021–22,203897,Zach LaVine,67,2328.0783333333334,1635,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,34.74743781094527,24.402985074626866,25.28265443531038,True,2023,2023,2022–23,Zach LaVine,77,2767.95,1913,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,35.94740259740259,24.844155844155843,24.880507234596003,True,-0.4021472007143778,-1.5906051389632927,0.44117076952897705,1.199964786457322,70
2024,2023–24,1630245,Ayo Dosunmu,76,2212.4683333333332,924,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,29.11142543859649,12.157894736842104,15.034791458408822,True,2025,2025,2024–25,Ayo Dosunmu,46,1393.8833333333334,566,82,9660,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,30.3018115942029,12.304347826086957,14.618153121375533,True,-0.4166383370332891,-2.771161397122453,0.14645308924485256,1.190386155606408,71
2012,2011–12,201149,Joakim Noah,64,1944.8733333333332,652,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,30.38864583333333,10.1875,12.068652285838668,True,2013,2013,2012–13,Joakim Noah,66,2426.2616666666668,784,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,36.7615404040404,11.878787878787879,11.632710679048769,True,-0.4359416067898998,-3.6121813477171165,1.691287878787879,6.372894570707071,72
2025,2024–25,1630172,Patrick Williams,63,1576.3266666666666,566,82,9660,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,25.0210582010582,8.984126984126984,12.926254710318082,True,2026,2026,2025–26,Patrick Williams,72,1473.78,505,82,9537,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741,20.469166666666666,7.013888888888889,12.335626755689452,True,-0.5906279546286299,-4.569211793089416,-1.970238095238095,-4.551891534391533,73
2013,2012–13,2430,Carlos Boozer,79,2546.24,1281,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,32.230886075949364,16.21518987341772,18.11141133593063,True,2014,2014,2013–14,Carlos Boozer,76,2141.1233333333334,1042,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,28.172675438596492,13.710526315789474,17.519775444976702,True,-0.5916358909539277,-3.2666470877407594,-2.5046635576282466,-4.058210637352872,74
2008,2007–08,2732,Ben Gordon,72,2291.2633333333333,1336,82,7981,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,31.823101851851852,18.555555555555557,20.991039877563907,True,2009,2009,2008–09,Ben Gordon,82,2998.97,1699,82,8378,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,36.57280487804878,20.71951219512195,20.39500228411755,True,-0.5960375934463578,-2.8394857849964232,2.1639566395663934,4.749703026196926,75
2010,2009–10,2736,Luol Deng,70,2650.6866666666665,1230,82,7993,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,37.86695238095238,17.571428571428573,16.70510534377256,True,2011,2011,2010–11,Luol Deng,82,3207.9183333333335,1430,82,8087,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,39.12095528455285,17.4390243902439,16.04779007778149,True,-0.6573152659910697,-3.934816647152172,-0.1324041811846719,1.2540029036004725,76
2011,2010–11,201149,Joakim Noah,48,1575.5283333333334,561,82,8087,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,32.823506944444446,11.6875,12.818557161248554,True,2012,2012,2011–12,Joakim Noah,64,1944.8733333333332,652,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,30.38864583333333,10.1875,12.068652285838668,True,-0.7499048754098858,-5.850150418464441,-1.5,-2.4348611111111147,77
2015,2014–15,2200,Pau Gasol,78,2680.7433333333333,1446,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,34.36850427350427,18.53846153846154,19.41849462151667,True,2016,2016,2015–16,Pau Gasol,72,2291.358333333333,1187,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,31.824421296296293,16.48611111111111,18.6492000741918,True,-0.7692945473248685,-3.961659038556219,-2.0523504273504294,-2.544082977207978,78
2021,2020–21,1629632,Coby White,69,2155.82,1041,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,31.243768115942032,15.08695652173913,17.38364056368342,True,2022,2022,2021–22,Coby White,61,1674.9266666666667,772,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,27.457814207650273,12.655737704918034,16.59296526415087,True,-0.7906752995325519,-4.548387299173514,-2.4312188168210973,-3.7859539082917593,79
2012,2011–12,201959,Taj Gibson,63,1284.4566666666667,484,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,20.38820105820106,7.682539682539683,13.565268842597519,True,2013,2013,2012–13,Taj Gibson,65,1459.3766666666668,517,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,22.45194871794872,7.953846153846154,12.753390146021246,True,-0.8118786965762723,-5.984980511604895,0.27130647130647123,2.063747659747662,80
2019,2018–19,1628976,Wendell Carter Jr.,44,1109.8,455,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,25.222727272727273,10.340909090909092,14.759416111010994,True,2020,2020,2019–20,Wendell Carter Jr.,43,1255.7866666666666,484,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,29.204341085271317,11.255813953488373,13.874968147456045,True,-0.8844479635549494,-5.99243192889672,0.9149048625792808,3.981613812544044,81
2016,2015–16,202703,Nikola Mirotic,66,1646.11,777,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,24.941060606060603,11.772727272727273,16.992789060269363,True,2017,2017,2016–17,Nikola Mirotic,70,1678.9116666666666,744,82,8435,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,23.98445238095238,10.628571428571428,15.953191899117186,True,-1.0395971611521766,-6.117872454398003,-1.1441558441558453,-0.9566082251082229,82
2020,2019–20,1629632,Coby White,65,1674.0,859,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,25.753846153846155,13.215384615384615,18.473118279569892,True,2021,2021,2020–21,Coby White,69,2155.82,1041,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,31.243768115942032,15.08695652173913,17.38364056368342,True,-1.0894777158864706,-5.89763839216774,1.8715719063545162,5.4899219620958775,83
2000,1999–00,1882,Elton Brand,81,2996.6116666666667,1627,82,6952,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741,36.995205761316875,20.08641975308642,19.54607620718289,True,2001,2001,2000–01,Elton Brand,74,2909.4883333333332,1490,82,7181,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2000-01&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2000-01&SeasonType=Regular%20Season&TeamID=1610612741,39.317409909909905,20.135135135135137,18.436231341936985,True,-1.109844865245904,-5.67809545753256,0.04871538204871584,2.3222041485930305,84
2015,2014–15,202703,Nikola Mirotic,82,1654.121666666667,833,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,20.172215447154475,10.158536585365853,18.129258931981017,True,2016,2016,2015–16,Nikola Mirotic,66,1646.11,777,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,24.941060606060603,11.772727272727273,16.992789060269363,True,-1.136469871711654,-6.268705609951095,1.61419068736142,4.768845158906128,85
2014,2013–14,2399,Mike Dunleavy,82,2583.715,929,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,31.508719512195125,11.329268292682928,12.944152122041324,True,2015,2015,2014–15,Mike Dunleavy,63,1837.7966666666664,595,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,29.171375661375656,9.444444444444445,11.655261100702111,True,-1.2888910213392126,-9.957322883624698,-1.884823848238483,-2.337343850819469,86
2011,2010–11,2430,Carlos Boozer,59,1881.7616666666668,1033,82,8087,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,31.894265536723164,17.508474576271187,19.76233263688193,True,2012,2012,2011–12,Carlos Boozer,66,1948.3733333333332,991,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,29.52080808080808,15.015151515151516,18.310659148144094,True,-1.4516734887378355,-7.345658609290965,-2.4933230611196713,-2.3734574559150836,87
2023,2022–23,201942,DeMar DeRozan,74,2681.61,1816,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,36.237972972972976,24.54054054054054,24.379384026760043,True,2024,2024,2023–24,DeMar DeRozan,79,2988.568333333333,1897,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,37.829978902953584,24.0126582278481,22.851075291903985,True,-1.5283087348560578,-6.268857052247542,-0.5278823126924408,1.5920059299806084,88
2003,2002–03,2201,Eddy Curry,81,1576.3216666666667,849,82,7786,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,19.46076131687243,10.481481481481481,19.38944356746138,True,2004,2004,2003–04,Eddy Curry,73,2158.2633333333333,1070,82,7355,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,29.565251141552512,14.657534246575343,17.847683090880167,True,-1.5417604765812136,-7.951545753321858,4.176052765093862,10.104489824680083,89
2025,2024–25,202696,Nikola Vučević,73,2278.25,1349,82,9660,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,31.208904109589042,18.47945205479452,21.316361242181497,True,2026,2026,2025–26,Nikola Vučević,48,1480.3066666666666,810,82,9537,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741,30.83972222222222,16.875,19.698621006458122,True,-1.6177402357233746,-7.5891950663799905,-1.6044520547945211,-0.3691818873668211,90
2022,2021–22,1629632,Coby White,61,1674.9266666666667,772,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,27.457814207650273,12.655737704918034,16.59296526415087,True,2023,2023,2022–23,Coby White,74,1730.2283333333332,715,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,23.381463963963963,9.662162162162161,14.876649228377373,True,-1.716316035773497,-10.343636646317828,-2.993575542755872,-4.07635024368631,91
2011,2010–11,201565,Derrick Rose,81,3025.8366666666666,2026,82,8087,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,37.35600823045267,25.012345679012345,24.1044074861939,True,2012,2012,2011–12,Derrick Rose,39,1374.4816666666666,852,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,35.24311965811965,21.846153846153847,22.315321290813873,True,-1.7890861953800261,-7.422236768959152,-3.166191832858498,-2.11288857233302,92
2025,2024–25,1630188,Jalen Smith,64,962.3833333333332,524,82,9660,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,15.037239583333331,8.1875,19.601336958592384,True,2026,2026,2025–26,Jalen Smith,53,1095.388333333333,541,82,9537,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741,20.667704402515717,10.20754716981132,17.779995831006662,True,-1.8213411275857219,-9.291922951139943,2.0200471698113205,5.630464819182386,93
2009,2008–09,2550,Kirk Hinrich,51,1338.54,503,82,8378,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,26.245882352941177,9.862745098039216,13.52817248644045,True,2010,2010,2009–10,Kirk Hinrich,74,2481.4816666666666,805,82,7993,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,33.53353603603603,10.878378378378379,11.678506591156225,True,-1.8496658952842253,-13.672695976771298,1.0156332803391628,7.287653683094856,94
2011,2010–11,2594,Kyle Korver,82,1649.1233333333332,681,82,8087,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,20.111260162601624,8.304878048780488,14.866080361889248,True,2012,2012,2011–12,Kyle Korver,65,1469.4733333333334,529,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,22.607282051282052,8.138461538461538,12.959745214838877,True,-1.9063351470503704,-12.823387877933582,-0.16641651031894966,2.4960218886804277,95
2015,2014–15,201959,Taj Gibson,62,1691.9033333333334,640,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,27.288763440860215,10.32258064516129,13.617799283252982,True,2016,2016,2015–16,Taj Gibson,73,1935.5583333333336,627,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,26.51449771689498,8.58904109589041,11.661751346510695,True,-1.9560479367422872,-14.363906355616601,-1.7335395492708798,-0.774265723965236,96
2011,2010–11,2736,Luol Deng,82,3207.9183333333335,1430,82,8087,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,39.12095528455285,17.4390243902439,16.04779007778149,True,2012,2012,2011–12,Luol Deng,54,2128.9883333333332,828,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,39.42570987654321,15.333333333333334,14.00101613207525,True,-2.0467739457062386,-12.754241772766214,-2.105691056910567,0.3047545919903598,97
