season_end_year_prev,season_prev,player_id,player_prev,games_prev,minutes_prev,points_prev,team_games_prev,team_points_prev,player_source_url_prev,team_source_url_prev,minutes_per_game_prev,points_per_game_prev,points_per_36_prev,qualified_prev,advanced_player_prev,advanced_games_prev,advanced_minutes_per_game_prev,possessions_prev,pace_prev,_merge_prev,points_per_100_prev,points_per_75_prev,join_year,season_end_year_cur,season_cur,player_cur,games_cur,minutes_cur,points_cur,team_games_cur,team_points_cur,player_source_url_cur,team_source_url_cur,minutes_per_game_cur,points_per_game_cur,points_per_36_cur,qualified_cur,advanced_player_cur,advanced_games_cur,advanced_minutes_per_game_cur,possessions_cur,pace_cur,_merge_cur,points_per_100_cur,points_per_75_cur,gain_points_per_36,gain_points_per_100,gain_points_per_75,gain_points_per_game,gain_minutes_per_game
2005,2004–05,2550,Kirk Hinrich,77,2797.4666666666667,1206,82,7745,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,36.33073593073593,15.662337662337665,15.51975596968686,True,Kirk Hinrich,77,36.3,5449,93.77,both,22.13250137639934,16.599376032299503,2006,2006,2005–06,Kirk Hinrich,81,2954.6866666666665,1284,82,8020,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,36.477613168724275,15.851851851851851,15.644298436608056,True,Kirk Hinrich,81,36.5,5763,93.81,both,22.280062467464862,16.710046850598648,0.12454246692119497,0.14756109106552273,0.11067081829914471,0.18951418951418653,0.14687723798834185
2007,2006–07,2804,Andres Nocioni,53,1405.825,749,82,8100,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,26.525,14.132075471698114,19.18019668166379,True,Andres Nocioni,53,26.5,2816,96.23,both,26.598011363636363,19.948508522727273,2008,2008,2007–08,Andres Nocioni,82,2020.621666666667,1080,82,7981,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,24.64172764227642,13.170731707317072,19.24160303800893,True,Andres Nocioni,82,24.6,4028,95.99,both,26.812313803376362,20.109235352532274,0.061406356345138136,0.21430243973999907,0.1607268298050002,-0.9613437643810414,-1.8832723577235768
2007,2006–07,2736,Luol Deng,82,3071.3783333333336,1540,82,8100,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,37.45583333333334,18.78048780487805,18.050527803206705,True,Luol Deng,82,37.5,6083,95.0,both,25.31645569620253,18.9873417721519,2008,2008,2007–08,Luol Deng,63,2127.8966666666665,1070,82,7981,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,33.776137566137564,16.984126984126984,18.102382791144308,True,Luol Deng,63,33.8,4183,94.4,both,25.57972746832417,19.184795601243128,0.05185498793760246,0.2632717721216373,0.1974538290912271,-1.7963608207510653,-3.679695767195774
2020,2019–20,203107,Tomas Satoransky,65,1877.9383333333333,644,65,6945,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2019-20&SeasonType=Regular%20Season&TeamID=1610612741,28.891358974358972,9.907692307692308,12.345453302957232,True,Tomas Satoransky,65,28.9,3940,100.82,both,16.34517766497462,12.258883248730966,2021,2021,2020–21,Tomas Satoransky,58,1306.555,447,72,7969,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2020-21&SeasonType=Regular%20Season&TeamID=1610612741,22.526810344827588,7.706896551724138,12.31635866840661,True,Tomas Satoransky,58,22.5,2711,99.25,both,16.48838067133899,12.366285503504244,-0.029094634550622445,0.1432030063643701,0.10740225477327847,-2.20079575596817,-6.3645486295313844
2005,2004–05,2736,Luol Deng,61,1661.07,711,82,7745,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,27.23065573770492,11.655737704918034,15.409344579096606,True,Luol Deng,61,27.2,3277,94.85,both,21.696673787000307,16.27250534025023,2006,2006,2005–06,Luol Deng,78,2603.6233333333334,1112,82,8020,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,33.37978632478632,14.256410256410255,15.375495943473643,True,Luol Deng,78,33.4,5117,94.44,both,21.731483290990816,16.298612468243114,-0.03384863562296303,0.03480950399050897,0.026107127992883505,2.600672551492222,6.149130587081402
2023,2022–23,202696,Nikola Vučević,82,2746.355,1447,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,33.49213414634146,17.646341463414632,18.96768626051621,True,Nikola Vučević,82,33.5,5686,99.31,both,25.448469926134365,19.086352444600774,2024,2024,2023–24,Nikola Vučević,76,2609.5016666666666,1370,82,9206,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2023-24&SeasonType=Regular%20Season&TeamID=1610612741,34.335548245614035,18.026315789473685,18.900160375448444,True,Nikola Vučević,76,34.3,5287,97.36,both,25.912615850198602,19.43446188764895,-0.06752588506776647,0.46414592406423694,0.3481094430481768,0.37997432605905246,0.8434140992725716
2000,1999–00,1897,Metta World Peace,72,2239.608333333333,866,82,6952,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741,31.105671296296293,12.02777777777778,13.920291122331658,True,Metta World Peace,72,31.1,4280,91.91,both,20.233644859813086,15.175233644859816,2001,2001,2000–01,Metta World Peace,76,2363.1466666666665,907,82,7181,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2000-01&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2000-01&SeasonType=Regular%20Season&TeamID=1610612741,31.094035087719295,11.93421052631579,13.817170326570224,True,Metta World Peace,76,31.1,4488,91.39,both,20.209447415329766,15.157085561497325,-0.10312079576143418,-0.024197444483320396,-0.018148083362490297,-0.09356725146199096,-0.011636208576998541
2011,2010–11,200758,Ronnie Brewer,81,1781.44,503,82,8087,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,21.993086419753087,6.209876543209877,10.164810490389796,True,Ronnie Brewer,81,22.0,3419,92.55,both,14.711904065516231,11.033928049137174,2012,2012,2011–12,Ronnie Brewer,66,1634.9633333333334,455,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,24.772171717171716,6.893939393939394,10.018573301338051,True,Ronnie Brewer,66,24.8,3111,91.72,both,14.625522340083574,10.96914175506268,-0.1462371890517442,-0.08638172543265732,-0.06478629407449432,0.684062850729517,2.7790852974186286
2012,2011–12,2430,Carlos Boozer,66,1948.3733333333332,991,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,29.52080808080808,15.015151515151516,18.310659148144097,True,Carlos Boozer,66,29.5,3720,91.13,both,26.63978494623656,19.97983870967742,2013,2013,2012–13,Carlos Boozer,79,2546.24,1281,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,32.230886075949364,16.21518987341772,18.11141133593063,True,Carlos Boozer,79,32.2,4810,90.71,both,26.63201663201663,19.974012474012472,-0.19924781221346777,-0.007768314219930517,-0.0058262356649478875,1.2000383582662053,2.7100779951412832
2022,2021–22,202696,Nikola Vučević,73,2417.5433333333335,1288,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,33.117031963470325,17.643835616438356,19.17980098254013,True,Nikola Vučević,73,33.1,5000,99.04,both,25.759999999999998,19.32,2023,2023,2022–23,Nikola Vučević,82,2746.355,1447,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,33.49213414634146,17.646341463414632,18.96768626051621,True,Nikola Vučević,82,33.5,5686,99.31,both,25.448469926134365,19.086352444600774,-0.21211472202391946,-0.31153007386563303,-0.23364755539922655,0.002505846976276871,0.3751021828711387
2010,2009–10,201959,Taj Gibson,82,2203.5816666666665,735,82,7993,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,26.872947154471543,8.963414634146341,12.0077237890737,True,Taj Gibson,82,26.9,4301,94.0,both,17.089049058358523,12.816786793768891,2011,2011,2010–11,Taj Gibson,80,1742.246666666667,569,82,8087,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,21.778083333333335,7.1125,11.757232998006405,True,Taj Gibson,80,21.8,3308,91.23,both,17.20072551390568,12.90054413542926,-0.25049079106729444,0.11167645554715833,0.08375734166036963,-1.8509146341463412,-5.094863821138208
2006,2005–06,2768,Chris Duhon,74,2154.4816666666666,647,82,8020,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,29.114617117117117,8.743243243243244,10.810952982503911,True,Chris Duhon,74,29.1,4251,94.72,both,15.219948247471182,11.414961185603387,2007,2007,2006–07,Chris Duhon,78,1905.66,558,82,8100,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2006-07&SeasonType=Regular%20Season&TeamID=1610612741,24.431538461538462,7.153846153846154,10.541229810144516,True,Chris Duhon,78,24.4,3792,95.8,both,14.715189873417723,11.036392405063292,-0.26972317235939514,-0.5047583740534591,-0.37856878054009435,-1.5893970893970897,-4.6830786555786545
2018,2017–18,201577,Robin Lopez,64,1689.7766666666666,756,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,26.402760416666663,11.8125,16.10627045388641,True,Robin Lopez,64,26.4,3491,99.0,both,21.65568604984245,16.24176453738184,2019,2019,2018–19,Robin Lopez,74,1605.6816666666666,704,82,8605,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2018-19&SeasonType=Regular%20Season&TeamID=1610612741,21.6984009009009,9.513513513513514,15.7839505339892,True,Robin Lopez,74,21.7,3353,100.17,both,20.99612287503728,15.74709215627796,-0.3223199198972093,-0.6595631748051716,-0.49467238110388045,-2.298986486486486,-4.704359515765763
2022,2021–22,203897,Zach LaVine,67,2328.0783333333334,1635,82,9152,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2021-22&SeasonType=Regular%20Season&TeamID=1610612741,34.74743781094527,24.402985074626866,25.28265443531038,True,Zach LaVine,67,34.7,4827,99.36,both,33.87197016780609,25.403977625854566,2023,2023,2022–23,Zach LaVine,77,2767.95,1913,82,9276,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2022-23&SeasonType=Regular%20Season&TeamID=1610612741,35.94740259740259,24.844155844155843,24.880507234596003,True,Zach LaVine,77,35.9,5750,99.7,both,33.2695652173913,24.952173913043477,-0.4021472007143778,-0.6024049504147868,-0.45180371281108833,0.44117076952897705,1.199964786457322
2012,2011–12,201149,Joakim Noah,64,1944.8733333333332,652,66,6359,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2011-12&SeasonType=Regular%20Season&TeamID=1610612741,30.38864583333333,10.1875,12.068652285838668,True,Joakim Noah,64,30.4,3725,91.81,both,17.503355704697988,13.127516778523491,2013,2013,2012–13,Joakim Noah,66,2426.2616666666668,784,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,36.7615404040404,11.87878787878788,11.632710679048769,True,Joakim Noah,66,36.8,4619,91.48,both,16.973370859493397,12.730028144620047,-0.4359416067898998,-0.5299848452045914,-0.39748863390344447,1.6912878787878807,6.372894570707071
2004,2003–04,213,Antonio Davis,65,2034.7683333333337,579,82,7355,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,31.304128205128208,8.907692307692308,10.24391802178954,True,Antonio Davis,65,31.3,3921,92.7,both,14.76664116296863,11.074980872226472,2005,2005,2004–05,Antonio Davis,72,1842.743333333333,501,82,7745,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,25.59365740740741,6.958333333333333,9.78758119687495,True,Antonio Davis,72,25.6,3558,93.08,both,14.080944350758854,10.56070826306914,-0.45633682491459027,-0.6856968122097769,-0.5142726091573326,-1.949358974358975,-5.710470797720799
2025,2024–25,1630172,Patrick Williams,63,1576.3266666666666,566,82,9660,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2024-25&SeasonType=Regular%20Season&TeamID=1610612741,25.0210582010582,8.984126984126984,12.926254710318082,True,Patrick Williams,63,25.0,3473,105.94,both,16.29714943852577,12.222862078894329,2026,2026,2025–26,Patrick Williams,72,1473.78,505,82,9537,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2025-26&SeasonType=Regular%20Season&TeamID=1610612741,20.469166666666663,7.013888888888889,12.335626755689452,True,Patrick Williams,72,20.5,3250,105.67,both,15.538461538461537,11.653846153846153,-0.5906279546286299,-0.7586879000642348,-0.5690159250481752,-1.970238095238095,-4.551891534391537
2013,2012–13,2430,Carlos Boozer,79,2546.24,1281,82,7641,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2012-13&SeasonType=Regular%20Season&TeamID=1610612741,32.230886075949364,16.21518987341772,18.11141133593063,True,Carlos Boozer,79,32.2,4810,90.71,both,26.63201663201663,19.974012474012472,2014,2014,2013–14,Carlos Boozer,76,2141.1233333333334,1042,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,28.172675438596492,13.710526315789474,17.519775444976702,True,Carlos Boozer,76,28.2,4143,92.74,both,25.150856867004585,18.863142650253437,-0.5916358909539277,-1.4811597650120447,-1.1108698237590353,-2.5046635576282466,-4.058210637352872
2008,2007–08,2732,Ben Gordon,72,2291.2633333333333,1336,82,7981,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2007-08&SeasonType=Regular%20Season&TeamID=1610612741,31.823101851851852,18.555555555555557,20.991039877563907,True,Ben Gordon,72,31.8,4547,95.08,both,29.38201011656037,22.036507587420278,2009,2009,2008–09,Ben Gordon,82,2998.97,1699,82,8378,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2008-09&SeasonType=Regular%20Season&TeamID=1610612741,36.57280487804878,20.71951219512195,20.39500228411755,True,Ben Gordon,82,36.6,5946,95.02,both,28.57383114698957,21.43037336024218,-0.5960375934463578,-0.8081789695708004,-0.6061342271780994,2.1639566395663934,4.749703026196926
2010,2009–10,2736,Luol Deng,70,2650.6866666666665,1230,82,7993,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,37.86695238095238,17.571428571428573,16.70510534377256,True,Luol Deng,70,37.9,5221,94.44,both,23.558705228883355,17.669028921662516,2011,2011,2010–11,Luol Deng,82,3207.9183333333335,1430,82,8087,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,39.12095528455285,17.4390243902439,16.04779007778149,True,Luol Deng,82,39.1,6169,92.17,both,23.18041822013292,17.38531366509969,-0.6573152659910697,-0.37828700875043353,-0.28371525656282515,-0.1324041811846719,1.2540029036004725
2015,2014–15,2200,Pau Gasol,78,2680.7433333333333,1446,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,34.36850427350427,18.53846153846154,19.41849462151667,True,Pau Gasol,78,34.4,5322,95.1,both,27.17023675310034,20.377677564825255,2016,2016,2015–16,Pau Gasol,72,2291.358333333333,1187,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,31.824421296296293,16.48611111111111,18.6492000741918,True,Pau Gasol,72,31.8,4656,97.47,both,25.493986254295532,19.120489690721648,-0.7692945473248685,-1.6762504988048086,-1.2571878741036073,-2.0523504273504294,-2.544082977207978
