season_end_year,season,player_id,player,games,minutes,points,team_games,team_points,player_source_url,team_source_url,minutes_per_game,points_per_game,points_per_36,qualified
2014,2013–14,201858,Cartier Martin,6,47.69,15,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,7.948333333333333,2.5,11.323128538477668,False
2014,2013–14,201959,Taj Gibson,82,2351.11,1069,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,28.672073170731707,13.036585365853659,16.36843873744742,True
2014,2013–14,202363,Jarvis Varnado,1,2.05,0,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,2.05,0.0,0.0,False
2014,2013–14,202690,Jimmer Fredette,8,55.53,32,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,6.94125,4.0,20.74554294975689,False
2014,2013–14,202710,Jimmy Butler III,67,2590.4933333333333,878,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,38.664079601990046,13.104477611940299,12.201536901594032,True
2014,2013–14,203104,Marquis Teague,19,241.82166666666663,45,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,12.727456140350876,2.3684210526315788,6.699151578642664,False
2014,2013–14,203129,Tornike Shengelia,9,17.311666666666667,4,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,1.9235185185185186,0.4444444444444444,8.318089920092422,False
2014,2013–14,203503,Tony Snell,77,1230.7066666666667,346,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,15.983203463203465,4.4935064935064934,10.121014484902982,False
2014,2013–14,203513,Erik Murphy,24,62.151666666666664,6,82,7680,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2013-14&SeasonType=Regular%20Season&TeamID=1610612741,2.589652777777778,0.25,3.475369392078518,False
2015,2014–15,1737,Nazr Mohammed,23,128.04333333333332,27,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,5.567101449275362,1.173913043478261,7.591180069247391,False
2015,2014–15,2200,Pau Gasol,78,2680.7433333333333,1446,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,34.36850427350427,18.53846153846154,19.41849462151667,True
2015,2014–15,2399,Mike Dunleavy,63,1837.7966666666664,595,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,29.171375661375656,9.444444444444445,11.655261100702111,True
2015,2014–15,2550,Kirk Hinrich,66,1609.9666666666667,377,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,24.393434343434343,5.712121212121212,8.429988198513428,True
2015,2014–15,201149,Joakim Noah,67,2048.645,485,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,30.57679104477612,7.2388059701492535,8.522706471838703,True
2015,2014–15,201166,Aaron Brooks,82,1884.6133333333332,954,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,22.983089430894307,11.634146341463415,18.223366773732543,True
2015,2014–15,201565,Derrick Rose,51,1529.881666666667,904,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,29.997679738562095,17.725490196078432,21.272233473394998,True
2015,2014–15,201959,Taj Gibson,62,1691.9033333333334,640,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,27.288763440860215,10.32258064516129,13.617799283252982,True
2015,2014–15,202703,Nikola Mirotic,82,1654.121666666667,833,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,20.172215447154475,10.158536585365853,18.129258931981017,True
2015,2014–15,202710,Jimmy Butler III,65,2513.473333333334,1301,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,38.66882051282052,20.015384615384615,18.633975295805797,True
2015,2014–15,202734,E'Twaun Moore,56,504.28833333333336,149,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,9.00514880952381,2.6607142857142856,10.636771952553598,False
2015,2014–15,203503,Tony Snell,72,1412.1583333333333,435,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,19.613310185185185,6.041666666666667,11.089408057406217,False
2015,2014–15,203926,Doug McDermott,36,320.8333333333333,109,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,8.912037037037036,3.0277777777777777,12.230649350649353,False
2015,2014–15,203946,Cameron Bairstow,18,63.531666666666666,10,82,8265,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2014-15&SeasonType=Regular%20Season&TeamID=1610612741,3.529537037037037,0.5555555555555556,5.666465542118104,False
2016,2015–16,2200,Pau Gasol,72,2291.358333333333,1187,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,31.824421296296293,16.48611111111111,18.6492000741918,True
2016,2015–16,2399,Mike Dunleavy,31,702.6366666666667,222,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,22.66569892473118,7.161290322580645,11.374299661750264,False
2016,2015–16,2550,Kirk Hinrich,35,555.0283333333333,132,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,15.85795238095238,3.7714285714285714,8.561725077098167,False
2016,2015–16,201149,Joakim Noah,29,635.4233333333333,124,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,21.911149425287356,4.275862068965517,7.025237767997189,False
2016,2015–16,201166,Aaron Brooks,69,1107.71,491,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,16.05376811594203,7.115942028985507,15.957245127334772,False
2016,2015–16,201565,Derrick Rose,66,2097.423333333333,1080,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,31.77914141414141,16.363636363636363,18.53703035629431,True
2016,2015–16,201959,Taj Gibson,73,1935.5583333333336,627,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,26.51449771689498,8.58904109589041,11.661751346510695,True
2016,2015–16,202703,Nikola Mirotic,66,1646.11,777,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,24.941060606060603,11.772727272727273,16.992789060269363,True
2016,2015–16,202710,Jimmy Butler III,67,2473.625,1399,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,36.91977611940298,20.880597014925375,20.360402243670727,True
2016,2015–16,202734,E'Twaun Moore,59,1263.1,443,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,21.408474576271185,7.508474576271187,12.626078695273533,True
2016,2015–16,203200,Justin Holiday,27,510.07,176,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,18.89148148148148,6.518518518518518,12.421824455466897,False
2016,2015–16,203503,Tony Snell,64,1301.013333333333,338,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,20.32833333333333,5.28125,9.352709682708864,True
2016,2015–16,203926,Doug McDermott,81,1860.56,764,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,22.969876543209875,9.432098765432098,14.782646085049663,True
2016,2015–16,203946,Cameron Bairstow,18,102.6,34,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,5.699999999999999,1.8888888888888888,11.92982456140351,False
2016,2015–16,1626171,Bobby Portis Jr.,62,1102.08,436,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,17.77548387096774,7.032258064516129,14.242160278745647,False
2016,2015–16,1626245,Cristiano Felicio,31,320.7033333333333,105,82,8335,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2015-16&SeasonType=Regular%20Season&TeamID=1610612741,10.345268817204301,3.3870967741935485,11.786594048497573,False
2017,2016–17,2548,Dwyane Wade,60,1792.1966666666667,1096,82,8435,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,29.869944444444446,18.266666666666666,22.015441013728033,True
2017,2016–17,200765,Rajon Rondo,69,1842.7016666666664,538,82,8435,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,26.705821256038643,7.797101449275362,10.510654193435183,True
2017,2016–17,201577,Robin Lopez,81,2270.7566666666667,839,82,8435,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,28.0340329218107,10.358024691358025,13.301293107877404,True
2017,2016–17,201627,Anthony Morrow,9,87.31333333333333,41,82,8435,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,9.701481481481482,4.555555555555555,16.904634649156296,False
2017,2016–17,201959,Taj Gibson,55,1501.8216666666667,639,82,8435,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,27.305848484848486,11.618181818181819,15.317397871251911,True
2017,2016–17,202703,Nikola Mirotic,70,1678.9116666666666,744,82,8435,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,23.98445238095238,10.628571428571428,15.953191899117186,True
2017,2016–17,202710,Jimmy Butler III,76,2808.9566666666665,1816,82,8435,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,36.959956140350876,23.894736842105264,23.274121945633432,True
2017,2016–17,203477,Isaiah Canaan,39,592.1066666666667,181,82,8435,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,15.182222222222222,4.641025641025641,11.00477391460998,False
2017,2016–17,203487,Michael Carter-Williams,45,846.4516666666667,297,82,8435,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,18.810037037037038,6.6,12.631554075739706,False
2017,2016–17,203530,Joffrey Lauvergne,20,241.4,89,82,8435,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,12.07,4.45,13.272576636288317,False
2017,2016–17,203926,Doug McDermott,44,1077.7266666666667,447,82,8435,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,24.49378787878788,10.159090909090908,14.931429737905095,False
2017,2016–17,1626154,RJ Hunter,3,9.15,0,82,8435,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,3.0500000000000003,0.0,0.0,False
2017,2016–17,1626166,Cameron Payne,11,141.64333333333337,54,82,8435,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,12.87666666666667,4.909090909090909,13.724613465747296,False
2017,2016–17,1626170,Jerian Grant,63,1028.43,370,82,8435,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,16.324285714285715,5.873015873015873,12.951780869869605,False
2017,2016–17,1626171,Bobby Portis Jr.,64,1000.4516666666668,437,82,8435,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,15.63205729166667,6.828125,15.724897587922786,False
2017,2016–17,1626245,Cristiano Felicio,66,1040.0733333333333,316,82,8435,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,15.758686868686867,4.787878787878788,10.93769029106922,False
2017,2016–17,1627756,Denzel Valentine,57,976.5283333333332,291,82,8435,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,17.13207602339181,5.105263157894737,10.727799329939225,False
2017,2016–17,1627835,Paul Zipser,44,843.38,240,82,8435,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2016-17&SeasonType=Regular%20Season&TeamID=1610612741,19.167727272727273,5.454545454545454,10.24449239963006,False
2018,2017–18,201577,Robin Lopez,64,1689.7766666666666,756,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,26.402760416666666,11.8125,16.10627045388641,True
2018,2017–18,201600,Omer Asik,4,61.32,4,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,15.33,1.0,2.3483365949119372,False
2018,2017–18,202347,Quincy Pondexter,23,195.69166666666663,45,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,8.508333333333331,1.9565217391304348,8.278329003960312,False
2018,2017–18,202703,Nikola Mirotic,25,621.5883333333334,420,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,24.863533333333336,16.8,24.32478087051183,False
2018,2017–18,203200,Justin Holiday,72,2264.925,876,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,31.45729166666667,12.166666666666666,13.923639855624359,True
2018,2017–18,203897,Zach LaVine,24,656.2866666666666,401,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,27.345277777777778,16.708333333333332,21.996485275743325,False
2018,2017–18,203930,Sean Kilpatrick,9,213.51666666666668,139,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,23.724074074074075,15.444444444444445,23.436109593318243,False
2018,2017–18,203943,Noah Vonleh,21,399.27666666666664,145,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,19.0131746031746,6.904761904761905,13.073641501715603,False
2018,2017–18,204067,Jarell Eddie,1,2.9833333333333334,0,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,2.9833333333333334,0.0,0.0,False
2018,2017–18,1626166,Cameron Payne,25,581.5233333333333,221,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,23.260933333333334,8.84,13.681308288002201,False
2018,2017–18,1626170,Jerian Grant,74,1686.33,619,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,22.788243243243244,8.364864864864865,13.214495383465872,True
2018,2017–18,1626171,Bobby Portis Jr.,73,1642.52,964,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,22.500273972602738,13.205479452054794,21.12850985071719,True
2018,2017–18,1626245,Cristiano Felicio,55,977.45,308,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,17.771818181818183,5.6,11.343802752058927,False
2018,2017–18,1627739,Kris Dunn,52,1524.8333333333333,699,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,29.32371794871795,13.442307692307692,16.502787189856814,True
2018,2017–18,1627756,Denzel Valentine,77,2095.141666666667,783,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,27.209632034632037,10.168831168831169,13.453982825345937,True
2018,2017–18,1627770,Kay Felder,14,133.84166666666667,55,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,9.560119047619049,3.9285714285714284,14.793599402278812,False
2018,2017–18,1627835,Paul Zipser,54,824.0,218,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,15.25925925925926,4.037037037037037,9.524271844660195,False
2018,2017–18,1627853,Ryan Arcidiacono,24,304.12166666666667,48,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,12.67173611111111,2.0,5.681936505674813,False
2018,2017–18,1628021,David Nwaba,70,1645.9533333333334,555,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,23.51361904761905,7.928571428571429,12.138861774128873,True
2018,2017–18,1628374,Lauri Markkanen,68,2020.02,1033,82,8440,https://www.nba.com/stats/players/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,https://www.nba.com/stats/teams/traditional?PerMode=Totals&Season=2017-18&SeasonType=Regular%20Season&TeamID=1610612741,29.706176470588236,15.191176470588236,18.40971871565628,True
