player_id,player,region,lo,hi,three,fga,fgm,pps,fg,lg_pps,lg_fg,fg_rel,pps_rel,rated,rated_at_15_fga,rated_at_40_fga
1630188,Jalen Smith,distance band,10.0,12.0,False,2,1.0,1.0,0.5,0.8996219051103793,0.44981095255518966,5.018904744481034,0.10037809488962068,False,False,False
1630188,Jalen Smith,distance band,12.0,14.0,False,0,0.0,,,0.9071115509684716,0.4535557754842358,,,False,False,False
1630188,Jalen Smith,distance band,14.0,16.0,False,0,0.0,,,0.8662853056846621,0.43314265284233106,,,False,False,False
1630188,Jalen Smith,distance band,16.0,18.0,False,0,0.0,,,0.8397742075553626,0.4198871037776813,,,False,False,False
1630188,Jalen Smith,distance band,18.0,20.0,False,2,1.0,1.0,0.5,0.8020893789901334,0.4010446894950667,9.895531050493329,0.19791062100986656,False,False,False
1630188,Jalen Smith,distance band,20.0,22.0,False,4,1.0,0.5,0.25,0.7466666666666667,0.37333333333333335,-12.333333333333336,-0.2466666666666667,False,False,False
1630188,Jalen Smith,distance band,22.0,24.0,False,4,1.0,0.5,0.25,0.6974900924702774,0.3487450462351387,-9.874504623513868,-0.19749009247027738,False,False,False
1630188,Jalen Smith,distance band,24.0,26.0,True,95,33.0,1.0421052631578946,0.3473684210526316,1.0877716580296823,0.36259055267656076,-1.5222131623929158,-0.0456663948717877,True,True,True
1630188,Jalen Smith,distance band,26.0,28.0,True,68,27.0,1.1911764705882353,0.39705882352941174,1.0363209655789003,0.3454403218596334,5.161850166977833,0.15485550500933498,True,True,True
1630188,Jalen Smith,distance band,28.0,30.0,True,3,1.0,1.0,0.3333333333333333,0.9818081587651599,0.3272693862550533,0.6063947078280008,0.018191841234840078,False,False,False
1630188,Jalen Smith,corner 3,,,True,53,,1.1886792452830188,0.39622641509433965,1.165673601292668,0.3885578670975561,0.766854799678357,0.023005643990350766,True,True,True
1630581,Josh Giddey,distance band,0.0,2.0,False,136,91.0,1.338235294117647,0.6691176470588235,1.4900002885919599,0.7450001442959799,-7.588249723715645,-0.1517649944743129,True,True,True
1630581,Josh Giddey,distance band,2.0,4.0,False,85,36.0,0.8470588235294118,0.4235294117647059,1.1559307296572712,0.5779653648286356,-15.443595306392972,-0.3088719061278594,True,True,True
1630581,Josh Giddey,distance band,4.0,6.0,False,49,19.0,0.7755102040816326,0.3877551020408163,0.8898946230748447,0.44494731153742234,-5.719220949660603,-0.11438441899321206,True,True,True
1630581,Josh Giddey,distance band,6.0,8.0,False,70,36.0,1.0285714285714285,0.5142857142857142,0.8644335158207294,0.4322167579103647,8.206895637534956,0.1641379127506991,True,True,True
1630581,Josh Giddey,distance band,8.0,10.0,False,35,16.0,0.9142857142857143,0.45714285714285713,0.8865979381443299,0.44329896907216493,1.38438880706922,0.0276877761413844,True,True,False
1630581,Josh Giddey,distance band,10.0,12.0,False,20,9.0,0.9,0.45,0.8996219051103793,0.44981095255518966,0.018904744481035296,0.0003780948896207059,True,True,False
1630581,Josh Giddey,distance band,12.0,14.0,False,13,8.0,1.2307692307692308,0.6153846153846154,0.9071115509684716,0.4535557754842358,16.18288399003796,0.3236576798007592,False,False,False
1630581,Josh Giddey,distance band,14.0,16.0,False,6,0.0,0.0,0.0,0.8662853056846621,0.43314265284233106,-43.31426528423311,-0.8662853056846621,False,False,False
1630581,Josh Giddey,distance band,16.0,18.0,False,7,2.0,0.5714285714285714,0.2857142857142857,0.8397742075553626,0.4198871037776813,-13.41728180633956,-0.2683456361267912,False,False,False
1630581,Josh Giddey,distance band,18.0,20.0,False,5,0.0,0.0,0.0,0.8020893789901334,0.4010446894950667,-40.104468949506675,-0.8020893789901334,False,False,False
1630581,Josh Giddey,distance band,20.0,22.0,False,5,1.0,0.4,0.2,0.7466666666666667,0.37333333333333335,-17.333333333333336,-0.3466666666666667,False,False,False
1630581,Josh Giddey,distance band,22.0,24.0,False,3,0.0,0.0,0.0,0.6974900924702774,0.3487450462351387,-34.87450462351387,-0.6974900924702774,False,False,False
1630581,Josh Giddey,distance band,24.0,26.0,True,132,50.0,1.1363636363636365,0.3787878787878788,1.0877716580296823,0.36259055267656076,1.6197326111318022,0.04859197833395412,True,True,True
1630581,Josh Giddey,distance band,26.0,28.0,True,100,36.0,1.08,0.36,1.0363209655789003,0.3454403218596334,1.4559678140366572,0.04367903442109977,True,True,True
1630581,Josh Giddey,distance band,28.0,30.0,True,11,4.0,1.0909090909090908,0.36363636363636365,0.9818081587651599,0.3272693862550533,3.636697738131034,0.1091009321439309,False,False,False
1630581,Josh Giddey,corner 3,,,True,36,,1.0,0.3333333333333333,1.165673601292668,0.3885578670975561,-5.522453376422276,-0.16567360129266806,True,True,False
