season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url,team_game_date,team_matchup,team_result,team_points,team_plus_minus,decade,pool,context_note,overtime_periods
2011,2010–11,201949,James Johnson,0021000819,2011-02-15,CHI vs. CHA,CHA,W,0.9233333333333332,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-02-15,CHI vs. CHA,W,106,12.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000800,2011-02-12,CHI @ NOH,NOH,W,17.3,6,3,4.0,0.0,0.0,0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,2.0,5.0,15.0,1.7000000000000002,75.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-02-12,CHI @ NOH,W,97,9.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000780,2011-02-09,CHI @ UTA,UTA,W,14.476666666666668,4,2,7.0,0.0,1.0,0,0.0,2.0,3.0,5.0,0.0,1.0,1.0,0.0,3.0,7.0,2.7,28.57142857142857,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-02-09,CHI @ UTA,W,91,5.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000763,2011-02-07,CHI @ POR,POR,L,27.063333333333333,2,1,3.0,0.0,0.0,0,0.0,3.0,4.0,7.0,0.0,0.0,0.0,1.0,4.0,2.0,0.9999999999999996,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-02-07,CHI @ POR,L,103,-6.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000753,2011-02-05,CHI @ GSW,GSW,L,21.316666666666663,8,3,4.0,0.0,0.0,2,4.0,4.0,4.0,8.0,2.0,0.0,0.0,0.0,1.0,-12.0,10.599999999999998,69.44444444444444,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-02-05,CHI @ GSW,L,90,-11.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000729,2011-02-02,CHI @ LAC,LAC,W,34.2,9,4,8.0,0.0,0.0,1,3.0,5.0,7.0,12.0,2.0,1.0,2.0,0.0,2.0,10.0,12.8,48.283261802575105,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-02-02,CHI @ LAC,W,106,18.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000693,2011-01-29,CHI vs. IND,IND,W,18.083333333333332,4,1,2.0,0.0,0.0,2,2.0,2.0,5.0,7.0,0.0,0.0,4.0,0.0,2.0,13.0,7.8999999999999995,69.44444444444444,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-01-29,CHI vs. IND,W,110,21.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000687,2011-01-28,CHI vs. ORL,ORL,W,16.9,7,3,4.0,0.0,0.0,1,2.0,1.0,4.0,5.0,1.0,2.0,1.0,0.0,2.0,5.0,9.499999999999996,71.72131147540983,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-01-28,CHI vs. ORL,W,99,9.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000658,2011-01-24,CHI vs. MIL,MIL,W,19.033333333333335,6,3,5.0,0.0,0.0,0,0.0,2.0,5.0,7.0,0.0,0.0,0.0,1.0,1.0,7.0,5.199999999999999,60.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-01-24,CHI vs. MIL,W,92,9.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000645,2011-01-22,CHI vs. CLE,CLE,W,14.743333333333334,2,1,6.0,0.0,0.0,0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,4.0,2.0,-1.6999999999999995,16.666666666666664,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-01-22,CHI vs. CLE,W,92,13.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000627,2011-01-20,CHI vs. DAL,DAL,W,19.783333333333335,4,2,7.0,0.0,0.0,0,0.0,3.0,3.0,6.0,0.0,1.0,0.0,1.0,5.0,-5.0,0.8999999999999999,28.57142857142857,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-01-20,CHI vs. DAL,W,82,5.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000612,2011-01-18,CHI vs. CHA,CHA,L,46.665,9,2,7.0,0.0,0.0,5,6.0,4.0,5.0,9.0,0.0,0.0,6.0,0.0,1.0,-3.0,12.6,46.6804979253112,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-01-18,CHI vs. CHA,L,82,-1.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000600,2011-01-17,CHI @ MEM,MEM,W,43.13333333333333,10,5,11.0,0.0,0.0,0,0.0,2.0,5.0,7.0,1.0,1.0,6.0,2.0,5.0,16.0,9.1,45.45454545454545,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-01-17,CHI @ MEM,W,96,12.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000591,2011-01-15,CHI vs. MIA,MIA,W,16.275,2,1,3.0,0.0,0.0,0,2.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,4.0,-7.0,1.3000000000000003,25.773195876288664,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-01-15,CHI vs. MIA,W,99,3.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000576,2011-01-14,CHI @ IND,IND,W,14.948333333333334,9,4,6.0,0.0,0.0,1,1.0,2.0,3.0,5.0,0.0,0.0,2.0,0.0,3.0,17.0,8.900000000000002,69.87577639751552,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-01-14,CHI @ IND,W,99,13.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000561,2011-01-12,CHI @ CHA,CHA,L,18.45,4,1,6.0,0.0,0.0,2,4.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,5.0,3.0,-1.9999999999999991,25.773195876288664,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-01-12,CHI @ CHA,L,91,-5.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000553,2011-01-10,CHI vs. DET,DET,W,25.95,8,3,10.0,0.0,0.0,2,2.0,2.0,3.0,5.0,0.0,0.0,2.0,0.0,2.0,3.0,5.099999999999999,36.764705882352935,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-01-10,CHI vs. DET,W,95,13.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000540,2011-01-08,CHI vs. BOS,BOS,W,20.30666666666667,0,0,4.0,0.0,0.0,0,0.0,1.0,3.0,4.0,0.0,0.0,4.0,0.0,1.0,14.0,1.2000000000000002,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-01-08,CHI vs. BOS,W,90,11.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000526,2011-01-07,CHI @ PHI,PHI,L,22.10333333333333,7,3,5.0,0.0,1.0,1,2.0,2.0,3.0,5.0,1.0,0.0,2.0,1.0,5.0,-1.0,5.699999999999999,59.523809523809526,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-01-07,CHI @ PHI,L,99,-6.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000513,2011-01-05,CHI @ NJN,NJN,L,11.371666666666666,6,2,7.0,0.0,1.0,2,2.0,1.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9000000000000004,38.07106598984772,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-01-05,CHI @ NJN,L,94,-2.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000507,2011-01-04,CHI vs. TOR,TOR,W,25.066666666666663,16,8,11.0,0.0,0.0,0,2.0,6.0,8.0,14.0,0.0,0.0,0.0,0.0,5.0,19.0,15.299999999999997,67.34006734006734,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-01-04,CHI vs. TOR,W,111,20.0,2010s,Regular season,,0
2011,2010–11,201949,James Johnson,0021000507,2011-01-04,CHI vs. TOR,TOR,W,2.5833333333333335,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-01-04,CHI vs. TOR,W,111,20.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000485,2011-01-01,CHI vs. CLE,CLE,W,16.551666666666666,6,2,6.0,0.0,0.0,2,2.0,2.0,3.0,5.0,0.0,0.0,2.0,0.0,2.0,-4.0,5.500000000000001,43.604651162790695,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2011-01-01,CHI vs. CLE,W,100,9.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000479,2010-12-31,CHI vs. NJN,NJN,W,15.15,2,1,4.0,0.0,0.0,0,0.0,0.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,-3.0,0.7,25.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-12-31,CHI vs. NJN,W,90,9.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000458,2010-12-28,CHI vs. MIL,MIL,W,15.416666666666666,0,0,5.0,0.0,0.0,0,0.0,0.0,2.0,2.0,0.0,0.0,5.0,1.0,2.0,5.0,-1.2,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-12-28,CHI vs. MIL,W,90,13.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000440,2010-12-26,CHI @ DET,DET,W,30.19,5,2,8.0,0.0,0.0,1,2.0,3.0,6.0,9.0,0.0,0.0,2.0,0.0,1.0,-8.0,4.699999999999999,28.15315315315315,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-12-26,CHI @ DET,W,95,3.0,2010s,Regular season,,1
2011,2010–11,201959,Taj Gibson,0021000433,2010-12-25,CHI @ NYK,NYK,L,13.038333333333334,4,2,2.0,0.0,0.0,0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,0.0,2.0,-2.0,6.4,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-12-25,CHI @ NYK,L,95,-8.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000423,2010-12-22,CHI @ WAS,WAS,W,0.5233333333333333,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-12-22,CHI @ WAS,W,87,7.0,2010s,Regular season,,0
2011,2010–11,201949,James Johnson,0021000417,2010-12-21,CHI vs. PHI,PHI,W,11.466666666666669,6,2,4.0,0.0,0.0,2,4.0,0.0,0.0,0.0,2.0,2.0,0.0,3.0,2.0,10.0,2.8,52.083333333333336,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-12-21,CHI vs. PHI,W,121,45.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000395,2010-12-18,CHI vs. LAC,LAC,L,8.9,3,1,1.0,0.0,0.0,1,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,3.0,-8.0,1.0999999999999996,79.7872340425532,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-12-18,CHI vs. LAC,L,99,-1.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000370,2010-12-15,CHI @ TOR,TOR,W,30.933333333333337,6,3,11.0,0.0,1.0,0,0.0,3.0,3.0,6.0,1.0,1.0,4.0,2.0,1.0,0.0,4.6,27.27272727272727,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-12-15,CHI @ TOR,W,110,17.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000356,2010-12-13,CHI vs. IND,IND,W,22.433333333333337,8,3,5.0,0.0,0.0,2,2.0,0.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,4.0,6.299999999999999,68.02721088435374,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-12-13,CHI vs. IND,W,92,19.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000345,2010-12-11,CHI vs. MIN,MIN,W,23.671666666666667,12,5,16.0,0.0,0.0,2,2.0,7.0,3.0,10.0,3.0,1.0,1.0,1.0,2.0,10.0,10.599999999999998,35.54502369668246,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-12-11,CHI vs. MIN,W,113,31.0,2010s,Regular season,,0
2011,2010–11,201949,James Johnson,0021000345,2010-12-11,CHI vs. MIN,MIN,W,3.3333333333333335,2,1,2.0,0.0,0.0,0,0.0,0.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.7000000000000002,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-12-11,CHI vs. MIN,W,113,31.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000333,2010-12-10,CHI vs. LAL,LAL,W,12.89,0,0,4.0,0.0,0.0,0,0.0,0.0,5.0,5.0,0.0,1.0,0.0,3.0,2.0,-3.0,-4.1,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-12-10,CHI vs. LAL,W,88,4.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000317,2010-12-08,CHI @ CLE,CLE,W,21.033333333333335,4,2,4.0,0.0,0.0,0,0.0,1.0,2.0,3.0,1.0,0.0,2.0,0.0,2.0,7.0,4.6000000000000005,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-12-08,CHI @ CLE,W,88,5.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000305,2010-12-06,CHI vs. OKC,OKC,W,25.56833333333333,4,2,5.0,0.0,1.0,0,2.0,1.0,5.0,6.0,0.0,1.0,2.0,1.0,2.0,0.0,3.3,34.01360544217687,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-12-06,CHI vs. OKC,W,99,9.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000290,2010-12-04,CHI vs. HOU,HOU,W,23.716666666666665,8,2,6.0,0.0,0.0,4,4.0,2.0,5.0,7.0,2.0,1.0,2.0,2.0,3.0,2.0,8.100000000000001,51.54639175257733,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-12-04,CHI vs. HOU,W,119,3.0,2010s,Regular season,,1
2011,2010–11,201959,Taj Gibson,0021000280,2010-12-03,CHI @ BOS,BOS,L,26.335,10,3,8.0,0.0,0.0,4,4.0,4.0,4.0,8.0,1.0,0.0,0.0,3.0,2.0,11.0,6.4999999999999964,51.229508196721305,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-12-03,CHI @ BOS,L,92,-12.0,2010s,Regular season,,0
2011,2010–11,201949,James Johnson,0021000280,2010-12-03,CHI @ BOS,BOS,L,1.7833333333333334,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-12-03,CHI @ BOS,L,92,-12.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000266,2010-12-01,CHI vs. ORL,ORL,L,22.533333333333335,10,5,8.0,0.0,0.0,0,0.0,2.0,2.0,4.0,0.0,0.0,1.0,1.0,3.0,-11.0,6.8999999999999995,62.5,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-12-01,CHI vs. ORL,L,78,-29.0,2010s,Regular season,,0
2011,2010–11,201949,James Johnson,0021000266,2010-12-01,CHI vs. ORL,ORL,L,14.85,6,3,5.0,0.0,1.0,0,0.0,1.0,1.0,2.0,2.0,0.0,2.0,4.0,2.0,-6.0,2.7,60.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-12-01,CHI vs. ORL,L,78,-29.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000241,2010-11-27,CHI @ SAC,SAC,W,19.266666666666666,9,4,9.0,0.0,1.0,1,2.0,0.0,4.0,4.0,0.0,1.0,0.0,1.0,5.0,-9.0,3.0999999999999996,45.54655870445344,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-11-27,CHI @ SAC,W,96,11.0,2010s,Regular season,,0
2011,2010–11,201949,James Johnson,0021000229,2010-11-26,CHI @ DEN,DEN,L,17.833333333333332,4,2,5.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,3.0,2.0,0.0,1.2000000000000002,40.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-11-26,CHI @ DEN,L,97,-1.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000229,2010-11-26,CHI @ DEN,DEN,L,11.666666666666666,0,0,3.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,-16.0,-2.0999999999999996,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-11-26,CHI @ DEN,L,97,-1.0,2010s,Regular season,,0
2011,2010–11,201949,James Johnson,0021000218,2010-11-24,CHI @ PHX,PHX,W,22.761666666666667,12,5,6.0,1.0,2.0,1,3.0,2.0,3.0,5.0,3.0,2.0,2.0,3.0,6.0,10.0,11.4,81.9672131147541,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-11-24,CHI @ PHX,W,123,8.0,2010s,Regular season,,2
2011,2010–11,201959,Taj Gibson,0021000208,2010-11-23,CHI @ LAL,LAL,L,40.2,16,7,12.0,0.0,1.0,2,2.0,2.0,10.0,12.0,3.0,2.0,2.0,3.0,2.0,-6.0,16.500000000000004,62.11180124223602,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-11-23,CHI @ LAL,L,91,-7.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000179,2010-11-19,CHI @ DAL,DAL,W,28.83,17,7,12.0,1.0,1.0,2,4.0,8.0,10.0,18.0,1.0,0.0,1.0,1.0,6.0,-1.0,17.200000000000003,61.77325581395349,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-11-19,CHI @ DAL,W,88,5.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000166,2010-11-17,CHI @ SAS,SAS,L,15.933333333333334,0,0,7.0,0.0,0.0,0,0.0,1.0,4.0,5.0,1.0,0.0,1.0,2.0,1.0,-9.0,-3.999999999999999,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-11-17,CHI @ SAS,L,94,-9.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000156,2010-11-16,CHI @ HOU,HOU,W,28.7,2,1,9.0,0.0,0.0,0,0.0,2.0,4.0,6.0,1.0,1.0,1.0,1.0,3.0,-12.0,-1.1000000000000003,11.11111111111111,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-11-16,CHI @ HOU,W,95,3.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000134,2010-11-13,CHI vs. WAS,WAS,W,25.716666666666665,9,4,8.0,0.0,0.0,1,2.0,5.0,2.0,7.0,1.0,2.0,5.0,0.0,3.0,8.0,13.7,50.67567567567567,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-11-13,CHI vs. WAS,W,103,7.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000119,2010-11-11,CHI vs. GSW,GSW,W,25.766666666666666,14,5,10.0,0.0,0.0,4,4.0,3.0,4.0,7.0,0.0,2.0,3.0,1.0,3.0,31.0,14.2,59.523809523809526,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-11-11,CHI vs. GSW,W,120,30.0,2010s,Regular season,,0
2011,2010–11,201949,James Johnson,0021000119,2010-11-11,CHI vs. GSW,GSW,W,3.5166666666666666,0,0,2.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,4.0,-1.7999999999999998,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-11-11,CHI vs. GSW,W,120,30.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000098,2010-11-08,CHI vs. DEN,DEN,W,33.7,16,7,12.0,0.0,0.0,2,4.0,3.0,3.0,6.0,3.0,1.0,5.0,5.0,4.0,12.0,12.600000000000001,58.139534883720934,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-11-08,CHI vs. DEN,W,94,2.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000073,2010-11-05,CHI @ BOS,BOS,L,40.45,18,9,14.0,0.0,0.0,0,0.0,0.0,7.0,7.0,2.0,0.0,0.0,1.0,2.0,-4.0,13.500000000000002,64.28571428571429,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-11-05,CHI @ BOS,L,105,-5.0,2010s,Regular season,,1
2011,2010–11,201949,James Johnson,0021000073,2010-11-05,CHI @ BOS,BOS,L,5.635,0,0,4.0,0.0,0.0,0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,-11.0,-3.3,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-11-05,CHI @ BOS,L,105,-5.0,2010s,Regular season,,1
2011,2010–11,201959,Taj Gibson,0021000066,2010-11-04,CHI vs. NYK,NYK,L,33.56666666666667,18,6,10.0,0.0,0.0,6,8.0,4.0,6.0,10.0,2.0,1.0,2.0,2.0,2.0,11.0,18.199999999999996,66.56804733727812,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-11-04,CHI vs. NYK,L,112,-8.0,2010s,Regular season,,0
2011,2010–11,201949,James Johnson,0021000066,2010-11-04,CHI vs. NYK,NYK,L,8.266666666666667,2,1,5.0,0.0,2.0,0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,0.0,2.0,-19.0,-0.6000000000000002,20.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-11-04,CHI vs. NYK,L,112,-8.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000044,2010-11-01,CHI vs. POR,POR,W,21.516666666666666,12,6,9.0,0.0,0.0,0,0.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,5.0,0.0,7.500000000000002,66.66666666666666,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-11-01,CHI vs. POR,W,110,12.0,2010s,Regular season,,0
2011,2010–11,201949,James Johnson,0021000044,2010-11-01,CHI vs. POR,POR,W,10.95,2,1,2.0,0.0,0.0,0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,5.0,5.0,-3.5,34.72222222222222,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-11-01,CHI vs. POR,W,110,12.0,2010s,Regular season,,0
2011,2010–11,201949,James Johnson,0021000035,2010-10-30,CHI vs. DET,DET,W,18.766666666666666,8,2,5.0,1.0,3.0,3,4.0,2.0,7.0,9.0,4.0,2.0,3.0,1.0,3.0,24.0,13.099999999999998,59.171597633136095,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-10-30,CHI vs. DET,W,101,10.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000035,2010-10-30,CHI vs. DET,DET,W,18.276666666666667,11,5,8.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,4.6,61.936936936936924,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-10-30,CHI vs. DET,W,101,10.0,2010s,Regular season,,0
2011,2010–11,201959,Taj Gibson,0021000011,2010-10-27,CHI @ OKC,OKC,L,33.565,16,8,12.0,0.0,0.0,0,2.0,2.0,9.0,11.0,2.0,2.0,0.0,2.0,4.0,-7.0,13.9,62.11180124223602,https://www.nba.com/stats/players/boxscores-traditional?Season=2010-11&SeasonType=Regular%20Season&TeamID=1610612741,2010-10-27,CHI @ OKC,L,95,-11.0,2010s,Regular season,,0
