season_end_year,game_id,player_points,team_points,unattributed_points,pool
1984,0028300012,104,104,0,Regular season
1984,0028300025,91,91,0,Regular season
1984,0028300039,107,107,0,Regular season
1984,0028300041,90,90,0,Regular season
1984,0028300064,100,100,0,Regular season
1984,0028300081,124,124,0,Regular season
1984,0028300092,101,101,0,Regular season
1984,0028300099,112,112,0,Regular season
1984,0028300118,110,110,0,Regular season
1984,0028300124,110,110,0,Regular season
1984,0028300147,128,128,0,Regular season
1984,0028300152,94,94,0,Regular season
1984,0028300170,100,100,0,Regular season
1984,0028300176,110,110,0,Regular season
1984,0028300198,94,94,0,Regular season
1984,0028300205,100,100,0,Regular season
1984,0028300217,105,116,11,Regular season
1984,0028300237,112,112,0,Regular season
1984,0028300245,95,95,0,Regular season
1984,0028300260,96,96,0,Regular season
1984,0028300268,113,113,0,Regular season
1984,0028300285,102,102,0,Regular season
1984,0028300302,116,116,0,Regular season
1984,0028300310,114,114,0,Regular season
1984,0028300324,102,102,0,Regular season
1984,0028300335,100,100,0,Regular season
1984,0028300342,96,96,0,Regular season
1984,0028300358,102,102,0,Regular season
1984,0028300370,89,89,0,Regular season
1984,0028300374,88,88,0,Regular season
1984,0028300385,87,87,0,Regular season
1984,0028300402,105,105,0,Regular season
1984,0028300408,105,105,0,Regular season
1984,0028300419,104,104,0,Regular season
1984,0028300426,111,111,0,Regular season
1984,0028300442,103,103,0,Regular season
1984,0028300453,92,92,0,Regular season
1984,0028300463,111,111,0,Regular season
1984,0028300475,93,93,0,Regular season
1984,0028300491,125,125,0,Regular season
1984,0028300499,83,83,0,Regular season
1984,0028300511,103,103,0,Regular season
1984,0028300521,76,83,7,Regular season
1984,0028300530,105,105,0,Regular season
1984,0028300542,104,104,0,Regular season
1984,0028300556,114,114,0,Regular season
1984,0028300559,100,100,0,Regular season
1984,0028300572,101,101,0,Regular season
1984,0028300584,112,112,0,Regular season
1984,0028300600,109,109,0,Regular season
1984,0028300617,103,103,0,Regular season
1984,0028300626,95,95,0,Regular season
1984,0028300628,121,121,0,Regular season
1984,0028300642,96,96,0,Regular season
1984,0028300651,87,87,0,Regular season
1984,0028300662,108,108,0,Regular season
1984,0028300673,83,83,0,Regular season
1984,0028300683,100,100,0,Regular season
1984,0028300689,102,102,0,Regular season
1984,0028300702,108,108,0,Regular season
1984,0028300717,110,110,0,Regular season
1984,0028300725,110,110,0,Regular season
1984,0028300747,112,112,0,Regular season
1984,0028300754,90,90,0,Regular season
1984,0028300764,156,156,0,Regular season
1984,0028300778,104,104,0,Regular season
1984,0028300782,108,108,0,Regular season
1984,0028300799,112,112,0,Regular season
1984,0028300816,99,99,0,Regular season
1984,0028300827,83,83,0,Regular season
1984,0028300831,101,101,0,Regular season
1984,0028300843,86,86,0,Regular season
1984,0028300858,104,104,0,Regular season
1984,0028300863,113,113,0,Regular season
1984,0028300871,96,96,0,Regular season
1984,0028300880,99,99,0,Regular season
1984,0028300888,111,111,0,Regular season
1984,0028300898,110,110,0,Regular season
1984,0028300903,134,134,0,Regular season
1984,0028300919,112,112,0,Regular season
1984,0028300927,85,85,0,Regular season
1984,0028300939,115,115,0,Regular season
1985,0028400005,109,109,0,Regular season
1985,0028400013,106,106,0,Regular season
1985,0028400019,116,116,0,Regular season
1985,0028400025,109,109,0,Regular season
1985,0028400035,113,113,0,Regular season
1985,0028400065,122,122,0,Regular season
1985,0028400072,121,121,0,Regular season
1985,0028400083,118,118,0,Regular season
1985,0028400097,120,120,0,Regular season
1985,0028400108,105,105,0,Regular season
1985,0028400121,100,100,0,Regular season
1985,0028400130,120,120,0,Regular season
1985,0028400140,98,98,0,Regular season
1985,0028400149,113,113,0,Regular season
1985,0028400163,131,131,0,Regular season
1985,0028400171,103,103,0,Regular season
1985,0028400187,95,95,0,Regular season
1985,0028400189,104,104,0,Regular season
1985,0028400206,113,113,0,Regular season
1985,0028400214,112,112,0,Regular season
1985,0028400228,95,95,0,Regular season
1985,0028400234,99,99,0,Regular season
1985,0028400249,101,101,0,Regular season
1985,0028400256,95,95,0,Regular season
1985,0028400274,109,109,0,Regular season
1985,0028400278,102,102,0,Regular season
1985,0028400293,93,96,3,Regular season
1985,0028400305,132,132,0,Regular season
1985,0028400317,110,110,0,Regular season
1985,0028400340,112,112,0,Regular season
1985,0028400356,101,101,0,Regular season
1985,0028400365,107,107,0,Regular season
1985,0028400379,106,106,0,Regular season
1985,0028400381,113,113,0,Regular season
1985,0028400407,108,108,0,Regular season
1985,0028400413,113,113,0,Regular season
1985,0028400422,98,98,0,Regular season
1985,0028400433,122,122,0,Regular season
1985,0028400447,94,94,0,Regular season
1985,0028400450,98,98,0,Regular season
1985,0028400461,107,107,0,Regular season
1985,0028400478,123,123,0,Regular season
1985,0028400494,93,93,0,Regular season
1985,0028400496,117,117,0,Regular season
1985,0028400518,103,103,0,Regular season
1985,0028400521,95,95,0,Regular season
1985,0028400533,110,110,0,Regular season
1985,0028400555,106,106,0,Regular season
1985,0028400570,99,99,0,Regular season
1985,0028400582,139,139,0,Regular season
1985,0028400598,96,96,0,Regular season
1985,0028400615,105,105,0,Regular season
1985,0028400621,117,117,0,Regular season
1985,0028400636,105,105,0,Regular season
1985,0028400647,140,140,0,Regular season
1985,0028400661,118,118,0,Regular season
1985,0028400666,99,99,0,Regular season
1985,0028400679,109,109,0,Regular season
1985,0028400691,113,113,0,Regular season
1985,0028400705,104,104,0,Regular season
1985,0028400711,107,107,0,Regular season
1985,0028400718,117,117,0,Regular season
1985,0028400729,105,105,0,Regular season
1985,0028400738,112,112,0,Regular season
1985,0028400747,111,111,0,Regular season
1985,0028400756,97,97,0,Regular season
1985,0028400760,103,103,0,Regular season
1985,0028400779,119,119,0,Regular season
1985,0028400790,100,100,0,Regular season
1985,0028400797,98,98,0,Regular season
1985,0028400810,107,107,0,Regular season
1985,0028400817,92,92,0,Regular season
1985,0028400832,120,120,0,Regular season
1985,0028400843,114,114,0,Regular season
1985,0028400859,117,117,0,Regular season
1985,0028400872,108,108,0,Regular season
1985,0028400875,100,100,0,Regular season
1985,0028400890,113,113,0,Regular season
1985,0028400892,117,117,0,Regular season
1985,0028400903,103,103,0,Regular season
1985,0028400930,108,108,0,Regular season
1985,0028400936,111,111,0,Regular season
1986,0028500007,116,116,0,Regular season
1986,0028500014,121,121,0,Regular season
1986,0028500023,111,111,0,Regular season
1986,0028500039,112,112,0,Regular season
1986,0028500048,100,100,0,Regular season
1986,0028500064,105,105,0,Regular season
1986,0028500073,97,97,0,Regular season
1986,0028500087,97,97,0,Regular season
1986,0028500093,103,103,0,Regular season
1986,0028500107,106,106,0,Regular season
1986,0028500114,103,103,0,Regular season
1986,0028500124,128,128,0,Regular season
1986,0028500135,121,121,0,Regular season
1986,0028500141,101,101,0,Regular season
1986,0028500159,135,135,0,Regular season
1986,0028500164,106,106,0,Regular season
1986,0028500176,128,128,0,Regular season
1986,0028500185,96,96,0,Regular season
1986,0028500196,107,107,0,Regular season
1986,0028500210,113,113,0,Regular season
1986,0028500215,118,118,0,Regular season
1986,0028500222,99,99,0,Regular season
1986,0028500239,131,131,0,Regular season
1986,0028500241,104,104,0,Regular season
1986,0028500253,107,107,0,Regular season
1986,0028500278,103,103,0,Regular season
1986,0028500288,104,104,0,Regular season
1986,0028500289,116,116,0,Regular season
1986,0028500303,92,92,0,Regular season
1986,0028500319,117,117,0,Regular season
1986,0028500337,96,96,0,Regular season
1986,0028500350,108,108,0,Regular season
1986,0028500359,121,121,0,Regular season
1986,0028500364,131,131,0,Regular season
1986,0028500382,100,100,0,Regular season
1986,0028500389,105,105,0,Regular season
1986,0028500417,132,132,0,Regular season
1986,0028500429,113,113,0,Regular season
1986,0028500438,115,115,0,Regular season
1986,0028500448,118,118,0,Regular season
1986,0028500462,98,98,0,Regular season
1986,0028500467,118,118,0,Regular season
1986,0028500494,133,133,0,Regular season
1986,0028500507,116,116,0,Regular season
1986,0028500510,111,111,0,Regular season
1986,0028500525,91,91,0,Regular season
1986,0028500537,132,132,0,Regular season
1986,0028500543,106,106,0,Regular season
1986,0028500555,115,115,0,Regular season
1986,0028500562,97,97,0,Regular season
1986,0028500582,98,98,0,Regular season
1986,0028500594,88,88,0,Regular season
1986,0028500604,114,114,0,Regular season
1986,0028500611,110,110,0,Regular season
1986,0028500624,99,99,0,Regular season
1986,0028500632,108,108,0,Regular season
1986,0028500640,129,129,0,Regular season
1986,0028500651,100,100,0,Regular season
1986,0028500657,108,108,0,Regular season
1986,0028500681,116,116,0,Regular season
1986,0028500698,94,94,0,Regular season
1986,0028500706,97,97,0,Regular season
1986,0028500717,108,108,0,Regular season
1986,0028500736,114,114,0,Regular season
1986,0028500747,113,113,0,Regular season
1986,0028500758,112,112,0,Regular season
1986,0028500768,116,116,0,Regular season
1986,0028500783,96,96,0,Regular season
1986,0028500796,112,112,0,Regular season
1986,0028500804,105,105,0,Regular season
1986,0028500815,97,97,0,Regular season
1986,0028500828,111,111,0,Regular season
1986,0028500846,107,107,0,Regular season
1986,0028500854,106,106,0,Regular season
1986,0028500862,107,107,0,Regular season
1986,0028500881,109,109,0,Regular season
1986,0028500891,102,102,0,Regular season
1986,0028500903,107,107,0,Regular season
1986,0028500908,118,118,0,Regular season
1986,0028500923,105,105,0,Regular season
1986,0028500939,97,97,0,Regular season
1986,0028500942,106,106,0,Regular season
1987,0028600014,108,108,0,Regular season
1987,0028600022,94,94,0,Regular season
1987,0028600032,111,111,0,Regular season
1987,0028600044,109,109,0,Regular season
1987,0028600056,101,101,0,Regular season
1987,0028600065,112,112,0,Regular season
1987,0028600070,99,99,0,Regular season
1987,0028600081,98,98,0,Regular season
1987,0028600120,101,101,0,Regular season
1987,0028600129,93,93,0,Regular season
1987,0028600150,107,107,0,Regular season
1987,0028600156,103,103,0,Regular season
1987,0028600166,106,106,0,Regular season
1987,0028600179,115,115,0,Regular season
1987,0028600184,94,94,0,Regular season
1987,0028600195,112,112,0,Regular season
1987,0028600202,97,97,0,Regular season
1987,0028600212,106,106,0,Regular season
1987,0028600216,95,95,0,Regular season
1987,0028600228,106,106,0,Regular season
1987,0028600241,90,90,0,Regular season
1987,0028600252,99,99,0,Regular season
1987,0028600267,97,97,0,Regular season
1987,0028600283,89,89,0,Regular season
1987,0028600295,108,108,0,Regular season
1987,0028600300,85,85,0,Regular season
1987,0028600315,105,105,0,Regular season
1987,0028600328,99,99,0,Regular season
1987,0028600343,99,99,0,Regular season
1987,0028600347,124,124,0,Regular season
1987,0028600357,99,99,0,Regular season
1987,0028600370,121,121,0,Regular season
1987,0028600383,119,119,0,Regular season
1987,0028600414,96,96,0,Regular season
1987,0028600427,105,105,0,Regular season
1987,0028600438,95,95,0,Regular season
1987,0028600441,103,103,0,Regular season
1987,0028600455,117,117,0,Regular season
1987,0028600468,84,84,0,Regular season
1987,0028600478,97,97,0,Regular season
1987,0028600487,103,103,0,Regular season
1987,0028600498,112,112,0,Regular season
1987,0028600511,92,92,0,Regular season
1987,0028600525,98,98,0,Regular season
1987,0028600538,105,105,0,Regular season
1987,0028600544,104,104,0,Regular season
1987,0028600561,106,106,0,Regular season
1987,0028600566,112,112,0,Regular season
1987,0028600580,120,120,0,Regular season
1987,0028600600,100,100,0,Regular season
1987,0028600614,102,102,0,Regular season
1987,0028600624,113,113,0,Regular season
1987,0028600639,128,128,0,Regular season
1987,0028600649,107,107,0,Regular season
1987,0028600653,95,95,0,Regular season
1987,0028600664,114,114,0,Regular season
1987,0028600668,125,125,0,Regular season
1987,0028600682,109,109,0,Regular season
1987,0028600695,115,115,0,Regular season
1987,0028600699,103,103,0,Regular season
1987,0028600714,108,108,0,Regular season
1987,0028600722,99,99,0,Regular season
1987,0028600728,105,105,0,Regular season
1987,0028600739,96,96,0,Regular season
1987,0028600744,96,96,0,Regular season
1987,0028600757,114,114,0,Regular season
1987,0028600774,112,112,0,Regular season
1987,0028600778,113,113,0,Regular season
1987,0028600790,93,93,0,Regular season
1987,0028600797,107,107,0,Regular season
1987,0028600805,106,106,0,Regular season
1987,0028600816,115,115,0,Regular season
1987,0028600827,101,101,0,Regular season
1987,0028600830,94,94,0,Regular season
1987,0028600848,118,118,0,Regular season
1987,0028600856,97,97,0,Regular season
1987,0028600869,116,116,0,Regular season
1987,0028600886,96,96,0,Regular season
1987,0028600897,116,116,0,Regular season
1987,0028600903,114,114,0,Regular season
1987,0028600921,114,114,0,Regular season
1987,0028600927,105,105,0,Regular season
1988,0028700016,104,104,0,Regular season
1988,0028700029,105,105,0,Regular season
1988,0028700039,105,105,0,Regular season
1988,0028700045,103,103,0,Regular season
1988,0028700051,110,110,0,Regular season
1988,0028700070,105,105,0,Regular season
1988,0028700079,84,84,0,Regular season
1988,0028700092,94,94,0,Regular season
1988,0028700101,132,132,0,Regular season
1988,0028700104,107,107,0,Regular season
1988,0028700116,103,103,0,Regular season
1988,0028700126,93,93,0,Regular season
1988,0028700133,98,98,0,Regular season
1988,0028700143,98,98,0,Regular season
1988,0028700155,105,105,0,Regular season
1988,0028700160,89,89,0,Regular season
1988,0028700173,101,101,0,Regular season
1988,0028700179,96,96,0,Regular season
1988,0028700194,111,111,0,Regular season
1988,0028700204,112,112,0,Regular season
1988,0028700219,123,123,0,Regular season
1988,0028700229,111,111,0,Regular season
1988,0028700245,96,96,0,Regular season
1988,0028700260,100,100,0,Regular season
1988,0028700263,89,89,0,Regular season
1988,0028700274,92,92,0,Regular season
1988,0028700291,98,98,0,Regular season
1988,0028700305,116,116,0,Regular season
1988,0028700323,93,93,0,Regular season
1988,0028700334,100,100,0,Regular season
1988,0028700348,113,113,0,Regular season
1988,0028700361,97,97,0,Regular season
1988,0028700373,88,88,0,Regular season
1988,0028700390,115,115,0,Regular season
1988,0028700400,117,117,0,Regular season
1988,0028700404,94,94,0,Regular season
1988,0028700416,118,118,0,Regular season
1988,0028700425,121,121,0,Regular season
1988,0028700440,93,93,0,Regular season
1988,0028700446,119,119,0,Regular season
1988,0028700455,120,120,0,Regular season
1988,0028700463,97,97,0,Regular season
1988,0028700472,95,95,0,Regular season
1988,0028700480,101,101,0,Regular season
1988,0028700490,113,113,0,Regular season
1988,0028700502,74,74,0,Regular season
1988,0028700512,84,84,0,Regular season
1988,0028700520,95,95,0,Regular season
1988,0028700529,73,73,0,Regular season
1988,0028700539,126,126,0,Regular season
1988,0028700568,111,111,0,Regular season
1988,0028700573,111,111,0,Regular season
1988,0028700588,104,104,0,Regular season
1988,0028700600,96,96,0,Regular season
1988,0028700615,91,91,0,Regular season
1988,0028700620,101,101,0,Regular season
1988,0028700638,97,97,0,Regular season
1988,0028700652,100,100,0,Regular season
1988,0028700662,98,98,0,Regular season
1988,0028700677,128,128,0,Regular season
1988,0028700690,112,112,0,Regular season
1988,0028700705,108,108,0,Regular season
1988,0028700712,103,103,0,Regular season
1988,0028700723,113,113,0,Regular season
1988,0028700736,107,107,0,Regular season
1988,0028700752,118,118,0,Regular season
1988,0028700762,111,111,0,Regular season
1988,0028700775,109,109,0,Regular season
1988,0028700785,103,103,0,Regular season
1988,0028700793,111,111,0,Regular season
1988,0028700803,116,116,0,Regular season
1988,0028700815,112,112,0,Regular season
1988,0028700821,94,94,0,Regular season
1988,0028700834,119,119,0,Regular season
1988,0028700844,131,131,0,Regular season
1988,0028700879,116,116,0,Regular season
1988,0028700882,100,100,0,Regular season
1988,0028700900,105,105,0,Regular season
1988,0028700910,121,121,0,Regular season
1988,0028700919,119,119,0,Regular season
1988,0028700928,103,103,0,Regular season
1988,0028700940,115,115,0,Regular season
1989,0028800009,94,94,0,Regular season
1989,0028800022,111,111,0,Regular season
1989,0028800030,117,117,0,Regular season
1989,0028800033,110,110,0,Regular season
1989,0028800046,97,97,0,Regular season
1989,0028800060,91,91,0,Regular season
1989,0028800067,120,120,0,Regular season
1989,0028800080,110,110,0,Regular season
1989,0028800089,115,115,0,Regular season
1989,0028800109,114,114,0,Regular season
1989,0028800123,97,97,0,Regular season
1989,0028800138,123,123,0,Regular season
1989,0028800150,99,99,0,Regular season
1989,0028800160,93,93,0,Regular season
1989,0028800181,113,113,0,Regular season
1989,0028800199,105,105,0,Regular season
1989,0028800204,89,89,0,Regular season
1989,0028800216,118,118,0,Regular season
1989,0028800228,111,111,0,Regular season
1989,0028800240,88,88,0,Regular season
1989,0028800260,100,100,0,Regular season
1989,0028800272,112,112,0,Regular season
1989,0028800277,116,116,0,Regular season
1989,0028800298,101,101,0,Regular season
1989,0028800317,96,96,0,Regular season
1989,0028800327,108,108,0,Regular season
1989,0028800338,101,101,0,Regular season
1989,0028800344,126,126,0,Regular season
1989,0028800361,98,98,0,Regular season
1989,0028800370,92,92,0,Regular season
1989,0028800391,104,104,0,Regular season
1989,0028800399,106,106,0,Regular season
1989,0028800414,104,104,0,Regular season
1989,0028800427,110,110,0,Regular season
1989,0028800438,103,103,0,Regular season
1989,0028800449,112,112,0,Regular season
1989,0028800464,107,107,0,Regular season
1989,0028800477,109,109,0,Regular season
1989,0028800481,108,108,0,Regular season
1989,0028800493,117,117,0,Regular season
1989,0028800519,98,98,0,Regular season
1989,0028800530,109,109,0,Regular season
1989,0028800540,98,98,0,Regular season
1989,0028800554,102,102,0,Regular season
1989,0028800561,118,118,0,Regular season
1989,0028800571,108,108,0,Regular season
1989,0028800580,98,98,0,Regular season
1989,0028800597,117,117,0,Regular season
1989,0028800620,108,108,0,Regular season
1989,0028800621,102,102,0,Regular season
1989,0028800640,130,130,0,Regular season
1989,0028800646,106,106,0,Regular season
1989,0028800659,95,95,0,Regular season
1989,0028800674,121,121,0,Regular season
1989,0028800697,102,102,0,Regular season
1989,0028800707,104,104,0,Regular season
1989,0028800718,88,88,0,Regular season
1989,0028800726,95,95,0,Regular season
1989,0028800747,105,105,0,Regular season
1989,0028800756,122,122,0,Regular season
1989,0028800774,91,91,0,Regular season
1989,0028800782,129,129,0,Regular season
1989,0028800791,103,103,0,Regular season
1989,0028800814,104,104,0,Regular season
1989,0028800816,112,112,0,Regular season
1989,0028800827,128,128,0,Regular season
1989,0028800841,111,111,0,Regular season
1989,0028800856,115,115,0,Regular season
1989,0028800864,106,106,0,Regular season
1989,0028800871,100,100,0,Regular season
1989,0028800884,106,106,0,Regular season
1989,0028800893,121,121,0,Regular season
1989,0028800907,108,108,0,Regular season
1989,0028800920,112,112,0,Regular season
1989,0028800931,100,100,0,Regular season
1989,0028800956,105,105,0,Regular season
1989,0028800958,111,111,0,Regular season
1989,0028800974,92,92,0,Regular season
1989,0028800983,104,104,0,Regular season
1989,0028800998,98,98,0,Regular season
1989,0028801004,115,115,0,Regular season
1989,0028801020,84,84,0,Regular season
1990,0028900009,124,124,0,Regular season
1990,0028900021,100,100,0,Regular season
1990,0028900028,117,117,0,Regular season
1990,0028900035,96,96,0,Regular season
1990,0028900049,107,107,0,Regular season
1990,0028900060,109,109,0,Regular season
1990,0028900072,96,96,0,Regular season
1990,0028900081,107,107,0,Regular season
1990,0028900111,110,110,0,Regular season
1990,0028900125,110,110,0,Regular season
1990,0028900134,95,95,0,Regular season
1990,0028900150,104,104,0,Regular season
1990,0028900158,96,96,0,Regular season
1990,0028900165,113,113,0,Regular season
1990,0028900202,114,114,0,Regular season
1990,0028900215,119,119,0,Regular season
1990,0028900232,104,104,0,Regular season
1990,0028900242,125,125,0,Regular season
1990,0028900250,105,105,0,Regular season
1990,0028900267,124,124,0,Regular season
1990,0028900287,115,115,0,Regular season
1990,0028900292,93,93,0,Regular season
1990,0028900303,109,109,0,Regular season
1990,0028900314,125,125,0,Regular season
1990,0028900329,104,104,0,Regular season
1990,0028900339,112,112,0,Regular season
1990,0028900359,101,101,0,Regular season
1990,0028900373,117,117,0,Regular season
1990,0028900386,93,93,0,Regular season
1990,0028900402,127,127,0,Regular season
1990,0028900410,111,111,0,Regular season
1990,0028900425,90,90,0,Regular season
1990,0028900434,113,113,0,Regular season
1990,0028900448,107,107,0,Regular season
1990,0028900464,117,117,0,Regular season
1990,0028900471,106,106,0,Regular season
1990,0028900491,132,132,0,Regular season
1990,0028900492,92,92,0,Regular season
1990,0028900510,117,117,0,Regular season
1990,0028900521,95,95,0,Regular season
1990,0028900538,109,109,0,Regular season
1990,0028900556,110,110,0,Regular season
1990,0028900558,121,121,0,Regular season
1990,0028900579,112,112,0,Regular season
1990,0028900593,111,111,0,Regular season
1990,0028900619,103,103,0,Regular season
1990,0028900625,98,98,0,Regular season
1990,0028900641,107,107,0,Regular season
1990,0028900648,129,129,0,Regular season
1990,0028900658,119,119,0,Regular season
1990,0028900675,111,111,0,Regular season
1990,0028900680,107,107,0,Regular season
1990,0028900710,113,113,0,Regular season
1990,0028900720,107,107,0,Regular season
1990,0028900740,106,106,0,Regular season
1990,0028900760,112,112,0,Regular season
1990,0028900772,118,118,0,Regular season
1990,0028900782,114,114,0,Regular season
1990,0028900796,94,94,0,Regular season
1990,0028900809,117,117,0,Regular season
1990,0028900833,111,111,0,Regular season
1990,0028900847,81,81,0,Regular season
1990,0028900861,114,114,0,Regular season
1990,0028900878,122,122,0,Regular season
1990,0028900889,99,99,0,Regular season
1990,0028900900,102,102,0,Regular season
1990,0028900910,113,113,0,Regular season
1990,0028900923,121,121,0,Regular season
1990,0028900931,117,117,0,Regular season
1990,0028900946,107,107,0,Regular season
1990,0028900959,111,111,0,Regular season
1990,0028900972,109,109,0,Regular season
1990,0028900985,111,111,0,Regular season
1990,0028900998,109,109,0,Regular season
1990,0028901025,107,107,0,Regular season
1990,0028901042,116,116,0,Regular season
1990,0028901045,103,103,0,Regular season
1990,0028901056,102,102,0,Regular season
1990,0028901065,111,111,0,Regular season
1990,0028901082,120,120,0,Regular season
1990,0028901092,116,116,0,Regular season
1990,0028901100,106,106,0,Regular season
1991,0029000009,116,116,0,Regular season
1991,0029000015,102,102,0,Regular season
1991,0029000036,108,108,0,Regular season
1991,0029000039,96,96,0,Regular season
1991,0029000053,120,120,0,Regular season
1991,0029000064,105,105,0,Regular season
1991,0029000082,84,84,0,Regular season
1991,0029000089,93,93,0,Regular season
1991,0029000111,116,116,0,Regular season
1991,0029000117,112,112,0,Regular season
1991,0029000135,107,107,0,Regular season
1991,0029000143,105,105,0,Regular season
1991,0029000154,151,151,0,Regular season
1991,0029000178,118,118,0,Regular season
1991,0029000190,124,124,0,Regular season
1991,0029000196,120,120,0,Regular season
1991,0029000213,155,155,0,Regular season
1991,0029000235,108,108,0,Regular season
1991,0029000247,101,101,0,Regular season
1991,0029000253,87,87,0,Regular season
1991,0029000279,128,128,0,Regular season
1991,0029000291,116,116,0,Regular season
1991,0029000297,112,112,0,Regular season
1991,0029000312,84,84,0,Regular season
1991,0029000324,114,114,0,Regular season
1991,0029000331,128,128,0,Regular season
1991,0029000342,98,98,0,Regular season
1991,0029000356,128,128,0,Regular season
1991,0029000375,116,116,0,Regular season
1991,0029000394,92,92,0,Regular season
1991,0029000413,108,108,0,Regular season
1991,0029000429,111,111,0,Regular season
1991,0029000438,107,107,0,Regular season
1991,0029000449,99,99,0,Regular season
1991,0029000464,106,106,0,Regular season
1991,0029000470,110,110,0,Regular season
1991,0029000485,99,99,0,Regular season
1991,0029000499,105,105,0,Regular season
1991,0029000510,117,117,0,Regular season
1991,0029000526,95,95,0,Regular season
1991,0029000537,108,108,0,Regular season
1991,0029000581,102,102,0,Regular season
1991,0029000587,101,101,0,Regular season
1991,0029000597,86,86,0,Regular season
1991,0029000606,108,108,0,Regular season
1991,0029000628,95,95,0,Regular season
1991,0029000638,122,122,0,Regular season
1991,0029000648,102,102,0,Regular season
1991,0029000667,99,99,0,Regular season
1991,0029000678,110,110,0,Regular season
1991,0029000686,118,118,0,Regular season
1991,0029000708,129,129,0,Regular season
1991,0029000715,129,129,0,Regular season
1991,0029000732,129,129,0,Regular season
1991,0029000749,109,109,0,Regular season
1991,0029000764,114,114,0,Regular season
1991,0029000778,104,104,0,Regular season
1991,0029000803,99,99,0,Regular season
1991,0029000816,122,122,0,Regular season
1991,0029000828,131,131,0,Regular season
1991,0029000831,102,102,0,Regular season
1991,0029000846,105,105,0,Regular season
1991,0029000854,102,102,0,Regular season
1991,0029000869,121,121,0,Regular season
1991,0029000886,129,129,0,Regular season
1991,0029000893,90,90,0,Regular season
1991,0029000905,133,133,0,Regular season
1991,0029000917,90,90,0,Regular season
1991,0029000940,128,128,0,Regular season
1991,0029000946,112,112,0,Regular season
1991,0029000962,132,132,0,Regular season
1991,0029000964,106,106,0,Regular season
1991,0029000984,101,101,0,Regular season
1991,0029000991,107,107,0,Regular season
1991,0029001002,111,111,0,Regular season
1991,0029001021,108,108,0,Regular season
1991,0029001022,101,101,0,Regular season
1991,0029001038,91,91,0,Regular season
1991,0029001056,103,103,0,Regular season
1991,0029001072,111,111,0,Regular season
1991,0029001087,115,115,0,Regular season
1991,0029001103,108,108,0,Regular season
1992,0029100004,110,110,0,Regular season
1992,0029100014,107,107,0,Regular season
1992,0029100027,110,110,0,Regular season
1992,0029100044,132,132,0,Regular season
1992,0029100056,108,108,0,Regular season
1992,0029100068,107,107,0,Regular season
1992,0029100082,110,110,0,Regular season
1992,0029100089,117,117,0,Regular season
1992,0029100103,114,114,0,Regular season
1992,0029100132,112,112,0,Regular season
1992,0029100143,112,112,0,Regular season
1992,0029100159,107,107,0,Regular season
1992,0029100173,116,116,0,Regular season
1992,0029100185,116,116,0,Regular season
1992,0029100200,118,118,0,Regular season
1992,0029100223,108,108,0,Regular season
1992,0029100236,114,114,0,Regular season
1992,0029100246,100,100,0,Regular season
1992,0029100253,108,108,0,Regular season
1992,0029100277,99,99,0,Regular season
1992,0029100287,113,113,0,Regular season
1992,0029100302,89,89,0,Regular season
1992,0029100328,115,115,0,Regular season
1992,0029100335,117,117,0,Regular season
1992,0029100351,121,121,0,Regular season
1992,0029100353,122,122,0,Regular season
1992,0029100377,127,127,0,Regular season
1992,0029100381,109,109,0,Regular season
1992,0029100399,108,108,0,Regular season
1992,0029100409,140,140,0,Regular season
1992,0029100428,102,102,0,Regular season
1992,0029100430,108,108,0,Regular season
1992,0029100447,105,105,0,Regular season
1992,0029100459,108,108,0,Regular season
1992,0029100469,103,103,0,Regular season
1992,0029100488,100,100,0,Regular season
1992,0029100492,102,102,0,Regular season
1992,0029100511,87,87,0,Regular season
1992,0029100524,108,108,0,Regular season
1992,0029100525,115,115,0,Regular season
1992,0029100545,117,117,0,Regular season
1992,0029100549,114,114,0,Regular season
1992,0029100560,104,104,0,Regular season
1992,0029100579,102,102,0,Regular season
1992,0029100587,107,107,0,Regular season
1992,0029100597,103,103,0,Regular season
1992,0029100608,123,123,0,Regular season
1992,0029100618,114,114,0,Regular season
1992,0029100637,133,133,0,Regular season
1992,0029100652,106,106,0,Regular season
1992,0029100669,99,99,0,Regular season
1992,0029100680,112,112,0,Regular season
1992,0029100693,112,112,0,Regular season
1992,0029100715,103,103,0,Regular season
1992,0029100718,105,105,0,Regular season
1992,0029100739,106,106,0,Regular season
1992,0029100747,122,122,0,Regular season
1992,0029100755,109,109,0,Regular season
1992,0029100776,111,111,0,Regular season
1992,0029100785,101,101,0,Regular season
1992,0029100799,113,113,0,Regular season
1992,0029100805,123,123,0,Regular season
1992,0029100820,103,103,0,Regular season
1992,0029100840,119,119,0,Regular season
1992,0029100862,112,112,0,Regular season
1992,0029100872,116,116,0,Regular season
1992,0029100883,90,90,0,Regular season
1992,0029100895,106,106,0,Regular season
1992,0029100909,108,108,0,Regular season
1992,0029100924,116,116,0,Regular season
1992,0029100950,126,126,0,Regular season
1992,0029100969,96,96,0,Regular season
1992,0029100980,100,100,0,Regular season
1992,0029100989,114,114,0,Regular season
1992,0029101006,86,86,0,Regular season
1992,0029101015,116,116,0,Regular season
1992,0029101038,108,108,0,Regular season
1992,0029101047,108,108,0,Regular season
1992,0029101062,100,100,0,Regular season
