loc_x,loc_y,shot_distance,shot_made,shot_type
-18,29,3,True,2PT
-15,26,3,True,2PT
112,239,26,True,3PT
-2,37,3,False,2PT
60,47,7,False,2PT
17,17,2,True,2PT
17,113,11,True,2PT
13,42,4,False,2PT
0,0,0,True,2PT
0,19,1,True,2PT
-50,22,5,True,2PT
-47,257,26,False,3PT
6,20,2,True,2PT
-98,21,10,False,2PT
-15,13,1,False,2PT
21,32,3,False,2PT
98,242,26,True,3PT
-10,27,2,True,2PT
240,20,24,False,3PT
-6,19,1,False,2PT
221,155,26,False,3PT
-222,126,25,False,3PT
-26,27,3,False,2PT
-6,30,3,True,2PT
82,250,26,True,3PT
64,241,24,False,3PT
39,46,6,False,2PT
45,42,6,True,2PT
-224,29,22,True,3PT
-21,27,3,False,2PT
-21,6,2,True,2PT
4,29,2,True,2PT
18,30,3,False,2PT
-9,14,1,False,2PT
143,248,28,False,3PT
10,24,2,True,2PT
-45,22,5,True,2PT
-7,30,3,True,2PT
-23,9,2,False,2PT
221,138,26,False,3PT
49,34,5,True,2PT
-116,234,26,False,3PT
-21,17,2,True,2PT
44,77,8,False,2PT
-210,140,25,False,3PT
9,10,1,True,2PT
140,226,26,True,3PT
-80,245,25,False,3PT
0,0,0,False,2PT
-206,172,26,False,3PT
-112,125,16,False,2PT
97,-1,9,True,2PT
-207,157,25,False,3PT
-92,233,25,False,3PT
-2,37,3,False,2PT
-40,59,7,True,2PT
-7,49,4,False,2PT
0,0,0,False,2PT
-233,13,23,False,3PT
221,17,22,True,3PT
120,225,25,False,3PT
-43,65,7,True,2PT
-38,58,6,False,2PT
-38,253,25,False,3PT
224,63,23,True,3PT
-18,6,1,True,2PT
102,232,25,False,3PT
-86,38,9,True,2PT
83,252,26,True,3PT
-197,196,27,True,3PT
-165,194,25,False,3PT
34,251,25,False,3PT
-233,-5,23,True,3PT
40,253,25,False,3PT
45,37,5,True,2PT
-80,62,10,True,2PT
26,13,2,False,2PT
228,68,23,True,3PT
80,244,25,False,3PT
36,257,25,False,3PT
150,207,25,False,3PT
-11,26,2,True,2PT
-27,69,7,False,2PT
0,0,0,True,2PT
32,29,4,False,2PT
-235,11,23,False,3PT
224,13,22,True,3PT
4,154,15,True,2PT
-4,38,3,True,2PT
-1,127,12,True,2PT
-147,223,26,True,3PT
-130,221,25,False,3PT
227,8,22,False,3PT
-5,104,10,True,2PT
-233,-3,23,False,3PT
-67,259,26,False,3PT
-234,70,24,False,3PT
69,32,7,True,2PT
39,25,4,False,2PT
110,227,25,True,3PT
-27,12,2,True,2PT
15,61,6,False,2PT
-235,-10,23,False,3PT
50,57,7,True,2PT
175,188,25,False,3PT
-45,26,5,False,2PT
-32,14,3,True,2PT
59,58,8,True,2PT
-25,74,7,False,2PT
15,267,26,True,3PT
10,136,13,False,2PT
38,116,12,False,2PT
-232,-7,23,True,3PT
20,31,3,True,2PT
-105,236,25,False,3PT
-47,32,5,False,2PT
26,35,4,True,2PT
228,-1,22,False,3PT
59,63,8,False,2PT
36,26,4,True,2PT
-227,-2,22,True,3PT
50,255,25,False,3PT
45,32,5,False,2PT
45,255,25,True,3PT
69,271,27,False,3PT
-192,158,24,False,3PT
58,260,26,True,3PT
-27,26,3,True,2PT
42,31,5,False,2PT
114,232,25,False,3PT
-232,79,24,True,3PT
-44,26,5,True,2PT
62,108,12,False,2PT
-99,256,27,True,3PT
-45,35,5,False,2PT
-1,234,23,False,2PT
26,258,25,True,3PT
91,248,26,True,3PT
-28,13,3,False,2PT
-103,27,10,False,2PT
-224,6,22,False,3PT
70,82,10,True,2PT
7,42,4,False,2PT
0,0,0,False,2PT
33,10,3,False,2PT
21,245,24,False,3PT
4,129,12,True,2PT
-5,61,6,True,2PT
-140,200,24,False,3PT
-18,14,2,True,2PT
55,37,6,True,2PT
-2,37,3,False,2PT
22,20,2,True,2PT
43,21,4,True,2PT
-13,77,7,False,2PT
-39,269,27,False,3PT
89,240,25,True,3PT
67,276,28,False,3PT
167,212,26,False,3PT
241,25,24,False,3PT
235,7,23,False,3PT
-223,11,22,True,3PT
-32,116,12,False,2PT
54,69,8,False,2PT
-6,16,1,False,2PT
126,232,26,False,3PT
4,21,2,True,2PT
-141,81,16,True,2PT
38,21,4,False,2PT
0,0,0,True,2PT
-129,225,25,False,3PT
221,141,26,True,3PT
-159,205,25,True,3PT
33,12,3,True,2PT
-78,280,29,True,3PT
-37,67,7,False,2PT
230,17,23,True,3PT
43,260,26,True,3PT
20,107,10,False,2PT
-28,259,26,True,3PT
-151,225,27,False,3PT
43,57,7,False,2PT
-49,275,27,False,3PT
13,65,6,True,2PT
200,181,26,False,3PT
-94,251,26,True,3PT
-224,16,22,True,3PT
6,50,5,True,2PT
196,169,25,False,3PT
0,0,0,False,2PT
136,221,25,True,3PT
-201,143,24,True,3PT
-164,81,18,False,2PT
-15,18,2,True,2PT
12,10,1,True,2PT
50,31,5,False,2PT
34,12,3,True,2PT
239,22,24,False,3PT
0,0,0,True,2PT
33,39,5,False,2PT
36,131,13,True,2PT
-54,57,7,False,2PT
-105,239,26,False,3PT
243,16,24,False,3PT
0,0,0,False,2PT
186,190,26,False,3PT
92,49,10,True,2PT
96,241,25,True,3PT
-60,65,8,False,2PT
119,197,23,True,2PT
-225,22,22,False,3PT
4,96,9,True,2PT
-188,176,25,False,3PT
227,92,24,True,3PT
-32,10,3,True,2PT
-59,95,11,True,2PT
-5,8,0,True,2PT
225,40,22,False,3PT
114,3,11,False,2PT
131,215,25,False,3PT
75,241,25,True,3PT
-140,215,25,True,3PT
-27,17,3,True,2PT
225,34,22,False,3PT
45,256,25,False,3PT
-48,19,5,True,2PT
222,45,22,False,3PT
16,27,3,False,2PT
-6,268,26,False,3PT
-232,129,26,True,3PT
-4,32,3,True,2PT
-38,13,4,True,2PT
23,19,2,False,2PT
-36,6,3,True,2PT
126,142,18,True,2PT
-240,-15,24,False,3PT
116,232,25,False,3PT
-238,11,23,True,3PT
-9,14,1,True,2PT
219,121,25,False,3PT
5,64,6,True,2PT
-235,34,23,False,3PT
-243,6,24,False,3PT
225,27,22,False,3PT
234,31,23,False,3PT
221,117,25,False,3PT
36,253,25,False,3PT
137,219,25,False,3PT
-7,62,6,True,2PT
34,31,4,True,2PT
39,268,27,False,3PT
-1,50,5,False,2PT
-22,99,10,False,2PT
-241,64,24,False,3PT
125,256,28,False,3PT
-40,78,8,True,2PT
176,224,28,True,3PT
0,9,0,True,2PT
-6,40,4,False,2PT
-44,255,25,True,3PT
-157,81,17,True,2PT
71,36,7,False,2PT
-148,232,27,False,3PT
-96,243,26,True,3PT
-12,267,26,False,3PT
147,210,25,True,3PT
221,52,22,False,3PT
5,85,8,False,2PT
-13,254,25,True,3PT
-64,38,7,True,2PT
40,20,4,True,2PT
-232,16,23,False,3PT
-234,17,23,False,3PT
224,26,22,False,3PT
227,76,23,False,3PT
1,88,8,True,2PT
-16,79,8,False,2PT
-237,39,24,True,3PT
146,204,25,False,3PT
223,10,22,True,3PT
228,32,23,False,3PT
18,12,2,False,2PT
225,88,24,True,3PT
-20,25,3,True,2PT
-157,301,33,False,3PT
223,89,24,False,3PT
-12,2,1,True,2PT
-132,231,26,True,3PT
-233,39,23,False,3PT
-124,235,26,False,3PT
1,11,1,True,2PT
225,34,22,True,3PT
-9,6,1,True,2PT
-121,246,27,False,3PT
-210,143,25,False,3PT
-16,2,1,True,2PT
-28,102,10,True,2PT
-65,57,8,True,2PT
-9,4,0,True,2PT
-235,32,23,False,3PT
-27,111,11,True,2PT
-232,26,23,True,3PT
44,15,4,False,2PT
-183,176,25,True,3PT
-37,20,4,False,2PT
150,200,25,True,3PT
49,33,5,False,2PT
227,27,22,True,3PT
-227,16,22,True,3PT
-5,141,14,True,2PT
227,100,24,False,3PT
-44,6,4,False,2PT
-219,124,25,True,3PT
-148,205,25,True,3PT
-83,88,12,False,2PT
9,8,1,True,2PT
224,126,25,False,3PT
59,43,7,False,2PT
-5,9,1,True,2PT
-51,73,8,True,2PT
-55,252,25,True,3PT
-229,16,22,True,3PT
-6,-4,0,True,2PT
-10,-10,1,False,2PT
184,183,25,False,3PT
156,206,25,False,3PT
-47,16,4,False,2PT
142,264,29,False,3PT
0,0,0,False,2PT
-17,31,3,False,2PT
0,300,30,True,3PT
17,257,25,False,3PT
17,5,1,True,2PT
89,241,25,False,3PT
-225,0,22,True,3PT
-17,13,2,True,2PT
-217,92,23,True,2PT
-227,4,22,False,3PT
0,0,0,True,2PT
27,1,2,True,2PT
66,140,15,False,2PT
50,62,7,False,2PT
5,174,17,False,2PT
110,235,25,False,3PT
-28,10,2,False,2PT
9,17,1,True,2PT
22,25,3,False,2PT
-221,119,25,False,3PT
134,222,25,False,3PT
13,25,2,True,2PT
-228,40,23,False,3PT
27,20,3,False,2PT
2,63,6,False,2PT
53,146,15,False,2PT
-203,168,26,True,3PT
-223,125,25,True,3PT
32,35,4,True,2PT
10,257,25,False,3PT
223,35,22,True,3PT
-227,50,23,False,3PT
-1,8,0,False,2PT
75,34,8,True,2PT
-104,229,25,False,3PT
-11,13,1,False,2PT
0,0,0,False,2PT
-38,58,6,True,2PT
0,0,0,False,2PT
0,0,0,True,2PT
54,108,12,True,2PT
9,10,1,False,2PT
0,0,0,True,2PT
-4,6,0,True,2PT
15,14,2,False,2PT
2,5,0,True,2PT
110,222,24,False,3PT
-199,151,24,False,3PT
7,0,0,True,2PT
4,-10,1,True,2PT
10,10,1,True,2PT
4,-2,0,False,2PT
0,0,0,True,2PT
-230,-8,23,False,3PT
-2,11,1,False,2PT
-154,192,24,True,3PT
78,126,14,True,2PT
-151,57,16,False,2PT
-172,179,24,False,3PT
127,218,25,True,3PT
-31,9,3,False,2PT
36,66,7,True,2PT
6,-7,0,True,2PT
-228,-13,22,False,3PT
-229,10,22,False,3PT
9,9,1,False,2PT
53,239,24,False,3PT
-5,62,6,False,2PT
-142,218,26,False,3PT
0,0,0,True,2PT
-243,-15,24,False,3PT
-39,52,6,False,2PT
229,-6,22,False,3PT
-61,4,6,False,2PT
-229,-12,22,True,3PT
85,235,24,False,3PT
83,250,26,False,3PT
-12,-1,1,True,2PT
80,6,8,False,2PT
-7,281,28,False,3PT
230,11,23,False,3PT
-6,-4,0,True,2PT
-80,126,14,True,2PT
-10,80,8,True,2PT
127,230,26,True,3PT
-157,226,27,False,3PT
-180,196,26,False,3PT
-16,269,26,False,3PT
225,71,23,False,3PT
22,27,3,False,2PT
-233,26,23,True,3PT
167,193,25,False,3PT
-7,94,9,True,2PT
29,23,3,False,2PT
7,18,1,False,2PT
222,55,22,False,3PT
-4,10,1,True,2PT
1,74,7,True,2PT
-12,309,30,False,3PT
-7,13,1,True,2PT
-21,20,2,True,2PT
-151,232,27,False,3PT
0,265,26,True,3PT
18,23,2,False,2PT
-15,33,3,False,2PT
-4,71,7,False,2PT
229,-4,22,False,3PT
-228,74,23,True,3PT
165,188,25,True,3PT
7,23,2,True,2PT
-13,78,7,False,2PT
9,21,2,True,2PT
103,237,25,False,3PT
7,11,1,False,2PT
0,0,0,False,2PT
-65,272,27,False,3PT
-132,241,27,False,3PT
-21,89,9,True,2PT
-130,251,28,True,3PT
-232,12,23,True,3PT
-135,238,27,False,3PT
-2,75,7,True,2PT
-173,215,27,True,3PT
-83,96,12,False,2PT
-17,96,9,False,2PT
-110,258,28,False,3PT
11,16,1,True,2PT
36,260,26,False,3PT
-16,8,1,True,2PT
18,5,1,True,2PT
-4,20,2,True,2PT
-173,183,25,False,3PT
210,153,25,False,3PT
1,6,0,True,2PT
-205,163,26,False,3PT
-9,43,4,True,2PT
-2,17,1,True,2PT
-232,-5,23,True,3PT
51,254,25,False,3PT
126,222,25,False,3PT
-167,201,26,True,3PT
114,235,26,False,3PT
28,44,5,False,2PT
96,233,25,False,3PT
-7,6,0,True,2PT
-233,-5,23,True,3PT
-232,17,23,True,3PT
175,197,26,False,3PT
-228,-16,22,True,3PT
-92,273,28,False,3PT
11,-4,1,True,2PT
-22,11,2,False,2PT
232,64,24,False,3PT
229,-5,22,False,3PT
-78,254,26,False,3PT
-92,257,27,False,3PT
-82,246,25,False,3PT
-18,2,1,False,2PT
11,4,1,True,2PT
-233,-8,23,True,3PT
-190,115,22,True,2PT
4,1,0,True,2PT
11,8,1,True,2PT
-1,258,25,True,3PT
-216,134,25,False,3PT
-227,13,22,True,3PT
12,2,1,True,2PT
-75,254,26,True,3PT
151,209,25,False,3PT
-108,243,26,True,3PT
-7,31,3,False,2PT
39,36,5,False,2PT
2,256,25,False,3PT
-235,8,23,False,3PT
1,264,26,True,3PT
-114,220,24,False,3PT
229,31,23,True,3PT
194,171,25,False,3PT
-91,226,24,True,3PT
159,210,26,True,3PT
10,288,28,False,3PT
20,5,2,True,2PT
-17,-7,1,True,2PT
221,134,25,False,3PT
4,277,27,False,3PT
13,21,2,True,2PT
-48,243,24,False,3PT
2,62,6,False,2PT
-15,248,24,True,3PT
-228,-12,22,False,3PT
10,6,1,True,2PT
15,4,1,True,2PT
18,3,1,True,2PT
234,32,23,True,3PT
157,224,27,False,3PT
-6,-2,0,True,2PT
228,15,22,True,3PT
165,194,25,False,3PT
20,-2,2,False,2PT
-206,129,24,True,3PT
31,10,3,False,2PT
-96,240,25,False,3PT
18,3,1,True,2PT
-96,236,25,True,3PT
-217,134,25,False,3PT
-81,246,25,True,3PT
12,-6,1,True,2PT
38,29,4,True,2PT
-1,25,2,False,2PT
-89,240,25,False,3PT
-9,42,4,True,2PT
-5,18,1,True,2PT
-40,264,26,True,3PT
25,20,3,False,2PT
113,225,25,False,3PT
-38,55,6,True,2PT
5,194,19,False,2PT
-53,264,26,False,3PT
-31,13,3,False,2PT
-7,5,0,False,2PT
-64,278,28,True,3PT
16,20,2,False,2PT
0,0,0,True,2PT
34,13,3,True,2PT
-239,4,23,True,3PT
18,1,1,True,2PT
-108,113,15,False,2PT
16,263,26,False,3PT
17,269,26,True,3PT
-116,264,28,False,3PT
-145,218,26,True,3PT
17,17,2,False,2PT
-195,197,27,False,3PT
-31,257,25,False,3PT
88,28,9,False,2PT
-71,22,7,False,2PT
16,18,2,True,2PT
113,232,25,True,3PT
22,16,2,True,2PT
-233,34,23,True,3PT
12,18,2,False,2PT
103,238,25,True,3PT
16,8,1,False,2PT
28,38,4,False,2PT
26,8,2,False,2PT
-28,16,3,True,2PT
9,257,25,False,3PT
-229,47,23,False,3PT
235,12,23,False,3PT
175,180,25,False,3PT
214,147,25,True,3PT
-27,23,3,False,2PT
6,73,7,False,2PT
-120,249,27,True,3PT
4,122,12,True,2PT
199,187,27,False,3PT
-217,122,24,True,3PT
-22,9,2,False,2PT
-4,24,2,False,2PT
-74,24,7,False,2PT
37,-5,3,True,2PT
-1,9,0,True,2PT
-53,67,8,False,2PT
-188,161,24,False,3PT
208,174,27,True,3PT
-28,25,3,False,2PT
47,52,7,True,2PT
208,173,27,True,3PT
-232,-15,23,False,3PT
44,84,9,False,2PT
113,94,14,True,2PT
-54,13,5,False,2PT
47,95,10,True,2PT
5,108,10,True,2PT
-202,78,21,True,2PT
15,48,5,False,2PT
-28,8,2,False,2PT
7,5,0,True,2PT
-244,25,24,False,3PT
20,15,2,True,2PT
-99,241,26,False,3PT
1,47,4,True,2PT
-31,253,25,False,3PT
228,88,24,False,3PT
-2,51,5,True,2PT
118,22,12,True,2PT
214,120,24,True,3PT
85,68,10,True,2PT
103,11,10,True,2PT
225,127,25,False,3PT
-235,-7,23,False,3PT
-45,53,6,False,2PT
27,41,4,False,2PT
-91,222,23,False,3PT
-6,31,3,False,2PT
-15,56,5,False,2PT
21,11,2,True,2PT
-131,77,15,True,2PT
13,260,26,True,3PT
91,241,25,True,3PT
-15,10,1,True,2PT
-6,5,0,False,2PT
-7,147,14,False,2PT
43,53,6,True,2PT
-199,161,25,False,3PT
-10,263,26,False,3PT
-163,189,24,True,3PT
-21,11,2,False,2PT
69,8,6,False,2PT
-2,8,0,False,2PT
61,77,9,True,2PT
2,258,25,True,3PT
228,9,22,False,3PT
228,14,22,True,3PT
-34,13,3,False,2PT
-98,105,14,False,2PT
-10,109,10,False,2PT
223,108,24,False,3PT
-53,137,14,True,2PT
-10,167,16,False,2PT
20,13,2,True,2PT
224,31,22,True,3PT
-31,9,3,False,2PT
-147,205,25,False,3PT
29,37,4,True,2PT
-10,131,13,False,2PT
12,4,1,True,2PT
-21,8,2,True,2PT
-214,117,24,False,3PT
-42,150,15,False,2PT
227,83,24,True,3PT
21,8,2,True,2PT
-202,168,26,False,3PT
-42,87,9,True,2PT
6,110,11,False,2PT
-227,25,22,False,3PT
-229,13,22,True,3PT
-142,206,25,False,3PT
9,11,1,True,2PT
4,11,1,True,2PT
-26,52,5,False,2PT
15,1,1,False,2PT
37,28,4,False,2PT
-5,18,1,True,2PT
170,186,25,False,3PT
-5,21,2,True,2PT
5,21,2,True,2PT
-174,191,25,True,3PT
-221,-1,22,False,3PT
11,22,2,False,2PT
0,0,0,True,2PT
33,23,4,True,2PT
6,17,1,True,2PT
15,18,2,True,2PT
-13,2,1,True,2PT
-28,75,8,False,2PT
-221,62,22,False,3PT
-223,38,22,True,3PT
-179,179,25,False,3PT
92,243,25,True,3PT
12,17,2,True,2PT
-132,206,24,False,3PT
7,23,2,False,2PT
-10,18,2,False,2PT
5,29,2,False,2PT
-170,212,27,True,3PT
45,58,7,False,2PT
-157,205,25,False,3PT
-17,71,7,True,2PT
-174,202,26,True,3PT
15,15,2,True,2PT
-225,39,22,True,3PT
-130,227,26,False,3PT
-145,231,27,True,3PT
224,23,22,False,3PT
11,83,8,False,2PT
0,0,0,True,2PT
-157,207,25,False,3PT
-221,21,22,False,3PT
0,41,4,True,2PT
-194,185,26,True,3PT
-197,180,26,False,3PT
-1,270,27,False,3PT
0,0,0,True,2PT
33,17,3,True,2PT
154,219,26,False,3PT
15,9,1,False,2PT
4,13,1,False,2PT
0,0,0,True,2PT
-129,224,25,False,3PT
-80,26,8,False,2PT
-4,9,0,True,2PT
-13,17,2,False,2PT
0,0,0,False,2PT
-228,94,24,True,3PT
82,80,11,False,2PT
11,67,6,True,2PT
20,258,25,False,3PT
-11,1,1,True,2PT
10,4,1,False,2PT
-66,5,6,False,2PT
118,230,25,True,3PT
-211,147,25,False,3PT
7,267,26,False,3PT
-229,-15,22,False,3PT
-239,-23,24,False,3PT
-5,46,4,False,2PT
141,206,24,False,3PT
2,-10,1,True,2PT
5,-6,0,True,2PT
-12,-11,1,False,2PT
-7,6,0,False,2PT
228,0,22,False,3PT
-126,205,24,False,3PT
-39,1,3,False,2PT
28,45,5,True,2PT
-4,11,1,True,2PT
238,-5,23,False,3PT
-28,43,5,False,2PT
-11,72,7,False,2PT
-10,-10,1,False,2PT
-2,-7,0,True,2PT
234,56,24,False,3PT
-72,239,24,False,3PT
-7,0,0,True,2PT
5,-11,1,True,2PT
59,25,6,True,2PT
-56,4,5,True,2PT
-72,237,24,False,3PT
-4,71,7,True,2PT
-7,20,2,True,2PT
-25,68,7,False,2PT
-233,70,24,True,3PT
59,265,27,False,3PT
-16,90,9,True,2PT
-48,36,6,True,2PT
221,-25,22,True,3PT
-6,20,2,True,2PT
10,18,2,True,2PT
-20,283,28,False,3PT
-13,21,2,False,2PT
-110,199,22,False,2PT
-12,23,2,True,2PT
141,218,25,True,3PT
9,20,2,True,2PT
-18,88,8,False,2PT
20,29,3,False,2PT
152,216,26,False,3PT
-131,243,27,False,3PT
-20,31,3,False,2PT
5,23,2,True,2PT
2,22,2,True,2PT
-141,241,27,False,3PT
-159,225,27,False,3PT
-9,33,3,False,2PT
237,0,23,False,3PT
-12,86,8,True,2PT
221,-4,22,True,3PT
-9,22,2,True,2PT
0,29,2,False,2PT
-141,241,27,False,3PT
-49,43,6,True,2PT
6,12,1,False,2PT
0,0,0,True,2PT
-18,36,4,False,2PT
-40,130,13,True,2PT
-12,23,2,True,2PT
-18,46,4,False,2PT
25,28,3,False,2PT
86,256,27,False,3PT
-6,26,2,True,2PT
114,238,26,True,3PT
0,27,2,False,2PT
-151,13,15,True,2PT
1,21,2,False,2PT
97,246,26,False,3PT
-195,190,27,True,3PT
47,267,27,False,3PT
-1,25,2,True,2PT
4,33,3,False,2PT
-143,227,26,True,3PT
-4,16,1,True,2PT
-2,120,12,False,2PT
223,-19,22,False,3PT
118,84,14,False,2PT
-1,21,2,False,2PT
16,269,26,True,3PT
-12,76,7,False,2PT
1,15,1,True,2PT
16,22,2,False,2PT
228,2,22,False,3PT
222,65,23,True,3PT
-162,237,28,False,3PT
225,-6,22,True,3PT
-234,21,23,True,3PT
18,164,16,False,2PT
-137,238,27,True,3PT
-7,73,7,False,2PT
-167,221,27,False,3PT
-206,416,46,False,3PT
-4,18,1,True,2PT
-17,267,26,False,3PT
-33,54,6,True,2PT
233,2,23,True,3PT
-4,23,2,True,2PT
-1,22,2,False,2PT
225,117,25,False,3PT
-114,252,27,False,3PT
-9,55,5,True,2PT
225,-8,22,False,3PT
-2,28,2,True,2PT
-233,41,23,False,3PT
7,17,1,True,2PT
-135,241,27,True,3PT
-12,0,1,True,2PT
-197,167,25,False,3PT
-26,1,2,False,2PT
11,-2,1,False,2PT
22,27,3,True,2PT
189,220,29,False,3PT
-44,29,5,True,2PT
-65,37,7,True,2PT
-82,-6,8,True,2PT
-150,194,24,True,3PT
13,1,1,True,2PT
-129,-2,12,True,2PT
142,246,28,False,3PT
161,188,24,False,3PT
233,84,24,True,3PT
-7,0,0,True,2PT
-238,51,24,False,3PT
-168,299,34,False,3PT
-18,-5,1,False,2PT
9,5,1,True,2PT
-238,-10,23,False,3PT
107,240,26,True,3PT
4,69,6,False,2PT
22,247,24,False,3PT
62,79,10,False,2PT
-34,5,3,False,2PT
5,5,0,True,2PT
145,199,24,False,3PT
-38,27,4,False,2PT
-235,-18,23,True,3PT
23,258,25,False,3PT
-4,57,5,False,2PT
0,0,0,True,2PT
10,3,1,False,2PT
0,0,0,False,2PT
5,3,0,False,2PT
-23,96,9,False,2PT
-91,160,18,True,2PT
-233,-5,23,False,3PT
-129,231,26,False,3PT
-1,12,1,True,2PT
-15,118,11,True,2PT
9,5,1,True,2PT
-25,23,3,False,2PT
2,7,0,True,2PT
-237,-9,23,False,3PT
-10,16,1,True,2PT
-18,274,27,False,3PT
-12,4,1,True,2PT
213,128,24,True,3PT
-11,38,3,False,2PT
-32,46,5,False,2PT
16,7,1,True,2PT
6,262,26,False,3PT
-165,188,25,False,3PT
26,256,25,True,3PT
-18,165,16,False,2PT
53,8,5,False,2PT
-5,85,8,False,2PT
-185,169,25,True,3PT
-152,201,25,False,3PT
-18,42,4,True,2PT
-18,39,4,False,2PT
20,5,2,False,2PT
-89,237,25,False,3PT
37,12,3,True,2PT
13,0,1,True,2PT
-5,13,1,False,2PT
83,110,13,False,2PT
-18,13,2,False,2PT
176,-9,17,False,2PT
227,11,22,False,3PT
-23,254,25,True,3PT
16,15,2,True,2PT
-27,133,13,True,2PT
-132,249,28,False,3PT
1,4,0,True,2PT
0,10,1,True,2PT
-16,12,2,False,2PT
0,0,0,False,2PT
-65,262,26,False,3PT
-27,43,5,False,2PT
-176,197,26,False,3PT
17,272,27,False,3PT
-11,3,1,True,2PT
61,11,6,False,2PT
10,6,1,False,2PT
243,26,24,False,3PT
202,177,26,False,3PT
-221,8,22,False,3PT
-229,4,22,False,3PT
185,178,25,True,3PT
157,218,26,True,3PT
175,192,25,False,3PT
10,78,7,False,2PT
-12,8,1,False,2PT
-145,194,24,False,3PT
10,3,1,True,2PT
11,3,1,True,2PT
-170,180,24,True,3PT
-156,201,25,True,3PT
125,222,25,True,3PT
137,240,27,False,3PT
2,0,0,True,2PT
59,26,6,False,2PT
13,10,1,False,2PT
-109,227,25,False,3PT
-156,203,25,False,3PT
0,0,0,False,2PT
0,0,0,False,2PT
-16,9,1,True,2PT
-115,-11,11,False,2PT
-5,74,7,False,2PT
-154,208,25,True,3PT
-7,272,27,False,3PT
-104,230,25,False,3PT
-156,194,24,False,3PT
-7,8,1,True,2PT
20,8,2,False,2PT
-55,50,7,False,2PT
-55,248,25,False,3PT
-235,-10,23,True,3PT
189,178,25,False,3PT
-228,-17,22,False,3PT
-7,0,0,True,2PT
-4,-7,0,False,2PT
-103,242,26,False,3PT
-102,4,10,True,2PT
-2,12,1,True,2PT
-13,15,1,True,2PT
225,-8,22,True,3PT
7,23,2,False,2PT
17,11,2,True,2PT
157,196,25,True,3PT
-2,0,0,False,2PT
234,-13,23,False,3PT
-107,268,28,False,3PT
229,-1,22,False,3PT
9,7,1,True,2PT
-17,273,27,False,3PT
-13,264,26,True,3PT
-131,222,25,True,3PT
11,12,1,True,2PT
0,20,2,False,2PT
235,-9,23,False,3PT
2,-9,0,True,2PT
21,13,2,False,2PT
-229,-4,22,True,3PT
-13,12,1,True,2PT
18,189,18,False,2PT
-15,6,1,True,2PT
11,8,1,False,2PT
0,0,0,True,2PT
86,233,24,False,3PT
-108,259,28,False,3PT
-152,226,27,False,3PT
-129,228,26,False,3PT
-10,263,26,False,3PT
0,0,0,True,2PT
62,209,21,True,2PT
-10,10,1,True,2PT
-13,13,1,True,2PT
179,185,25,True,3PT
-21,41,4,False,2PT
-6,262,26,False,3PT
-9,10,1,True,2PT
-131,57,14,False,2PT
44,48,6,False,2PT
0,0,0,True,2PT
130,214,25,False,3PT
-12,252,25,False,3PT
-11,12,1,True,2PT
7,8,1,True,2PT
233,16,23,False,3PT
180,183,25,True,3PT
124,227,25,False,3PT
22,72,7,True,2PT
93,237,25,True,3PT
7,8,1,True,2PT
5,3,0,True,2PT
129,224,25,True,3PT
4,8,0,True,2PT
-221,-11,22,True,3PT
2,18,1,False,2PT
-5,3,0,True,2PT
-6,5,0,True,2PT
-2,-2,0,True,2PT
183,178,25,False,3PT
-156,198,25,False,3PT
112,226,25,False,3PT
-28,250,25,False,3PT
-10,42,4,True,2PT
4,8,0,True,2PT
-9,10,1,False,2PT
-132,211,24,False,3PT
4,162,16,False,2PT
-37,252,25,True,3PT
-227,-13,22,False,3PT
-9,85,8,True,2PT
12,8,1,True,2PT
7,8,1,True,2PT
1,6,0,True,2PT
40,82,9,False,2PT
-44,58,7,False,2PT
132,229,26,True,3PT
233,11,23,False,3PT
28,38,4,True,2PT
16,36,3,False,2PT
0,0,0,True,2PT
-5,8,0,True,2PT
-4,77,7,True,2PT
-5,9,1,True,2PT
15,253,25,True,3PT
-2,66,6,False,2PT
130,236,26,True,3PT
92,55,10,False,2PT
-113,233,25,False,3PT
137,238,27,False,3PT
-168,269,31,False,3PT
-114,231,25,False,3PT
-205,162,26,True,3PT
12,4,1,False,2PT
0,0,0,True,2PT
9,67,6,False,2PT
-17,76,7,True,2PT
5,12,1,False,2PT
-143,228,26,True,3PT
5,15,1,True,2PT
-32,118,12,False,2PT
-64,60,8,False,2PT
235,7,23,True,3PT
153,225,27,False,3PT
-66,78,10,False,2PT
-218,134,25,False,3PT
-152,212,26,True,3PT
235,90,25,False,3PT
-56,269,27,True,3PT
-234,15,23,True,3PT
53,102,11,True,2PT
-94,244,26,True,3PT
-75,259,26,True,3PT
1,10,1,True,2PT
51,12,5,False,2PT
-6,13,1,True,2PT
-4,17,1,True,2PT
168,195,25,False,3PT
-197,181,26,False,3PT
18,8,1,False,2PT
9,13,1,False,2PT
13,5,1,True,2PT
113,295,31,False,3PT
223,128,25,False,3PT
2,10,1,True,2PT
4,16,1,False,2PT
120,228,25,True,3PT
229,34,23,True,3PT
-229,122,25,False,3PT
230,2,23,True,3PT
-212,147,25,True,3PT
238,4,23,False,3PT
192,174,25,False,3PT
-113,111,15,False,2PT
-107,60,12,True,2PT
10,16,1,True,2PT
31,128,13,True,2PT
-7,24,2,False,2PT
234,104,25,False,3PT
4,8,0,True,2PT
10,-1,1,True,2PT
