player_id,player_name,season,gp,fgm,fga,fg3m,pts,efg_pct,league_efg_pct,relative_efg_pp,fga_per_game,pts_per_game
1630172,Patrick Williams,2021-22,17,16,35,2.0,34,48.57142857142857,44.56810631229236,4.003322259136212,2.0588235294117645,2.0
1627835,Paul Zipser,2016-17,44,16,53,0.0,32,30.18867924528302,43.65074776441566,-13.462068519132643,1.2045454545454546,0.7272727272727273
202696,Nikola Vučević,2025-26,48,16,39,0.0,32,41.02564102564103,45.86236342111903,-4.836722395477999,0.8125,0.6666666666666666
203200,Justin Holiday,2015-16,27,15,51,2.0,32,31.372549019607842,42.290779302729135,-10.918230283121293,1.8888888888888888,1.1851851851851851
203477,Isaiah Canaan,2016-17,39,14,49,4.0,32,32.6530612244898,43.65074776441566,-10.997686539925866,1.2564102564102564,0.8205128205128205
203930,Sean Kilpatrick,2017-18,9,13,33,5.0,31,46.96969696969697,43.87359587559035,3.096101094106622,3.6666666666666665,3.4444444444444446
201152,Thaddeus Young,2019-20,64,13,48,5.0,31,32.291666666666664,44.60663139185683,-12.314964725190165,0.75,0.484375
1641824,Matas Buzelis,2024-25,80,12,37,7.0,31,41.891891891891895,45.88246943809301,-3.9905775462011164,0.4625,0.3875
1626171,Bobby Portis Jr.,2015-16,62,15,71,0.0,30,21.12676056338028,42.290779302729135,-21.164018739348855,1.1451612903225807,0.4838709677419355
1627853,Ryan Arcidiacono,2020-21,44,13,36,3.0,29,40.27777777777778,45.71173913914315,-5.43396136136537,0.8181818181818182,0.6590909090909091
1629014,Anfernee Simons,2025-26,6,12,33,5.0,29,43.93939393939394,45.86236342111903,-1.9229694817250902,5.5,4.833333333333333
1629659,Talen Horton-Tucker,2024-25,58,11,39,7.0,29,37.17948717948718,45.88246943809301,-8.702982258605829,0.6724137931034483,0.5
201565,Derrick Rose,2013-14,10,12,50,4.0,28,28.0,41.826373905317936,-13.826373905317936,5.0,2.8
1628470,Torrey Craig,2023-24,53,10,21,6.0,26,61.904761904761905,46.340288329689066,15.564473575072839,0.39622641509433965,0.49056603773584906
1627835,Paul Zipser,2017-18,54,12,58,1.0,25,21.551724137931036,43.87359587559035,-22.32187173765931,1.0740740740740742,0.46296296296296297
1628374,Lauri Markkanen,2019-20,50,10,36,5.0,25,34.72222222222222,44.60663139185683,-9.884409169634608,0.72,0.5
201577,Robin Lopez,2016-17,81,12,30,0.0,24,40.0,43.65074776441566,-3.6507477644156623,0.37037037037037035,0.2962962962962963
1626171,Bobby Portis Jr.,2018-19,22,12,28,0.0,24,42.857142857142854,43.77332130793853,-0.9161784507956767,1.2727272727272727,1.0909090909090908
1627739,Kris Dunn,2019-20,51,10,46,4.0,24,26.08695652173913,44.60663139185683,-18.5196748701177,0.9019607843137255,0.47058823529411764
201577,Robin Lopez,2017-18,64,11,38,1.0,23,30.263157894736842,43.87359587559035,-13.610437980853504,0.59375,0.359375
