player_id,player_name,season,gp,fgm,fga,pts,efg_pct,league_efg_pct,relative_efg_pp,fga_per_game,pts_per_game,league_fga_per_game,relative_fga_per_game,league_pts_per_game,relative_pts_per_game,fg3m,fg3a_low,fg3a_high,raw_fg3a_missing,official_3pa_excess,fg3a,league_3p_pct_low,league_3p_pct_high,relative_3p_pp_high,league_3pa_per_game_high,relative_3pa_per_game_low
1627835,Paul Zipser,2016-17,44,33,90.0,99,36.666666666666664,37.07394452127227,-0.40727785460560284,2.0454545454545454,2.25,1.881173725085122,0.16428082036942349,2.092275909560427,0.15772409043957314,33,90.0,90.0,False,0.0,90.0,37.07394452127227,37.07394452127227,-0.40727785460560284,1.881173725085122,0.16428082036942349
1626154,RJ Hunter,2016-17,3,0,1.0,0,0.0,37.07394452127227,-37.07394452127227,0.3333333333333333,0.0,1.881173725085122,-1.5478403917517887,2.092275909560427,-2.092275909560427,0,1.0,1.0,False,0.0,1.0,37.07394452127227,37.07394452127227,-37.07394452127227,1.881173725085122,-1.5478403917517887
200765,Rajon Rondo,2016-17,69,43,107.0,129,40.18691588785047,37.07394452127227,3.1129713665782006,1.5507246376811594,1.8695652173913044,1.881173725085122,-0.3304490874039625,2.092275909560427,-0.22271069216912243,43,107.0,107.0,False,0.0,107.0,37.07394452127227,37.07394452127227,3.1129713665782006,1.881173725085122,-0.3304490874039625
201577,Robin Lopez,2016-17,81,0,2.0,0,0.0,37.07394452127227,-37.07394452127227,0.024691358024691357,0.0,1.881173725085122,-1.8564823670604307,2.092275909560427,-2.092275909560427,0,2.0,2.0,False,0.0,2.0,37.07394452127227,37.07394452127227,-37.07394452127227,1.881173725085122,-1.8564823670604307
201959,Taj Gibson,2016-17,55,2,12.0,6,16.666666666666668,37.07394452127227,-20.4072778546056,0.21818181818181817,0.10909090909090909,1.881173725085122,-1.6629919069033037,2.092275909560427,-1.9831850004695177,2,12.0,12.0,False,0.0,12.0,37.07394452127227,37.07394452127227,-20.4072778546056,1.881173725085122,-1.6629919069033037
1628469,Antonio Blakeney,2017-18,19,9,29.0,27,31.03448275862069,37.73669620895639,-6.702213450335698,1.5263157894736843,1.4210526315789473,1.96215574367028,-0.4358399541965956,2.2213582564063277,-0.8003056248273803,9,29.0,29.0,False,0.0,29.0,37.73522292496291,37.73669620895639,-6.7007401663422215,1.9622323514766156,-0.4359165620029313
1626171,Bobby Portis Jr.,2017-18,73,74,208.0,222,35.57692307692308,37.73669620895639,-2.1597731320333082,2.8493150684931505,3.041095890410959,1.96215574367028,0.8871593248228706,2.2213582564063277,0.8197376340046314,74,208.0,208.0,False,0.0,208.0,37.73522292496291,37.73669620895639,-2.1582998480398317,1.9622323514766156,0.887082717016535
1626166,Cameron Payne,2017-18,25,16,37.0,48,43.24324324324324,37.73669620895639,5.506547034286854,1.48,1.92,1.96215574367028,-0.4821557436702799,2.2213582564063277,-0.30135825640632774,16,37.0,37.0,False,0.0,37.0,37.73522292496291,37.73669620895639,5.50802031828033,1.9622323514766156,-0.4822323514766156
1626245,Cristiano Felicio,2017-18,55,0,1.0,0,0.0,37.73669620895639,-37.73669620895639,0.01818181818181818,0.0,1.96215574367028,-1.9439739254884618,2.2213582564063277,-2.2213582564063277,0,1.0,1.0,False,0.0,1.0,37.73522292496291,37.73669620895639,-37.73522292496291,1.9622323514766156,-1.9440505332947975
1628021,David Nwaba,2017-18,70,17,46.0,51,36.95652173913044,37.73669620895639,-0.7801744698259512,0.6571428571428571,0.7285714285714285,1.96215574367028,-1.3050128865274226,2.2213582564063277,-1.492786827834899,17,46.0,46.0,False,0.0,46.0,37.73522292496291,37.73669620895639,-0.7787011858324746,1.9622323514766156,-1.3050894943337585
1627756,Denzel Valentine,2017-18,77,89,229.0,267,38.8646288209607,37.73669620895639,1.127932612004308,2.9740259740259742,3.4675324675324677,1.96215574367028,1.0118702303556943,2.2213582564063277,1.24617421112614,89,229.0,229.0,False,0.0,229.0,37.73522292496291,37.73669620895639,1.1294058959977846,1.9622323514766156,1.0117936225493587
