player_id,player_name,season,gp,fgm,fga,fg3m,fg3a,pts,efg_pct,league_efg_pct,relative_efg_pp,fga_per_game,pts_per_game,league_fga_per_game,relative_fga_per_game,league_pts_per_game,relative_pts_per_game
1629653,Devon Dotson,2021-22,11,2,9,2,9.0,6,33.333333333333336,53.77115498250026,-20.437821649166928,0.8181818181818182,0.5454545454545454,2.5346979530703946,-1.7165161348885762,2.725872729367487,-2.1804181839129417
1629750,Javonte Green,2021-22,65,35,104,35,99.0,105,50.48076923076923,53.77115498250026,-3.29038575173103,1.6,1.6153846153846154,2.5346979530703946,-0.9346979530703945,2.725872729367487,-1.1104881139828717
1628395,Jordan Bell,2021-22,1,0,0,0,,0,,53.77115498250026,,0.0,0.0,2.5346979530703946,-2.5346979530703946,2.725872729367487,-2.725872729367487
1628366,Lonzo Ball,2021-22,35,84,199,82,193.0,250,62.814070351758794,53.77115498250026,9.04291536925853,5.685714285714286,7.142857142857143,2.5346979530703946,3.1510163326438914,2.725872729367487,4.416984413489656
1630644,Mac McClung,2021-22,1,0,0,0,,0,,53.77115498250026,,0.0,0.0,2.5346979530703946,-2.5346979530703946,2.725872729367487,-2.725872729367487
1630792,Malcolm Hill,2021-22,16,10,29,8,26.0,28,48.275862068965516,53.77115498250026,-5.4952929135347475,1.8125,1.75,2.5346979530703946,-0.7221979530703946,2.725872729367487,-0.9758727293674871
1630250,Marko Simonovic,2021-22,9,1,5,1,4.0,3,30.0,53.77115498250026,-23.771154982500263,0.5555555555555556,0.3333333333333333,2.5346979530703946,-1.979142397514839,2.725872729367487,-2.3925393960341537
1629744,Matt Thomas,2021-22,40,25,70,24,65.0,74,52.857142857142854,53.77115498250026,-0.9140121253574094,1.75,1.85,2.5346979530703946,-0.7846979530703946,2.725872729367487,-0.8758727293674871
202696,Nikola Vučević,2021-22,73,198,543,103,327.0,499,45.94843462246777,53.77115498250026,-7.822720360032491,7.438356164383562,6.835616438356165,2.5346979530703946,4.903658211313167,2.725872729367487,4.1097437089886775
1630172,Patrick Williams,2021-22,17,13,27,13,25.0,39,72.22222222222223,53.77115498250026,18.451067239721965,1.588235294117647,2.2941176470588234,2.5346979530703946,-0.9464626589527476,2.725872729367487,-0.4317550823086638
1628396,Tony Bradley,2021-22,55,7,12,0,,14,58.333333333333336,53.77115498250026,4.562178350833072,0.21818181818181817,0.2545454545454545,2.5346979530703946,-2.3165161348885763,2.725872729367487,-2.4713272748220327
202684,Tristan Thompson,2021-22,23,0,4,0,1.0,0,0.0,53.77115498250026,-53.77115498250026,0.17391304347826086,0.0,2.5346979530703946,-2.360784909592134,2.725872729367487,-2.725872729367487
1628972,Troy Brown Jr.,2021-22,66,46,126,45,124.0,137,54.36507936507937,53.77115498250026,0.5939243825791038,1.9090909090909092,2.0757575757575757,2.5346979530703946,-0.6256070439794854,2.725872729367487,-0.6501151536099115
1629076,Tyler Cook,2021-22,20,0,0,0,,0,,53.77115498250026,,0.0,0.0,2.5346979530703946,-2.5346979530703946,2.725872729367487,-2.725872729367487
203897,Zach LaVine,2021-22,67,85,187,81,176.0,251,67.11229946524064,53.77115498250026,13.341144482740376,2.791044776119403,3.746268656716418,2.5346979530703946,0.25634682304900824,2.725872729367487,1.0203959273489307
1627936,Alex Caruso,2022-23,67,54,142,51,136.0,159,55.985915492957744,54.632994750411584,1.3529207425461607,2.1194029850746268,2.373134328358209,2.486521974202518,-0.3671189891278912,2.716922839267784,-0.3437885109095751
203083,Andre Drummond,2022-23,67,0,5,0,3.0,0,0.0,54.632994750411584,-54.632994750411584,0.07462686567164178,0.0,2.486521974202518,-2.411895108530876,2.716922839267784,-2.716922839267784
1630245,Ayo Dosunmu,2022-23,80,58,185,56,181.0,172,46.486486486486484,54.632994750411584,-8.1465082639251,2.3125,2.15,2.486521974202518,-0.17402197420251797,2.716922839267784,-0.5669228392677841
1630637,Carlik Jones,2022-23,7,3,5,3,5.0,9,90.0,54.632994750411584,35.367005249588416,0.7142857142857143,1.2857142857142858,2.486521974202518,-1.7722362599168036,2.716922839267784,-1.4312085535534982
1629632,Coby White,2022-23,74,112,286,110,284.0,334,58.39160839160839,54.632994750411584,3.75861364119681,3.864864864864865,4.513513513513513,2.486521974202518,1.378342890662347,2.716922839267784,1.7965906742457292
1631207,Dalen Terry,2022-23,38,4,19,4,19.0,12,31.57894736842105,54.632994750411584,-23.054047381990532,0.5,0.3157894736842105,2.486521974202518,-1.986521974202518,2.716922839267784,-2.4011333655835734
201942,DeMar DeRozan,2022-23,74,71,182,37,114.0,179,49.175824175824175,54.632994750411584,-5.457170574587408,2.4594594594594597,2.418918918918919,2.486521974202518,-0.02706251474305832,2.716922839267784,-0.29800392034886514
1627884,Derrick Jones Jr.,2022-23,64,26,77,26,77.0,78,50.64935064935065,54.632994750411584,-3.983644101060932,1.203125,1.21875,2.486521974202518,-1.283396974202518,2.716922839267784,-1.498172839267784
201609,Goran Dragic,2022-23,51,39,92,39,90.0,117,63.58695652173913,54.632994750411584,8.953961771327549,1.803921568627451,2.2941176470588234,2.486521974202518,-0.682600405575067,2.716922839267784,-0.4228051922089606
1629750,Javonte Green,2022-23,32,12,34,12,34.0,36,52.94117647058823,54.632994750411584,-1.6918182798233516,1.0625,1.125,2.486521974202518,-1.424021974202518,2.716922839267784,-1.591922839267784
1630792,Malcolm Hill,2022-23,5,1,3,1,3.0,3,50.0,54.632994750411584,-4.632994750411584,0.6,0.6,2.486521974202518,-1.8865219742025179,2.716922839267784,-2.116922839267784
1630250,Marko Simonovic,2022-23,7,1,6,1,4.0,3,25.0,54.632994750411584,-29.632994750411584,0.8571428571428571,0.42857142857142855,2.486521974202518,-1.6293791170596608,2.716922839267784,-2.2883514106963556
202696,Nikola Vučević,2022-23,82,204,509,121,342.0,529,51.96463654223969,54.632994750411584,-2.6683582081718953,6.2073170731707314,6.451219512195122,2.486521974202518,3.7207950989682135,2.716922839267784,3.734296672927338
201976,Patrick Beverley,2022-23,22,22,65,22,65.0,66,50.76923076923077,54.632994750411584,-3.863763981180817,2.9545454545454546,3.0,2.486521974202518,0.4680234803429366,2.716922839267784,0.283077160732216
1630172,Patrick Williams,2022-23,82,110,261,106,253.0,326,62.452107279693486,54.632994750411584,7.819112529281902,3.182926829268293,3.975609756097561,2.486521974202518,0.6964048550657749,2.716922839267784,1.258686916829777
1630678,Terry Taylor,2022-23,5,1,1,1,1.0,3,150.0,54.632994750411584,95.36700524958842,0.2,0.6,2.486521974202518,-2.286521974202518,2.716922839267784,-2.116922839267784
1628396,Tony Bradley,2022-23,12,3,6,3,5.0,9,75.0,54.632994750411584,20.367005249588416,0.5,0.75,2.486521974202518,-1.986521974202518,2.716922839267784,-1.966922839267784
203897,Zach LaVine,2022-23,77,101,243,96,231.0,298,61.31687242798354,54.632994750411584,6.683877677571957,3.155844155844156,3.8701298701298703,2.486521974202518,0.6693221816416379,2.716922839267784,1.1532070308620863
1641766,Adama Sanogo,2023-24,9,0,0,0,,0,,55.79842971924358,,0.0,0.0,2.479678800045453,-2.479678800045453,2.767243665012689,-2.767243665012689
1627936,Alex Caruso,2023-24,71,110,274,110,271.0,330,60.21897810218978,55.79842971924358,4.420548382946201,3.859154929577465,4.647887323943662,2.479678800045453,1.3794761295320122,2.767243665012689,1.880643658930973
203083,Andre Drummond,2023-24,79,4,13,0,2.0,8,30.76923076923077,55.79842971924358,-25.02919895001281,0.16455696202531644,0.10126582278481013,2.479678800045453,-2.3151218380201364,2.767243665012689,-2.665977842227879
1641847,Andrew Funk,2023-24,5,0,3,0,3.0,0,0.0,55.79842971924358,-55.79842971924358,0.6,0.0,2.479678800045453,-1.8796788000454527,2.767243665012689,-2.767243665012689
1630245,Ayo Dosunmu,2023-24,76,105,253,99,244.0,309,61.06719367588933,55.79842971924358,5.268763956645749,3.3289473684210527,4.065789473684211,2.479678800045453,0.8492685683755998,2.767243665012689,1.2985458086715216
1629632,Coby White,2023-24,79,150,411,145,397.0,445,54.13625304136253,55.79842971924358,-1.6621766778810496,5.2025316455696204,5.632911392405063,2.479678800045453,2.7228528455241676,2.767243665012689,2.865667727392374
1631207,Dalen Terry,2023-24,59,15,66,15,65.0,45,34.09090909090909,55.79842971924358,-21.707520628334485,1.11864406779661,0.7627118644067796,2.479678800045453,-1.3610347322488427,2.767243665012689,-2.0045318006059096
201942,DeMar DeRozan,2023-24,79,93,247,60,174.0,246,49.797570850202426,55.79842971924358,-6.000858869041153,3.1265822784810124,3.1139240506329116,2.479678800045453,0.6469034784355596,2.767243665012689,0.3466803856202225
1630929,Henri Drell,2023-24,4,2,6,2,6.0,6,50.0,55.79842971924358,-5.798429719243579,1.5,1.5,2.479678800045453,-0.9796788000454528,2.767243665012689,-1.267243665012689
1629750,Javonte Green,2023-24,9,10,27,10,27.0,30,55.55555555555556,55.79842971924358,-0.24287416368802184,3.0,3.3333333333333335,2.479678800045453,0.5203211999545472,2.767243665012689,0.5660896683206444
1628975,Jevon Carter,2023-24,72,55,149,52,145.0,162,54.36241610738255,55.79842971924358,-1.4360136118610285,2.0694444444444446,2.25,2.479678800045453,-0.4102343556010082,2.767243665012689,-0.517243665012689
1641763,Julian Phillips,2023-24,40,13,40,12,37.0,38,47.5,55.79842971924358,-8.298429719243579,1.0,0.95,2.479678800045453,-1.4796788000454528,2.767243665012689,-1.817243665012689
202696,Nikola Vučević,2023-24,76,177,492,89,306.0,443,45.020325203252035,55.79842971924358,-10.778104515991544,6.473684210526316,5.828947368421052,2.479678800045453,3.994005410480863,2.767243665012689,3.061703703408363
1641931,Onuralp Bitim,2023-24,23,9,36,9,36.0,27,37.5,55.79842971924358,-18.29842971924358,1.565217391304348,1.173913043478261,2.479678800045453,-0.9144614087411049,2.767243665012689,-1.593330621534428
1630172,Patrick Williams,2023-24,43,52,134,52,134.0,156,58.208955223880594,55.79842971924358,2.4105255046370146,3.116279069767442,3.627906976744186,2.479678800045453,0.6366002697219892,2.767243665012689,0.8606633117314968
1630678,Terry Taylor,2023-24,31,2,8,2,8.0,6,37.5,55.79842971924358,-18.29842971924358,0.25806451612903225,0.1935483870967742,2.479678800045453,-2.221614283916421,2.767243665012689,-2.573695277915915
1628470,Torrey Craig,2023-24,53,53,140,50,134.0,156,55.714285714285715,55.79842971924358,-0.08414400495786367,2.641509433962264,2.943396226415094,2.479678800045453,0.16183063391681118,2.767243665012689,0.1761525614024051
203897,Zach LaVine,2023-24,25,20,59,19,57.0,59,50.0,55.79842971924358,-5.798429719243579,2.36,2.36,2.479678800045453,-0.11967880004545295,2.767243665012689,-0.40724366501268916
1641766,Adama Sanogo,2024-25,4,0,0,0,,0,,55.268955920509065,,0.0,0.0,2.62255759142401,-2.62255759142401,2.8989203983882006,-2.8989203983882006
1630245,Ayo Dosunmu,2024-25,46,53,155,53,153.0,159,51.29032258064516,55.268955920509065,-3.9786333398639044,3.369565217391304,3.4565217391304346,2.62255759142401,0.7470076259672944,2.8989203983882006,0.557601340742234
1630537,Chris Duarte,2024-25,17,4,7,4,7.0,12,85.71428571428571,55.268955920509065,30.445329793776644,0.4117647058823529,0.7058823529411765,2.62255759142401,-2.210792885541657,2.8989203983882006,-2.193038045447024
1629632,Coby White,2024-25,74,128,335,127,330.0,383,57.16417910447761,55.268955920509065,1.8952231839685467,4.527027027027027,5.175675675675675,2.62255759142401,1.9044694356030174,2.8989203983882006,2.276755277287475
1631207,Dalen Terry,2024-25,73,36,99,36,96.0,108,54.54545454545455,55.268955920509065,-0.7235013750545178,1.356164383561644,1.4794520547945205,2.62255759142401,-1.2663932078623659,2.8989203983882006,-1.4194683435936801
1630604,E.J. Liddell,2024-25,12,2,8,2,8.0,6,37.5,55.268955920509065,-17.768955920509065,0.6666666666666666,0.5,2.62255759142401,-1.9558909247573433,2.8989203983882006,-2.3989203983882006
1641801,Emanuel Miller,2024-25,6,0,1,0,1.0,0,0.0,55.268955920509065,-55.268955920509065,0.16666666666666666,0.0,2.62255759142401,-2.4558909247573433,2.8989203983882006,-2.8989203983882006
1642443,Jahmir Young,2024-25,6,1,2,1,2.0,3,75.0,55.268955920509065,19.731044079490935,0.3333333333333333,0.5,2.62255759142401,-2.2892242580906763,2.8989203983882006,-2.3989203983882006
1630188,Jalen Smith,2024-25,64,69,221,69,213.0,207,46.83257918552036,55.268955920509065,-8.436376734988706,3.453125,3.234375,2.62255759142401,0.8305674085759902,2.8989203983882006,0.3354546016117994
1628975,Jevon Carter,2024-25,36,20,57,20,55.0,60,52.63157894736842,55.268955920509065,-2.637376973140647,1.5833333333333333,1.6666666666666667,2.62255759142401,-1.0392242580906765,2.8989203983882006,-1.2322537317215339
1630581,Josh Giddey,2024-25,70,86,220,84,214.0,256,58.18181818181818,55.268955920509065,2.9128622613091153,3.142857142857143,3.657142857142857,2.62255759142401,0.520299551433133,2.8989203983882006,0.7582224587546564
1641763,Julian Phillips,2024-25,79,50,152,50,151.0,150,49.3421052631579,55.268955920509065,-5.926850657351167,1.9240506329113924,1.8987341772151898,2.62255759142401,-0.6985069585126173,2.8989203983882006,-1.0001862211730108
1628989,Kevin Huerter,2024-25,26,55,144,54,142.0,164,56.94444444444444,55.268955920509065,1.6754885239353783,5.538461538461538,6.3076923076923075,2.62255759142401,2.9159039470375285,2.8989203983882006,3.408771909304107
1628366,Lonzo Ball,2024-25,35,49,148,48,146.0,146,49.32432432432432,55.268955920509065,-5.944631596184742,4.228571428571429,4.171428571428572,2.62255759142401,1.6060138371474189,2.8989203983882006,1.2725081730403711
1641824,Matas Buzelis,2024-25,80,89,249,88,245.0,266,53.4136546184739,55.268955920509065,-1.8553013020351656,3.1125,3.325,2.62255759142401,0.48994240857599003,2.8989203983882006,0.4260796016117996
202696,Nikola Vučević,2024-25,73,177,413,125,312.0,479,57.99031476997579,55.268955920509065,2.721358849466725,5.657534246575342,6.561643835616438,2.62255759142401,3.0349766551513326,2.8989203983882006,3.662723437228238
1630172,Patrick Williams,2024-25,63,73,196,73,194.0,219,55.86734693877551,55.268955920509065,0.5983910182664474,3.111111111111111,3.4761904761904763,2.62255759142401,0.48855351968710137,2.8989203983882006,0.5772700778022757
1629659,Talen Horton-Tucker,2024-25,58,33,91,33,91.0,99,54.395604395604394,55.268955920509065,-0.8733515249046704,1.5689655172413792,1.706896551724138,2.62255759142401,-1.0535920741826306,2.8989203983882006,-1.1920238466640627
1628470,Torrey Craig,2024-25,9,13,31,13,31.0,39,62.903225806451616,55.268955920509065,7.634269885942551,3.4444444444444446,4.333333333333333,2.62255759142401,0.8218868530204348,2.8989203983882006,1.4344129349451324
1630200,Tre Jones,2024-25,18,12,22,11,21.0,35,79.54545454545455,55.268955920509065,24.276498624945482,1.2222222222222223,1.9444444444444444,2.62255759142401,-1.4003353692017875,2.8989203983882006,-0.9544759539437562
1628380,Zach Collins,2024-25,28,22,67,18,60.0,62,46.26865671641791,55.268955920509065,-9.000299204091156,2.392857142857143,2.2142857142857144,2.62255759142401,-0.229700448566867,2.8989203983882006,-0.6846346841024862
203897,Zach LaVine,2024-25,42,52,119,49,112.0,153,64.28571428571429,55.268955920509065,9.016758365205227,2.8333333333333335,3.642857142857143,2.62255759142401,0.2107757419093237,2.8989203983882006,0.7439367444689422
1629014,Anfernee Simons,2025-26,6,12,30,11,29.0,35,58.333333333333336,54.97466705269253,3.3586662806408043,5.0,5.833333333333333,2.592022813402874,2.407977186597126,2.849911823196128,2.9834215101372052
1630245,Ayo Dosunmu,2025-26,45,71,165,71,164.0,213,64.54545454545455,54.97466705269253,9.570787492762015,3.6666666666666665,4.733333333333333,2.592022813402874,1.0746438532637925,2.849911823196128,1.8834215101372056
1629632,Coby White,2025-26,29,52,125,50,123.0,154,61.6,54.97466705269253,6.62533294730747,4.310344827586207,5.310344827586207,2.592022813402874,1.7183220141833333,2.849911823196128,2.4604330043900795
1629012,Collin Sexton,2025-26,26,40,95,37,88.0,117,61.578947368421055,54.97466705269253,6.6042803157285235,3.6538461538461537,4.5,2.592022813402874,1.0618233404432798,2.849911823196128,1.6500881768038722
1631207,Dalen Terry,2025-26,34,18,42,18,42.0,54,64.28571428571429,54.97466705269253,9.31104723302176,1.2352941176470589,1.588235294117647,2.592022813402874,-1.3567286957558151,2.849911823196128,-1.2616765290784808
1641801,Emanuel Miller,2025-26,5,3,7,2,6.0,8,57.142857142857146,54.97466705269253,2.1681900901646145,1.4,1.6,2.592022813402874,-1.192022813402874,2.849911823196128,-1.2499118231961277
1627824,Guerschon Yabusele,2025-26,26,47,127,47,123.0,141,55.511811023622045,54.97466705269253,0.5371439709295132,4.884615384615385,5.423076923076923,2.592022813402874,2.292592571212511,2.849911823196128,2.5731650998807956
1630171,Isaac Okoro,2025-26,63,66,195,66,195.0,198,50.76923076923077,54.97466705269253,-4.205436283461765,3.0952380952380953,3.142857142857143,2.592022813402874,0.5032152818352214,2.849911823196128,0.292945319661015
1631093,Jaden Ivey,2025-26,4,7,17,6,15.0,20,58.8235294117647,54.97466705269253,3.8488623590721716,4.25,5.0,2.592022813402874,1.657977186597126,2.849911823196128,2.150088176803872
1630188,Jalen Smith,2025-26,53,82,216,79,205.0,243,56.25,54.97466705269253,1.2753329473074686,4.0754716981132075,4.584905660377358,2.592022813402874,1.4834488847103335,2.849911823196128,1.7349938371812303
1628975,Jevon Carter,2025-26,23,20,53,19,51.0,59,55.660377358490564,54.97466705269253,0.6857103057980325,2.3043478260869565,2.5652173913043477,2.592022813402874,-0.28767498731591745,2.849911823196128,-0.2846944318917801
1630581,Josh Giddey,2025-26,54,70,183,69,180.0,209,57.10382513661202,54.97466705269253,2.129158083919492,3.388888888888889,3.8703703703703702,2.592022813402874,0.7968660754860148,2.849911823196128,1.0204585471742424
1641763,Julian Phillips,2025-26,35,17,49,16,48.0,50,51.02040816326531,54.97466705269253,-3.954258889427223,1.4,1.4285714285714286,2.592022813402874,-1.192022813402874,2.849911823196128,-1.4213403946246992
1628989,Kevin Huerter,2025-26,44,60,191,59,189.0,179,46.8586387434555,54.97466705269253,-8.11602830923703,4.340909090909091,4.068181818181818,2.592022813402874,1.7488862775062168,2.849911823196128,1.2182699949856906
1642950,Lachlan Olbrich,2025-26,37,3,18,2,17.0,8,22.22222222222222,54.97466705269253,-32.75244483047031,0.4864864864864865,0.21621621621621623,2.592022813402874,-2.1055363269163876,2.849911823196128,-2.6336956069799116
1631159,Leonard Miller,2025-26,27,30,80,29,78.0,89,55.625,54.97466705269253,0.6503329473074686,2.962962962962963,3.2962962962962963,2.592022813402874,0.3709401495600888,2.849911823196128,0.4463844731001685
1630644,Mac McClung,2025-26,8,2,14,2,14.0,6,21.428571428571427,54.97466705269253,-33.54609562412111,1.75,0.75,2.592022813402874,-0.842022813402874,2.849911823196128,-2.099911823196128
1641824,Matas Buzelis,2025-26,77,141,384,141,383.0,423,55.078125,54.97466705269253,0.1034579473074686,4.987012987012987,5.4935064935064934,2.592022813402874,2.394990173610113,2.849911823196128,2.6435946703103657
1631338,Mouhamadou Gueye,2025-26,2,0,4,0,4.0,0,0.0,54.97466705269253,-54.97466705269253,2.0,0.0,2.592022813402874,-0.592022813402874,2.849911823196128,-2.849911823196128
1630208,Nick Richards,2025-26,20,6,19,5,17.0,17,44.73684210526316,54.97466705269253,-10.237824947429374,0.95,0.85,2.592022813402874,-1.642022813402874,2.849911823196128,-1.9999118231961277
202696,Nikola Vučević,2025-26,48,123,287,80,211.0,326,56.79442508710802,54.97466705269253,1.8197580344154858,5.979166666666667,6.791666666666667,2.592022813402874,3.387143853263793,2.849911823196128,3.941754843470539
1642855,Noa Essengue,2025-26,2,0,2,0,2.0,0,0.0,54.97466705269253,-54.97466705269253,1.0,0.0,2.592022813402874,-1.592022813402874,2.849911823196128,-2.849911823196128
1630172,Patrick Williams,2025-26,72,80,223,80,222.0,240,53.81165919282511,54.97466705269253,-1.1630078598674203,3.0972222222222223,3.3333333333333335,2.592022813402874,0.5051994088193483,2.849911823196128,0.4834215101372057
1642265,Rob Dillingham,2025-26,30,24,65,21,62.0,69,53.07692307692308,54.97466705269253,-1.8977439757694512,2.1666666666666665,2.3,2.592022813402874,-0.4253561467362075,2.849911823196128,-0.549911823196128
1630200,Tre Jones,2025-26,65,27,97,27,94.0,81,41.75257731958763,54.97466705269253,-13.222089733104902,1.4923076923076923,1.2461538461538462,2.592022813402874,-1.0997151210951817,2.849911823196128,-1.6037579770422816
1642280,Trentyn Flowers,2025-26,2,0,1,0,1.0,0,0.0,54.97466705269253,-54.97466705269253,0.5,0.0,2.592022813402874,-2.092022813402874,2.849911823196128,-2.849911823196128
1642530,Yuki Kawamura,2025-26,18,7,22,7,22.0,21,47.72727272727273,54.97466705269253,-7.247394325419805,1.2222222222222223,1.1666666666666667,2.592022813402874,-1.3698005911806517,2.849911823196128,-1.683245156529461
1628380,Zach Collins,2025-26,10,12,26,9,21.0,33,63.46153846153846,54.97466705269253,8.486871408845928,2.6,3.3,2.592022813402874,0.007977186597126096,2.849911823196128,0.45008817680387203
