season,GAME_ID,GAME_DATE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_DISTANCE,SHOT_MADE_FLAG
2013-14,0021300513,20140107,Pullup Jump shot,2PT Field Goal,Mid-Range,10,1
2013-14,0021300513,20140107,Jump Shot,2PT Field Goal,Mid-Range,10,0
2013-14,0021300513,20140107,Jump Shot,2PT Field Goal,Restricted Area,3,0
2013-14,0021300513,20140107,Jump Shot,2PT Field Goal,Mid-Range,15,0
2013-14,0021300513,20140107,Turnaround Jump Shot,2PT Field Goal,Mid-Range,12,1
2013-14,0021300513,20140107,Jump Shot,2PT Field Goal,Mid-Range,18,1
2013-14,0021300513,20140107,Driving Layup Shot,2PT Field Goal,Restricted Area,1,0
2013-14,0021300513,20140107,Jump Shot,2PT Field Goal,In The Paint (Non-RA),13,0
2013-14,0021300513,20140107,Jump Bank Shot,2PT Field Goal,Mid-Range,8,1
2013-14,0021300513,20140107,Putback Layup Shot,2PT Field Goal,Restricted Area,1,0
2013-14,0021300513,20140107,Jump Shot,2PT Field Goal,Mid-Range,15,1
2013-14,0021300513,20140107,Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2013-14,0021300513,20140107,Jump Shot,2PT Field Goal,Mid-Range,15,1
2013-14,0021300513,20140107,Putback Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300538,20140110,Dunk Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300538,20140110,Layup Shot,2PT Field Goal,Restricted Area,0,0
2013-14,0021300538,20140110,Jump Shot,2PT Field Goal,Mid-Range,18,0
2013-14,0021300538,20140110,Layup Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300538,20140110,Jump Shot,2PT Field Goal,Mid-Range,14,0
2013-14,0021300538,20140110,Jump Shot,2PT Field Goal,Restricted Area,3,0
2013-14,0021300538,20140110,Jump Shot,2PT Field Goal,Mid-Range,17,0
2013-14,0021300547,20140111,Turnaround Jump Shot,2PT Field Goal,Mid-Range,13,1
2013-14,0021300547,20140111,Jump Shot,2PT Field Goal,Mid-Range,17,0
2013-14,0021300547,20140111,Jump Shot,2PT Field Goal,Mid-Range,13,0
2013-14,0021300547,20140111,Driving Dunk Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300547,20140111,Driving Layup Shot,2PT Field Goal,Restricted Area,2,1
2013-14,0021300547,20140111,Jump Shot,2PT Field Goal,In The Paint (Non-RA),7,0
2013-14,0021300547,20140111,Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300558,20140113,Layup Shot,2PT Field Goal,Restricted Area,2,1
2013-14,0021300558,20140113,Tip Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300558,20140113,Jump Shot,2PT Field Goal,Mid-Range,21,0
2013-14,0021300558,20140113,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),4,1
2013-14,0021300558,20140113,Putback Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300558,20140113,Layup Shot,2PT Field Goal,Restricted Area,1,0
2013-14,0021300558,20140113,Layup Shot,2PT Field Goal,Restricted Area,1,0
2013-14,0021300566,20140115,Jump Shot,2PT Field Goal,Mid-Range,15,0
2013-14,0021300566,20140115,Jump Shot,2PT Field Goal,Mid-Range,11,1
2013-14,0021300566,20140115,Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2013-14,0021300566,20140115,Layup Shot,2PT Field Goal,Restricted Area,1,0
2013-14,0021300566,20140115,Putback Dunk Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300566,20140115,Reverse Layup Shot,2PT Field Goal,Restricted Area,0,0
2013-14,0021300566,20140115,Jump Shot,2PT Field Goal,Mid-Range,16,0
2013-14,0021300566,20140115,Jump Shot,2PT Field Goal,Mid-Range,11,1
2013-14,0021300566,20140115,Jump Shot,2PT Field Goal,Mid-Range,18,0
2013-14,0021300566,20140115,Tip Shot,2PT Field Goal,Restricted Area,2,0
2013-14,0021300585,20140117,Jump Shot,2PT Field Goal,Mid-Range,14,1
2013-14,0021300585,20140117,Layup Shot,2PT Field Goal,Restricted Area,1,0
2013-14,0021300585,20140117,Layup Shot,2PT Field Goal,Restricted Area,2,0
2013-14,0021300585,20140117,Tip Shot,2PT Field Goal,Restricted Area,2,1
2013-14,0021300585,20140117,Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,1
2013-14,0021300585,20140117,Jump Shot,2PT Field Goal,Mid-Range,9,1
2013-14,0021300585,20140117,Jump Shot,2PT Field Goal,Mid-Range,16,0
2013-14,0021300585,20140117,Jump Shot,2PT Field Goal,Mid-Range,15,1
2013-14,0021300585,20140117,Layup Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300585,20140117,Jump Shot,2PT Field Goal,Mid-Range,16,0
2013-14,0021300596,20140118,Layup Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300596,20140118,Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,1
2013-14,0021300596,20140118,Jump Shot,2PT Field Goal,Mid-Range,16,1
2013-14,0021300596,20140118,Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2013-14,0021300596,20140118,Jump Shot,2PT Field Goal,Mid-Range,19,0
2013-14,0021300596,20140118,Layup Shot,2PT Field Goal,Restricted Area,2,1
2013-14,0021300596,20140118,Jump Shot,2PT Field Goal,Mid-Range,18,0
2013-14,0021300613,20140120,Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300613,20140120,Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300613,20140120,Jump Shot,2PT Field Goal,Mid-Range,10,0
2013-14,0021300613,20140120,Dunk Shot,2PT Field Goal,Restricted Area,1,0
2013-14,0021300613,20140120,Jump Shot,2PT Field Goal,Mid-Range,19,0
2013-14,0021300613,20140120,Tip Shot,2PT Field Goal,Restricted Area,1,0
2013-14,0021300613,20140120,Jump Shot,2PT Field Goal,Mid-Range,16,0
2013-14,0021300613,20140120,Layup Shot,2PT Field Goal,Restricted Area,2,0
2013-14,0021300613,20140120,Jump Shot,2PT Field Goal,Mid-Range,20,0
2013-14,0021300613,20140120,Tip Shot,2PT Field Goal,Restricted Area,0,0
2013-14,0021300613,20140120,Layup Shot,2PT Field Goal,Restricted Area,2,1
2013-14,0021300622,20140122,Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300622,20140122,Tip Shot,2PT Field Goal,Restricted Area,1,0
2013-14,0021300622,20140122,Slam Dunk Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300622,20140122,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),7,0
2013-14,0021300622,20140122,Jump Shot,2PT Field Goal,Mid-Range,16,1
2013-14,0021300622,20140122,Jump Shot,2PT Field Goal,Mid-Range,16,0
2013-14,0021300622,20140122,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),5,1
2013-14,0021300622,20140122,Jump Shot,2PT Field Goal,Mid-Range,15,1
2013-14,0021300622,20140122,Jump Shot,2PT Field Goal,Mid-Range,19,0
2013-14,0021300622,20140122,Jump Shot,2PT Field Goal,Mid-Range,15,1
2013-14,0021300622,20140122,Jump Shot,2PT Field Goal,Mid-Range,17,1
2013-14,0021300622,20140122,Turnaround Jump Shot,2PT Field Goal,Mid-Range,13,1
2013-14,0021300622,20140122,Jump Shot,2PT Field Goal,Mid-Range,17,1
2013-14,0021300622,20140122,Jump Shot,2PT Field Goal,Mid-Range,18,1
2013-14,0021300622,20140122,Layup Shot,2PT Field Goal,Restricted Area,2,1
2013-14,0021300641,20140124,Jump Shot,2PT Field Goal,Mid-Range,13,0
2013-14,0021300641,20140124,Jump Shot,2PT Field Goal,In The Paint (Non-RA),12,0
2013-14,0021300641,20140124,Layup Shot,2PT Field Goal,Restricted Area,2,0
2013-14,0021300641,20140124,Jump Shot,2PT Field Goal,Mid-Range,16,0
2013-14,0021300641,20140124,Jump Shot,2PT Field Goal,Mid-Range,18,1
2013-14,0021300641,20140124,Jump Shot,2PT Field Goal,In The Paint (Non-RA),12,1
2013-14,0021300641,20140124,Driving Layup Shot,2PT Field Goal,Restricted Area,2,1
2013-14,0021300641,20140124,Jump Shot,2PT Field Goal,Mid-Range,15,0
2013-14,0021300641,20140124,Jump Shot,2PT Field Goal,Mid-Range,16,1
2013-14,0021300641,20140124,Jump Shot,2PT Field Goal,Mid-Range,17,1
2013-14,0021300641,20140124,Jump Shot,2PT Field Goal,Mid-Range,15,0
2013-14,0021300641,20140124,Layup Shot,2PT Field Goal,Restricted Area,1,0
2013-14,0021300641,20140124,Jump Shot,2PT Field Goal,Mid-Range,16,1
2013-14,0021300641,20140124,Layup Shot,2PT Field Goal,Restricted Area,0,0
2013-14,0021300641,20140124,Reverse Layup Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300641,20140124,Jump Shot,2PT Field Goal,Mid-Range,14,0
2013-14,0021300641,20140124,Jump Shot,2PT Field Goal,Mid-Range,13,0
2013-14,0021300641,20140124,Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300646,20140125,Jump Shot,2PT Field Goal,Mid-Range,15,0
2013-14,0021300646,20140125,Hook Shot,2PT Field Goal,In The Paint (Non-RA),7,1
2013-14,0021300646,20140125,Jump Shot,2PT Field Goal,Mid-Range,16,0
2013-14,0021300646,20140125,Dunk Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300646,20140125,Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,1
2013-14,0021300646,20140125,Layup Shot,2PT Field Goal,Restricted Area,2,0
2013-14,0021300646,20140125,Jump Shot,2PT Field Goal,Mid-Range,16,0
2013-14,0021300646,20140125,Jump Shot,2PT Field Goal,Mid-Range,14,1
2013-14,0021300646,20140125,Jump Shot,2PT Field Goal,Mid-Range,15,0
2013-14,0021300664,20140127,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8,0
2013-14,0021300664,20140127,Putback Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300664,20140127,Jump Shot,2PT Field Goal,Mid-Range,14,1
2013-14,0021300664,20140127,Layup Shot,2PT Field Goal,Restricted Area,1,0
2013-14,0021300664,20140127,Jump Shot,2PT Field Goal,Mid-Range,11,0
2013-14,0021300664,20140127,Jump Shot,2PT Field Goal,Mid-Range,11,0
2013-14,0021300664,20140127,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300664,20140127,Putback Layup Shot,2PT Field Goal,Restricted Area,2,1
2013-14,0021300683,20140129,Jump Shot,2PT Field Goal,Mid-Range,15,0
2013-14,0021300683,20140129,Dunk Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300683,20140129,Jump Shot,2PT Field Goal,Mid-Range,17,0
2013-14,0021300683,20140129,Layup Shot,2PT Field Goal,Restricted Area,2,1
2013-14,0021300683,20140129,Jump Shot,2PT Field Goal,In The Paint (Non-RA),4,1
2013-14,0021300683,20140129,Layup Shot,2PT Field Goal,Restricted Area,1,0
2013-14,0021300683,20140129,Layup Shot,2PT Field Goal,Restricted Area,2,1
2013-14,0021300683,20140129,Jump Shot,2PT Field Goal,In The Paint (Non-RA),7,1
2013-14,0021300683,20140129,Jump Shot,2PT Field Goal,Mid-Range,10,1
2013-14,0021300683,20140129,Jump Shot,2PT Field Goal,Mid-Range,18,0
2013-14,0021300703,20140201,Jump Shot,2PT Field Goal,Mid-Range,13,0
2013-14,0021300703,20140201,Jump Shot,2PT Field Goal,Mid-Range,16,0
2013-14,0021300703,20140201,Layup Shot,2PT Field Goal,Restricted Area,3,0
2013-14,0021300703,20140201,Jump Shot,2PT Field Goal,In The Paint (Non-RA),13,0
2013-14,0021300703,20140201,Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300703,20140201,Dunk Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300703,20140201,Layup Shot,2PT Field Goal,Restricted Area,2,1
2013-14,0021300703,20140201,Layup Shot,2PT Field Goal,Restricted Area,2,0
2013-14,0021300703,20140201,Hook Shot,2PT Field Goal,In The Paint (Non-RA),6,1
2013-14,0021300703,20140201,Layup Shot,2PT Field Goal,Restricted Area,3,0
2013-14,0021300703,20140201,Layup Shot,2PT Field Goal,Restricted Area,2,0
2013-14,0021300703,20140201,Jump Shot,2PT Field Goal,Mid-Range,15,1
2013-14,0021300703,20140201,Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300703,20140201,Layup Shot,2PT Field Goal,Restricted Area,3,1
2013-14,0021300720,20140203,Jump Shot,2PT Field Goal,Mid-Range,14,0
2013-14,0021300720,20140203,Jump Shot,2PT Field Goal,In The Paint (Non-RA),7,0
2013-14,0021300720,20140203,Dunk Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300720,20140203,Jump Hook Shot,2PT Field Goal,In The Paint (Non-RA),6,1
2013-14,0021300720,20140203,Jump Shot,2PT Field Goal,Mid-Range,16,0
2013-14,0021300720,20140203,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300720,20140203,Jump Shot,2PT Field Goal,Mid-Range,15,1
2013-14,0021300720,20140203,Jump Shot,2PT Field Goal,Mid-Range,16,0
2013-14,0021300720,20140203,Jump Shot,2PT Field Goal,In The Paint (Non-RA),9,0
2013-14,0021300720,20140203,Turnaround Jump Shot,2PT Field Goal,Mid-Range,10,0
2013-14,0021300720,20140203,Jump Shot,2PT Field Goal,Mid-Range,9,0
2013-14,0021300723,20140204,Jump Shot,3PT Field Goal,Left Corner 3,23,0
2013-14,0021300723,20140204,Jump Shot,2PT Field Goal,Mid-Range,10,0
2013-14,0021300723,20140204,Jump Shot,2PT Field Goal,In The Paint (Non-RA),11,1
2013-14,0021300723,20140204,Jump Shot,2PT Field Goal,Mid-Range,14,1
2013-14,0021300723,20140204,Jump Shot,2PT Field Goal,Mid-Range,17,0
2013-14,0021300738,20140206,Turnaround Jump Shot,2PT Field Goal,Mid-Range,11,0
2013-14,0021300738,20140206,Step Back Jump shot,2PT Field Goal,Mid-Range,13,1
2013-14,0021300738,20140206,Layup Shot,2PT Field Goal,Restricted Area,2,0
2013-14,0021300738,20140206,Layup Shot,2PT Field Goal,Restricted Area,2,0
2013-14,0021300738,20140206,Reverse Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300738,20140206,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),7,1
2013-14,0021300738,20140206,Layup Shot,2PT Field Goal,Restricted Area,3,0
2013-14,0021300738,20140206,Pullup Jump shot,2PT Field Goal,Mid-Range,16,0
2013-14,0021300738,20140206,Pullup Jump shot,2PT Field Goal,Mid-Range,17,0
2013-14,0021300738,20140206,Jump Shot,2PT Field Goal,Mid-Range,15,0
2013-14,0021300738,20140206,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),12,1
2013-14,0021300738,20140206,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,1
2013-14,0021300738,20140206,Driving Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300738,20140206,Jump Shot,2PT Field Goal,Mid-Range,17,0
2013-14,0021300738,20140206,Layup Shot,2PT Field Goal,Restricted Area,2,0
2013-14,0021300738,20140206,Pullup Jump shot,2PT Field Goal,Mid-Range,15,0
2013-14,0021300738,20140206,Pullup Jump shot,2PT Field Goal,Mid-Range,17,0
2013-14,0021300738,20140206,Putback Slam Dunk Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300738,20140206,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,2,0
2013-14,0021300738,20140206,Driving Layup Shot,2PT Field Goal,Restricted Area,2,1
2013-14,0021300738,20140206,Reverse Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300738,20140206,Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,0
2013-14,0021300738,20140206,Layup Shot,2PT Field Goal,Restricted Area,1,0
2013-14,0021300757,20140209,Jump Shot,2PT Field Goal,Mid-Range,18,0
2013-14,0021300757,20140209,Hook Shot,2PT Field Goal,Restricted Area,3,1
2013-14,0021300757,20140209,Jump Shot,2PT Field Goal,Mid-Range,11,1
2013-14,0021300757,20140209,Jump Shot,2PT Field Goal,Mid-Range,11,1
2013-14,0021300757,20140209,Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300757,20140209,Reverse Layup Shot,2PT Field Goal,Restricted Area,2,1
2013-14,0021300757,20140209,Layup Shot,2PT Field Goal,Restricted Area,2,0
2013-14,0021300757,20140209,Jump Shot,2PT Field Goal,Mid-Range,13,0
2013-14,0021300757,20140209,Hook Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2013-14,0021300757,20140209,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,2,1
2013-14,0021300757,20140209,Hook Shot,2PT Field Goal,Restricted Area,2,0
2013-14,0021300757,20140209,Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300757,20140209,Jump Shot,2PT Field Goal,Restricted Area,3,0
2013-14,0021300757,20140209,Layup Shot,2PT Field Goal,Restricted Area,3,0
2013-14,0021300757,20140209,Jump Shot,3PT Field Goal,Backcourt,58,0
2013-14,0021300757,20140209,Jump Shot,2PT Field Goal,Mid-Range,19,0
2013-14,0021300757,20140209,Tip Shot,2PT Field Goal,Restricted Area,1,0
2013-14,0021300757,20140209,Jump Shot,2PT Field Goal,In The Paint (Non-RA),11,0
2013-14,0021300772,20140211,Jump Shot,2PT Field Goal,Mid-Range,16,1
2013-14,0021300772,20140211,Jump Shot,2PT Field Goal,Mid-Range,13,1
2013-14,0021300772,20140211,Jump Shot,2PT Field Goal,Mid-Range,18,1
2013-14,0021300772,20140211,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),4,1
2013-14,0021300772,20140211,Jump Shot,2PT Field Goal,Mid-Range,16,0
2013-14,0021300772,20140211,Jump Shot,2PT Field Goal,Mid-Range,16,1
2013-14,0021300772,20140211,Jump Shot,2PT Field Goal,In The Paint (Non-RA),11,0
2013-14,0021300772,20140211,Jump Shot,2PT Field Goal,Mid-Range,14,0
2013-14,0021300772,20140211,Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300772,20140211,Layup Shot,2PT Field Goal,Restricted Area,2,0
2013-14,0021300772,20140211,Putback Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300772,20140211,Layup Shot,2PT Field Goal,Restricted Area,2,0
2013-14,0021300772,20140211,Jump Shot,2PT Field Goal,Mid-Range,18,1
2013-14,0021300772,20140211,Jump Shot,2PT Field Goal,Mid-Range,15,0
2013-14,0021300772,20140211,Jump Shot,2PT Field Goal,Mid-Range,9,0
2013-14,0021300772,20140211,Turnaround Jump Shot,2PT Field Goal,Mid-Range,11,1
2013-14,0021300772,20140211,Jump Shot,2PT Field Goal,Mid-Range,14,1
2013-14,0021300772,20140211,Turnaround Jump Shot,2PT Field Goal,Mid-Range,15,1
2013-14,0021300772,20140211,Layup Shot,2PT Field Goal,Restricted Area,2,1
2013-14,0021300790,20140213,Jump Shot,2PT Field Goal,In The Paint (Non-RA),4,0
2013-14,0021300790,20140213,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,10,1
2013-14,0021300790,20140213,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,13,1
2013-14,0021300790,20140213,Running Slam Dunk Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300790,20140213,Jump Shot,2PT Field Goal,Mid-Range,18,0
2013-14,0021300790,20140213,Jump Shot,2PT Field Goal,Mid-Range,14,1
2013-14,0021300790,20140213,Jump Shot,2PT Field Goal,Restricted Area,3,1
2013-14,0021300790,20140213,Slam Dunk Shot,2PT Field Goal,Restricted Area,0,0
2013-14,0021300790,20140213,Jump Shot,2PT Field Goal,Mid-Range,18,0
2013-14,0021300790,20140213,Jump Shot,2PT Field Goal,Mid-Range,15,1
2013-14,0021300790,20140213,Jump Shot,2PT Field Goal,Restricted Area,3,0
2013-14,0021300790,20140213,Jump Shot,2PT Field Goal,Mid-Range,12,0
2013-14,0021300790,20140213,Jump Shot,2PT Field Goal,Mid-Range,16,1
2013-14,0021300790,20140213,Jump Shot,3PT Field Goal,Right Corner 3,23,0
2013-14,0021300803,20140219,Turnaround Jump Shot,2PT Field Goal,Mid-Range,12,1
2013-14,0021300803,20140219,Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),4,0
2013-14,0021300803,20140219,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),7,1
2013-14,0021300803,20140219,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),6,0
2013-14,0021300803,20140219,Jump Shot,2PT Field Goal,Mid-Range,18,1
2013-14,0021300803,20140219,Jump Shot,2PT Field Goal,Mid-Range,11,0
2013-14,0021300803,20140219,Jump Shot,2PT Field Goal,Mid-Range,11,0
2013-14,0021300803,20140219,Jump Shot,2PT Field Goal,Mid-Range,14,1
2013-14,0021300820,20140221,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,12,0
2013-14,0021300820,20140221,Driving Layup Shot,2PT Field Goal,Restricted Area,2,0
2013-14,0021300820,20140221,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8,0
2013-14,0021300820,20140221,Hook Shot,2PT Field Goal,In The Paint (Non-RA),7,0
2013-14,0021300820,20140221,Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300820,20140221,Jump Shot,2PT Field Goal,Mid-Range,15,0
2013-14,0021300820,20140221,Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,0
2013-14,0021300820,20140221,Jump Shot,2PT Field Goal,Mid-Range,17,1
2013-14,0021300820,20140221,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300820,20140221,Layup Shot,2PT Field Goal,Restricted Area,2,0
2013-14,0021300820,20140221,Jump Shot,2PT Field Goal,In The Paint (Non-RA),13,1
2013-14,0021300820,20140221,Jump Shot,2PT Field Goal,Mid-Range,18,1
2013-14,0021300820,20140221,Jump Shot,2PT Field Goal,Mid-Range,18,1
2013-14,0021300820,20140221,Jump Shot,2PT Field Goal,Mid-Range,16,1
2013-14,0021300834,20140223,Turnaround Jump Shot,2PT Field Goal,Mid-Range,12,0
2013-14,0021300834,20140223,Jump Shot,2PT Field Goal,Mid-Range,20,0
2013-14,0021300834,20140223,Jump Shot,2PT Field Goal,Mid-Range,15,0
2013-14,0021300834,20140223,Dunk Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300834,20140223,Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,1
2013-14,0021300834,20140223,Dunk Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300834,20140223,Driving Layup Shot,2PT Field Goal,Restricted Area,2,0
2013-14,0021300834,20140223,Jump Bank Shot,2PT Field Goal,Mid-Range,10,1
2013-14,0021300834,20140223,Tip Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300834,20140223,Turnaround Jump Shot,2PT Field Goal,Mid-Range,9,0
2013-14,0021300834,20140223,Jump Shot,2PT Field Goal,Mid-Range,16,0
2013-14,0021300834,20140223,Dunk Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300834,20140223,Driving Layup Shot,2PT Field Goal,Restricted Area,1,0
2013-14,0021300834,20140223,Layup Shot,2PT Field Goal,Restricted Area,0,0
2013-14,0021300834,20140223,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,2,1
2013-14,0021300834,20140223,Jump Shot,2PT Field Goal,Mid-Range,18,0
2013-14,0021300834,20140223,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,9,0
2013-14,0021300834,20140223,Jump Shot,2PT Field Goal,Mid-Range,16,1
2013-14,0021300849,20140225,Jump Shot,2PT Field Goal,Mid-Range,17,0
2013-14,0021300849,20140225,Tip Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300849,20140225,Turnaround Jump Shot,2PT Field Goal,Mid-Range,10,0
2013-14,0021300849,20140225,Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300849,20140225,Driving Layup Shot,2PT Field Goal,Restricted Area,1,0
2013-14,0021300849,20140225,Driving Layup Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300849,20140225,Jump Shot,2PT Field Goal,Mid-Range,16,1
2013-14,0021300849,20140225,Jump Shot,2PT Field Goal,Mid-Range,16,0
2013-14,0021300849,20140225,Dunk Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300849,20140225,Tip Shot,2PT Field Goal,Restricted Area,0,0
2013-14,0021300849,20140225,Tip Shot,2PT Field Goal,Restricted Area,1,0
2013-14,0021300849,20140225,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2013-14,0021300855,20140226,Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,0
2013-14,0021300855,20140226,Jump Shot,2PT Field Goal,Mid-Range,15,1
2013-14,0021300855,20140226,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8,0
2013-14,0021300855,20140226,Tip Shot,2PT Field Goal,Restricted Area,2,1
2013-14,0021300855,20140226,Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2013-14,0021300855,20140226,Jump Shot,2PT Field Goal,Mid-Range,10,0
2013-14,0021300855,20140226,Jump Shot,2PT Field Goal,Mid-Range,16,0
2013-14,0021300855,20140226,Running Layup Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300855,20140226,Jump Shot,2PT Field Goal,Mid-Range,11,1
2013-14,0021300855,20140226,Jump Shot,2PT Field Goal,In The Paint (Non-RA),10,0
2013-14,0021300855,20140226,Slam Dunk Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300855,20140226,Layup Shot,2PT Field Goal,Restricted Area,2,1
2013-14,0021300855,20140226,Jump Shot,2PT Field Goal,In The Paint (Non-RA),4,1
2013-14,0021300870,20140228,Turnaround Jump Shot,2PT Field Goal,Mid-Range,9,0
2013-14,0021300870,20140228,Tip Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300870,20140228,Jump Bank Shot,2PT Field Goal,Restricted Area,2,1
2013-14,0021300870,20140228,Putback Layup Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300870,20140228,Layup Shot,2PT Field Goal,Restricted Area,2,0
2013-14,0021300870,20140228,Putback Dunk Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300870,20140228,Jump Shot,2PT Field Goal,Mid-Range,18,0
2013-14,0021300870,20140228,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8,0
2013-14,0021300870,20140228,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),7,1
2013-14,0021300870,20140228,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),4,0
2013-14,0021300870,20140228,Jump Shot,2PT Field Goal,Mid-Range,12,0
2013-14,0021300870,20140228,Jump Shot,2PT Field Goal,Mid-Range,13,0
2013-14,0021300870,20140228,Jump Shot,2PT Field Goal,Mid-Range,18,1
2013-14,0021300870,20140228,Jump Shot,2PT Field Goal,Mid-Range,19,0
2013-14,0021300870,20140228,Slam Dunk Shot,2PT Field Goal,Restricted Area,0,1
2013-14,0021300883,20140302,Slam Dunk Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300883,20140302,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,10,1
2013-14,0021300883,20140302,Layup Shot,2PT Field Goal,Restricted Area,1,0
2013-14,0021300883,20140302,Jump Shot,2PT Field Goal,In The Paint (Non-RA),4,0
2013-14,0021300883,20140302,Jump Shot,2PT Field Goal,Mid-Range,19,0
2013-14,0021300883,20140302,Reverse Layup Shot,2PT Field Goal,Restricted Area,1,1
2013-14,0021300883,20140302,Slam Dunk Shot,2PT Field Goal,Restricted Area,1,1
