season,GAME_ID,GAME_DATE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_DISTANCE,SHOT_MADE_FLAG
2012-13,0021200746,20130208,Jump Shot,2PT Field Goal,Mid-Range,17,1
2012-13,0021200766,20130211,Putback Layup Shot,2PT Field Goal,Restricted Area,2,1
2012-13,0021200766,20130211,Jump Shot,2PT Field Goal,Mid-Range,17,1
2012-13,0021200766,20130211,Driving Layup Shot,2PT Field Goal,Restricted Area,2,0
2012-13,0021200766,20130211,Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,0
2012-13,0021200766,20130211,Tip Shot,2PT Field Goal,Restricted Area,0,0
2012-13,0021200766,20130211,Jump Shot,2PT Field Goal,Mid-Range,21,0
2012-13,0021200766,20130211,Dunk Shot,2PT Field Goal,Restricted Area,1,1
2012-13,0021200778,20130213,Jump Shot,2PT Field Goal,Mid-Range,13,1
2012-13,0021200778,20130213,Driving Dunk Shot,2PT Field Goal,Restricted Area,1,1
2012-13,0021200778,20130213,Jump Shot,3PT Field Goal,Above the Break 3,27,0
2012-13,0021200793,20130219,Layup Shot,2PT Field Goal,Restricted Area,2,0
2012-13,0021200793,20130219,Dunk Shot,2PT Field Goal,Restricted Area,0,1
2012-13,0021200793,20130219,Dunk Shot,2PT Field Goal,Restricted Area,1,0
2012-13,0021200793,20130219,Putback Slam Dunk Shot,2PT Field Goal,Restricted Area,0,1
2012-13,0021200793,20130219,Jump Shot,3PT Field Goal,Above the Break 3,24,0
2012-13,0021200809,20130221,Jump Shot,2PT Field Goal,Mid-Range,18,0
2012-13,0021200809,20130221,Jump Shot,2PT Field Goal,Restricted Area,3,0
2012-13,0021200809,20130221,Jump Shot,2PT Field Goal,Mid-Range,18,1
2012-13,0021200809,20130221,Running Slam Dunk Shot,2PT Field Goal,Restricted Area,2,1
2012-13,0021200809,20130221,Jump Shot,2PT Field Goal,Mid-Range,18,0
2012-13,0021200809,20130221,Jump Shot,2PT Field Goal,Mid-Range,19,1
2012-13,0021200809,20130221,Layup Shot,2PT Field Goal,Restricted Area,1,0
2012-13,0021200809,20130221,Jump Shot,2PT Field Goal,Mid-Range,16,0
2012-13,0021200813,20130222,Jump Shot,2PT Field Goal,Mid-Range,18,0
2012-13,0021200813,20130222,Jump Shot,2PT Field Goal,Mid-Range,15,1
2012-13,0021200813,20130222,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),7,1
2012-13,0021200813,20130222,Dunk Shot,2PT Field Goal,Restricted Area,1,1
2012-13,0021200813,20130222,Jump Shot,2PT Field Goal,Mid-Range,17,1
2012-13,0021200813,20130222,Layup Shot,2PT Field Goal,Restricted Area,2,0
2012-13,0021200813,20130222,Jump Shot,2PT Field Goal,Mid-Range,19,1
2012-13,0021200813,20130222,Jump Shot,2PT Field Goal,Mid-Range,14,1
2012-13,0021200813,20130222,Jump Shot,2PT Field Goal,In The Paint (Non-RA),11,1
2012-13,0021200813,20130222,Jump Shot,2PT Field Goal,Mid-Range,17,0
2012-13,0021200813,20130222,Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,1
2012-13,0021200838,20130224,Jump Shot,2PT Field Goal,Mid-Range,17,0
2012-13,0021200838,20130224,Jump Shot,2PT Field Goal,In The Paint (Non-RA),9,0
2012-13,0021200838,20130224,Jump Shot,2PT Field Goal,Mid-Range,8,0
2012-13,0021200838,20130224,Jump Shot,2PT Field Goal,Mid-Range,16,0
2012-13,0021200838,20130224,Tip Shot,2PT Field Goal,Restricted Area,1,0
2012-13,0021200838,20130224,Jump Shot,2PT Field Goal,Mid-Range,16,0
2012-13,0021200838,20130224,Tip Shot,2PT Field Goal,Restricted Area,2,0
2012-13,0021200838,20130224,Jump Shot,2PT Field Goal,Mid-Range,14,0
2012-13,0021200838,20130224,Jump Shot,2PT Field Goal,In The Paint (Non-RA),14,1
2012-13,0021200838,20130224,Jump Shot,2PT Field Goal,Mid-Range,17,1
2012-13,0021200838,20130224,Jump Shot,2PT Field Goal,In The Paint (Non-RA),8,0
2012-13,0021201019,20130321,Jump Shot,2PT Field Goal,Mid-Range,17,0
2012-13,0021201019,20130321,Layup Shot,2PT Field Goal,Restricted Area,2,0
2012-13,0021201019,20130321,Driving Layup Shot,2PT Field Goal,Restricted Area,1,1
2012-13,0021201019,20130321,Jump Shot,2PT Field Goal,Mid-Range,17,0
2012-13,0021201019,20130321,Jump Shot,2PT Field Goal,Mid-Range,17,0
2012-13,0021201019,20130321,Driving Layup Shot,2PT Field Goal,Restricted Area,2,1
2012-13,0021201019,20130321,Jump Shot,2PT Field Goal,Mid-Range,17,1
2012-13,0021201019,20130321,Jump Shot,2PT Field Goal,Mid-Range,19,0
2012-13,0021201019,20130321,Layup Shot,2PT Field Goal,Restricted Area,0,0
2012-13,0021201019,20130321,Jump Shot,2PT Field Goal,Mid-Range,16,1
2012-13,0021201019,20130321,Running Slam Dunk Shot,2PT Field Goal,Restricted Area,0,1
2012-13,0021201019,20130321,Jump Shot,2PT Field Goal,In The Paint (Non-RA),10,0
2012-13,0021201019,20130321,Running Layup Shot,2PT Field Goal,Restricted Area,2,1
2012-13,0021201019,20130321,Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,1
2012-13,0021201035,20130323,Jump Shot,2PT Field Goal,Mid-Range,15,0
2012-13,0021201035,20130323,Jump Shot,2PT Field Goal,Mid-Range,14,0
2012-13,0021201035,20130323,Layup Shot,2PT Field Goal,Restricted Area,2,0
2012-13,0021201035,20130323,Pullup Jump shot,2PT Field Goal,Mid-Range,12,1
2012-13,0021201035,20130323,Jump Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2012-13,0021201035,20130323,Jump Shot,2PT Field Goal,Mid-Range,18,0
2012-13,0021201035,20130323,Jump Shot,2PT Field Goal,Mid-Range,17,0
2012-13,0021201035,20130323,Slam Dunk Shot,2PT Field Goal,Restricted Area,1,1
2012-13,0021201035,20130323,Layup Shot,2PT Field Goal,Restricted Area,2,1
2012-13,0021201035,20130323,Jump Shot,2PT Field Goal,In The Paint (Non-RA),4,1
2012-13,0021201035,20130323,Driving Layup Shot,2PT Field Goal,Restricted Area,1,0
2012-13,0021201044,20130324,Putback Dunk Shot,2PT Field Goal,Restricted Area,0,1
2012-13,0021201044,20130324,Jump Shot,2PT Field Goal,Mid-Range,14,0
2012-13,0021201044,20130324,Driving Dunk Shot,2PT Field Goal,Restricted Area,1,1
2012-13,0021201044,20130324,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,1
2012-13,0021201044,20130324,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,0,1
2012-13,0021201044,20130324,Jump Shot,2PT Field Goal,Mid-Range,14,0
2012-13,0021201044,20130324,Slam Dunk Shot,2PT Field Goal,Restricted Area,1,1
2012-13,0021201062,20130327,Jump Shot,2PT Field Goal,Mid-Range,14,0
2012-13,0021201062,20130327,Jump Bank Shot,2PT Field Goal,Mid-Range,13,1
2012-13,0021201062,20130327,Jump Shot,2PT Field Goal,Mid-Range,12,0
2012-13,0021201062,20130327,Jump Shot,2PT Field Goal,Mid-Range,19,0
2012-13,0021201062,20130327,Jump Shot,2PT Field Goal,Mid-Range,19,0
2012-13,0021201062,20130327,Jump Shot,2PT Field Goal,Mid-Range,16,1
2012-13,0021201062,20130327,Jump Shot,2PT Field Goal,Mid-Range,19,0
2012-13,0021201085,20130330,Jump Shot,2PT Field Goal,In The Paint (Non-RA),4,1
2012-13,0021201085,20130330,Slam Dunk Shot,2PT Field Goal,Restricted Area,0,1
2012-13,0021201085,20130330,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),6,0
2012-13,0021201085,20130330,Slam Dunk Shot,2PT Field Goal,Restricted Area,0,1
2012-13,0021201085,20130330,Jump Shot,2PT Field Goal,In The Paint (Non-RA),9,0
2012-13,0021201085,20130330,Layup Shot,2PT Field Goal,Restricted Area,2,0
2012-13,0021201085,20130330,Jump Shot,2PT Field Goal,Mid-Range,18,0
2012-13,0021201097,20130331,Jump Shot,2PT Field Goal,Mid-Range,16,0
2012-13,0021201097,20130331,Layup Shot,2PT Field Goal,Restricted Area,2,1
2012-13,0021201097,20130331,Jump Shot,2PT Field Goal,In The Paint (Non-RA),12,1
2012-13,0021201097,20130331,Layup Shot,2PT Field Goal,Restricted Area,1,1
2012-13,0021201097,20130331,Jump Shot,2PT Field Goal,Mid-Range,15,0
2012-13,0021201097,20130331,Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,0
2012-13,0021201108,20130402,Jump Shot,2PT Field Goal,Mid-Range,19,0
2012-13,0021201108,20130402,Jump Shot,2PT Field Goal,In The Paint (Non-RA),11,1
2012-13,0021201108,20130402,Layup Shot,2PT Field Goal,Restricted Area,0,1
2012-13,0021201203,20130415,Jump Shot,2PT Field Goal,Restricted Area,3,0
2012-13,0021201203,20130415,Jump Shot,2PT Field Goal,Mid-Range,16,0
2012-13,0021201203,20130415,Layup Shot,2PT Field Goal,Restricted Area,1,0
2012-13,0021201203,20130415,Layup Shot,2PT Field Goal,Restricted Area,1,0
2012-13,0021201203,20130415,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),6,1
2012-13,0021201203,20130415,Jump Shot,2PT Field Goal,In The Paint (Non-RA),13,0
2012-13,0021201203,20130415,Jump Shot,2PT Field Goal,In The Paint (Non-RA),5,1
2012-13,0021201203,20130415,Jump Shot,2PT Field Goal,Mid-Range,16,1
2012-13,0021201203,20130415,Reverse Layup Shot,2PT Field Goal,Restricted Area,1,1
2012-13,0021201203,20130415,Jump Shot,3PT Field Goal,Left Corner 3,23,0
2012-13,0021201203,20130415,Dunk Shot,2PT Field Goal,Restricted Area,0,1
2012-13,0021201222,20130417,Jump Shot,2PT Field Goal,Mid-Range,18,0
2012-13,0021201222,20130417,Layup Shot,2PT Field Goal,Restricted Area,1,1
2012-13,0021201222,20130417,Layup Shot,2PT Field Goal,Restricted Area,2,0
2012-13,0021201222,20130417,Turnaround Jump Shot,2PT Field Goal,Mid-Range,10,1
2012-13,0021201222,20130417,Reverse Layup Shot,2PT Field Goal,Restricted Area,2,0
2012-13,0021201222,20130417,Layup Shot,2PT Field Goal,Restricted Area,2,0
2012-13,0021201222,20130417,Finger Roll Layup Shot,2PT Field Goal,Restricted Area,2,1
