season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url,team_game_date,team_matchup,team_result,team_points,team_plus_minus,decade,first_nba_season_end,first_bulls_season_end,debut_rule,is_debut,rookie_season,status
2000,1999–00,2000,Dedric Willoughby,0029900031,1999-11-05,CHI vs. MIA,MIA,L,29.94,10,3,9.0,2.0,7.0,2,2.0,2.0,1.0,3.0,3.0,1.0,0.0,1.0,3.0,-6.0,7.5,50.607287449392715,https://www.nba.com/stats/players/boxscores-traditional?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741,1999-11-05,CHI vs. MIA,L,87,-18.0,1990s,2000,2000,entered NBA 1983-84 or later,True,True,debut
2000,1999–00,1512,Chris Anstey,0029900031,1999-11-05,CHI vs. MIA,MIA,L,11.516666666666667,6,3,4.0,0.0,0.0,0,1.0,0.0,5.0,5.0,0.0,1.0,1.0,1.0,0.0,12.0,6.2,67.56756756756756,https://www.nba.com/stats/players/boxscores-traditional?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741,1999-11-05,CHI vs. MIA,L,87,-18.0,1990s,1998,2000,entered NBA 1983-84 or later,True,False,debut
2000,1999–00,1930,Lari Ketner,0029900117,1999-11-17,CHI @ PHX,PHX,L,12.98,6,2,5.0,0.0,0.0,2,2.0,0.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,-8.0,5.6000000000000005,51.02040816326531,https://www.nba.com/stats/players/boxscores-traditional?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741,1999-11-17,CHI @ PHX,L,81,-24.0,1990s,2000,2000,entered NBA 1983-84 or later,True,True,debut
2000,1999–00,234,Khalid Reeves,0029900407,1999-12-29,CHI vs. DET,DET,L,13.8,4,2,3.0,0.0,1.0,0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,3.0,5.0,3.0,2.499999999999999,66.66666666666666,https://www.nba.com/stats/players/boxscores-traditional?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741,1999-12-29,CHI vs. DET,L,77,-14.0,1990s,1995,2000,entered NBA 1983-84 or later,True,False,debut
2000,1999–00,1074,Matt Maloney,0029900457,2000-01-07,CHI @ WAS,WAS,W,16.296666666666667,5,2,3.0,1.0,2.0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,4.0,-13.0,1.8000000000000003,83.33333333333334,https://www.nba.com/stats/players/boxscores-traditional?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741,2000-01-07,CHI @ WAS,W,110,7.0,1990s,1997,2000,entered NBA 1983-84 or later,True,False,debut
2000,1999–00,713,Chris Carr,0029900485,2000-01-11,CHI @ NYK,NYK,L,7.9,0,0,4.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-15.0,-4.199999999999999,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741,2000-01-11,CHI @ NYK,L,88,-7.0,1990s,1996,2000,entered NBA 1983-84 or later,True,False,debut
2000,1999–00,317,John Starks,0029900739,2000-02-19,CHI vs. LAC,LAC,W,14.455,2,0,6.0,0.0,4.0,2,2.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,2.0,6.0,0.3000000000000005,14.534883720930234,https://www.nba.com/stats/players/boxscores-traditional?Season=1999-00&SeasonType=Regular%20Season&TeamID=1610612741,2000-02-19,CHI vs. LAC,W,74,2.0,1990s,1989,2000,entered NBA 1983-84 or later,True,False,debut
2001,2000–01,2033,Marcus Fizer,0020000006,2000-10-31,CHI vs. SAC,SAC,L,24.25,16,7,13.0,2.0,2.0,0,0.0,2.0,2.0,4.0,0.0,1.0,0.0,2.0,2.0,-9.0,9.9,61.53846153846154,https://www.nba.com/stats/players/boxscores-traditional?Season=2000-01&SeasonType=Regular%20Season&TeamID=1610612741,2000-10-31,CHI vs. SAC,L,81,-19.0,2000s,2001,2001,entered NBA 1983-84 or later,True,True,debut
2001,2000–01,1500,Ron Mercer,0020000006,2000-10-31,CHI vs. SAC,SAC,L,38.7,19,6,15.0,0.0,0.0,7,8.0,0.0,0.0,0.0,2.0,0.0,1.0,3.0,3.0,-21.0,8.399999999999999,51.295896328293736,https://www.nba.com/stats/players/boxscores-traditional?Season=2000-01&SeasonType=Regular%20Season&TeamID=1610612741,2000-10-31,CHI vs. SAC,L,81,-19.0,2000s,1998,2001,entered NBA 1983-84 or later,True,False,debut
2001,2000–01,2064,Khalid El-Amin,0020000006,2000-10-31,CHI vs. SAC,SAC,L,27.405,11,4,7.0,1.0,1.0,2,4.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,1.0,-12.0,6.899999999999999,62.78538812785388,https://www.nba.com/stats/players/boxscores-traditional?Season=2000-01&SeasonType=Regular%20Season&TeamID=1610612741,2000-10-31,CHI vs. SAC,L,81,-19.0,2000s,2001,2001,entered NBA 1983-84 or later,True,True,debut
2001,2000–01,2037,Jamal Crawford,0020000006,2000-10-31,CHI vs. SAC,SAC,L,4.016666666666667,3,1,2.0,1.0,1.0,0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,-6.0,3.3000000000000003,75.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2000-01&SeasonType=Regular%20Season&TeamID=1610612741,2000-10-31,CHI vs. SAC,L,81,-19.0,2000s,2001,2001,entered NBA 1983-84 or later,True,True,debut
2001,2000–01,1802,Brad Miller,0020000006,2000-10-31,CHI vs. SAC,SAC,L,10.266666666666667,0,0,2.0,0.0,0.0,0,0.0,0.0,3.0,3.0,1.0,0.0,1.0,2.0,2.0,-4.0,-1.9000000000000001,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2000-01&SeasonType=Regular%20Season&TeamID=1610612741,2000-10-31,CHI vs. SAC,L,81,-19.0,2000s,1999,2001,entered NBA 1983-84 or later,True,False,debut
2001,2000–01,1724,Bryce Drew,0020000006,2000-10-31,CHI vs. SAC,SAC,L,13.028333333333334,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.5999999999999996,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2000-01&SeasonType=Regular%20Season&TeamID=1610612741,2000-10-31,CHI vs. SAC,L,81,-19.0,2000s,1999,2001,entered NBA 1983-84 or later,True,False,debut
2001,2000–01,2062,A.J. Guyton,0020000006,2000-10-31,CHI vs. SAC,SAC,L,3.55,0,0,1.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2000-01&SeasonType=Regular%20Season&TeamID=1610612741,2000-10-31,CHI vs. SAC,L,81,-19.0,2000s,2001,2001,entered NBA 1983-84 or later,True,True,debut
2001,2000–01,1434,Dragan Tarlac,0020000033,2000-11-03,CHI vs. NJN,NJN,L,12.116666666666667,3,0,3.0,0.0,0.0,3,4.0,1.0,4.0,5.0,0.0,0.0,0.0,1.0,2.0,-11.0,0.6000000000000003,31.512605042016805,https://www.nba.com/stats/players/boxscores-traditional?Season=2000-01&SeasonType=Regular%20Season&TeamID=1610612741,2000-11-03,CHI vs. NJN,L,82,-10.0,2000s,2001,2001,entered NBA 1983-84 or later,True,True,debut
2001,2000–01,2063,Jake Voskuhl,0020000091,2000-11-11,CHI vs. TOR,TOR,L,4.05,0,0,2.0,0.0,0.0,0,0.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0,0.0,-3.0,0.20000000000000007,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2000-01&SeasonType=Regular%20Season&TeamID=1610612741,2000-11-11,CHI vs. TOR,L,75,-23.0,2000s,2001,2001,entered NBA 1983-84 or later,True,True,debut
2001,2000–01,2053,Dalibor Bagaric,0020000169,2000-11-22,CHI @ SAC,SAC,L,12.86,1,0,2.0,0.0,0.0,1,2.0,0.0,1.0,1.0,1.0,0.0,0.0,3.0,1.0,-18.0,-3.2,17.36111111111111,https://www.nba.com/stats/players/boxscores-traditional?Season=2000-01&SeasonType=Regular%20Season&TeamID=1610612741,2000-11-22,CHI @ SAC,L,71,-29.0,2000s,2001,2001,entered NBA 1983-84 or later,True,True,debut
2001,2000–01,1864,Steve Goodrich,0020001033,2001-03-29,CHI vs. BOS,BOS,L,1.85,2,1,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-3.0,0.4999999999999998,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2000-01&SeasonType=Regular%20Season&TeamID=1610612741,2001-03-29,CHI vs. BOS,L,104,-2.0,2000s,2001,2001,entered NBA 1983-84 or later,True,True,debut
2002,2001–02,21,Greg Anthony,0020100016,2001-10-31,CHI vs. IND,IND,L,29.4,7,3,12.0,0.0,3.0,1,2.0,0.0,1.0,1.0,5.0,0.0,0.0,2.0,3.0,-10.0,4.440892098500626e-16,27.173913043478258,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,2001-10-31,CHI vs. IND,L,73,-27.0,2000s,1992,2002,entered NBA 1983-84 or later,True,False,debut
2002,2001–02,2201,Eddy Curry,0020100016,2001-10-31,CHI vs. IND,IND,L,11.661666666666669,2,1,6.0,0.0,0.0,0,2.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,3.0,-16.0,-0.7,14.534883720930234,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,2001-10-31,CHI vs. IND,L,73,-27.0,2000s,2002,2002,entered NBA 1983-84 or later,True,True,debut
2002,2001–02,1563,Kevin Ollie,0020100016,2001-10-31,CHI vs. IND,IND,L,18.533333333333335,4,2,3.0,0.0,0.0,0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,-15.0,2.7000000000000006,66.66666666666666,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,2001-10-31,CHI vs. IND,L,73,-27.0,2000s,1998,2002,entered NBA 1983-84 or later,True,False,debut
2002,2001–02,2239,Trenton Hassell,0020100016,2001-10-31,CHI vs. IND,IND,L,9.005,0,0,2.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,-12.0,-1.5,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,2001-10-31,CHI vs. IND,L,73,-27.0,2000s,2002,2002,entered NBA 1983-84 or later,True,True,debut
2002,2001–02,2199,Tyson Chandler,0020100016,2001-10-31,CHI vs. IND,IND,L,6.333333333333333,1,0,2.0,0.0,0.0,1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-9.0,-1.7999999999999998,17.36111111111111,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,2001-10-31,CHI vs. IND,L,73,-27.0,2000s,2002,2002,entered NBA 1983-84 or later,True,True,debut
2002,2001–02,1944,Eddie Robinson,0020100089,2001-11-10,CHI vs. CHH,CHH,L,36.45,17,5,14.0,1.0,1.0,6,8.0,1.0,5.0,6.0,2.0,4.0,0.0,2.0,2.0,-7.0,13.2,48.51598173515982,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,2001-11-10,CHI vs. CHH,L,85,-4.0,2000s,2000,2002,entered NBA 1983-84 or later,True,False,debut
2002,2001–02,147,Jalen Rose,0020100764,2002-02-20,CHI vs. NYK,NYK,W,44.25,36,13,24.0,0.0,3.0,10,11.0,0.0,2.0,2.0,6.0,0.0,2.0,3.0,3.0,2.0,26.000000000000007,62.41331484049931,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,2002-02-20,CHI vs. NYK,W,113,4.0,2000s,1995,2002,entered NBA 1983-84 or later,True,False,debut
2002,2001–02,696,Travis Best,0020100764,2002-02-20,CHI vs. NYK,NYK,W,21.633333333333333,12,6,9.0,0.0,0.0,0,0.0,2.0,3.0,5.0,3.0,1.0,0.0,2.0,0.0,16.0,11.500000000000002,66.66666666666666,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,2002-02-20,CHI vs. NYK,W,113,4.0,2000s,1996,2002,entered NBA 1983-84 or later,True,False,debut
2002,2001–02,2369,Norman Richardson,0020101068,2002-04-03,CHI @ TOR,TOR,L,9.983333333333333,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-7.0,-1.1,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2001-02&SeasonType=Regular%20Season&TeamID=1610612741,2002-04-03,CHI @ TOR,L,104,-13.0,2000s,2002,2002,entered NBA 1983-84 or later,True,True,debut
2003,2002–03,2398,Jay Williams,0020200004,2002-10-30,CHI @ BOS,BOS,W,33.13333333333333,13,6,9.0,1.0,2.0,0,5.0,0.0,7.0,7.0,7.0,1.0,0.0,2.0,1.0,1.0,12.700000000000001,58.03571428571429,https://www.nba.com/stats/players/boxscores-traditional?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,2002-10-30,CHI @ BOS,W,99,3.0,2000s,2003,2003,entered NBA 1983-84 or later,True,True,debut
2003,2002–03,923,Donyell Marshall,0020200004,2002-10-30,CHI @ BOS,BOS,W,33.53333333333333,16,8,14.0,0.0,0.0,0,0.0,1.0,8.0,9.0,1.0,2.0,0.0,2.0,5.0,12.0,11.2,57.14285714285714,https://www.nba.com/stats/players/boxscores-traditional?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,2002-10-30,CHI @ BOS,W,99,3.0,2000s,1995,2003,entered NBA 1983-84 or later,True,False,debut
2003,2002–03,2437,Lonny Baxter,0020200025,2002-11-01,CHI vs. NOH,NOH,W,1.35,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-1.0,-0.4,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,2002-11-01,CHI vs. NOH,W,84,5.0,2000s,2003,2003,entered NBA 1983-84 or later,True,True,debut
2003,2002–03,1594,Rick Brunson,0020200578,2003-01-20,CHI @ ATL,ATL,W,24.47,12,5,7.0,2.0,2.0,0,2.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,4.0,15.0,14.6,76.14213197969544,https://www.nba.com/stats/players/boxscores-traditional?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,2003-01-20,CHI @ ATL,W,115,13.0,2000s,1998,2003,entered NBA 1983-84 or later,True,False,debut
2003,2002–03,2427,Roger Mason Jr.,0020200784,2003-02-21,CHI @ ORL,ORL,L,2.95,0,0,1.0,0.0,1.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.39999999999999997,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2002-03&SeasonType=Regular%20Season&TeamID=1610612741,2003-02-21,CHI @ ORL,L,96,-14.0,2000s,2003,2003,entered NBA 1983-84 or later,True,True,debut
2004,2003–04,383,Kendall Gill,0020300010,2003-10-29,CHI vs. WAS,WAS,L,16.15,10,3,10.0,0.0,0.0,4,4.0,3.0,3.0,6.0,0.0,0.0,0.0,2.0,0.0,-8.0,5.199999999999999,42.51700680272109,https://www.nba.com/stats/players/boxscores-traditional?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,2003-10-29,CHI vs. WAS,L,74,-25.0,2000s,1991,2004,entered NBA 1983-84 or later,True,False,debut
2004,2003–04,2550,Kirk Hinrich,0020300072,2003-11-07,CHI vs. PHI,PHI,L,25.366666666666667,5,1,10.0,0.0,3.0,3,4.0,0.0,2.0,2.0,6.0,3.0,0.0,2.0,6.0,-11.0,1.3999999999999995,21.258503401360546,https://www.nba.com/stats/players/boxscores-traditional?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,2003-11-07,CHI vs. PHI,L,85,-21.0,2000s,2004,2004,entered NBA 1983-84 or later,True,True,debut
2004,2003–04,2669,Linton Johnson,0020300072,2003-11-07,CHI vs. PHI,PHI,L,5.5183333333333335,2,1,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,2003-11-07,CHI vs. PHI,L,85,-21.0,2000s,2004,2004,entered NBA 1983-84 or later,True,True,debut
2004,2003–04,966,Jerome Williams,0020300237,2003-12-01,CHI vs. MIL,MIL,W,27.933333333333337,13,4,5.0,0.0,0.0,5,5.0,4.0,6.0,10.0,2.0,4.0,0.0,1.0,4.0,27.0,18.499999999999996,90.27777777777779,https://www.nba.com/stats/players/boxscores-traditional?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,2003-12-01,CHI vs. MIL,W,97,10.0,2000s,1997,2004,entered NBA 1983-84 or later,True,False,debut
2004,2003–04,213,Antonio Davis,0020300237,2003-12-01,CHI vs. MIL,MIL,W,27.25,11,5,12.0,0.0,0.0,1,2.0,0.0,5.0,5.0,1.0,0.0,3.0,2.0,3.0,10.0,5.3,42.701863354037265,https://www.nba.com/stats/players/boxscores-traditional?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,2003-12-01,CHI vs. MIL,W,97,10.0,2000s,1994,2004,entered NBA 1983-84 or later,True,False,debut
2004,2003–04,2423,Chris Jefferies,0020300257,2003-12-04,CHI @ PHI,PHI,L,5.083333333333333,0,0,1.0,0.0,0.0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,6.0,0.3,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,2003-12-04,CHI @ PHI,L,82,-1.0,2000s,2003,2004,entered NBA 1983-84 or later,True,False,debut
2004,2003–04,2648,Ronald Dupree,0020300495,2004-01-07,CHI @ MIA,MIA,L,26.483333333333334,18,7,11.0,0.0,0.0,4,4.0,5.0,4.0,9.0,3.0,0.0,0.0,1.0,3.0,1.0,17.7,70.53291536050156,https://www.nba.com/stats/players/boxscores-traditional?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,2004-01-07,CHI @ MIA,L,95,-7.0,2000s,2004,2004,entered NBA 1983-84 or later,True,True,debut
2004,2003–04,2321,Paul Shirley,0020300898,2004-03-06,CHI @ PHI,PHI,L,0.665,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,2004-03-06,CHI @ PHI,L,88,-9.0,2000s,2003,2004,entered NBA 1983-84 or later,True,False,debut
2004,2003–04,2457,Jannero Pargo,0020300967,2004-03-16,CHI @ CLE,CLE,L,17.35,4,1,2.0,0.0,0.0,2,2.0,0.0,0.0,0.0,5.0,0.0,2.0,4.0,2.0,-17.0,3.1000000000000005,69.44444444444444,https://www.nba.com/stats/players/boxscores-traditional?Season=2003-04&SeasonType=Regular%20Season&TeamID=1610612741,2004-03-16,CHI @ CLE,L,87,-24.0,2000s,2003,2004,entered NBA 1983-84 or later,True,False,debut
2005,2004–05,2804,Andres Nocioni,0020400025,2004-11-05,CHI vs. NJN,NJN,L,41.98833333333334,17,5,19.0,2.0,6.0,5,10.0,4.0,10.0,14.0,1.0,2.0,1.0,5.0,6.0,-20.0,5.499999999999998,36.32478632478633,https://www.nba.com/stats/players/boxscores-traditional?Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,2004-11-05,CHI vs. NJN,L,106,-5.0,2000s,2005,2005,entered NBA 1983-84 or later,True,True,debut
2005,2004–05,2736,Luol Deng,0020400025,2004-11-05,CHI vs. NJN,NJN,L,38.71666666666667,18,8,21.0,1.0,5.0,1,2.0,6.0,4.0,10.0,3.0,0.0,1.0,1.0,3.0,12.0,12.099999999999998,41.13345521023766,https://www.nba.com/stats/players/boxscores-traditional?Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,2004-11-05,CHI vs. NJN,L,106,-5.0,2000s,2005,2005,entered NBA 1983-84 or later,True,True,debut
2005,2004–05,970,Othella Harrington,0020400025,2004-11-05,CHI vs. NJN,NJN,L,41.61833333333333,19,9,15.0,0.0,0.0,1,1.0,4.0,3.0,7.0,0.0,0.0,0.0,2.0,5.0,12.0,11.800000000000002,61.52849740932642,https://www.nba.com/stats/players/boxscores-traditional?Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,2004-11-05,CHI vs. NJN,L,106,-5.0,2000s,1997,2005,entered NBA 1983-84 or later,True,False,debut
2005,2004–05,2768,Chris Duhon,0020400025,2004-11-05,CHI vs. NJN,NJN,L,38.31666666666667,6,2,5.0,2.0,4.0,0,0.0,0.0,3.0,3.0,8.0,1.0,0.0,1.0,3.0,15.0,8.599999999999998,60.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,2004-11-05,CHI vs. NJN,L,106,-5.0,2000s,2005,2005,entered NBA 1983-84 or later,True,True,debut
2005,2004–05,1559,Adrian Griffin,0020400025,2004-11-05,CHI vs. NJN,NJN,L,20.41,6,2,3.0,2.0,3.0,0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,23.0,5.000000000000001,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,2004-11-05,CHI vs. NJN,L,106,-5.0,2000s,2000,2005,entered NBA 1983-84 or later,True,False,debut
2005,2004–05,2732,Ben Gordon,0020400025,2004-11-05,CHI vs. NJN,NJN,L,16.411666666666665,3,0,6.0,0.0,1.0,3,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-2.0,-2.599999999999999,20.491803278688526,https://www.nba.com/stats/players/boxscores-traditional?Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,2004-11-05,CHI vs. NJN,L,106,-5.0,2000s,2005,2005,entered NBA 1983-84 or later,True,True,debut
2005,2004–05,2876,Jared Reiner,0020400025,2004-11-05,CHI vs. NJN,NJN,L,8.516666666666667,0,0,0.0,0.0,0.0,0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,2.0,-24.0,-1.6,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,2004-11-05,CHI vs. NJN,L,106,-5.0,2000s,2005,2005,entered NBA 1983-84 or later,True,True,debut
2005,2004–05,15,Eric Piatkowski,0020400025,2004-11-05,CHI vs. NJN,NJN,L,4.766666666666667,0,0,2.0,0.0,2.0,0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,-15.0,-1.1,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,2004-11-05,CHI vs. NJN,L,106,-5.0,2000s,1995,2005,entered NBA 1983-84 or later,True,False,debut
2005,2004–05,2421,Frank Williams,0020400216,2004-12-01,CHI vs. LAL,LAL,W,6.066666666666666,0,0,2.0,0.0,0.0,0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,0.9,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,2004-12-01,CHI vs. LAL,W,92,8.0,2000s,2003,2005,entered NBA 1983-84 or later,True,False,debut
2005,2004–05,1444,Lawrence Funderburke,0020401214,2005-04-19,CHI vs. NYK,NYK,W,1.0833333333333333,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2004-05&SeasonType=Regular%20Season&TeamID=1610612741,2005-04-19,CHI vs. NYK,W,92,1.0,2000s,1998,2005,entered NBA 1983-84 or later,True,False,debut
2006,2005–06,2443,Darius Songaila,0020500012,2005-11-02,CHI vs. CHA,CHA,W,23.2,11,3,8.0,1.0,1.0,4,4.0,2.0,3.0,5.0,5.0,2.0,0.0,2.0,2.0,3.0,11.6,56.35245901639344,https://www.nba.com/stats/players/boxscores-traditional?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,2005-11-02,CHI vs. CHA,W,109,4.0,2000s,2004,2006,entered NBA 1983-84 or later,True,False,debut
2006,2005–06,2552,Michael Sweetney,0020500012,2005-11-02,CHI vs. CHA,CHA,W,17.816666666666666,10,5,11.0,0.0,0.0,0,2.0,2.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,-5.0,6.0,42.08754208754208,https://www.nba.com/stats/players/boxscores-traditional?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,2005-11-02,CHI vs. CHA,W,109,4.0,2000s,2004,2006,entered NBA 1983-84 or later,True,False,debut
2006,2005–06,1501,Tim Thomas,0020500012,2005-11-02,CHI vs. CHA,CHA,W,16.416666666666668,6,3,8.0,0.0,3.0,0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,2.0,3.000000000000001,37.5,https://www.nba.com/stats/players/boxscores-traditional?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,2005-11-02,CHI vs. CHA,W,109,4.0,2000s,1998,2006,entered NBA 1983-84 or later,True,False,debut
2006,2005–06,2124,Malik Allen,0020500012,2005-11-02,CHI vs. CHA,CHA,W,2.6666666666666665,0,0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,2005-11-02,CHI vs. CHA,W,109,4.0,2000s,2002,2006,entered NBA 1983-84 or later,True,False,debut
2006,2005–06,101188,Eddie Basden,0020500050,2005-11-07,CHI vs. SAS,SAS,L,10.866666666666667,2,1,2.0,0.0,0.0,0,0.0,0.0,2.0,2.0,0.0,1.0,1.0,0.0,0.0,9.0,3.3,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,2005-11-07,CHI vs. SAS,L,95,-9.0,2000s,2006,2006,entered NBA 1983-84 or later,True,True,debut
2006,2005–06,2450,Randy Holcomb,0020500467,2006-01-06,CHI @ MIL,MIL,W,2.3333333333333335,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-3.0,-0.4,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,2006-01-06,CHI @ MIL,W,105,14.0,2000s,2003,2006,entered NBA 1983-84 or later,True,False,debut
2006,2005–06,101211,Stephen Graham,0020500571,2006-01-20,CHI vs. HOU,HOU,L,8.991666666666667,5,1,3.0,1.0,3.0,2,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,-2.0,3.600000000000001,64.43298969072166,https://www.nba.com/stats/players/boxscores-traditional?Season=2005-06&SeasonType=Regular%20Season&TeamID=1610612741,2006-01-20,CHI vs. HOU,L,108,-1.0,2000s,2006,2006,entered NBA 1983-84 or later,True,True,debut
