season,season_label,player_id,player_name,games,minutes,points,rebounds,assists,steals,blocks,turnovers,field_goal_attempts,free_throw_attempts,net_rating
2016,2015-16,203999,Nikola Jokić,80,1732.5516666666667,796,560,189,79,50,104,600,190,2.4
2016,2015-16,1626181,Norman Powell,49,725.2266666666667,273,111,47,29,10,32,229,53,4.8
2016,2015-16,1626192,Pat Connaughton,34,143.46666666666667,36,32,10,2,0,10,49,5,-5.0
2016,2015-16,1626154,RJ Hunter,36,314.5683333333333,97,37,13,14,4,11,98,7,-4.2
2016,2015-16,1626176,Rakeem Christmas,1,6.1,4,1,0,0,0,0,2,0,-76.9
2016,2015-16,1626173,Rashad Vaughn,70,1000.6933333333334,217,88,39,29,16,28,266,15,-8.1
2016,2015-16,203526,Raul Neto,81,1498.6016666666667,476,120,174,62,2,109,418,70,3.3
2016,2015-16,1626158,Richaun Holmes,51,702.0016666666667,287,135,33,19,40,32,222,74,-3.6
2016,2015-16,1626178,Rondae Hollis-Jefferson,29,615.4566666666667,167,154,43,39,16,26,138,52,-3.2
2016,2015-16,1626257,Salah Mejri,34,397.23,125,123,10,8,36,23,78,46,5.5
2016,2015-16,1626155,Sam Dekker,3,6.148333333333333,0,1,0,1,0,0,0,0,1.6
2016,2015-16,201619,Sasha Kaun,25,95.395,23,26,3,4,5,7,17,11,-6.8
2016,2015-16,1626169,Stanley Johnson,73,1687.0716666666667,593,306,118,55,12,114,600,102,-3.6
2016,2015-16,204456,T.J. McConnell,81,1605.9416666666666,493,250,367,95,10,140,464,41,-8.1
2016,2015-16,1626179,Terry Rozier,39,311.325,72,63,37,6,1,19,106,10,-7.5
2016,2015-16,203648,Thanasis Antetokounmpo,2,6.25,6,1,0,0,0,0,4,0,-35.2
2016,2015-16,202353,Tibor Pleiss,12,81.54,24,15,2,1,2,8,25,2,-10.4
2016,2015-16,1626168,Trey Lyles,80,1382.3933333333334,488,299,59,26,18,65,436,82,-1.7
2016,2015-16,1626145,Tyus Jones,37,572.72,156,47,108,31,3,33,156,39,-10.7
2016,2015-16,1626161,Willie Cauley-Stein,66,1411.545,463,352,37,47,66,46,339,125,-1.2
2016,2015-16,203186,Willie Reed,39,425.6333333333333,182,122,10,6,30,16,133,55,-7.2
2016,2015-16,204098,Xavier Munford,14,244.29333333333332,80,31,22,13,3,15,77,14,-5.1
2017,2016-17,1627773,AJ Hammons,22,163.23166666666665,48,36,4,1,13,10,42,20,-0.3
2017,2016-17,203518,Alex Abrines,68,1055.1966666666667,406,86,40,37,8,33,341,49,-0.6
2017,2016-17,1627816,Alex Poythress,6,156.83333333333334,64,29,5,3,2,3,54,10,-10.0
2017,2016-17,1626150,Andrew Harrison,72,1473.8733333333332,425,136,198,53,21,85,360,194,0.0
2017,2016-17,1627791,Ben Bentil,3,9.866666666666667,0,2,0,0,0,1,3,0,-55.6
2017,2016-17,1627742,Brandon Ingram,79,2279.2616666666668,740,316,166,50,36,116,686,214,-7.2
2017,2016-17,1627744,Brice Johnson,3,9.216666666666667,4,3,1,2,1,1,7,0,35.0
2017,2016-17,1627854,Bryn Forbes,36,284.895,94,23,23,1,0,11,99,6,-9.7
2017,2016-17,1627741,Buddy Hield,82,1888.1833333333334,866,269,121,38,9,101,767,76,-5.8
2017,2016-17,1627747,Caris LeVert,57,1236.8666666666666,468,188,110,49,8,59,380,93,-3.2
2017,2016-17,1626184,Chasson Randle,26,299.0416666666667,137,32,34,9,2,19,98,43,0.8
2017,2016-17,1627767,Cheick Diallo,17,198.655,87,73,4,4,7,7,76,21,-12.1
2017,2016-17,1627778,Chinanu Onuaku,5,51.6,14,10,3,3,1,4,7,4,-41.0
2017,2016-17,1627745,Damian Jones,10,85.08333333333333,19,23,0,1,4,6,16,10,-17.2
2017,2016-17,1627849,Daniel Ochefu,19,74.90333333333334,24,22,3,2,0,3,27,2,-21.0
2017,2016-17,1627863,Danuel House Jr.,1,0.8266666666666667,0,1,0,0,0,0,0,0,0.0
2017,2016-17,203967,Dario Saric,81,2129.0233333333335,1040,513,182,57,30,183,927,220,-6.2
2017,2016-17,1628021,David Nwaba,20,397.2416666666667,120,63,14,13,7,11,81,39,1.3
2017,2016-17,202722,Davis Bertans,67,807.5583333333333,303,98,46,20,28,32,234,34,5.6
2017,2016-17,1627761,DeAndre' Bembry,38,370.74,101,59,28,8,5,16,98,16,-3.8
2017,2016-17,1627749,Dejounte Murray,38,321.4816666666667,130,42,48,8,6,38,116,30,-0.3
2017,2016-17,1627743,Demetrius Jackson,5,17.013333333333332,10,4,3,0,0,0,4,6,-3.3
2017,2016-17,1627756,Denzel Valentine,57,976.5283333333333,291,151,63,30,7,49,288,18,-0.7
2017,2016-17,1627884,Derrick Jones Jr.,32,545.4,168,79,12,14,13,13,121,41,4.2
2017,2016-17,1627738,Deyonta Davis,36,238.05,58,60,2,3,17,8,47,18,-6.4
2017,2016-17,1627754,Diamond Stone,7,24.255,10,6,0,0,1,2,13,4,-52.9
2017,2016-17,1627734,Domantas Sabonis,81,1631.4883333333332,479,288,82,39,32,83,481,67,1.7
2017,2016-17,1627827,Dorian Finney-Smith,81,1641.8416666666667,350,222,67,52,25,45,333,61,-2.3
2017,2016-17,1627733,Dragan Bender,43,573.6433333333333,146,103,23,10,22,32,161,11,-1.3
2017,2016-17,1627832,Fred VanVleet,37,293.81,107,42,35,16,3,15,111,22,10.8
2017,2016-17,1627780,Gary Payton II,6,99.23333333333333,20,12,13,3,4,10,22,5,-27.8
2017,2016-17,1627777,Georges Niang,23,92.73166666666667,21,17,5,3,0,5,36,2,2.6
2017,2016-17,1627834,Georgios Papagiannis,22,355.01666666666665,124,86,20,3,17,24,102,14,-5.0
2017,2016-17,1627740,Henry Ellenson,19,146.24333333333334,60,41,7,1,1,14,64,8,-2.0
2017,2016-17,1627819,Isaiah Taylor,4,52.0,3,3,3,1,1,0,7,2,-17.7
2017,2016-17,1627785,Isaiah Whitehead,73,1643.4716666666666,543,184,192,42,36,142,508,113,-3.1
2017,2016-17,1627826,Ivica Zubac,38,608.515,284,159,30,14,33,30,238,49,-10.5
2017,2016-17,1627774,Jake Layman,35,248.77666666666667,78,24,11,9,3,11,89,17,-0.9
2017,2016-17,1627751,Jakob Poeltl,54,626.43,165,165,12,17,20,29,115,57,-0.1
2017,2016-17,1627750,Jamal Murray,82,1764.6433333333334,811,214,170,51,24,113,730,120,2.2
2017,2016-17,1627784,Jarrod Uthoff,9,114.74666666666667,40,22,9,2,4,3,38,7,-27.0
2017,2016-17,1627759,Jaylen Brown,78,1341.3266666666666,515,220,64,35,18,68,422,124,-4.4
2017,2016-17,1627762,Joel Bolomboy,12,52.53333333333333,22,17,2,1,2,2,16,6,9.2
2017,2016-17,203954,Joel Embiid,31,786.06,627,243,66,27,76,117,429,244,4.1
2017,2016-17,1626780,Jonathan Gibson,17,231.21,106,22,26,8,0,21,95,29,-17.5
2017,2016-17,1627823,Juancho Hernangomez,62,841.9016666666666,305,187,29,30,12,31,224,76,-2.2
2017,2016-17,1627770,Kay Felder,42,385.75,166,41,58,18,7,30,158,49,-6.5
2017,2016-17,1627739,Kris Dunn,78,1333.0,293,166,188,78,36,89,313,59,-3.4
2017,2016-17,1627787,Kyle Wiltjer,14,43.88333333333333,13,10,2,3,1,5,14,2,-39.2
2017,2016-17,1627781,Malachi Richardson,22,198.11833333333334,79,23,11,5,1,8,68,19,-4.2
2017,2016-17,1627763,Malcolm Brogdon,75,1982.39,767,213,317,84,12,113,635,126,2.6
2017,2016-17,1627098,Malcolm Delaney,73,1247.55,391,123,193,39,1,95,388,93,1.4
2017,2016-17,1627736,Malik Beasley,22,164.895,83,17,11,7,0,8,73,10,15.5
2017,2016-17,1627875,Marcus Georges-Hunt,5,47.516666666666666,14,9,3,1,0,2,7,10,-26.2
2017,2016-17,1627737,Marquese Chriss,82,1743.36,753,348,60,67,70,108,632,181,-9.5
2017,2016-17,1627850,Marshall Plumlee,21,170.18,40,51,10,4,4,12,30,19,2.8
2017,2016-17,1626254,Maurice Ndour,32,331.455,98,64,8,15,8,12,86,26,0.8
2017,2016-17,1627771,Michael Gbinije,9,31.55,4,3,2,0,0,0,10,2,-1.5
2017,2016-17,1627861,Mike Tobey,2,25.183333333333334,2,3,1,0,0,1,4,0,-32.7
2017,2016-17,1627851,Mindaugas Kuzminskas,68,1016.3083333333333,425,126,69,29,11,51,369,68,0.2
2017,2016-17,1627852,Nicolas Brussino,54,521.3783333333333,150,95,47,17,8,26,141,22,-9.9
2017,2016-17,1627879,Nicolas Laprovittola,18,173.95333333333335,59,10,28,4,1,19,47,9,-11.5
2017,2016-17,1627855,Okaro White,35,471.175,98,82,21,10,10,18,87,22,7.5
2017,2016-17,1627783,Pascal Siakam,55,859.0866666666667,229,185,17,26,45,33,205,32,-2.1
2017,2016-17,1627868,Patricio Garino,5,43.11666666666667,0,7,0,0,0,3,7,0,-18.7
2017,2016-17,1627775,Patrick McCaw,71,1073.995,282,100,77,32,15,36,245,37,-2.0
2017,2016-17,1627835,Paul Zipser,44,843.38,240,125,36,15,16,40,221,40,1.7
2017,2016-17,203510,Pierre Jackson,9,84.40166666666667,35,9,19,2,0,3,39,7,31.8
2017,2016-17,1626188,Quinn Cook,14,187.46,79,7,26,4,0,13,66,5,-11.3
2017,2016-17,203585,Rodney McGruder,78,1965.8866666666668,497,256,124,46,18,56,460,71,0.3
2017,2016-17,1627758,Ron Baker,52,857.0333333333333,215,98,107,34,8,56,217,43,-2.3
2017,2016-17,203902,Semaj Christon,64,972.6416666666667,183,87,130,28,7,43,223,31,-6.3
2017,2016-17,1627848,Shawn Long,18,233.615,148,85,13,9,9,13,109,35,4.5
2017,2016-17,1627815,Sheldon Mac,30,286.7633333333333,90,34,15,8,2,5,75,27,-10.8
2017,2016-17,1627746,Skal Labissiere,33,611.6383333333333,289,162,27,16,13,37,218,74,-2.8
2017,2016-17,1627757,Stephen Zimmerman,19,107.76,23,35,4,2,5,3,31,5,-16.9
2017,2016-17,1627752,Taurean Prince,59,981.4416666666667,335,157,55,43,27,61,285,94,-0.6
2017,2016-17,1627748,Thon Maker,57,562.1883333333334,226,114,23,10,26,17,181,49,-1.6
2017,2016-17,1627817,Tim Quarterman,16,80.04166666666667,31,14,11,2,3,11,29,3,0.6
2017,2016-17,1627789,Timothe Luwawu-Cabarrot,69,1189.91,445,149,75,32,10,73,361,123,-2.0
2017,2016-17,203107,Tomas Satoransky,57,719.2083333333334,154,83,92,26,6,38,147,33,1.1
2017,2016-17,1626203,Treveon Graham,27,188.90333333333334,57,22,6,6,1,3,40,15,-10.6
2017,2016-17,1627786,Troy Williams,30,556.5866666666667,185,69,25,27,10,32,167,32,-6.3
2017,2016-17,1627755,Tyler Ulis,61,1122.73,444,95,226,48,5,77,437,71,-5.3
2017,2016-17,1627735,Wade Baldwin IV,33,404.955,106,46,61,18,7,39,115,37,-16.8
2017,2016-17,1627782,Wayne Selden,14,236.00333333333333,71,16,13,6,1,12,58,22,-8.6
2017,2016-17,1626195,Willy Hernangomez,72,1324.41,587,502,96,41,36,100,465,125,-1.1
2017,2016-17,1627812,Yogi Ferrell,46,1197.0116666666668,462,111,172,42,9,70,394,89,-4.2
2018,2017-18,1628935,Aaron Jackson,1,34.5,8,3,1,0,0,1,9,2,-19.8
2018,2017-18,1627846,Abdel Nader,48,521.5266666666666,146,71,26,15,10,34,149,39,-10.3
2018,2017-18,1628409,Alec Peters,20,224.855,82,37,12,2,2,4,74,10,7.3
2018,2017-18,1627936,Alex Caruso,37,561.91,134,65,75,23,10,42,116,30,-0.3
2018,2017-18,1628035,Alfonzo McKinnie,14,53.43833333333333,21,7,1,1,1,3,15,3,-12.3
2018,2017-18,201281,Andre Ingram,2,64.13333333333334,24,6,7,3,3,3,17,3,14.1
2018,2017-18,1628510,Andrew White III,15,209.10666666666665,69,34,6,3,1,8,73,4,-18.6
2018,2017-18,1627790,Ante Zizic,32,214.24,119,60,5,2,13,11,67,29,-9.1
2018,2017-18,1628469,Antonio Blakeney,19,313.9,151,33,20,7,1,11,143,39,-1.3
2018,2017-18,1628499,Antonius Cleveland,17,122.53,23,14,2,7,5,7,21,6,-13.9
2018,2017-18,1628389,Bam Adebayo,69,1368.185,477,381,101,32,41,66,340,179,-0.6
2018,2017-18,1628500,Ben Moore,2,9.283333333333333,0,1,1,0,0,0,0,0,-79.8
2018,2017-18,1627732,Ben Simmons,81,2731.5533333333333,1279,659,661,140,70,278,998,341,6.6
2018,2017-18,203992,Bogdan Bogdanović,78,2175.155,917,223,258,72,16,125,772,119,-8.6
2018,2017-18,203464,Brandon Paul,64,575.84,147,68,37,25,7,29,127,43,0.3
2018,2017-18,203710,C.J. Williams,38,706.5016666666667,209,56,43,31,13,20,197,16,-1.2
2018,2017-18,1628403,Caleb Swanigan,27,189.34666666666666,61,54,14,5,3,18,60,18,-3.1
2018,2017-18,1626224,Cedi Osman,61,672.4933333333333,238,120,41,22,3,32,186,46,3.9
2018,2017-18,1628429,Charles Cooke,13,38.105,6,2,1,1,0,1,14,2,-15.7
2018,2017-18,1628391,D.J. Wilson,22,71.09833333333333,21,10,3,3,1,4,16,2,-30.7
2018,2017-18,1626177,Dakari Johnson,31,161.37,55,34,8,6,8,3,39,20,10.9
2018,2017-18,1627814,Damion Lee,15,404.4116666666667,161,71,29,19,1,14,152,29,-3.6
2018,2017-18,1628422,Damyean Dotson,44,474.06166666666667,182,84,31,12,2,17,161,23,-2.8
2018,2017-18,1627772,Daniel Hamilton,6,27.72833333333333,12,5,8,1,0,2,11,0,-22.8
2018,2017-18,1628464,Daniel Theis,63,935.63,331,274,56,30,48,56,233,81,1.2
2018,2017-18,1628432,Davon Reed,21,242.15833333333333,63,39,13,10,2,10,76,12,-14.2
2018,2017-18,1628368,De'Aaron Fox,73,2025.53,844,204,320,70,20,173,797,195,-10.2
2018,2017-18,1628372,Dennis Smith Jr.,69,2049.105,1048,260,358,71,18,194,1024,193,-7.6
2018,2017-18,1628476,Derrick Walton Jr.,16,147.21333333333334,29,16,16,7,3,2,25,6,-10.5
2018,2017-18,1628401,Derrick White,17,138.72833333333332,54,26,9,4,3,6,33,20,13.5
2018,2017-18,1628421,Devin Robinson,1,13.213333333333333,2,5,0,1,0,0,3,0,28.6
2018,2017-18,1628415,Dillon Brooks,82,2349.8316666666665,898,257,135,73,17,124,772,166,-5.0
2018,2017-18,1628378,Donovan Mitchell,79,2638.11,1616,296,291,118,27,215,1362,297,6.8
2018,2017-18,1628407,Dwayne Bacon,53,712.9983333333333,175,124,38,16,2,23,192,25,-0.2
2018,2017-18,1628410,Edmond Sumner,1,2.1666666666666665,2,1,0,0,0,0,1,0,-120.0
2018,2017-18,1628571,Erik McCree,4,7.5216666666666665,0,1,0,1,0,1,2,0,-45.4
2018,2017-18,1628412,Frank Mason III,52,983.9933333333333,413,130,147,34,10,65,380,115,-1.7
2018,2017-18,1628373,Frank Ntilikina,78,1705.6483333333333,463,177,250,65,18,131,500,68,-2.2
2018,2017-18,1627788,Furkan Korkmaz,14,79.73333333333333,23,11,4,2,1,2,28,4,-29.3
2018,2017-18,1628492,Gian Clavell,7,63.63333333333333,20,7,3,2,0,2,18,2,14.8
2018,2017-18,1627824,Guerschon Yabusele,33,235.05666666666667,79,52,16,4,5,12,61,22,-0.8
2018,2017-18,1628387,Ike Anigbogu,11,29.79,13,9,0,1,3,2,9,6,-25.5
2018,2017-18,1628439,Isaiah Hicks,18,239.47,80,41,16,2,4,16,72,18,-7.7
2018,2017-18,1628397,Ivan Rabb,36,515.61,201,158,32,12,13,35,152,36,-8.4
2018,2017-18,1628444,Jabari Bird,13,114.53,39,19,8,3,1,8,26,13,6.6
2018,2017-18,1626643,Jacob Pullen,3,6.083333333333333,2,0,0,0,0,1,2,0,4.2
2018,2017-18,1628451,Jacob Wiley,5,33.25666666666667,4,11,2,1,0,0,4,2,18.1
2018,2017-18,1627883,Jalen Jones,16,181.37166666666667,74,38,4,5,1,7,68,19,-6.6
2018,2017-18,1627866,Jameel Warney,3,26.85,17,9,0,0,0,1,12,5,-7.4
2018,2017-18,1628503,Jamel Artis,15,279.0083333333333,77,38,18,2,3,8,79,12,-0.9
2018,2017-18,1627821,James Webb III,10,119.93166666666667,16,24,4,1,0,4,24,0,-13.3
2018,2017-18,203966,Jamil Wilson,15,273.75666666666666,105,32,10,5,8,8,81,4,0.8
2018,2017-18,1628386,Jarrett Allen,72,1441.115,587,388,49,28,88,82,397,147,-4.1
2018,2017-18,1628393,Jawun Evans,48,777.8583333333333,231,84,100,36,6,44,253,49,2.1
2018,2017-18,1628537,Jaylen Morris,6,98.49,28,16,7,2,1,6,32,0,-17.9
2018,2017-18,1628369,Jayson Tatum,80,2442.911666666667,1112,402,128,83,58,114,835,258,6.9
2018,2017-18,1628381,John Collins,74,1784.62,777,541,98,47,80,105,545,186,-6.2
2018,2017-18,1628405,Johnathan Motley,11,175.765,96,49,7,3,2,9,75,28,-3.4
2018,2017-18,1628371,Jonathan Isaac,27,535.4116666666666,145,99,18,33,30,27,145,25,-8.6
2018,2017-18,1628395,Jordan Bell,57,808.9133333333333,262,207,102,35,56,51,185,44,8.9
2018,2017-18,1627982,Josh Gray,5,86.43333333333334,32,10,12,8,2,7,41,11,-35.1
2018,2017-18,1628404,Josh Hart,63,1460.5216666666668,496,263,80,47,16,47,375,94,-1.9
2018,2017-18,1628367,Josh Jackson,77,1959.2183333333332,1012,351,119,80,35,146,932,279,-11.7
2018,2017-18,203705,Josh Magette,18,216.165,46,19,57,8,1,9,46,8,-0.5
2018,2017-18,1628382,Justin Jackson,68,1506.2583333333334,453,187,74,28,13,40,419,36,-7.6
2018,2017-18,1628383,Justin Patton,1,3.7333333333333334,2,0,0,1,0,0,2,0,30.0
2018,2017-18,1628443,Kadeem Allen,18,107.18833333333333,19,11,12,3,2,9,22,9,-8.4
2018,2017-18,203920,Khem Birch,42,578.4066666666666,178,180,34,15,21,21,126,61,0.8
2018,2017-18,1628424,Kobi Simmons,32,643.0933333333334,196,50,68,18,5,44,189,25,-17.0
2018,2017-18,1627858,Kyle Collinsworth,32,479.5566666666667,101,107,56,17,9,24,99,40,-2.1
2018,2017-18,1628398,Kyle Kuzma,77,2400.905,1242,483,141,49,34,140,1039,208,-2.2
2018,2017-18,1628374,Lauri Markkanen,68,2020.02,1033,508,79,39,40,83,862,166,-9.0
2018,2017-18,1628506,London Perrantes,14,65.52333333333333,7,4,5,2,1,1,13,5,-16.0
2018,2017-18,1628366,Lonzo Ball,52,1780.0566666666666,528,360,376,88,43,136,564,71,-0.6
2018,2017-18,1628379,Luke Kennard,73,1462.7733333333333,558,176,124,44,13,69,465,76,3.9
2018,2017-18,1628436,Luke Kornet,20,326.48833333333334,134,64,26,6,16,12,125,11,-9.3
2018,2017-18,1626259,Malcolm Miller,15,125.75,38,15,3,1,2,5,28,4,2.7
2018,2017-18,1628370,Malik Monk,63,853.505,421,66,91,20,9,49,425,38,-11.8
2018,2017-18,1628493,Mangok Mathiang,4,19.8,8,10,0,1,0,0,7,1,0.1
2018,2017-18,1627779,Marcus Paige,5,28.016666666666666,12,4,3,0,0,0,14,2,15.9
2018,2017-18,1628365,Markelle Fultz,14,252.98166666666665,100,43,53,12,4,17,111,21,4.8
2018,2017-18,1627856,Matt Costello,4,32.2,4,9,2,2,2,1,4,0,26.6
2018,2017-18,1628475,Matt Williams Jr.,3,11.4,5,1,0,0,0,1,6,0,66.7
2018,2017-18,1628467,Maxi Kleber,72,1206.1083333333333,386,234,51,26,47,30,309,59,-3.6
2018,2017-18,1628455,Mike James,36,686.4883333333333,336,90,126,28,7,49,321,84,-2.6
2018,2017-18,1628462,Milos Teodosic,45,1134.055,429,126,209,23,5,97,360,46,2.4
2018,2017-18,1628495,Milton Doyle,10,124.51666666666667,34,18,10,6,2,2,47,8,-5.3
2018,2017-18,1628420,Monte Morris,3,25.285,10,2,7,3,0,1,6,2,-14.8
2018,2017-18,1627988,Myke Henry,20,378.07666666666665,107,38,22,31,6,19,109,10,-4.1
2018,2017-18,1628513,Naz Mitrou-Long,1,0.5166666666666667,3,0,0,0,0,0,1,0,250.0
2018,2017-18,1628502,Nigel Hayes-Davis,9,122.17166666666667,27,22,6,2,3,2,33,3,3.8
2018,2017-18,1628384,OG Anunoby,74,1481.4616666666666,438,184,55,52,14,45,346,62,10.0
2018,2017-18,1628408,PJ Dozier,2,3.1883333333333335,2,1,0,0,0,1,2,0,-33.3
2018,2017-18,203687,Reggie Hearn,3,6.626666666666667,3,0,0,0,0,0,2,0,-35.7
2018,2017-18,1628681,Rodney Purvis,16,289.58666666666664,96,27,17,3,3,10,107,15,-9.1
2018,2017-18,1626220,Royce O'Neale,69,1149.5516666666667,343,236,95,36,16,55,284,76,8.7
2018,2017-18,1627853,Ryan Arcidiacono,24,304.12166666666667,48,25,35,13,0,13,41,6,-2.3
2018,2017-18,1628400,Semi Ojeleye,73,1150.21,195,161,20,21,4,25,188,41,-6.5
2018,2017-18,1627885,Shaquille Harrison,23,384.4766666666667,152,61,55,26,7,22,124,38,6.1
2018,2017-18,1628414,Sindarius Thornwell,73,1155.88,282,140,68,48,25,53,233,88,-2.4
2018,2017-18,1628425,Sterling Brown,54,776.4466666666667,217,143,25,31,13,25,205,24,-2.5
2018,2017-18,1628388,T.J. Leaf,53,459.24333333333334,156,82,9,5,4,10,136,16,-11.7
2018,2017-18,1628390,Terrance Ferguson,61,763.0966666666667,189,47,19,24,10,11,169,10,-4.5
2018,2017-18,1628418,Thomas Bryant,15,72.285,22,17,6,1,2,2,21,9,-5.9
2018,2017-18,1628396,Tony Bradley,9,29.1,8,11,1,0,0,0,11,2,-2.9
2018,2017-18,1628470,Torrey Craig,39,628.8816666666667,163,127,25,12,15,20,137,35,-2.9
2018,2017-18,203590,Trey McKinney-Jones,1,1.2333333333333334,0,0,0,0,0,0,0,0,-33.3
2018,2017-18,1628463,Tyler Cavanaugh,39,518.48,183,127,27,9,4,13,152,21,-2.1
2018,2017-18,1628416,Tyler Dorsey,56,974.21,405,130,79,17,5,37,382,63,-7.1
2018,2017-18,1628399,Tyler Lydon,1,2.1666666666666665,0,0,0,0,0,0,0,0,-150.0
2018,2017-18,1627820,Tyrone Wallace,30,851.185,291,105,71,27,13,46,247,78,-1.5
2018,2017-18,1626205,Vincent Hunter,4,7.406666666666666,6,3,0,0,1,1,5,0,30.9
2018,2017-18,1628411,Wes Iwundu,62,1020.305,229,137,57,33,12,30,218,47,-4.6
2018,2017-18,1628504,Xavier Rathan-Mayes,5,117.79,29,5,18,6,3,11,42,9,-24.2
2018,2017-18,1628380,Zach Collins,66,1045.45,292,221,52,17,31,58,289,42,1.3
2018,2017-18,1627753,Zhou Qi,18,123.96666666666667,22,22,2,2,14,10,32,12,-26.1
2019,2018-19,1628988,Aaron Holiday,50,645.83,294,67,87,21,13,40,262,50,7.0
2019,2018-19,1628993,Alize Johnson,14,64.43333333333334,13,19,1,1,3,0,16,8,-1.6
2019,2018-19,1629019,Allonzo Trier,64,1458.5633333333333,695,197,119,28,14,116,518,223,-7.2
2019,2018-19,1628518,Amile Jefferson,12,68.25,27,21,3,3,3,1,16,8,8.8
2019,2018-19,1629014,Anfernee Simons,20,140.50833333333333,75,13,13,1,0,11,63,16,-17.6
2019,2018-19,1629116,Angel Delgado,2,14.766666666666667,3,4,0,1,0,0,5,2,7.0
2019,2018-19,1629168,BJ Johnson,7,49.35,23,8,0,2,0,2,18,2,-12.6
2019,2018-19,1628656,Billy Garrett,4,63.43333333333333,26,3,7,1,1,2,27,4,-8.6
2019,2018-19,1629045,Bonzie Colson,8,98.47666666666667,39,30,3,5,1,3,39,9,-9.2
2019,2018-19,202954,Brad Wanamaker,36,342.60833333333335,140,41,56,12,2,19,105,28,8.8
2019,2018-19,1629164,Brandon Goodwin,16,57.053333333333335,23,3,14,0,0,3,23,11,8.0
2019,2018-19,1629102,Brandon Sampson,14,214.305,71,16,10,8,3,12,60,6,-6.0
2019,2018-19,1628971,Bruce Brown,74,1449.3166666666666,319,185,91,40,36,46,314,60,0.7
2019,2018-19,1629244,Cam Reynolds,19,259.4483333333333,95,31,13,6,2,5,78,9,-4.9
2019,2018-19,1628990,Chandler Hutchison,44,894.615,229,185,34,23,6,25,209,38,-5.6
2019,2018-19,1629002,Chimezie Metu,29,145.44,51,36,13,6,2,15,58,17,-1.3
2019,2018-19,1629185,Chris Chiozza,7,32.53333333333333,6,4,4,1,1,1,8,0,-25.0
2019,2018-19,1629012,Collin Sexton,82,2605.0233333333335,1371,236,243,44,6,185,1206,255,-12.5
2019,2018-19,1629541,Dairis Bertans,12,167.04333333333332,34,9,10,1,0,2,47,0,-15.0
2019,2018-19,1629133,Daryl Macon,8,89.84666666666666,29,12,7,1,0,6,27,7,-2.1
2019,2018-19,1629001,De'Anthony Melton,50,983.89,250,134,159,68,23,75,256,28,-7.9
2019,2018-19,1629152,DeVaughn Akoon-Purcell,7,21.64666666666667,7,4,6,2,0,2,10,2,4.2
2019,2018-19,1629028,Deandre Ayton,71,2182.6883333333335,1159,729,125,61,67,126,870,189,-8.1
2019,2018-19,1629061,Deng Adel,19,194.17,32,19,5,1,4,6,36,4,-9.5
2019,2018-19,1629126,Deonte Burton,32,239.88166666666666,82,28,9,6,8,9,82,12,4.3
2019,2018-19,1628984,Devonte' Graham,46,676.095,217,63,121,23,2,30,216,46,-7.3
2019,2018-19,1628978,Donte DiVincenzo,27,411.2866666666667,131,65,31,13,6,19,124,12,12.6
2019,2018-19,1629055,Donte Grantham,3,2.4316666666666666,0,0,0,0,0,0,2,0,-53.3
2019,2018-19,1629234,Drew Eubanks,23,113.41,41,34,7,2,5,8,26,13,-10.0
2019,2018-19,1629130,Duncan Robinson,15,160.93666666666667,50,19,5,5,0,4,46,6,-10.9
2019,2018-19,1628605,Dusty Hannahs,2,25.916666666666668,8,1,5,1,0,1,12,2,-17.5
2019,2018-19,1629058,Dzanan Musa,9,39.288333333333334,19,5,2,2,0,4,22,2,10.6
2019,2018-19,1629059,Elie Okobo,53,958.19,304,98,127,32,7,69,290,47,-9.9
2019,2018-19,1629150,Emanuel Terry,3,22.731666666666666,10,7,2,3,0,2,7,4,5.6
2019,2018-19,1628402,Frank Jackson,61,1168.8633333333332,495,134,69,25,2,48,447,73,-5.0
2019,2018-19,1629109,Gary Clark,51,640.6066666666667,148,116,18,20,26,7,151,7,2.0
2019,2018-19,1629018,Gary Trent Jr.,15,110.55,40,11,5,1,2,4,50,7,-4.7
2019,2018-19,1628994,George King,1,5.9,0,1,0,0,0,0,0,0,-75.0
2019,2018-19,1628960,Grayson Allen,38,416.29333333333335,211,23,25,6,6,33,178,60,-13.6
2019,2018-19,1628977,Hamidou Diallo,51,526.28,190,97,17,21,10,23,165,59,-6.8
2019,2018-19,1628385,Harry Giles III,58,819.99,408,222,85,31,22,73,348,91,-5.0
2019,2018-19,1629312,Haywood Highsmith,5,39.78333333333333,9,5,2,1,0,1,10,2,-27.6
2019,2018-19,1629067,Isaac Bonga,22,120.025,19,25,15,9,4,6,33,15,7.0
2019,2018-19,1629353,Isaac Humphries,5,56.43333333333333,15,11,0,1,0,0,21,0,-17.1
2019,2018-19,1628515,Isaiah Briscoe,39,559.23,136,74,87,11,2,31,138,26,2.0
2019,2018-19,1628392,Isaiah Hartenstein,28,221.26,53,47,15,7,12,13,41,14,9.6
2019,2018-19,1629122,J.P. Macura,2,16.833333333333332,6,3,2,0,0,0,9,0,-2.2
2019,2018-19,1628980,Jacob Evans,30,203.59666666666666,40,25,23,5,3,11,53,1,-6.2
2019,2018-19,1628973,Jalen Brunson,73,1591.2583333333334,678,169,230,37,4,88,565,120,-2.8
2019,2018-19,1629123,Jared Terrell,14,110.92166666666667,31,6,12,3,2,10,39,6,-12.3
