season_end_year,season,player_id,player,game_id,game_date,matchup,opponent,result,minutes,points,fgm,fga,fg3m,fg3a,ftm,fta,oreb,dreb,reb,ast,stl,blk,tov,pf,plus_minus,game_score,ts_pct,player_source_url,team_game_date,team_matchup,team_result,team_points,team_plus_minus,decade,pool,context_note,overtime_periods
2010,2009–10,201959,Taj Gibson,0020900818,2010-02-20,CHI vs. PHI,PHI,W,38.35,20,9,14,0,0,2,2,5,8,13,1,1,2,0,2,35,22.0,67.20430107526882,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-02-20,CHI vs. PHI,W,122,32,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900818,2010-02-20,CHI vs. PHI,PHI,W,10.133333333333333,7,3,4,0,1,1,1,0,0,0,1,0,1,0,2,0,6.0,78.82882882882882,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-02-20,CHI vs. PHI,W,122,32,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900809,2010-02-19,CHI @ MIN,MIN,W,26.683333333333337,14,6,7,0,0,2,3,3,6,9,0,1,1,1,5,-1,13.7,84.13461538461539,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-02-19,CHI @ MIN,W,100,6,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900809,2010-02-19,CHI @ MIN,MIN,W,5.866666666666666,0,0,1,0,1,0,0,0,1,1,1,1,0,1,2,5,-0.5,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-02-19,CHI @ MIN,W,100,6,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900796,2010-02-17,CHI @ NYK,NYK,W,30.096666666666668,14,7,13,0,0,0,0,11,5,16,0,0,3,4,2,12,14.2,53.84615384615385,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-02-17,CHI @ NYK,W,115,6,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900796,2010-02-17,CHI @ NYK,NYK,W,8.03,4,1,1,0,0,2,2,0,1,1,0,1,1,1,1,-2,4.3,106.38297872340425,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-02-17,CHI @ NYK,W,115,6,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900784,2010-02-16,CHI vs. NYK,NYK,W,29.421666666666667,6,3,6,0,0,0,2,1,9,10,3,2,3,1,1,25,10.4,43.604651162790695,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-02-16,CHI vs. NYK,W,118,33,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900784,2010-02-16,CHI vs. NYK,NYK,W,7.566666666666666,3,1,3,0,0,1,2,0,1,1,1,0,1,0,1,5,2.2,38.659793814432994,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-02-16,CHI vs. NYK,W,118,33,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900773,2010-02-10,CHI vs. ORL,ORL,L,13.366666666666667,6,2,6,0,1,2,2,1,1,2,0,0,0,0,0,9,3.6000000000000005,43.604651162790695,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-02-10,CHI vs. ORL,L,87,-20,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900773,2010-02-10,CHI vs. ORL,ORL,L,17.25,0,0,5,0,0,0,0,2,4,6,0,0,0,0,3,-19,-2.1000000000000005,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-02-10,CHI vs. ORL,L,87,-20,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900760,2010-02-09,CHI @ IND,IND,W,19.483333333333334,4,1,2,0,0,2,2,1,5,6,1,1,1,3,4,10,3.0,69.44444444444444,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-02-09,CHI @ IND,W,109,8,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900745,2010-02-06,CHI vs. MIA,MIA,W,24.726666666666667,8,3,7,0,0,2,4,1,6,7,1,1,2,1,4,-7,6.5,45.662100456621005,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-02-06,CHI vs. MIA,W,95,4,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900735,2010-02-05,CHI @ ATL,ATL,L,33.15,11,5,10,0,0,1,3,2,5,7,0,0,2,1,4,-7,6.9,48.58657243816255,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-02-05,CHI @ ATL,L,81,-10,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900719,2010-02-03,CHI @ PHI,PHI,L,15.766666666666667,0,0,4,0,0,0,0,0,1,1,1,0,0,0,2,-7,-2.6,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-02-03,CHI @ PHI,L,103,-3,2000s,Regular season,,1
2010,2009–10,201959,Taj Gibson,0020900715,2010-02-02,CHI vs. LAC,LAC,L,28.95,6,3,6,0,0,0,0,1,5,6,1,0,4,3,3,-6,4.500000000000001,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-02-02,CHI vs. LAC,L,82,-8,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900715,2010-02-02,CHI vs. LAC,LAC,L,2.4833333333333334,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,8,2.0,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-02-02,CHI vs. LAC,L,82,-8,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900683,2010-01-29,CHI @ NOH,NOH,W,26.716666666666665,8,4,9,0,0,0,0,1,7,8,4,0,1,0,5,-2,7.599999999999998,44.44444444444444,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-29,CHI @ NOH,W,108,2,2000s,Regular season,,1
2010,2009–10,201949,James Johnson,0020900683,2010-01-29,CHI @ NOH,NOH,W,6.843333333333334,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,-5,0.3,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-29,CHI @ NOH,W,108,2,2000s,Regular season,,1
2010,2009–10,201959,Taj Gibson,0020900669,2010-01-27,CHI @ OKC,OKC,W,35.3,4,2,6,0,0,0,0,2,13,15,0,0,2,1,2,16,5.500000000000001,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-27,CHI @ OKC,W,96,10,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900669,2010-01-27,CHI @ OKC,OKC,W,5.15,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,-1,-2.1,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-27,CHI @ OKC,W,96,10,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900654,2010-01-25,CHI @ SAS,SAS,W,26.133333333333333,8,4,8,0,0,0,0,5,2,7,1,0,3,1,1,-4,9.499999999999998,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-25,CHI @ SAS,W,98,5,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900654,2010-01-25,CHI @ SAS,SAS,W,5.876666666666667,2,1,1,0,0,0,0,0,0,0,0,1,0,2,3,-3,-0.5,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-25,CHI @ SAS,W,98,5,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900641,2010-01-23,CHI @ HOU,HOU,W,42.5,16,6,8,0,0,4,6,4,10,14,2,0,1,2,4,19,16.299999999999994,75.18796992481202,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-23,CHI @ HOU,W,104,7,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900641,2010-01-23,CHI @ HOU,HOU,W,7.25,0,0,1,0,0,0,0,1,1,2,0,0,1,1,2,-1,-0.8,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-23,CHI @ HOU,W,104,7,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900635,2010-01-22,CHI @ PHX,PHX,W,27.85333333333333,6,0,6,0,0,6,6,2,6,8,0,0,3,1,3,2,4.8999999999999995,34.72222222222222,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-22,CHI @ PHX,W,115,11,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900635,2010-01-22,CHI @ PHX,PHX,W,3.033333333333333,0,0,1,0,1,0,0,0,1,1,0,0,0,1,1,-6,-1.8,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-22,CHI @ PHX,W,115,11,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900620,2010-01-20,CHI @ LAC,LAC,L,11.383333333333333,4,2,6,0,0,0,0,1,2,3,0,0,0,0,4,-7,0.30000000000000027,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-20,CHI @ LAC,L,97,-7,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900620,2010-01-20,CHI @ LAC,LAC,L,8.1,5,2,2,1,1,0,0,0,1,1,0,0,0,0,1,0,4.3,125.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-20,CHI @ LAC,L,97,-7,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900602,2010-01-18,CHI @ GSW,GSW,L,27.74,10,3,7,0,0,4,6,3,6,9,0,0,2,1,5,-11,7.799999999999999,51.86721991701244,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-18,CHI @ GSW,L,97,-17,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900602,2010-01-18,CHI @ GSW,GSW,L,14.866666666666667,2,1,2,0,0,0,0,2,1,3,0,1,0,1,0,7,2.6999999999999997,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-18,CHI @ GSW,L,97,-17,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900574,2010-01-15,CHI vs. WAS,WAS,W,13.55,4,2,4,0,0,0,0,3,0,3,1,1,0,0,4,-2,4.199999999999999,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-15,CHI vs. WAS,W,121,2,2000s,Regular season,,2
2010,2009–10,201949,James Johnson,0020900574,2010-01-15,CHI vs. WAS,WAS,W,3.3,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,-2.5,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-15,CHI vs. WAS,W,121,2,2000s,Regular season,,2
2010,2009–10,201959,Taj Gibson,0020900569,2010-01-14,CHI @ BOS,BOS,W,29.35,14,7,14,0,0,0,1,2,4,6,2,2,2,0,3,16,12.8,48.47645429362881,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-14,CHI @ BOS,W,96,13,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900569,2010-01-14,CHI @ BOS,BOS,W,7.566666666666666,0,0,1,0,0,0,0,0,0,0,0,0,2,1,1,-1,-0.7000000000000001,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-14,CHI @ BOS,W,96,13,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900547,2010-01-11,CHI vs. DET,DET,W,21.85,7,2,5,0,0,3,3,1,3,4,0,0,0,2,1,11,3.5,55.379746835443036,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-11,CHI vs. DET,W,120,33,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900547,2010-01-11,CHI vs. DET,DET,W,8.25,5,2,3,0,0,1,2,1,2,3,0,0,0,0,6,-10,2.1999999999999993,64.43298969072166,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-11,CHI vs. DET,W,120,33,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900533,2010-01-09,CHI vs. MIN,MIN,W,22.983333333333334,13,4,8,0,0,5,6,2,7,9,0,0,1,0,2,8,11.999999999999998,61.09022556390977,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-09,CHI vs. MIN,W,110,14,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900533,2010-01-09,CHI vs. MIN,MIN,W,16.483333333333334,6,2,2,1,1,1,2,0,4,4,3,0,0,2,3,13,5.1000000000000005,104.16666666666667,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-09,CHI vs. MIN,W,110,14,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900524,2010-01-08,CHI @ MIL,MIL,L,23.748333333333335,6,3,6,0,0,0,0,1,1,2,1,1,0,1,2,4,3.9000000000000012,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-08,CHI @ MIL,L,93,-3,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900524,2010-01-08,CHI @ MIL,MIL,L,9.4,2,0,2,0,1,2,2,1,0,1,0,1,0,0,2,6,1.4999999999999998,34.72222222222222,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-08,CHI @ MIL,L,93,-3,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900498,2010-01-05,CHI @ CHA,CHA,L,22.233333333333334,8,4,6,0,0,0,0,2,1,3,0,1,0,2,6,2,3.700000000000001,66.66666666666666,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-05,CHI @ CHA,L,108,-5,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900498,2010-01-05,CHI @ CHA,CHA,L,9.933333333333334,3,1,2,1,1,0,0,0,1,1,1,1,0,1,5,2,1.0,75.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-05,CHI @ CHA,L,108,-5,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900495,2010-01-04,CHI vs. OKC,OKC,L,27.383333333333333,10,4,11,0,0,2,2,6,3,9,0,3,0,0,0,3,12.0,42.08754208754208,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-04,CHI vs. OKC,L,85,-13,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900495,2010-01-04,CHI vs. OKC,OKC,L,8.583333333333334,0,0,3,0,1,0,0,1,2,3,0,0,0,0,0,1,-0.7999999999999997,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-04,CHI vs. OKC,L,85,-13,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900482,2010-01-02,CHI vs. ORL,ORL,W,32.608333333333334,10,4,11,0,0,2,2,7,5,12,2,0,3,1,2,4,12.0,42.08754208754208,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-02,CHI vs. ORL,W,101,8,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900482,2010-01-02,CHI vs. ORL,ORL,W,8.866666666666667,0,0,3,0,0,0,0,0,1,1,1,1,1,1,1,-4,-0.7999999999999997,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2010-01-02,CHI vs. ORL,W,101,8,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900469,2009-12-31,CHI @ DET,DET,W,22.851666666666667,8,4,6,0,0,0,0,2,2,4,0,2,0,2,2,15,6.6,66.66666666666666,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-31,CHI @ DET,W,98,11,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900469,2009-12-31,CHI @ DET,DET,W,13.313333333333333,5,2,3,0,0,1,1,0,3,3,0,0,0,1,1,-1,3.1999999999999993,72.67441860465115,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-31,CHI @ DET,W,98,11,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900455,2009-12-29,CHI vs. IND,IND,W,17.783333333333335,6,3,6,0,0,0,0,1,4,5,0,0,0,3,5,-2,-0.09999999999999876,50.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-29,CHI vs. IND,W,104,9,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900455,2009-12-29,CHI vs. IND,IND,W,10.516666666666667,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,-9,1.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-29,CHI vs. IND,W,104,9,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900432,2009-12-26,CHI vs. NOH,NOH,W,8.583333333333334,5,2,3,0,0,1,1,0,2,2,2,1,0,0,4,10,5.1,72.67441860465115,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-26,CHI vs. NOH,W,96,11,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900432,2009-12-26,CHI vs. NOH,NOH,W,16.733333333333334,6,2,2,0,0,2,2,0,1,1,1,0,0,4,1,-11,2.0,104.16666666666667,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-26,CHI vs. NOH,W,96,11,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900408,2009-12-22,CHI @ NYK,NYK,L,32.458333333333336,8,3,4,0,0,2,3,1,3,4,1,0,0,1,3,8,6.099999999999999,75.18796992481202,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-22,CHI @ NYK,L,81,-7,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900408,2009-12-22,CHI @ NYK,NYK,L,15.783333333333331,2,1,3,0,0,0,0,0,2,2,0,0,0,1,1,1,-0.4999999999999998,33.33333333333333,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-22,CHI @ NYK,L,81,-7,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900402,2009-12-21,CHI vs. SAC,SAC,L,21.863333333333333,10,4,9,0,0,2,3,4,5,9,0,0,0,2,3,-9,5.999999999999999,48.44961240310077,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-21,CHI vs. SAC,L,98,-4,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900387,2009-12-19,CHI vs. ATL,ATL,W,25.316666666666663,10,5,9,0,0,0,0,3,5,8,1,0,2,3,3,-14,7.199999999999999,55.55555555555556,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-19,CHI vs. ATL,W,101,3,2000s,Regular season,,1
2010,2009–10,201949,James Johnson,0020900387,2009-12-19,CHI vs. ATL,ATL,W,4.61,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,-4,0.3,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-19,CHI vs. ATL,W,101,3,2000s,Regular season,,1
2010,2009–10,201959,Taj Gibson,0020900370,2009-12-17,CHI vs. NYK,NYK,W,28.916666666666668,12,6,11,0,0,0,1,1,9,10,0,1,2,0,3,23,10.900000000000002,52.44755244755245,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-17,CHI vs. NYK,W,98,9,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900354,2009-12-15,CHI vs. LAL,LAL,L,23.266666666666666,6,2,5,0,0,2,4,3,3,6,1,0,2,0,2,-15,6.8,44.37869822485207,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-15,CHI vs. LAL,L,87,-9,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900354,2009-12-15,CHI vs. LAL,LAL,L,5.0,0,0,2,0,1,0,0,0,1,1,1,0,1,1,0,-6,-0.7,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-15,CHI vs. LAL,L,87,-9,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900333,2009-12-12,CHI vs. BOS,BOS,L,33.88333333333333,12,3,9,0,0,6,7,3,8,11,1,2,2,1,4,-19,12.499999999999998,49.668874172185426,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-12,CHI vs. BOS,L,80,-26,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900333,2009-12-12,CHI vs. BOS,BOS,L,15.283333333333331,2,1,5,0,1,0,0,3,2,5,2,0,2,1,2,-11,2.5999999999999996,20.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-12,CHI vs. BOS,L,80,-26,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900324,2009-12-11,CHI vs. GSW,GSW,W,17.066666666666666,9,4,7,0,0,1,2,6,5,11,0,0,0,3,4,-2,6.4,57.10659898477157,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-11,CHI vs. GSW,W,96,5,2000s,Regular season,,1
2010,2009–10,201949,James Johnson,0020900324,2009-12-11,CHI vs. GSW,GSW,W,3.5,2,1,1,0,0,0,0,0,2,2,0,1,0,1,3,-2,1.0999999999999996,100.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-11,CHI vs. GSW,W,96,5,2000s,Regular season,,1
2010,2009–10,201949,James Johnson,0020900308,2009-12-09,CHI @ ATL,ATL,L,19.266666666666666,17,4,7,1,1,8,8,0,2,2,1,1,2,0,3,-14,16.200000000000003,80.79847908745248,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-09,CHI @ ATL,L,83,-35,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900308,2009-12-09,CHI @ ATL,ATL,L,18.543333333333333,11,5,8,0,0,1,2,3,0,3,0,1,0,1,6,-15,6.699999999999999,61.936936936936924,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-09,CHI @ ATL,L,83,-35,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900303,2009-12-08,CHI vs. NJN,NJN,L,35.82833333333333,20,8,13,0,0,4,8,4,2,6,2,0,3,1,5,1,16.4,60.53268765133172,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-08,CHI vs. NJN,L,101,-2,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900303,2009-12-08,CHI vs. NJN,NJN,L,11.883333333333333,0,0,5,0,1,0,0,0,3,3,1,1,1,3,2,-5,-4.0,0.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-08,CHI vs. NJN,L,101,-2,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900283,2009-12-05,CHI vs. TOR,TOR,L,14.561666666666667,3,1,5,1,1,0,0,2,1,3,0,1,2,0,6,-11,1.5999999999999992,30.0,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-05,CHI vs. TOR,L,78,-32,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900283,2009-12-05,CHI vs. TOR,TOR,L,24.3,3,1,3,0,0,1,4,2,3,5,0,1,1,4,5,-27,-1.9000000000000004,31.512605042016805,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-05,CHI vs. TOR,L,78,-32,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900274,2009-12-04,CHI @ CLE,CLE,L,35.88333333333333,14,7,14,0,0,0,2,4,9,13,0,1,0,0,5,-8,10.700000000000001,47.04301075268817,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-04,CHI @ CLE,L,87,-14,2000s,Regular season,,0
2010,2009–10,201949,James Johnson,0020900274,2009-12-04,CHI @ CLE,CLE,L,22.1,4,1,4,0,0,2,2,1,2,3,1,0,2,1,4,-4,2.4,40.98360655737705,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-04,CHI @ CLE,L,87,-14,2000s,Regular season,,0
2010,2009–10,201959,Taj Gibson,0020900264,2009-12-02,CHI vs. DET,DET,W,19.633333333333333,9,4,6,0,0,1,2,2,3,5,0,0,0,1,6,3,4.9,65.40697674418605,https://www.nba.com/stats/players/boxscores-traditional?Season=2009-10&SeasonType=Regular%20Season&TeamID=1610612741,2009-12-02,CHI vs. DET,W,92,7,2000s,Regular season,,0
