PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS
1716,2008-09,00,1610612741,CHI,30.0,30,6,792,127,308,0.412,40,102,0.392,67,82,0.817,6,88,94,59,36,9,36,51,361
1716,2008-09,00,1610612752,NYK,30.0,25,14,687,97,249,0.39,35,91,0.385,50,63,0.794,10,55,65,60,36,5,35,45,279
1716,2008-09,00,0,TOT,30.0,55,20,1480,224,557,0.402,75,193,0.389,117,145,0.807,16,143,159,119,72,14,71,96,640
1716,2009-10,00,1610612752,NYK,31.0,31,14,820,102,279,0.366,28,97,0.289,65,79,0.823,16,94,110,109,40,11,56,53,297
1716,2009-10,00,1610612766,CHA,31.0,14,2,295,35,107,0.327,15,42,0.357,29,34,0.853,7,25,32,28,12,4,19,17,114
1716,2009-10,00,0,TOT,31.0,45,16,1115,137,386,0.355,43,139,0.309,94,113,0.832,23,119,142,137,52,15,75,70,411
1716,2011-12,00,1610612753,ORL,33.0,9,0,114,5,22,0.227,1,7,0.143,1,2,0.5,1,4,5,7,2,0,12,10,12
201193,2007-08,00,1610612739,CLE,23.0,3,0,14,1,8,0.125,0,3,0.0,0,0,0.0,0,1,1,0,0,0,2,0,2
201193,2007-08,00,1610612741,CHI,23.0,11,0,30,5,15,0.333,3,10,0.3,0,0,0.0,0,4,4,1,0,3,2,4,13
201193,2007-08,00,0,TOT,23.0,14,0,44,6,23,0.261,3,13,0.231,0,0,0.0,0,5,5,1,0,3,4,4,15
201193,2008-09,00,1610612741,CHI,24.0,2,0,5,1,4,0.25,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,2
201193,2008-09,00,1610612752,NYK,24.0,2,0,9,2,5,0.4,0,1,0.0,1,2,0.5,0,2,2,0,0,1,0,0,5
201193,2008-09,00,0,TOT,24.0,4,0,14,3,9,0.333,0,2,0.0,1,2,0.5,0,2,2,1,0,1,0,1,7
2400,2002-03,00,1610612763,MEM,21.0,51,29,1329,255,576,0.443,14,46,0.304,92,132,0.697,105,190,295,63,38,22,105,121,616
2400,2002-03,00,1610612753,ORL,21.0,19,18,544,100,201,0.498,0,2,0.0,59,80,0.738,58,102,160,20,15,13,45,51,259
2400,2002-03,00,0,TOT,21.0,70,47,1873,355,777,0.457,14,48,0.292,151,212,0.712,163,292,455,83,53,35,150,172,875
2400,2003-04,00,1610612753,ORL,22.0,79,17,2134,369,829,0.445,9,42,0.214,167,262,0.637,160,356,516,89,62,72,126,196,914
2400,2004-05,00,1610612739,CLE,23.0,82,80,2523,464,943,0.492,5,28,0.179,251,310,0.81,207,546,753,130,77,76,133,233,1184
2400,2005-06,00,1610612739,CLE,24.0,79,79,2174,334,652,0.512,1,3,0.333,176,258,0.682,237,428,665,56,52,49,106,190,845
2400,2006-07,00,1610612739,CLE,25.0,80,80,2238,371,784,0.473,1,6,0.167,142,199,0.714,263,418,681,88,70,28,115,210,885
2400,2007-08,00,1610612739,CLE,26.0,51,51,1564,232,523,0.444,0,3,0.0,110,151,0.728,117,306,423,50,35,30,91,144,574
2400,2007-08,00,1610612741,CHI,26.0,18,14,558,100,217,0.461,0,3,0.0,52,64,0.813,58,109,167,31,13,23,31,59,252
2400,2007-08,00,0,TOT,26.0,69,65,2122,332,740,0.449,0,6,0.0,162,215,0.753,175,415,590,81,48,53,122,203,826
2400,2008-09,00,1610612741,CHI,27.0,31,27,918,161,352,0.457,0,3,0.0,84,97,0.866,82,184,266,43,26,14,57,103,406
2400,2008-09,00,1610612758,SAC,27.0,1,0,26,5,9,0.556,0,0,0.0,2,2,1.0,3,10,13,2,0,0,3,2,12
2400,2008-09,00,1610612759,SAS,27.0,19,1,320,71,145,0.49,0,1,0.0,45,57,0.789,28,55,83,3,4,4,16,39,187
2400,2008-09,00,0,TOT,27.0,51,28,1264,237,506,0.468,0,4,0.0,131,156,0.84,113,249,362,48,30,18,76,144,605
2400,2009-10,00,1610612742,DAL,28.0,46,11,1030,157,336,0.467,1,6,0.167,93,115,0.809,123,193,316,26,26,50,56,129,408
2400,2009-10,00,1610612746,LAC,28.0,24,22,725,131,266,0.492,0,2,0.0,93,101,0.921,84,142,226,21,15,8,52,65,355
2400,2009-10,00,0,TOT,28.0,70,33,1755,288,602,0.478,1,8,0.125,186,216,0.861,207,335,542,47,41,58,108,194,763
2400,2010-11,00,1610612749,MIL,29.0,35,18,860,156,362,0.431,3,20,0.15,81,102,0.794,73,165,238,47,21,18,46,98,396
2400,2011-12,00,1610612749,MIL,30.0,56,46,1469,287,657,0.437,16,55,0.291,176,208,0.846,130,233,363,144,46,34,109,112,766
2400,2012-13,00,1610612749,MIL,31.0,16,0,151,20,61,0.328,1,5,0.2,11,16,0.688,13,18,31,6,5,6,9,21,52
2400,2013-14,00,1610612764,WAS,32.0,22,0,395,76,143,0.531,7,17,0.412,24,27,0.889,37,77,114,15,10,7,17,53,183
2400,2014-15,00,1610612764,WAS,33.0,51,7,864,110,276,0.399,23,59,0.39,34,44,0.773,72,151,223,49,21,9,28,91,277
2400,2015-16,00,1610612764,WAS,34.0,30,0,305,33,103,0.32,7,41,0.171,9,14,0.643,28,57,85,13,8,11,13,40,82
1501,1997-98,00,1610612755,PHI,21.0,77,48,1779,306,684,0.447,62,171,0.363,171,231,0.74,107,181,288,90,54,17,118,185,845
1501,1998-99,00,1610612755,PHI,22.0,17,0,188,27,67,0.403,5,19,0.263,19,24,0.792,7,26,33,15,3,3,15,21,78
1501,1998-99,00,1610612749,MIL,22.0,33,26,624,105,212,0.495,16,49,0.327,54,88,0.614,42,51,93,31,23,9,31,86,280
1501,1998-99,00,0,TOT,22.0,50,26,812,132,279,0.473,21,68,0.309,73,112,0.652,49,77,126,46,26,12,46,107,358
1501,1999-00,00,1610612749,MIL,23.0,80,1,2093,347,753,0.461,63,182,0.346,188,243,0.774,100,232,332,113,59,31,129,227,945
1501,2000-01,00,1610612749,MIL,24.0,76,16,2086,326,758,0.43,107,260,0.412,195,253,0.771,79,234,313,138,78,45,114,194,954
1501,2001-02,00,1610612749,MIL,25.0,74,22,1992,316,753,0.42,95,291,0.326,142,179,0.793,64,236,300,105,65,32,127,200,869
1501,2002-03,00,1610612749,MIL,26.0,80,70,2358,412,930,0.443,97,265,0.366,145,186,0.78,97,292,389,102,70,49,133,257,1066
1501,2003-04,00,1610612749,MIL,27.0,42,42,1346,226,510,0.443,47,130,0.362,93,122,0.762,38,167,205,90,40,15,73,127,592
1501,2003-04,00,1610612752,NYK,27.0,24,23,746,137,303,0.452,26,64,0.406,78,96,0.813,26,89,115,34,24,5,43,69,378
1501,2003-04,00,0,TOT,27.0,66,65,2092,363,813,0.446,73,194,0.376,171,218,0.784,64,256,320,124,64,20,116,196,970
1501,2004-05,00,1610612752,NYK,28.0,71,68,1940,315,718,0.439,85,208,0.409,136,173,0.786,45,192,237,110,41,17,113,222,851
1501,2005-06,00,1610612741,CHI,29.0,3,0,32,6,16,0.375,1,6,0.167,0,0,0.0,0,4,4,2,0,1,1,1,13
1501,2005-06,00,1610612756,PHX,29.0,26,10,634,107,246,0.435,45,105,0.429,28,42,0.667,22,105,127,18,16,6,32,77,287
1501,2005-06,00,0,TOT,29.0,29,10,665,113,262,0.431,46,111,0.414,28,42,0.667,22,109,131,20,16,7,33,78,300
1501,2006-07,00,1610612746,LAC,30.0,76,24,2054,299,723,0.414,136,356,0.382,102,144,0.708,63,315,378,171,55,28,106,228,836
1501,2007-08,00,1610612746,LAC,31.0,63,51,1940,291,705,0.413,83,271,0.306,115,153,0.752,62,261,323,171,40,29,98,192,780
1501,2008-09,00,1610612746,LAC,32.0,10,5,220,34,90,0.378,6,20,0.3,21,34,0.618,14,32,46,10,3,1,14,26,95
1501,2008-09,00,1610612752,NYK,32.0,36,1,773,119,258,0.461,53,126,0.421,54,67,0.806,20,93,113,46,22,10,46,91,345
1501,2008-09,00,1610612741,CHI,32.0,18,0,254,36,90,0.4,19,43,0.442,14,20,0.7,8,34,42,12,6,0,10,27,105
1501,2008-09,00,0,TOT,32.0,64,6,1247,189,438,0.432,78,189,0.413,89,121,0.736,42,159,201,68,31,11,70,144,545
1501,2009-10,00,1610612742,DAL,33.0,18,1,285,49,106,0.462,16,43,0.372,21,24,0.875,13,28,41,14,10,2,14,31,135
101194,2005-06,00,1610612763,MEM,23.0,16,0,88,14,31,0.452,5,10,0.5,2,2,1.0,0,6,6,5,1,0,3,6,35
101194,2006-07,00,1610612744,GSW,24.0,20,1,227,44,104,0.423,21,55,0.382,2,3,0.667,2,19,21,10,12,0,13,27,111
101194,2008-09,00,1610612752,NYK,26.0,23,0,253,39,103,0.379,24,71,0.338,5,5,1.0,4,11,15,19,10,1,7,18,107
101194,2008-09,00,1610612741,CHI,26.0,6,0,23,5,17,0.294,2,10,0.2,0,0,0.0,2,5,7,1,0,0,1,0,12
101194,2008-09,00,0,TOT,26.0,29,0,276,44,120,0.367,26,81,0.321,5,5,1.0,6,16,22,20,10,1,8,18,119
2732,2004-05,00,1610612741,CHI,22.0,82,3,2001,434,1056,0.411,134,331,0.405,233,270,0.863,55,160,215,164,53,10,186,224,1235
2732,2005-06,00,1610612741,CHI,23.0,80,47,2482,486,1152,0.422,166,382,0.435,211,268,0.787,43,176,219,240,75,5,180,238,1349
2732,2006-07,00,1610612741,CHI,24.0,82,51,2704,609,1338,0.455,155,375,0.413,380,440,0.864,35,223,258,296,64,17,249,252,1753
2732,2007-08,00,1610612741,CHI,25.0,72,27,2291,464,1069,0.434,142,346,0.41,266,293,0.908,40,181,221,213,55,8,150,171,1336
2732,2008-09,00,1610612741,CHI,26.0,82,76,2999,598,1315,0.455,173,422,0.41,330,382,0.864,52,231,283,279,71,22,200,184,1699
